,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.44002938,-0.589359,"('unsociable', 'sociable')",0.0644559,-0.026974324,-0.1877867,-0.3081667,-0.12038
1,-0.9486988,-1.2930231,"('unfriendly', 'friendly')",1.4025984,1.235834,0.2269498,-0.0285946,-0.2555444
2,0.6505491,0.8411219,"('unlikable', 'likable')",0.83995557,1.0098855,0.7452524,0.9255037,0.1802513
3,-0.22765177,-0.049427092,"('repellent', 'pleasant')",0.45513862,0.50856006,0.1137434,0.2295665,0.1158231
4,0.1030158,-0.030577328,"('disliked', 'liked')",-7.1222796,-7.218022,-3.5096319,-3.6242995,-0.1146676
5,-0.920147,-0.86554635,"('distant', 'outgoing')",-0.59164,-0.5291321,-0.7558935,-0.6973392,0.0585543
6,-1.354226,-1.3365847,"('distant', 'open')",-0.6746271,-0.6716692,-1.0144266,-1.0041269,0.0102997
7,0.38539207,0.39567268,"('insensitive', 'sensitive')",0.16158585,0.21697266,0.273489,0.3063227,0.0328337
8,-0.7619687,-0.8680037,"('unaffectionate', 'affectionate')",0.39214587,0.24801823,-0.1849114,-0.3099927,-0.1250813
9,-0.34187192,-0.39646146,"('unaffectionate', 'caring')",0.98653483,0.9165348,0.3223315,0.2600366,-0.0622949
10,-0.0018293113,-0.030878976,"('unsympathetic', 'sympathetic')",0.18603462,0.07429342,0.0921027,0.0217072,-0.0703955
11,-0.046919674,0.07266136,"('unhelpful', 'helpful')",2.4029438,2.3835187,1.1780121,1.22809,0.0500779
12,-0.19215782,-0.071330085,"('unsupportive', 'supportive')",-1.8431944,-1.7907299,-1.0176761,-0.93103,0.0866461
13,0.20554692,0.21102084,"('impolite', 'polite')",0.26632303,0.35435444,0.235935,0.2826876,0.0467526
14,0.7971264,0.915863,"('antisocial', 'social')",0.1417472,0.1661008,0.4694368,0.5409819,0.0715451
15,0.17594565,0.027273215,"('boring', 'funny')",0.63477266,0.6134191,0.4053591,0.3203462,-0.0850129
16,-0.8271469,-0.89981043,"('unpopular', 'popular')",-0.24025849,-0.24757305,-0.5337027,-0.5736917,-0.039989
17,-0.27366838,-0.38524726,"('nasty', 'nice')",0.08786124,-0.018653829,-0.0929036,-0.2019506,-0.109047
18,-0.8778345,-0.77331996,"('disagreeable', 'welcoming')",-1.1037147,-1.0382758,-0.9907746,-0.9057979,0.0849767
19,-1.1114446,-1.1403389,"('inhospitable', 'hospitable')",-0.43615264,-0.4957537,-0.7737986,-0.8180463,-0.0442477
20,-0.18776894,-0.21145575,"('rough', 'thoughtful')",0.35980803,0.40645412,0.0860195,0.0974992,0.0114797
21,-0.17249414,-0.04044635,"('immoral', 'moral')",-0.58669996,-0.41677958,-0.3795971,-0.228613,0.1509841
22,0.6920742,0.73184127,"('untrustworthy', 'trustworthy')",-0.30004397,-0.25823534,0.1960151,0.236803,0.0407879
23,0.42101827,0.4120965,"('insincere', 'sincere')",6.1626167,6.169758,3.2918174,3.2909272,-0.0008902
24,0.4299732,0.35862404,"('dishonest', 'honest')",1.1460017,1.1294918,0.7879875,0.7440579,-0.0439296
25,-0.37145478,-0.52384555,"('egoistic', 'altruistic')",0.78895354,0.6607234,0.2087494,0.0684389,-0.1403105
26,-0.28361005,-0.4846089,"('hardhearted', 'benevolent')",1.4429077,1.2192199,0.5796489,0.3673055,-0.2123434
27,-1.303758,-1.2506243,"('hardhearted', 'softhearted')",0.64985806,0.66410315,-0.32695,-0.2932606,0.0336894
28,0.10022216,-0.110069,"('disloyal', 'loyal')",0.9121457,0.6460572,0.5061839,0.2679941,-0.2381898
29,-0.062852934,-0.1292109,"('unfair', 'fair')",-0.3828203,-0.48396352,-0.2228366,-0.3065872,-0.0837506
30,0.61060286,0.68628466,"('intolerant', 'tolerant')",1.0183622,1.1701326,0.8144825,0.9282086,0.1137261
31,-1.0458829,-1.1009372,"('evil', 'good')",-1.1501263,-1.2366225,-1.0980046,-1.1687799,-0.0707753
32,-0.28387868,-0.46951726,"('unkind', 'kind')",1.1898292,0.9736056,0.4529753,0.2520441,-0.2009312
33,0.19017774,0.16550146,"('wrong', 'right')",-0.7482344,-0.68394333,-0.2790283,-0.2592209,0.0198074
34,-0.14307386,-0.096392125,"('mean', 'honorable')",5.4003754,5.512351,2.6286507,2.7079794,0.0793287
35,-0.41651434,-0.6718016,"('corrupt', 'incorrupt')",-0.9310395,-1.0460577,-0.6737769,-0.8589296,-0.1851527
36,-0.61359894,-0.877209,"('hostile', 'amicable')",-0.59683204,-0.7688163,-0.6052155,-0.8230127,-0.2177972
37,0.31160027,0.27980056,"('fake', 'genuine')",0.25065598,0.22477476,0.2811281,0.2522877,-0.0288404
38,0.1762417,0.06842872,"('untruthful', 'truthful')",0.3813863,0.46189693,0.278814,0.2651628,-0.0136512
39,0.75057155,0.9570735,"('exploitative', 'cooperative')",0.62087077,0.6589879,0.6857212,0.8080307,0.1223095
40,0.0054588094,-0.037096962,"('stingy', 'generous')",-2.4590387,-2.4806683,-1.22679,-1.2588826,-0.0320926
41,0.28123397,0.2674103,"('unforgiving', 'forgiving')",0.3117808,0.30688313,0.2965074,0.2871467,-0.0093607
42,1.3075656,1.3471535,"('unreliable', 'reliable')",-2.7091053,-2.702986,-0.7007698,-0.6779162,0.0228536
43,-0.27481407,-0.047809437,"('irresponsible', 'responsible')",1.036872,1.155837,0.381029,0.5540138,0.1729848
44,-0.06388783,0.050064653,"('prejudiced', 'unprejudiced')",-1.3904325,-1.3633672,-0.7271602,-0.6566513,0.0705089
45,0.6577943,0.6510662,"('incompetent', 'competent')",0.05520408,0.0069601033,0.3564992,0.3290131,-0.0274861
46,0.32310477,0.4550289,"('uncompetitive', 'competitive')",-0.6641266,-0.63008606,-0.1705109,-0.0875286,0.0829823
47,-0.0061997455,0.21294826,"('stupid', 'smart')",5.414052,5.5828114,2.7039261,2.8978798,0.1939537
48,-0.7773172,-0.8268072,"('unintelligent', 'intelligent')",0.13238268,0.19000416,-0.3224673,-0.3184015,0.0040658
49,-0.9283623,-0.76385313,"('unable', 'able')",-0.84167755,-0.7096704,-0.8850199,-0.7367618,0.1482581
50,-3.8705766e-05,-0.055313673,"('clumsy', 'skillful')",-0.64928055,-0.6532443,-0.3246596,-0.354279,-0.0296194
51,-0.04028436,-0.18977965,"('uneducated', 'educated')",0.439735,0.32135275,0.1997253,0.0657865,-0.1339388
52,-1.064087,-1.2535726,"('irrational', 'rational')",-0.48551962,-0.52951765,-0.7748033,-0.8915451,-0.1167418
53,-0.29280108,-0.42250896,"('uncreative', 'creative')",0.48409927,0.44824964,0.0956491,0.0128703,-0.0827788
54,-0.28798154,-0.45968992,"('incapable', 'capable')",0.54778075,0.51249874,0.1298996,0.0264044,-0.1034952
55,0.44030643,0.5175792,"('incompetent', 'clever')",0.39940262,0.47982952,0.4198545,0.4987044,0.0788499
