,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.28225833,-0.39924678,"('unsociable', 'sociable')",0.53831786,0.3806879,0.67054033,0.5489836,-0.5047446,-0.6119331,0.1054638,-0.0203771,-0.1258409
1,0.0051157363,-0.059892576,"('unfriendly', 'friendly')",-0.67536914,-0.68641925,-0.40961054,-0.535852,1.8797592,1.7694255,0.1999738,0.1218154,-0.0781584
2,-0.1594612,-0.12469303,"('unlikable', 'likable')",0.2671308,0.38634732,1.3981959,1.4021692,0.49267244,0.6056035,0.4996345,0.5673568,0.0677223
3,0.3096092,0.4263109,"('repellent', 'pleasant')",0.1347501,0.22134095,0.73571676,0.84124887,0.15255761,0.19545636,0.3331584,0.4210893,0.0879309
4,-0.8104748,-0.8754211,"('disliked', 'liked')",1.1124406,1.0531052,-0.25398418,-0.39044845,-6.268457,-6.4092307,-1.5551188,-1.6554987,-0.1003799
5,-1.2627689,-1.2688124,"('distant', 'outgoing')",-0.33479604,-0.18082309,-1.7222465,-1.6864142,-0.36206943,-0.340703,-0.9204702,-0.8691882,0.051282
6,-1.5135278,-1.4722581,"('distant', 'open')",-0.45972005,-0.2383623,-2.0770953,-2.0064273,0.32031858,0.3304158,-0.9325061,-0.846658,0.0858481
7,0.7298378,0.7190681,"('insensitive', 'sensitive')",0.9992443,1.0035106,0.33360165,0.40188384,0.67792594,0.6661559,0.6851524,0.6976546,0.0125022
8,0.40175676,0.35966244,"('unaffectionate', 'affectionate')",-0.07630251,-0.02061195,-0.20068233,-0.2314649,0.7963154,0.723599,0.2302718,0.2077962,-0.0224756
9,0.34382123,0.31147924,"('unaffectionate', 'caring')",-0.052741,-0.0007019341,-0.36748135,-0.38994712,1.1231846,1.1059377,0.2616959,0.256692,-0.0050039
10,-0.16577283,-0.13521768,"('unsympathetic', 'sympathetic')",0.4397087,0.53144705,-0.26150802,-0.20285533,-0.45916924,-0.43523964,-0.1116853,-0.0604664,0.0512189
11,0.13248485,0.15918727,"('unhelpful', 'helpful')",0.28169823,0.33619446,0.33853692,0.36018938,1.7666161,1.821259,0.6298341,0.6692075,0.0393734
12,1.0150266,1.124368,"('unsupportive', 'supportive')",1.3530544,1.6508971,0.96025354,1.1890368,-1.6746101,-1.6512185,0.4134311,0.5782709,0.1648398
13,-0.33119297,-0.41210032,"('impolite', 'polite')",1.1755849,1.1455203,0.32360503,0.31261015,-0.37517893,-0.40093508,0.1982045,0.1612738,-0.0369307
14,0.12212065,0.06532923,"('antisocial', 'social')",1.5299684,1.4420984,1.7388284,1.7072474,-0.51506656,-0.5740431,0.7189627,0.660158,-0.0588047
15,0.075951725,-0.05796999,"('boring', 'funny')",0.135364,0.061186157,-0.76879555,-0.9155803,0.46344918,0.37967467,-0.0235077,-0.1331724,-0.1096647
16,-1.4022143,-1.4346725,"('unpopular', 'popular')",-0.46522963,-0.5204127,-0.34143752,-0.36171395,0.27930117,0.23002735,-0.4823951,-0.5216929,-0.0392978
17,-1.0270813,-1.0011263,"('nasty', 'nice')",-0.21618155,-0.13647881,-0.82220304,-0.7973744,-0.5925989,-0.5417319,-0.6645162,-0.6191778,0.0453384
18,0.16078281,0.17078634,"('disagreeable', 'welcoming')",-0.35536882,-0.25447655,-0.27524656,-0.17421627,-0.3959284,-0.44327408,-0.2164402,-0.1752951,0.0411451
19,-1.4223702,-1.4194397,"('inhospitable', 'hospitable')",-0.009638464,0.11228086,-1.2523141,-1.2339416,-0.17938323,-0.11736977,-0.7159265,-0.6646175,0.051309
20,0.21279538,0.25788534,"('rough', 'thoughtful')",-0.10500648,-0.070198715,0.65388197,0.6641276,1.0958865,1.0755177,0.4643893,0.481833,0.0174437
21,0.46045762,0.44725496,"('immoral', 'moral')",2.26775,2.209384,0.6218213,0.6375043,-0.95628905,-0.9083482,0.598435,0.5964488,-0.0019862
22,-0.49123156,-0.5090998,"('untrustworthy', 'trustworthy')",0.3378656,0.36095846,1.1593322,1.0827502,-0.93096364,-0.94988614,0.0187506,-0.0038193,-0.0225699
23,0.59638023,0.5607047,"('insincere', 'sincere')",0.58533144,0.59325397,0.569881,0.5604745,5.693413,5.6052227,1.8612514,1.829914,-0.0313374
24,0.30692407,0.28485468,"('dishonest', 'honest')",0.36564755,0.36576322,-0.3048157,-0.3396807,0.52850145,0.48955542,0.2240644,0.2001232,-0.0239412
25,-0.29320508,-0.35361147,"('egoistic', 'altruistic')",-0.1544379,-0.17215133,-0.10034152,-0.19591722,1.679017,1.5982866,0.2827581,0.2191516,-0.0636065
26,1.3671874,1.2926983,"('hardhearted', 'benevolent')",1.1655695,1.1342609,0.90529406,0.89012676,1.9104385,1.8593307,1.3371223,1.2941041,-0.0430182
27,0.67902094,0.73537153,"('hardhearted', 'softhearted')",0.86479616,1.0527213,-0.09004958,0.008798864,1.4996072,1.4112059,0.7383437,0.8020244,0.0636807
28,-0.16167314,-0.3556035,"('disloyal', 'loyal')",-0.14542177,-0.29137498,-0.016406767,-0.19795102,1.0271949,0.87867415,0.1759233,0.0084362,-0.1674871
29,-0.38537174,-0.4563486,"('unfair', 'fair')",-1.4442893,-1.4973915,-0.5147722,-0.5644344,-0.45112994,-0.5819752,-0.6988908,-0.7750375,-0.0761467
30,0.7133715,0.6552925,"('intolerant', 'tolerant')",1.4432173,1.4248545,0.4572261,0.36825445,1.1620325,1.1226574,0.9439619,0.8927647,-0.0511972
31,-0.8145751,-0.7148711,"('evil', 'good')",-1.691975,-1.6102657,-1.492266,-1.453059,-0.8565595,-0.9166182,-1.2138438,-1.1737036,0.0401402
32,0.0116193555,-0.041023742,"('unkind', 'kind')",-0.20387271,-0.17947865,0.97381437,0.9253033,0.8575987,0.7667375,0.4097899,0.3678846,-0.0419053
33,0.41524065,0.37508476,"('wrong', 'right')",0.13063765,0.16166243,-0.43993467,-0.4964828,-0.50274056,-0.5420082,-0.0991992,-0.1254359,-0.0262367
34,-0.102103546,0.009946674,"('mean', 'honorable')",0.7707934,0.89839524,-0.17676449,-0.0625817,5.9324956,6.0530896,1.6061052,1.7247125,0.1186073
35,-0.48014915,-0.57120657,"('corrupt', 'incorrupt')",-2.1369197,-2.2285044,-1.5815375,-1.6978003,0.2307379,0.067788795,-0.9919671,-1.1074307,-0.1154636
36,-1.2160308,-1.2612842,"('hostile', 'amicable')",-1.5547855,-1.5745003,-1.5895541,-1.730206,0.6236479,0.46517637,-0.9341807,-1.0252035,-0.0910228
37,-0.11833209,-0.15497628,"('fake', 'genuine')",0.20529097,0.24512766,-0.1167785,-0.11613541,0.29568648,0.2950458,0.0664667,0.0672654,0.0007987
