,columbia_male,columbia_female,tuple,pipeline_male,pipeline_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3087447,-1.2808554,"('unsociable', 'sociable')",-0.2521256,-0.23128678,0.10002991,0.022329397,-0.63543695,-0.72114766,-0.5240693,-0.5527401,-0.0286708
1,0.17874564,0.22288954,"('unfriendly', 'friendly')",2.2107604,2.1325476,0.07043601,-0.08017334,2.0296729,1.9883026,1.1224037,1.0658916,-0.0565121
2,0.99076664,1.0752611,"('unlikable', 'likable')",0.9912451,1.0220082,1.3010236,1.3960785,0.7252617,0.86676913,1.0020742,1.0900292,0.087955
3,0.053554326,0.123920456,"('repellent', 'pleasant')",-0.78317225,-0.61724466,1.2334526,1.2851865,0.38833573,0.4490143,0.2230426,0.3102192,0.0871766
4,-0.29189482,-0.3002292,"('disliked', 'liked')",0.55006176,0.36779636,-0.53056955,-0.61464864,-6.6859164,-6.733945,-1.7395798,-1.8202566,-0.0806768
5,0.6067554,0.60335135,"('distant', 'outgoing')",0.1908578,0.1180124,-1.405511,-1.4465888,-0.1425295,-0.07465245,-0.1876068,-0.1999694,-0.0123626
6,0.80166763,0.80239695,"('distant', 'open')",0.31865442,0.22190732,-1.558526,-1.6595489,0.6709502,0.7167849,0.0581865,0.0203851,-0.0378014
7,0.56819063,0.65884304,"('insensitive', 'sensitive')",0.5332847,0.7125195,0.40867797,0.47362763,0.9698191,0.9884209,0.6199931,0.7083528,0.0883597
8,0.22158402,0.25302917,"('unaffectionate', 'affectionate')",0.47027916,0.32279584,-0.5164436,-0.61056864,0.8152542,0.7815484,0.2476684,0.1867012,-0.0609672
9,1.164693,1.2159534,"('unaffectionate', 'caring')",0.95296276,0.8508443,0.005573349,-0.07797637,1.3588395,1.3865391,0.8705171,0.8438401,-0.026677
10,0.31989124,0.3918778,"('unsympathetic', 'sympathetic')",-1.1285996,-1.003876,0.12184015,0.15269071,-0.18583658,-0.1686201,-0.2181762,-0.1569819,0.0611943
11,-0.13067605,-0.0729183,"('unhelpful', 'helpful')",-0.7267001,-0.6053885,-0.18406022,-0.087662004,1.5933924,1.6926665,0.137989,0.2316744,0.0936854
12,1.4698879,1.5245857,"('unsupportive', 'supportive')",1.1148269,1.1697764,1.1221669,1.1969087,-1.7008954,-1.7005794,0.5014966,0.5476729,0.0461763
13,-0.78707045,-0.83484906,"('impolite', 'polite')",-0.36392167,-0.24187098,0.19496723,0.19992687,-0.51180875,-0.5222563,-0.3669584,-0.3497624,0.017196
14,-0.8642831,-0.8304332,"('antisocial', 'social')",-0.7452115,-0.64252454,0.6673201,0.7387286,-0.9251507,-0.90961653,-0.4668313,-0.4109614,0.0558699
15,-0.41441953,-0.4506355,"('boring', 'funny')",0.8809095,0.75641745,-1.3663634,-1.4503411,0.17797965,0.17178223,-0.1804734,-0.2431942,-0.0627208
16,-0.9105797,-0.93167,"('unpopular', 'popular')",-0.30556542,-0.4542297,-0.2603768,-0.30341595,0.63928694,0.6036175,-0.2093087,-0.2714246,-0.0621159
17,0.23941267,0.26575243,"('nasty', 'nice')",-0.9334089,-0.89276916,-1.2159975,-1.1956258,-0.47747955,-0.4224764,-0.5968683,-0.5612798,0.0355885
18,0.36975014,0.44532934,"('disagreeable', 'welcoming')",-0.5715041,-0.48710865,-1.0135958,-0.963277,-0.40321243,-0.36600497,-0.4046406,-0.3427653,0.0618753
19,-0.79476774,-0.7127184,"('inhospitable', 'hospitable')",-1.083533,-1.041708,-1.6132907,-1.6154038,-0.0320933,0.095896974,-0.8809212,-0.8184833,0.0624379
20,0.24741575,0.27388275,"('rough', 'thoughtful')",-1.5525087,-1.4169921,0.15428007,0.22071646,1.2335424,1.1951536,0.0206824,0.0681902,0.0475078
21,-0.1641706,-0.13393793,"('immoral', 'moral')",-0.28457144,-0.24968101,0.686623,0.72827506,-1.0430814,-0.9958955,-0.2013001,-0.1628098,0.0384903
22,0.31022975,0.3519724,"('untrustworthy', 'trustworthy')",0.07000387,0.12400855,0.9275358,0.90189314,-0.86593205,-0.8698877,0.1104593,0.1269966,0.0165373
23,0.938905,1.0109901,"('insincere', 'sincere')",-0.09801834,0.07691349,0.09537809,0.081067756,5.6913514,5.623098,1.656904,1.6980174,0.0411134
24,1.489301,1.5158027,"('dishonest', 'honest')",0.54479766,0.5511374,-0.32078108,-0.3302399,0.80930877,0.8146441,0.6306566,0.6378361,0.0071795
25,-0.15808927,-0.19124351,"('egoistic', 'altruistic')",1.8787383,1.7710278,0.11957091,-0.012165114,1.6528717,1.5523477,0.8732729,0.7799917,-0.0932812
26,0.8539431,0.8133076,"('hardhearted', 'benevolent')",1.8284421,1.8058747,0.38689417,0.36777514,1.4864928,1.4517534,1.1389431,1.1096778,-0.0292653
27,0.05422921,-0.012536305,"('hardhearted', 'softhearted')",0.03797897,0.07223157,0.265259,0.26351655,1.7588865,1.6738454,0.5290884,0.4992643,-0.0298241
28,1.0418515,1.0225803,"('disloyal', 'loyal')",0.4621352,0.423772,-0.04524906,-0.14269674,0.97489244,0.91808236,0.6084075,0.5554345,-0.052973
29,-0.2245623,-0.27167517,"('unfair', 'fair')",-0.4144209,-0.3990134,-0.5488987,-0.56496227,-0.3181861,-0.42979735,-0.376517,-0.416362,-0.039845
30,0.31047922,0.39197227,"('intolerant', 'tolerant')",0.2532675,0.36754543,0.104645595,0.07524288,0.8616483,0.8638916,0.3825102,0.424663,0.0421528
31,0.37424397,0.4515257,"('evil', 'good')",0.23098308,0.20808053,-1.3133576,-1.3480399,-0.7438973,-0.7803168,-0.3630069,-0.3671876,-0.0041807
32,0.4913189,0.47999784,"('unkind', 'kind')",-0.5967902,-0.582868,0.37690938,0.3653363,0.85158545,0.76880777,0.2807559,0.2578185,-0.0229374
33,0.4859251,0.38806674,"('wrong', 'right')",1.6460274,1.5696446,0.4372379,0.36575422,-0.09144475,-0.16372603,0.6194364,0.5399349,-0.0795015
34,-0.5849389,-0.48606685,"('mean', 'honorable')",-0.42376855,-0.28880197,-0.40409368,-0.33402887,5.9750423,6.0945654,1.1405604,1.2464169,0.1058565
