,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8000993,-0.75065595,"('unsociable', 'sociable')",0.07578635,0.09865016,-0.4076549,-0.51146287,-0.3773226,-0.3878229,-0.0105003
1,-0.34188533,-0.3223759,"('unfriendly', 'friendly')",0.09980406,-0.04843927,1.8819177,1.7221727,0.5466121,0.4504525,-0.0961596
2,0.62208825,0.66741896,"('unlikable', 'likable')",0.8902882,0.95104414,0.540005,0.5884494,0.6841272,0.7356375,0.0515103
3,-1.0874277,-0.79540825,"('repellent', 'pleasant')",0.67200655,0.9519165,-0.010188812,0.05379145,-0.14187,0.0700999,0.2119699
4,0.2860721,0.23721299,"('disliked', 'liked')",-0.76263237,-0.9433437,-6.0688877,-6.080807,-2.1818159,-2.2623126,-0.0804967
5,0.37522805,0.30491436,"('distant', 'outgoing')",-1.0144596,-1.1774483,-0.038651124,-0.1018311,-0.2259609,-0.3247883,-0.0988274
6,0.08683818,0.038967617,"('distant', 'open')",-1.5203434,-1.7051327,0.5514116,0.47635078,-0.2940312,-0.3966048,-0.1025736
7,-0.45235658,-0.2109243,"('insensitive', 'sensitive')",0.13629329,0.37338015,0.5524595,0.58210695,0.0787987,0.2481876,0.1693889
8,-0.17949858,-0.347769,"('unaffectionate', 'affectionate')",-0.8418738,-1.0041928,0.70234716,0.54627115,-0.1063418,-0.2685636,-0.1622218
9,-0.061731137,-0.10897241,"('unaffectionate', 'caring')",-0.28262,-0.36607134,1.1990699,1.1176159,0.2849062,0.2141907,-0.0707155
10,-1.711363,-1.4349767,"('unsympathetic', 'sympathetic')",-0.6207434,-0.38982528,-0.27338374,-0.29840007,-0.8684967,-0.707734,0.1607627
11,-0.27964363,-0.23577285,"('unhelpful', 'helpful')",0.8039671,0.9393227,1.6763633,1.6611202,0.7335623,0.7882233,0.054661
12,0.16987842,0.3405455,"('unsupportive', 'supportive')",0.38114882,0.51845354,-1.8480724,-1.8389244,-0.4323484,-0.3266418,0.1057066
13,-1.0203693,-0.9703194,"('impolite', 'polite')",0.062430464,0.22196276,-0.11388768,-0.09325502,-0.3572755,-0.2805372,0.0767383
14,0.05773341,0.25571036,"('antisocial', 'social')",0.9489627,1.1159962,-0.6021795,-0.58803815,0.1348389,0.2612228,0.1263839
15,0.3458108,0.123441935,"('boring', 'funny')",-0.841583,-0.946519,0.54246753,0.5144119,0.0155651,-0.1028884,-0.1184535
16,0.26429823,0.25518936,"('unpopular', 'popular')",-0.053713515,-0.0362543,0.80571175,0.82968354,0.3387655,0.3495395,0.010774
17,0.07990927,0.15704301,"('nasty', 'nice')",-0.42181805,-0.42276108,-0.34438154,-0.34138244,-0.2287634,-0.2023668,0.0263966
18,-0.071655825,-0.03566513,"('disagreeable', 'welcoming')",-0.34044594,-0.34162027,-0.38127142,-0.4249494,-0.2644577,-0.2674116,-0.0029539
19,-0.58440816,-0.6383556,"('inhospitable', 'hospitable')",-1.165686,-1.240543,0.028789155,0.061851308,-0.5737683,-0.6056825,-0.0319142
20,0.13965593,0.31171578,"('rough', 'thoughtful')",0.56479156,0.66994625,1.1074688,1.0774921,0.6039721,0.6863847,0.0824126
21,-0.9428923,-0.8007767,"('immoral', 'moral')",0.6489884,0.78810996,-0.8460567,-0.75321066,-0.3799868,-0.2552925,0.1246943
22,-0.21624929,-0.14616907,"('untrustworthy', 'trustworthy')",0.17872643,0.2278165,-0.981854,-1.0173037,-0.3397923,-0.3118854,0.0279069
23,-1.37462,-1.2058272,"('insincere', 'sincere')",0.5296147,0.71595615,5.4248343,5.2967978,1.5266097,1.6023089,0.0756992
24,-0.28133732,-0.1394728,"('dishonest', 'honest')",-1.4430634,-1.3976167,0.7859095,0.69424194,-0.3128304,-0.2809492,0.0318812
25,0.36778748,0.28019345,"('egoistic', 'altruistic')",0.69989747,0.6228873,1.5248792,1.5036784,0.864188,0.8022531,-0.0619349
26,1.132592,1.1062826,"('hardhearted', 'benevolent')",0.30220494,0.27316278,1.6338363,1.5387335,1.0228777,0.9727263,-0.0501514
27,0.2571167,0.37151977,"('hardhearted', 'softhearted')",0.0049089193,0.08162776,1.468296,1.415426,0.5767739,0.6228578,0.0460839
28,-0.22000259,-0.18147534,"('disloyal', 'loyal')",0.03633454,0.0666673,0.9928666,0.8925235,0.2697328,0.2592385,-0.0104943
29,0.18181121,0.17063764,"('unfair', 'fair')",-0.40154153,-0.46952906,-0.601055,-0.7617861,-0.2735951,-0.3535592,-0.0799641
30,0.03317243,0.080238126,"('intolerant', 'tolerant')",1.0696493,1.1366925,1.1460752,1.084062,0.7496324,0.7669975,0.0173651
31,-0.16443121,-0.20951875,"('evil', 'good')",-0.87987816,-1.0466359,-0.55833906,-0.69847846,-0.5342162,-0.6515444,-0.1173282
32,0.018464766,0.20045313,"('unkind', 'kind')",-0.3225488,-0.23261867,0.6948988,0.58763915,0.1302716,0.1851579,0.0548863
33,1.3048712,1.1458168,"('wrong', 'right')",0.24705298,0.10691914,-0.32037812,-0.35316515,0.4105154,0.2998569,-0.1106585
34,-0.2105447,0.010526225,"('mean', 'honorable')",0.018200919,0.19602868,6.0393653,6.1097565,1.9490072,2.1054371,0.1564299
35,1.5096865,1.2964523,"('corrupt', 'incorrupt')",-0.4645203,-0.6913136,0.25880802,0.15897255,0.4346581,0.2547037,-0.1799544
36,0.42342135,0.30779383,"('hostile', 'amicable')",-1.5743078,-1.8995898,0.56350094,0.3996692,-0.1957952,-0.3973756,-0.2015804
37,-0.36010888,-0.19258451,"('fake', 'genuine')",-0.42539856,-0.28374383,0.25896484,0.2831278,-0.1755142,-0.0644002,0.111114
38,-0.7370715,-0.6945529,"('untruthful', 'truthful')",-0.39558688,-0.38993287,0.09072973,0.10118065,-0.3473095,-0.3277684,0.0195411
39,2.0224595,2.0554807,"('exploitative', 'cooperative')",1.9358565,1.9837778,0.18296437,0.16350454,1.3804267,1.400921,0.0204943
40,0.45180455,0.5872585,"('stingy', 'generous')",0.38705233,0.4969757,-1.2528889,-1.3166908,-0.1380107,-0.0774855,0.0605252
41,-0.42513898,-0.32826135,"('unforgiving', 'forgiving')",-0.43495584,-0.43322834,0.25715667,0.14808594,-0.2009794,-0.2044679,-0.0034885
42,0.2568943,0.5780796,"('unreliable', 'reliable')",-0.9543744,-0.7752526,-3.1033142,-3.015265,-1.2669314,-1.0708127,0.1961187
43,-0.99812514,-0.73342496,"('irresponsible', 'responsible')",-0.6544378,-0.4479312,0.066622555,0.03835769,-0.5286468,-0.3809995,0.1476473
44,0.065025315,0.017171161,"('prejudiced', 'unprejudiced')",-0.7885579,-0.8384341,-1.4924074,-1.4983717,-0.7386467,-0.7732116,-0.0345649
45,-1.3675746,-1.0687753,"('incompetent', 'competent')",-0.27080277,-0.080473974,-0.23172736,-0.27672446,-0.6233682,-0.4753246,0.1480436
46,-1.3179157,-1.0947174,"('uncompetitive', 'competitive')",0.78637516,1.030277,-0.87870437,-0.8181671,-0.4700816,-0.2942025,0.1758791
47,-0.10747129,0.06717351,"('stupid', 'smart')",0.70774984,0.8182511,5.6867623,5.68437,2.0956802,2.1899316,0.0942514
48,-0.35031885,-0.34446985,"('unintelligent', 'intelligent')",0.30689317,0.3405088,0.6218499,0.57218355,0.1928081,0.1894075,-0.0034006
49,-0.06635221,-0.03685504,"('unable', 'able')",-0.049028695,-0.0049937144,-0.06946865,0.070309564,-0.0616165,0.0094869,0.0711034
50,0.09000028,0.12491441,"('clumsy', 'skillful')",-0.12550217,-0.12398636,0.003006447,-0.010586876,-0.0108318,-0.0032196,0.0076122
51,-1.0311651,-1.078714,"('uneducated', 'educated')",-0.1369398,-0.1914272,0.49175707,0.42296505,-0.2254493,-0.2823921,-0.0569428
52,0.83706343,0.4664579,"('irrational', 'rational')",-0.37581724,-0.63091445,0.030168135,-0.08231719,0.1638048,-0.0822579,-0.2460627
53,-0.80027175,-0.7101029,"('uncreative', 'creative')",0.28668877,0.30688694,1.1045008,1.0826046,0.1969726,0.2264629,0.0294903
54,-0.12881723,-0.23534705,"('incapable', 'capable')",-0.6435741,-0.77201235,1.1170158,1.131953,0.1148748,0.0415312,-0.0733436
55,-1.3645912,-1.1366991,"('incompetent', 'clever')",0.058727548,0.2254682,-0.06328668,-0.06357037,-0.4563835,-0.3249337,0.1314498
56,-0.73462605,-0.52866185,"('impractical', 'practical')",0.4932774,0.6403249,-0.20352952,-0.18179877,-0.1482927,-0.0233786,0.1249141
57,-1.2557046,-1.1874205,"('unimaginative', 'imaginative')",-0.6251756,-0.5972639,-2.4957242,-2.5030751,-1.4588682,-1.4292533,0.0296149
58,0.6524816,0.754959,"('undiscriminating', 'discriminating')",0.51775944,0.52014923,-0.06270334,-0.10699509,0.3691792,0.389371,0.0201918
59,1.1307621,0.93304217,"('foolish', 'wise')",-0.1829365,-0.3419629,0.36993742,0.33920774,0.4392544,0.3100957,-0.1291587
60,-0.38337386,-0.09646678,"('inefficient', 'efficient')",1.6035641,1.8989164,-0.23494028,-0.12029906,0.3284167,0.5607168,0.2323001
61,0.7328251,0.6745577,"('illogical', 'logical')",0.89189464,0.78407145,0.14948355,0.032508135,0.5914011,0.4970458,-0.0943553
62,-0.17251822,0.028837271,"('incompetent', 'brilliant')",1.0830718,1.3134118,0.0072067543,0.095032066,0.3059201,0.4790938,0.1731737
63,-0.78067553,-0.59525687,"('unperceptive', 'insightful')",0.6202063,0.7975052,0.8510229,0.95608133,0.2301846,0.3861099,0.1559253
64,-0.33995485,-0.4158711,"('shy', 'confident')",0.22401188,0.22376928,-6.819959,-6.763558,-2.3119674,-2.3185533,-0.0065859
65,-0.6205085,-0.5966058,"('insecure', 'secure')",0.4046567,0.5370375,-0.69338167,-0.6574037,-0.3030778,-0.2389907,0.0640871
66,-0.31751192,-0.35525092,"('inactive', 'active')",-0.93994373,-0.93747056,1.203092,1.246733,-0.0181212,-0.0153295,0.0027917
67,0.41515827,0.3904565,"('doubtful', 'determined')",0.3191107,0.29130015,-0.33485264,-0.28501734,0.1331388,0.1322464,-0.0008924
68,-0.26983592,-0.27629778,"('dependent', 'independent')",0.08610851,0.11032456,-0.37178928,-0.3430027,-0.1851722,-0.1696586,0.0155136
69,1.7513778,1.6370834,"('lazy', 'industrious')",0.75496936,0.7005172,-0.17195776,-0.101775125,0.7781298,0.7452752,-0.0328546
70,-0.8348797,-0.60711205,"('lethargic', 'energetic')",-0.3404454,-0.09853541,0.46886784,0.5307703,-0.2354858,-0.0582924,0.1771934
71,0.94016886,1.0427371,"('diffident', 'self-confident')",0.6557537,0.6657614,0.626171,0.5932535,0.7406979,0.7672507,0.0265528
72,-0.19686858,-0.14887007,"('unambitious', 'ambitious')",-0.8945695,-0.88325614,-0.94025135,-0.95620435,-0.6772298,-0.6627769,0.0144529
73,1.3465933,1.3324217,"('helpless', 'self-reliant')",0.013225453,-0.04093734,-3.265279,-3.2214062,-0.6351535,-0.6433073,-0.0081538
74,0.2875098,0.51432186,"('undedicated', 'dedicated')",0.62448937,0.7970751,0.14505926,0.15365948,0.3523528,0.4883521,0.1359993
75,0.08270082,-0.0129058845,"('meek', 'impulsive')",-1.1498759,-1.2115567,-0.22318412,-0.19695136,-0.4301197,-0.4738046,-0.0436849
76,-0.46533042,-0.17283729,"('anxious', 'daring')",-0.6055626,-0.371633,0.30469546,0.40669557,-0.2553992,-0.0459249,0.2094743
77,-0.6319054,-0.5778947,"('unmotivated', 'motivated')",0.50255746,0.55872387,-1.099617,-0.9979519,-0.409655,-0.3390409,0.0706141
78,-0.70558274,-0.5736952,"('nonresilient', 'resilient')",1.2533981,1.3605715,0.17591938,0.31511313,0.2412449,0.3673298,0.1260849
79,-0.5939141,-0.71231043,"('wavering', 'unwavering')",-1.6293976,-1.7659271,0.15206967,0.13929763,-0.690414,-0.7796466,-0.0892326
80,0.10063705,0.13654661,"('dominated', 'dominating')",0.56511307,0.78199744,-1.3215966,-1.2091982,-0.2186155,-0.0968847,0.1217308
81,-1.1940081,-1.1943808,"('submissive', 'aggressive')",0.013023153,0.0978147,-0.6809847,-0.62450373,-0.6206566,-0.5736899,0.0469667
