,chipotle_male,chipotle_female,tuple,mexican_male,mexican_female,grill_male,grill_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3625603,-1.4915161,"('unsociable', 'sociable')",0.27462298,0.16297963,1.7170573,1.6133739,-0.54836386,-0.7863167,0.020189,-0.1253698,-0.1455588
1,-0.3201905,-0.30005172,"('unfriendly', 'friendly')",-0.19757062,-0.16238743,1.2334818,1.1104988,2.4477382,2.2718723,0.7908647,0.729983,-0.0608817
2,-0.10800213,0.032794084,"('unlikable', 'likable')",0.19135487,0.2351083,0.9786741,0.9936162,0.5655272,0.62908787,0.4068885,0.4726516,0.0657631
3,-1.4204469,-1.3598132,"('repellent', 'pleasant')",-0.69237745,-0.6749732,-1.1622996,-1.112748,-0.055471517,0.04676444,-0.8326489,-0.7751925,0.0574564
4,0.32979658,0.3576248,"('disliked', 'liked')",0.37972334,0.36462703,0.08453921,0.094660446,-6.284898,-6.2773795,-1.3727096,-1.3651168,0.0075928
5,1.549492,1.5907651,"('distant', 'outgoing')",-0.54424745,-0.4076531,-0.0582759,0.049328696,0.30042735,0.33986244,0.311849,0.3930758,0.0812268
6,1.5088688,1.5836684,"('distant', 'open')",-0.6327127,-0.4930383,0.50514996,0.54744184,0.7639287,0.80338204,0.5363087,0.6103635,0.0740548
7,-1.4751207,-1.4754543,"('insensitive', 'sensitive')",-0.73402774,-0.68683565,0.0018350855,-0.00949909,0.6269852,0.69119126,-0.395082,-0.3701495,0.0249325
8,-0.5850088,-0.5570845,"('unaffectionate', 'affectionate')",-0.5056435,-0.46701038,-0.24759959,-0.33273414,1.2160671,1.1790111,-0.0305462,-0.0444545,-0.0139083
9,-0.7474437,-0.75824946,"('unaffectionate', 'caring')",-0.48245946,-0.42834267,0.20835395,0.121231586,1.4607174,1.4804231,0.1097921,0.1037656,-0.0060265
10,-2.1139712,-2.2231693,"('unsympathetic', 'sympathetic')",-1.3836011,-1.4992645,-0.68050766,-0.9110328,-1.0508205,-1.0838192,-1.3072251,-1.4293215,-0.1220964
11,-1.9212949,-1.9543668,"('unhelpful', 'helpful')",-0.64591074,-0.6486003,-0.19608022,-0.21920267,1.5858679,1.7431585,-0.2943545,-0.2697528,0.0246017
12,-0.49694455,-0.5597263,"('unsupportive', 'supportive')",0.6836523,0.65315324,0.67253035,0.6363128,-1.5742232,-1.578771,-0.1787463,-0.2122578,-0.0335115
13,-1.6246375,-1.7664218,"('impolite', 'polite')",0.4021029,0.2767946,1.3083886,1.2168747,-0.73134923,-0.85025966,-0.1613738,-0.280753,-0.1193792
14,-1.4485888,-1.4760047,"('antisocial', 'social')",-0.40169686,-0.40874064,0.6900584,0.70960754,-0.9706753,-0.97349423,-0.5327256,-0.537158,-0.0044324
15,0.35050544,0.35158804,"('boring', 'funny')",0.51990753,0.4920477,1.0962008,1.1201819,0.65133375,0.69498736,0.6544869,0.6647012,0.0102143
16,0.35088205,0.35462457,"('unpopular', 'popular')",-0.090003856,-0.09828776,-0.61665815,-0.49078673,0.59553206,0.64399296,0.059938,0.1023858,0.0424478
17,-0.338692,-0.30244884,"('nasty', 'nice')",-0.9243651,-0.85747176,-1.1729734,-1.0907154,-0.6246568,-0.5441243,-0.7651718,-0.6986901,0.0664817
18,-0.27827477,-0.21204509,"('disagreeable', 'welcoming')",0.97325695,1.0259728,-0.38080266,-0.33258688,-0.1256141,-0.12904024,0.0471414,0.0880752,0.0409338
19,0.20503838,0.30359745,"('inhospitable', 'hospitable')",-0.1758189,-0.112259746,0.11310217,0.1403827,0.33092484,0.38334805,0.1183116,0.1787671,0.0604555
20,-1.2369425,-1.1726112,"('rough', 'thoughtful')",-1.1028154,-1.0024598,-0.19697055,-0.14986873,0.6891546,0.7214017,-0.4618934,-0.4008845,0.0610089
21,-1.5914551,-1.6646371,"('immoral', 'moral')",-0.905446,-1.0027368,0.74594355,0.59145486,-1.0836916,-1.0663717,-0.7086623,-0.7855727,-0.0769104
22,-0.5697833,-0.55754256,"('untrustworthy', 'trustworthy')",-0.28721648,-0.32190043,0.090139635,0.008198276,-0.98494697,-0.9637035,-0.4379518,-0.4587371,-0.0207853
23,-1.6277235,-1.6810049,"('insincere', 'sincere')",-0.38068774,-0.37680086,0.48351812,0.4517644,5.935273,5.9571776,1.1025951,1.0877841,-0.014811
24,-1.0484809,-1.0658743,"('dishonest', 'honest')",-0.27119768,-0.22029158,0.35132664,0.24914517,0.9029594,0.8970283,-0.0163481,-0.0349981,-0.01865
25,0.8933623,0.9362112,"('egoistic', 'altruistic')",0.050682183,0.102867365,0.49904183,0.5074291,1.8224938,1.7665689,0.816395,0.8282691,0.0118741
26,-1.1139861,-1.1378419,"('hardhearted', 'benevolent')",-0.48417127,-0.5116953,0.87289447,0.7962182,1.4677304,1.2536807,0.1856169,0.1000904,-0.0855265
27,-0.2960823,-0.27986905,"('hardhearted', 'softhearted')",-1.2529011,-1.1179937,-0.14486675,-0.09704979,1.6865084,1.5784395,-0.0018354,0.0208817,0.0227171
28,-1.4354328,-1.487945,"('disloyal', 'loyal')",-0.5170992,-0.5597568,-0.1871758,-0.32689828,1.0664834,0.9365936,-0.2683061,-0.3595017,-0.0911956
29,-0.064411804,-0.08046064,"('unfair', 'fair')",-0.116063856,-0.10899076,0.021503666,0.065387934,0.1602018,0.04507175,0.0003075,-0.0197479,-0.0200554
30,-1.4991497,-1.5335516,"('intolerant', 'tolerant')",-0.3563352,-0.42053148,-0.1226346,-0.17106293,0.5787527,0.5738633,-0.3498417,-0.3878207,-0.037979
31,0.8034537,0.92411804,"('evil', 'good')",-0.3476598,-0.28492802,-0.75690037,-0.6024044,-0.296395,-0.33194855,-0.1493754,-0.0737907,0.0755847
32,-0.85601735,-0.90843916,"('unkind', 'kind')",-0.19630122,-0.2915247,0.5847343,0.4996942,1.0456849,0.9064085,0.1445252,0.0515347,-0.0929905
33,1.1706704,1.0918176,"('wrong', 'right')",0.43090284,0.41289306,0.25844896,0.17821662,-0.20284069,-0.29219022,0.4142954,0.3476843,-0.0666111
34,-0.26229632,-0.16516253,"('mean', 'honorable')",-1.069463,-0.9196993,0.76853365,0.82356155,5.7902484,5.9654098,1.3067557,1.4260273,0.1192716
35,1.8511151,1.924518,"('corrupt', 'incorrupt')",-1.3074272,-1.1715723,-0.89665437,-0.8386109,0.0382003,-0.06781964,-0.0786915,-0.0383712,0.0403203
36,0.8405881,0.8793564,"('hostile', 'amicable')",-0.68310994,-0.6690901,0.22239575,0.15941046,0.51653737,0.2673131,0.2241028,0.1592475,-0.0648553
37,-0.7893599,-0.737884,"('fake', 'genuine')",-1.1067158,-1.0134668,-0.31029287,-0.3786742,0.34326476,0.3872854,-0.465776,-0.4356849,0.0300911
38,-0.09359125,-0.11214545,"('untruthful', 'truthful')",0.064551376,0.09451708,0.3893132,0.33465162,0.25076473,0.34568027,0.1527595,0.1656759,0.0129164
39,-0.2924043,-0.32858366,"('exploitative', 'cooperative')",0.29294574,0.36863825,1.0869997,1.1186254,-0.08815703,-0.017319407,0.249846,0.2853401,0.0354941
40,-0.017377049,0.007149007,"('stingy', 'generous')",0.56902164,0.5049022,-0.6101405,-0.648474,-1.7599187,-1.8128768,-0.4546037,-0.4873249,-0.0327212
41,-0.7936898,-0.7753192,"('unforgiving', 'forgiving')",-0.21171002,-0.21178746,0.59025055,0.5687379,-0.04637397,-0.16498193,-0.1153808,-0.1458377,-0.0304569
42,-0.14182909,-0.15920551,"('unreliable', 'reliable')",0.7288602,0.648137,-0.35723338,-0.40526447,-3.5189934,-3.3547711,-0.8222989,-0.817776,0.0045229
43,-1.8606384,-1.8512872,"('irresponsible', 'responsible')",-0.32052505,-0.27184674,0.90767795,0.85233283,0.5702572,0.6186679,-0.1758071,-0.1630333,0.0127738
44,-0.42770496,-0.4056505,"('prejudiced', 'unprejudiced')",-0.7537904,-0.70068634,-1.604527,-1.5285449,-1.6950699,-1.6438792,-1.120273,-1.0696902,0.0505828
45,-1.9969298,-1.9394766,"('incompetent', 'competent')",-0.29200816,-0.27442244,0.158483,0.109920904,-0.34162402,-0.30513692,-0.6180198,-0.6022788,0.015741
46,-2.0861616,-2.1876261,"('uncompetitive', 'competitive')",-0.29763126,-0.43872762,0.2327909,0.08334994,-1.2560836,-1.3276002,-0.8517714,-0.967651,-0.1158796
47,-0.73606205,-0.6952165,"('stupid', 'smart')",-0.8594616,-0.83258367,0.87701607,0.8437593,5.525027,5.602737,1.2016299,1.2296741,0.0280442
48,-1.3678356,-1.4306673,"('unintelligent', 'intelligent')",-0.022784177,-0.12934913,0.43674594,0.3139363,0.25268057,0.1493913,-0.1752983,-0.2741722,-0.0988739
49,-0.9872743,-0.890556,"('unable', 'able')",-0.5278754,-0.3728156,-0.12858517,0.0034900904,-0.58613145,-0.34759417,-0.5574666,-0.4018689,0.1555977
