,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3312465,-1.5153968,"('unsociable', 'sociable')",-0.7050466,-0.9192686,-1.0181465,-1.2173327,-0.1991862
1,-0.7959919,-1.0221262,"('unfriendly', 'friendly')",2.0197825,1.8609099,0.6118953,0.4193919,-0.1925034
2,0.40678525,0.35037014,"('unlikable', 'likable')",0.50644886,0.49967355,0.4566171,0.4250218,-0.0315953
3,-0.4495926,-0.26799792,"('repellent', 'pleasant')",0.17127411,0.2968425,-0.1391592,0.0144223,0.1535815
4,-0.19995522,-0.22958037,"('disliked', 'liked')",-5.636177,-5.7095814,-2.918066,-2.9695809,-0.0515149
5,-0.12640426,-0.21985249,"('distant', 'outgoing')",0.14312214,0.17716283,0.0083589,-0.0213448,-0.0297037
6,-0.26027414,-0.35508597,"('distant', 'open')",0.4763155,0.47770572,0.1080207,0.0613099,-0.0467108
7,-1.1043172,-0.9935822,"('insensitive', 'sensitive')",0.50615954,0.63149786,-0.2990788,-0.1810422,0.1180366
8,-0.85274124,-0.91716456,"('unaffectionate', 'affectionate')",1.116515,0.95754826,0.1318869,0.0201918,-0.1116951
9,-1.3008093,-1.321634,"('unaffectionate', 'caring')",1.1630418,1.1601914,-0.0688837,-0.0807213,-0.0118376
10,-2.5614219,-2.5636938,"('unsympathetic', 'sympathetic')",-0.976629,-0.99683356,-1.7690254,-1.7802637,-0.0112383
11,-0.6522855,-0.65525043,"('unhelpful', 'helpful')",1.3480009,1.4428413,0.3478577,0.3937954,0.0459377
12,-1.1020881,-0.94197327,"('unsupportive', 'supportive')",-1.7390351,-1.650501,-1.4205616,-1.2962371,0.1243245
13,-0.9543543,-1.0604936,"('impolite', 'polite')",-0.8465794,-0.8929945,-0.9004668,-0.9767441,-0.0762773
14,-0.07074326,-0.025704809,"('antisocial', 'social')",-0.57230294,-0.6802553,-0.3215231,-0.35298,-0.0314569
15,0.5905012,0.37540892,"('boring', 'funny')",0.65108484,0.5414041,0.620793,0.4584065,-0.1623865
16,-0.4167076,-0.394546,"('unpopular', 'popular')",0.6470888,0.68205196,0.1151906,0.143753,0.0285624
17,1.8149614e-05,-0.0065055694,"('nasty', 'nice')",-0.14357708,-0.09773123,-0.0717795,-0.0521184,0.0196611
18,-0.3672836,-0.3345086,"('disagreeable', 'welcoming')",-0.19323805,-0.18395743,-0.2802608,-0.259233,0.0210278
19,-0.77024907,-0.83631414,"('inhospitable', 'hospitable')",0.39521414,0.40880126,-0.1875175,-0.2137564,-0.0262389
20,-0.008678451,0.014721081,"('rough', 'thoughtful')",0.89363474,0.84544927,0.4424782,0.4300852,-0.012393
21,-0.42660853,-0.5046512,"('immoral', 'moral')",-0.66843235,-0.6318996,-0.5475205,-0.5682754,-0.0207549
