,tractor_male,tractor_female,tuple,supply_male,supply_female,co_male,co_female,average_male,average_female,female-male
0,0.77581686,0.6887439,"('unsociable', 'sociable')",0.6166655,0.7514867,0.35444835,0.2005103,0.5823102,0.5469136,-0.0353966
1,0.4058748,0.3278196,"('unfriendly', 'friendly')",0.72031415,0.62969404,1.8918964,1.8064909,1.0060285,0.9213348,-0.0846937
2,-0.61947066,-0.5390462,"('unlikable', 'likable')",0.44856822,0.60419977,0.5229387,0.7870762,0.1173454,0.2840766,0.1667312
3,0.10102179,0.25710928,"('repellent', 'pleasant')",-0.27937365,0.12346329,0.57163566,0.68871486,0.1310946,0.3564291,0.2253345
4,-0.28646046,-0.34183413,"('disliked', 'liked')",0.5215234,0.30478665,-6.807949,-6.8998513,-2.190962,-2.3122996,-0.1213376
5,-0.6263508,-0.6909608,"('distant', 'outgoing')",-0.4716773,-0.5886165,-0.80356747,-0.68532133,-0.6338652,-0.6549662,-0.021101
6,-1.3895556,-1.424169,"('distant', 'open')",-0.7503368,-0.859958,-0.7014264,-0.5844825,-0.9471062,-0.9562031,-0.0090969
7,0.22866903,0.26950964,"('insensitive', 'sensitive')",-0.42122725,-0.1400837,0.38156417,0.41396725,0.063002,0.1811311,0.1181291
8,-0.46567133,-0.5013014,"('unaffectionate', 'affectionate')",-0.3813152,-0.449909,0.9166942,0.89967275,0.0232359,-0.0171792,-0.0404151
9,0.1618072,0.12536094,"('unaffectionate', 'caring')",-0.12682,-0.05692032,1.1969091,1.214856,0.4106321,0.4277655,0.0171334
10,0.31570205,0.323542,"('unsympathetic', 'sympathetic')",-0.6965672,-0.35683692,0.42777643,0.376039,0.0156371,0.114248,0.0986109
11,0.22326335,0.2769214,"('unhelpful', 'helpful')",1.2266958,1.5694475,2.4900324,2.6586459,1.3133305,1.5016716,0.1883411
12,0.6336499,0.7596779,"('unsupportive', 'supportive')",0.1282205,0.45416957,-1.9680008,-1.8515342,-0.4020435,-0.2125623,0.1894812
13,0.44034895,0.45322955,"('impolite', 'polite')",0.33292595,0.5767878,-0.1068345,-0.06289787,0.2221468,0.3223732,0.1002264
14,0.5842168,0.47892943,"('antisocial', 'social')",1.161418,1.2503613,0.11267821,0.035932187,0.6194377,0.5884076,-0.0310301
15,0.8261827,0.72605515,"('boring', 'funny')",-0.078942336,-0.2426762,0.28307122,0.2716377,0.3434372,0.2516722,-0.091765
16,-0.8590281,-0.82403326,"('unpopular', 'popular')",-0.66520894,-0.5968373,0.31341904,0.34741873,-0.403606,-0.3578173,0.0457887
17,-0.40991318,-0.26479927,"('nasty', 'nice')",0.39994222,0.44198942,-0.38842642,-0.36210108,-0.1327991,-0.061637,0.0711621
18,-2.0288777,-1.8660088,"('disagreeable', 'welcoming')",-1.913496,-1.6200969,-1.2301229,-1.0400035,-1.7241656,-1.5087031,0.2154625
19,-0.45042562,-0.3911504,"('inhospitable', 'hospitable')",-0.99125415,-0.90199864,-0.47110248,-0.31066367,-0.6375941,-0.5346042,0.1029899
20,-0.36059016,-0.30401367,"('rough', 'thoughtful')",-0.1753999,-0.080550104,0.3497079,0.39317524,-0.0620941,0.0028705,0.0649646
21,0.09297275,0.21494535,"('immoral', 'moral')",-0.3441779,0.12614429,-0.7326312,-0.51353645,-0.3279455,-0.0574823,0.2704632
22,-0.54562986,-0.63514835,"('untrustworthy', 'trustworthy')",-0.13160782,0.034409463,-0.18036905,-0.23435357,-0.2858689,-0.2783641,0.0075048
23,0.66500926,0.7846961,"('insincere', 'sincere')",0.5721659,0.9871478,6.4091916,6.4804363,2.548789,2.7507601,0.2019711
24,-0.24531607,-0.13531086,"('dishonest', 'honest')",-0.19888401,0.15918529,1.2081547,1.1881822,0.2546515,0.4040189,0.1493674
25,0.49224934,0.5950024,"('egoistic', 'altruistic')",0.8506484,0.9230951,1.152306,1.1449723,0.8317346,0.8876899,0.0559553
26,1.0388551,0.837528,"('hardhearted', 'benevolent')",2.2200623,2.0743766,1.7321434,1.5993195,1.6636869,1.5037413,-0.1599456
27,-0.7461135,-0.5740525,"('hardhearted', 'softhearted')",-0.24823886,-0.052933287,0.7364528,0.6998704,-0.0859665,0.0242949,0.1102614
28,0.87984765,0.7669288,"('disloyal', 'loyal')",0.73985386,0.8343072,1.696334,1.5923591,1.1053452,1.0645316,-0.0408136
29,-0.23953521,-0.29486117,"('unfair', 'fair')",-0.73526275,-0.955312,-0.78866506,-0.97100204,-0.587821,-0.7403917,-0.1525707
30,0.8114715,0.82478446,"('intolerant', 'tolerant')",-0.285531,0.207432,0.25841677,0.57321805,0.2614524,0.5351448,0.2736924
31,-1.3590001,-1.355672,"('evil', 'good')",-1.1121178,-1.2710606,-1.3094289,-1.3294455,-1.2601823,-1.3187261,-0.0585438
32,0.8069201,0.7666649,"('unkind', 'kind')",0.34816545,0.59631073,1.5861849,1.4492589,0.9137568,0.9374115,0.0236547
33,0.53042287,0.47008067,"('wrong', 'right')",0.49204367,0.27541792,-0.8199094,-0.87406266,0.067519,-0.0428547,-0.1103737
34,-0.16082598,0.12421388,"('mean', 'honorable')",-0.25326642,0.2293521,5.148952,5.55953,1.5782865,1.971032,0.3927455
35,-0.109244645,-0.22422342,"('corrupt', 'incorrupt')",-0.5795813,-0.94811803,-0.6434364,-0.8625624,-0.4440874,-0.6783013,-0.2342139
36,-1.1438863,-1.1775538,"('hostile', 'amicable')",-0.46118307,-0.6532557,-0.6656365,-0.7466085,-0.756902,-0.8591393,-0.1022373
37,-0.0045881495,-0.0043283687,"('fake', 'genuine')",-0.09411982,0.020378146,0.2609026,0.30035475,0.0540649,0.1054682,0.0514033
38,0.548811,0.60847163,"('untruthful', 'truthful')",0.7381941,0.9308698,0.33408815,0.3988339,0.5403644,0.6460584,0.105694
39,0.081679456,0.23838808,"('exploitative', 'cooperative')",-0.6053611,-0.31757048,-0.0073832823,0.1357903,-0.1770216,0.0188693,0.1958909
40,-0.3252639,-0.23635413,"('stingy', 'generous')",-0.7312751,-0.6299369,-2.71529,-2.7326875,-1.2572764,-1.1996595,0.0576169
41,-0.45968467,-0.38310936,"('unforgiving', 'forgiving')",-0.33719823,-0.10915746,0.44000655,0.510993,-0.1189588,0.0062421,0.1252009
42,-0.77600604,-0.6766095,"('unreliable', 'reliable')",-0.56660175,-0.27681696,-3.1942315,-3.0217996,-1.5122798,-1.3250753,0.1872045
43,0.34476313,0.49075425,"('irresponsible', 'responsible')",0.19483744,0.645656,0.8494282,1.0859666,0.4630096,0.7407923,0.2777827
44,-1.5656646,-1.5252486,"('prejudiced', 'unprejudiced')",0.098432235,0.012712119,-1.3795487,-1.3966898,-0.9489271,-0.9697421,-0.020815
45,0.33696923,0.28052735,"('incompetent', 'competent')",1.0888398,1.3465185,0.39529952,0.34786153,0.6070362,0.6583025,0.0512663
46,-0.03648889,-0.057311185,"('uncompetitive', 'competitive')",0.21193692,0.5658326,-0.2844658,-0.24594969,-0.0363393,0.0875239,0.1238632
47,0.6652596,0.7923826,"('stupid', 'smart')",1.2185007,1.4940428,5.795859,6.0509615,2.5598731,2.779129,0.2192559
48,0.22430134,0.32346112,"('unintelligent', 'intelligent')",-1.0116837,-0.7394397,-0.15650736,-0.057087887,-0.3146299,-0.1576888,0.1569411
49,-1.1930352,-1.0209364,"('unable', 'able')",-0.51496285,-0.30899203,-0.45677117,-0.27986312,-0.7215897,-0.5365972,0.1849925
50,-0.8088929,-0.7152458,"('clumsy', 'skillful')",0.060210656,0.21987756,-0.24114919,-0.1371859,-0.3299438,-0.2108514,0.1190924
51,-1.1380306,-1.2916492,"('uneducated', 'educated')",-0.8084824,-0.79231364,0.09432108,0.14925063,-0.6173973,-0.6449041,-0.0275068
52,-0.54180264,-0.7240894,"('irrational', 'rational')",-0.27041802,-0.68248546,-0.6274007,-0.7080664,-0.4798738,-0.7048804,-0.2250066
53,-0.19029197,-0.23933785,"('uncreative', 'creative')",-0.7708796,-0.69192964,0.5487077,0.6009425,-0.137488,-0.1101083,0.0273797
54,-0.7640529,-0.8365184,"('incapable', 'capable')",-0.3908776,-0.40422016,1.1496786,1.159756,-0.0017507,-0.0269942,-0.0252435
55,0.044177055,0.055908993,"('incompetent', 'clever')",-0.64477944,-0.18915938,0.32981566,0.46009198,-0.0902622,0.1089472,0.1992094
56,2.8614368,2.8198736,"('impractical', 'practical')",1.4520583,1.6925269,0.069526605,0.14747207,1.4610073,1.5532908,0.0922835
57,-0.33600548,-0.46248007,"('unimaginative', 'imaginative')",-0.76163554,-0.7564199,-2.914022,-2.9867713,-1.337221,-1.4018904,-0.0646694
58,0.1026983,0.0626675,"('undiscriminating', 'discriminating')",0.43000332,0.38048106,0.05250827,0.13439903,0.19507,0.1925159,-0.0025541
59,0.13565138,0.17874983,"('foolish', 'wise')",0.5475716,0.31080842,-0.19422996,-0.13819806,0.1629977,0.1171201,-0.0458776
60,0.7575139,0.9869671,"('inefficient', 'efficient')",0.74244756,1.3159972,-0.18985017,0.14811106,0.4367037,0.8170251,0.3803214
61,-0.019144077,-0.020290595,"('illogical', 'logical')",-0.2974362,-0.28378814,-0.34311077,-0.39810744,-0.219897,-0.2340621,-0.0141651
62,-0.42040697,-0.3191997,"('incompetent', 'brilliant')",0.03164935,0.38815793,0.11207903,0.37522364,-0.0922262,0.1480606,0.2402868
63,0.2573924,0.36842898,"('unperceptive', 'insightful')",-0.12423316,0.20169993,0.41276172,0.65775615,0.1819737,0.409295,0.2273213
64,0.09341415,0.02523489,"('shy', 'confident')",-0.024279531,-0.05793608,-6.278457,-6.3293552,-2.0697742,-2.1206854,-0.0509112
65,0.13775474,0.09933731,"('insecure', 'secure')",0.838085,0.95960474,0.34285942,0.35381997,0.4395664,0.4709207,0.0313543
66,-0.6994457,-0.85470426,"('inactive', 'active')",-0.38858843,-0.6069992,0.54270333,0.3966733,-0.1817769,-0.3550101,-0.1732332
67,1.4504344,1.4171693,"('doubtful', 'determined')",0.98010194,0.91739345,-0.3435513,-0.33803406,0.6956616,0.6655096,-0.030152
68,-1.2711219,-1.322036,"('dependent', 'independent')",-1.731173,-1.7844353,-1.7993811,-1.6927152,-1.6005588,-1.5997289,0.0008299
69,-0.49448052,-0.43726984,"('lazy', 'industrious')",0.49443188,0.35792792,-1.6207764,-1.5732331,-0.540275,-0.5508583,-0.0105833
70,0.3428805,0.3714563,"('lethargic', 'energetic')",-0.30275828,-0.0057557,0.47248527,0.59763354,0.1708692,0.3211114,0.1502422
71,1.012013,1.1006389,"('diffident', 'self-confident')",0.85333884,0.87393415,0.21357968,0.25383914,0.6929772,0.7428041,0.0498269
72,0.04628066,0.07647001,"('unambitious', 'ambitious')",0.14072372,0.00095410645,-0.14241025,-0.15147968,0.0148647,-0.0246852,-0.0395499
73,0.694771,0.6241831,"('helpless', 'self-reliant')",0.07556704,0.043841776,-3.61027,-3.4789672,-0.946644,-0.9369807,0.0096633
74,0.73749065,0.7829963,"('undedicated', 'dedicated')",0.8574081,1.0106643,0.16930568,0.19908006,0.5880681,0.6642469,0.0761788
75,-0.97350025,-1.1247408,"('meek', 'impulsive')",-0.68623734,-0.9293616,-0.30538523,-0.27737033,-0.6550409,-0.7771576,-0.1221167
76,-0.30224547,-0.17866845,"('anxious', 'daring')",-0.7641897,-0.44897652,0.124168485,0.20145793,-0.3140889,-0.1420623,0.1720266
77,-0.12517907,-0.02532464,"('unmotivated', 'motivated')",-0.54441494,-0.32852125,-1.0691917,-0.9608571,-0.5795952,-0.4382343,0.1413609
78,-0.2939399,-0.14764377,"('nonresilient', 'resilient')",0.08031045,0.28771424,-0.32265794,-0.2058226,-0.1787625,-0.0219174,0.1568451
79,-0.17215666,-0.20252341,"('wavering', 'unwavering')",-0.51118726,-0.7140983,-0.5631893,-0.5566093,-0.4155111,-0.491077,-0.0755659
80,0.66921777,0.56781137,"('dominated', 'dominating')",0.9534156,1.0005286,-0.04804153,-0.1822241,0.5248639,0.4620386,-0.0628253
81,-0.11850171,-0.21536213,"('submissive', 'aggressive')",-0.30252317,-0.079133004,-0.49683458,-0.43732655,-0.3059531,-0.2439406,0.0620125
82,0.088707566,0.0028157495,"('poor', 'rich')",0.12009805,0.22709191,6.990883,7.0693126,2.3998961,2.4330734,0.0331773
83,-0.34213668,-0.34718466,"('powerless', 'powerful')",-0.34746632,-0.36237103,-1.2107978,-1.2353553,-0.6334669,-0.6483037,-0.0148368
84,0.4575407,0.46623415,"('inferior', 'superior')",1.0349642,0.7351305,0.34988466,0.34626555,0.6141298,0.5158767,-0.0982531
85,-0.67977154,-0.5985728,"('insignificant', 'prestigious')",-0.37901372,-0.6452433,-0.7140232,-0.62301284,-0.5909361,-0.6222763,-0.0313402
86,0.25189704,0.11550945,"('uninfluential', 'influential')",-0.23040672,0.012786061,-0.040892195,-0.058919676,-0.0064673,0.0231253,0.0295926
