,viacom_male,viacom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.76754206,-0.82200193,"('unsociable', 'sociable')",-0.32619846,-0.43825853,-0.5468702,-0.6301302,-0.08326
1,-0.3505225,-0.6140024,"('unfriendly', 'friendly')",2.0528398,1.9772264,0.8511586,0.681612,-0.1695466
2,0.5374006,0.5521393,"('unlikable', 'likable')",0.4876787,0.5474817,0.5125396,0.5498105,0.0372709
3,-0.6122596,-0.48780894,"('repellent', 'pleasant')",-0.103896745,-0.079931304,-0.3580782,-0.2838701,0.0742081
4,-0.30330247,-0.4146838,"('disliked', 'liked')",-6.1280394,-6.341822,-3.2156708,-3.378253,-0.1625822
5,-0.37075782,-0.4168405,"('distant', 'outgoing')",-0.09377738,-0.11645962,-0.2322676,-0.2666501,-0.0343825
6,-0.51910204,-0.5772755,"('distant', 'open')",0.6168573,0.54902947,0.0488776,-0.014123,-0.0630006
7,-0.62170255,-0.6051087,"('insensitive', 'sensitive')",0.5787934,0.58016574,-0.0214546,-0.0124715,0.0089831
8,-0.8517051,-0.9610346,"('unaffectionate', 'affectionate')",0.95378166,0.8733814,0.0510383,-0.0438266,-0.0948649
9,-0.73203945,-0.84064853,"('unaffectionate', 'caring')",1.0780551,1.0443873,0.1730078,0.1018694,-0.0711384
10,-1.0912591,-1.0492157,"('unsympathetic', 'sympathetic')",-0.5719653,-0.5885788,-0.8316122,-0.8188972,0.012715
11,-0.16304284,-0.08625234,"('unhelpful', 'helpful')",1.0210329,1.1120603,0.428995,0.512904,0.083909
12,-0.40366635,-0.26206258,"('unsupportive', 'supportive')",-1.8613867,-1.8686886,-1.1325265,-1.0653756,0.0671509
13,-0.61345893,-0.5871709,"('impolite', 'polite')",-0.83327436,-0.817693,-0.7233666,-0.7024319,0.0209347
14,0.35102782,0.37630078,"('antisocial', 'social')",-0.5903214,-0.64088774,-0.1196468,-0.1322935,-0.0126467
15,-0.23223108,-0.35617277,"('boring', 'funny')",0.6483847,0.59410065,0.2080768,0.1189639,-0.0891129
16,-0.50354207,-0.48732448,"('unpopular', 'popular')",0.38825935,0.3543442,-0.0576414,-0.0664901,-0.0088487
17,-0.36740744,-0.32598254,"('nasty', 'nice')",-0.47842553,-0.43497908,-0.4229165,-0.3804808,0.0424357
18,-0.40696523,-0.51497316,"('disagreeable', 'welcoming')",-0.18548477,-0.2661685,-0.296225,-0.3905708,-0.0943458
19,-0.75876623,-0.7602121,"('inhospitable', 'hospitable')",-0.040113963,0.010154659,-0.3994401,-0.3750287,0.0244114
20,0.51538426,0.58250916,"('rough', 'thoughtful')",1.3922987,1.3552234,0.9538414,0.9688663,0.0150249
21,0.13241084,0.104953095,"('immoral', 'moral')",-0.69261223,-0.6923942,-0.2801007,-0.2937205,-0.0136198
22,0.1869133,0.19079527,"('untrustworthy', 'trustworthy')",-0.7791203,-0.8966714,-0.2961035,-0.3529381,-0.0568346
23,-0.70709616,-0.72633106,"('insincere', 'sincere')",5.409485,5.4225607,2.3511944,2.3481147,-0.0030797
24,-0.027084654,-0.05157603,"('dishonest', 'honest')",0.77848613,0.735942,0.3757007,0.342183,-0.0335177
25,0.23004888,0.06824073,"('egoistic', 'altruistic')",1.8481096,1.7894453,1.0390792,0.928843,-0.1102362
26,0.7141748,0.59894335,"('hardhearted', 'benevolent')",2.0777462,2.0576828,1.3959605,1.3283131,-0.0676474
27,-0.18712251,-0.17347318,"('hardhearted', 'softhearted')",1.4752558,1.3970668,0.6440667,0.6117969,-0.0322698
28,-0.3946821,-0.56971776,"('disloyal', 'loyal')",0.89708924,0.79078954,0.2512036,0.1105359,-0.1406677
29,-0.27787226,-0.34177917,"('unfair', 'fair')",-0.28814358,-0.44942483,-0.2830079,-0.395602,-0.1125941
30,0.10033972,0.08790346,"('intolerant', 'tolerant')",1.1249205,1.0835278,0.6126301,0.5857157,-0.0269144
31,0.09696988,0.01808551,"('evil', 'good')",-0.4840803,-0.61284864,-0.1935552,-0.2973816,-0.1038264
32,-0.28338364,-0.33722946,"('unkind', 'kind')",0.64033103,0.5286026,0.1784737,0.0956866,-0.0827871
33,0.9899558,0.87136126,"('wrong', 'right')",-0.32168117,-0.3585688,0.3341373,0.2563962,-0.0777411
34,-0.16362882,-0.0034519508,"('mean', 'honorable')",5.765511,5.9365554,2.800941,2.9665518,0.1656108
35,0.07771407,-0.07477688,"('corrupt', 'incorrupt')",0.3511254,0.20719159,0.2144197,0.0662073,-0.1482124
36,-0.3334957,-0.5724236,"('hostile', 'amicable')",0.701703,0.50326276,0.1841037,-0.0345804,-0.2186841
37,-0.09837736,-0.049924295,"('fake', 'genuine')",0.37832227,0.4015604,0.1399724,0.1758181,0.0358457
38,-0.7730227,-0.7823144,"('untruthful', 'truthful')",-0.4761383,-0.44158342,-0.6245805,-0.6119489,0.0126316
39,1.4280628,1.4662715,"('exploitative', 'cooperative')",0.35142785,0.34250084,0.8897454,0.9043862,0.0146408
40,0.4531598,0.36622,"('stingy', 'generous')",-0.9921698,-1.144584,-0.269505,-0.389182,-0.119677
41,-0.25101602,-0.28392658,"('unforgiving', 'forgiving')",0.17165497,0.014304253,-0.0396805,-0.1348112,-0.0951307
42,-0.07394709,0.12594211,"('unreliable', 'reliable')",-2.8895988,-2.8814323,-1.481773,-1.3777452,0.1040278
43,-0.6905996,-0.46987054,"('irresponsible', 'responsible')",0.3425746,0.37596515,-0.1740125,-0.0469527,0.1270598
44,0.60812736,0.68491817,"('prejudiced', 'unprejudiced')",-1.361001,-1.3230237,-0.3764368,-0.3190528,0.057384
45,-0.90253425,-0.76435673,"('incompetent', 'competent')",-0.4212189,-0.4871632,-0.6618766,-0.62576,0.0361166
46,-0.975277,-0.7896073,"('uncompetitive', 'competitive')",-0.96189994,-1.0134726,-0.9685885,-0.9015399,0.0670486
47,0.3118608,0.46180457,"('stupid', 'smart')",5.3962336,5.516768,2.8540473,2.9892862,0.1352389
48,0.4948381,0.44769236,"('unintelligent', 'intelligent')",0.6717072,0.74103874,0.5832726,0.5943655,0.0110929
49,-0.6595487,-0.56791687,"('unable', 'able')",-0.22297324,-0.15633501,-0.441261,-0.3621259,0.0791351
50,-0.15683708,-0.13939795,"('clumsy', 'skillful')",-0.10301432,-0.1570821,-0.1299257,-0.14824,-0.0183143
51,-0.5526242,-0.6379193,"('uneducated', 'educated')",0.6734236,0.610316,0.0603997,-0.0138017,-0.0742014
52,0.4980321,0.1728607,"('irrational', 'rational')",0.56971925,0.38754025,0.5338757,0.2802005,-0.2536752
53,-0.64047605,-0.7120961,"('uncreative', 'creative')",0.8916843,0.8777364,0.1256041,0.0828201,-0.042784
54,-0.4704084,-0.4879788,"('incapable', 'capable')",1.0968349,1.1586453,0.3132132,0.3353332,0.02212
55,-0.34128574,-0.21997562,"('incompetent', 'clever')",0.025517084,-0.0037919022,-0.1578843,-0.1118838,0.0460005
56,0.13545915,0.2800324,"('impractical', 'practical')",-0.1478731,-0.14299814,-0.006207,0.0685171,0.0747241
57,-0.64211714,-0.646391,"('unimaginative', 'imaginative')",-2.4126341,-2.4516273,-1.5273757,-1.5490091,-0.0216334
58,0.36068237,0.3539955,"('undiscriminating', 'discriminating')",0.2618731,0.20854482,0.3112777,0.2812701,-0.0300076
