,freeport_male,freeport_female,tuple,mcmoran_male,mcmoran_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.024434093,-0.21663207,"('unsociable', 'sociable')",-1.21106,-1.5276569,-0.28119537,-0.51740664,-0.5055632,-0.7538985,-0.2483353
1,-1.7039808,-1.8707008,"('unfriendly', 'friendly')",-1.3344615,-1.3760569,1.9118521,1.5823473,-0.37553,-0.5548035,-0.1792735
2,0.6349625,0.71493053,"('unlikable', 'likable')",0.20864274,0.171869,0.6868411,0.7858939,0.5101488,0.5575645,0.0474157
3,0.1871959,0.28221193,"('repellent', 'pleasant')",-0.50958514,-0.3604318,-0.054393437,0.040801242,-0.1255942,-0.0124729,0.1131213
4,-0.40199274,-0.40839148,"('disliked', 'liked')",0.4869734,0.5588277,-5.980594,-5.840342,-1.9652046,-1.8966352,0.0685694
5,-1.5503241,-1.4584557,"('distant', 'outgoing')",0.3861052,0.3979798,-0.24165118,-0.22089066,-0.4686234,-0.4271222,0.0415012
6,-1.550176,-1.4383546,"('distant', 'open')",0.060299486,0.13149169,0.3171368,0.24798214,-0.3909132,-0.3529603,0.0379529
7,1.1425089,1.1735542,"('insensitive', 'sensitive')",-0.3585828,-0.33306444,1.0044255,0.9966093,0.5961172,0.6123664,0.0162492
8,-1.8695492,-1.9258516,"('unaffectionate', 'affectionate')",-1.0732956,-1.0751208,0.551756,0.3710495,-0.7970297,-0.876641,-0.0796113
9,-1.1764355,-1.1856046,"('unaffectionate', 'caring')",-1.0138032,-0.96169055,1.2805994,1.1237522,-0.3032131,-0.3411809,-0.0379678
10,0.07623607,0.027952291,"('unsympathetic', 'sympathetic')",-1.6674072,-1.7665067,0.38327312,0.20682384,-0.4026326,-0.5105768,-0.1079442
11,0.38658494,0.4362167,"('unhelpful', 'helpful')",-0.88237333,-0.89725816,2.0735934,2.0409749,0.525935,0.5266445,0.0007095
12,-0.2891889,-0.21121004,"('unsupportive', 'supportive')",-0.44097275,-0.34056503,-1.2592517,-1.225961,-0.6631378,-0.5925787,0.0705591
13,0.8592378,0.7182914,"('impolite', 'polite')",-0.41385972,-0.60272723,0.2035704,0.17809515,0.2163161,0.0978864,-0.1184297
14,1.2335205,1.1948383,"('antisocial', 'social')",-0.9942498,-1.0278505,-0.5291971,-0.4810206,-0.0966421,-0.1046776,-0.0080355
15,-0.20426321,-0.2940331,"('boring', 'funny')",-0.14566435,-0.26277825,0.32867455,0.37577066,-0.0070843,-0.0603469,-0.0532626
