,paddock_male,paddock_female,tuple,average_male,average_female,female-male
0,0.5271114,0.52448267,"('unsociable', 'sociable')",0.5271114,0.5244827,-0.0026287
1,-0.35544184,-0.45968735,"('unfriendly', 'friendly')",-0.3554418,-0.4596874,-0.1042456
2,-0.20867145,-0.025893383,"('unlikable', 'likable')",-0.2086715,-0.0258934,0.1827781
3,-0.96697605,-0.7875157,"('repellent', 'pleasant')",-0.966976,-0.7875157,0.1794603
4,-1.526401,-1.5628225,"('disliked', 'liked')",-1.526401,-1.5628225,-0.0364215
5,-0.24074328,-0.31300437,"('distant', 'outgoing')",-0.2407433,-0.3130044,-0.0722611
6,-0.44814444,-0.48653024,"('distant', 'open')",-0.4481444,-0.4865302,-0.0383858
7,0.09940261,0.14085215,"('insensitive', 'sensitive')",0.0994026,0.1408522,0.0414496
8,-0.48450267,-0.6119831,"('unaffectionate', 'affectionate')",-0.4845027,-0.6119831,-0.1274804
9,-0.21858403,-0.31062442,"('unaffectionate', 'caring')",-0.218584,-0.3106244,-0.0920404
10,-0.8933877,-0.99091697,"('unsympathetic', 'sympathetic')",-0.8933877,-0.990917,-0.0975293
11,0.10817046,0.09409337,"('unhelpful', 'helpful')",0.1081705,0.0940934,-0.0140771
12,-0.867454,-0.8281232,"('unsupportive', 'supportive')",-0.867454,-0.8281232,0.0393308
13,0.36433965,0.23107196,"('impolite', 'polite')",0.3643396,0.231072,-0.1332676
14,0.21009007,0.40712744,"('antisocial', 'social')",0.2100901,0.4071274,0.1970373
15,0.8266876,0.7459675,"('boring', 'funny')",0.8266876,0.7459675,-0.0807201
16,0.30424717,0.42342478,"('unpopular', 'popular')",0.3042472,0.4234248,0.1191776
17,-0.5309117,-0.49909186,"('nasty', 'nice')",-0.5309117,-0.4990919,0.0318198
18,-1.1422952,-1.0018998,"('disagreeable', 'welcoming')",-1.1422952,-1.0018998,0.1403954
19,-0.96044666,-1.0858916,"('inhospitable', 'hospitable')",-0.9604467,-1.0858916,-0.1254449
20,-0.93438673,-0.90532494,"('rough', 'thoughtful')",-0.9343867,-0.9053249,0.0290618
21,-0.66799366,-0.52098066,"('immoral', 'moral')",-0.6679937,-0.5209807,0.147013
22,-0.48305717,-0.42694995,"('untrustworthy', 'trustworthy')",-0.4830572,-0.4269499,0.0561073
23,1.3536352,1.4705876,"('insincere', 'sincere')",1.3536352,1.4705876,0.1169524
24,-0.27135122,-0.25693694,"('dishonest', 'honest')",-0.2713512,-0.2569369,0.0144143
25,0.25682124,0.3119501,"('egoistic', 'altruistic')",0.2568212,0.3119501,0.0551289
26,-0.1177761,-0.29290155,"('hardhearted', 'benevolent')",-0.1177761,-0.2929015,-0.1751254
27,-0.6604301,-0.65346825,"('hardhearted', 'softhearted')",-0.6604301,-0.6534683,0.0069618
28,0.021169342,-0.047998738,"('disloyal', 'loyal')",0.0211693,-0.0479987,-0.069168
29,0.015888873,0.027634004,"('unfair', 'fair')",0.0158889,0.027634,0.0117451
30,0.03270717,0.05367715,"('intolerant', 'tolerant')",0.0327072,0.0536771,0.0209699
31,-0.7915336,-0.672391,"('evil', 'good')",-0.7915336,-0.672391,0.1191426
32,-0.5213268,-0.58025867,"('unkind', 'kind')",-0.5213268,-0.5802587,-0.0589319
33,0.92534983,0.89711595,"('wrong', 'right')",0.9253498,0.8971159,-0.0282339
34,1.073537,1.257276,"('mean', 'honorable')",1.073537,1.2572761,0.1837391
35,0.166161,-0.0061737727,"('corrupt', 'incorrupt')",0.166161,-0.0061738,-0.1723348
36,-0.6490453,-0.6469769,"('hostile', 'amicable')",-0.6490453,-0.6469769,0.0020684
37,-0.14066036,-0.20359764,"('fake', 'genuine')",-0.1406604,-0.2035976,-0.0629372
38,0.29607603,0.055395484,"('untruthful', 'truthful')",0.296076,0.0553955,-0.2406805
39,-0.033361085,0.014450874,"('exploitative', 'cooperative')",-0.0333611,0.0144509,0.047812
40,-1.0731006,-0.98147583,"('stingy', 'generous')",-1.0731006,-0.9814758,0.0916248
41,0.22858784,0.26535448,"('unforgiving', 'forgiving')",0.2285878,0.2653545,0.0367667
42,-1.1682726,-1.0419071,"('unreliable', 'reliable')",-1.1682726,-1.0419071,0.1263655
43,-0.5955732,-0.7517419,"('irresponsible', 'responsible')",-0.5955732,-0.7517419,-0.1561687
44,-0.9555998,-1.0210787,"('prejudiced', 'unprejudiced')",-0.9555998,-1.0210787,-0.0654789
45,0.4258274,0.4212076,"('incompetent', 'competent')",0.4258274,0.4212076,-0.0046198
46,-0.24157482,-0.32072672,"('uncompetitive', 'competitive')",-0.2415748,-0.3207267,-0.0791519
47,1.7706331,1.9690098,"('stupid', 'smart')",1.7706331,1.9690098,0.1983767
48,-0.23436354,-0.2880209,"('unintelligent', 'intelligent')",-0.2343635,-0.2880209,-0.0536574
49,-0.74560285,-0.574377,"('unable', 'able')",-0.7456028,-0.574377,0.1712258
50,-0.71284926,-0.5862794,"('clumsy', 'skillful')",-0.7128493,-0.5862794,0.1265699
51,-0.82585317,-0.72929114,"('uneducated', 'educated')",-0.8258532,-0.7292911,0.0965621
52,-0.13822198,-0.07466592,"('irrational', 'rational')",-0.138222,-0.0746659,0.0635561
53,-0.60558224,-0.61819005,"('uncreative', 'creative')",-0.6055822,-0.6181901,-0.0126079
