,xerox_male,xerox_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9806906,-2.2483559,"('unsociable', 'sociable')",-0.2629938,-0.62240344,-0.12125786,-0.2294411,-0.788314,-1.0334001,-0.2450861
1,0.014348541,-0.28184187,"('unfriendly', 'friendly')",-0.37281758,-0.5801125,0.8014996,0.55000085,0.1476769,-0.1039845,-0.2516614
2,0.2114557,0.18395641,"('unlikable', 'likable')",1.5492495,1.6317627,0.6925525,0.75388855,0.8177526,0.8565359,0.0387833
3,-1.7075964,-1.7449461,"('repellent', 'pleasant')",0.55875635,0.47827736,0.70678115,0.69236296,-0.147353,-0.1914353,-0.0440823
4,-0.13089296,-0.17728287,"('disliked', 'liked')",0.415721,0.54359174,-6.406641,-6.51926,-2.0406043,-2.0509837,-0.0103794
5,0.47503012,0.47958538,"('distant', 'outgoing')",-0.5492784,-0.29627767,-0.43346146,-0.3810827,-0.1692366,-0.065925,0.1033116
6,1.0278081,0.957215,"('distant', 'open')",-0.61699516,-0.38220257,-0.4115668,-0.3902594,-0.0002513,0.0615844,0.0618357
7,-1.3874146,-1.4961746,"('insensitive', 'sensitive')",0.012714516,-0.21454236,0.284556,0.26093498,-0.3633813,-0.4832607,-0.1198794
8,0.2230112,0.1627019,"('unaffectionate', 'affectionate')",-0.7750619,-0.8271457,0.036498763,-0.044825062,-0.1718506,-0.236423,-0.0645724
9,-0.23452137,-0.43358248,"('unaffectionate', 'caring')",-0.08608955,-0.18335822,0.95493656,0.92683446,0.2114419,0.1032979,-0.108144
10,-2.8984,-3.1042016,"('unsympathetic', 'sympathetic')",-0.5512914,-0.9341579,-0.19324404,-0.2597555,-1.2143118,-1.4327051,-0.2183933
11,-1.4494,-1.5235192,"('unhelpful', 'helpful')",-1.2899637,-1.4343574,2.0086951,1.9990255,-0.2435562,-0.3196171,-0.0760609
12,-1.6320515,-1.7778972,"('unsupportive', 'supportive')",0.06250881,0.10996659,-1.9823515,-2.0257804,-1.1839647,-1.231237,-0.0472723
13,-1.90071,-2.049397,"('impolite', 'polite')",-0.15070942,-0.34320933,-0.26550132,-0.22498317,-0.7723069,-0.8725298,-0.1002229
14,-1.9570158,-1.9996352,"('antisocial', 'social')",1.8077886,1.668196,0.013602207,0.021903142,-0.0452083,-0.1031787,-0.0579704
15,0.5407663,0.525564,"('boring', 'funny')",-1.4697915,-1.4997927,-0.04737051,-0.090150714,-0.3254652,-0.3547932,-0.029328
16,0.54788274,0.54531276,"('unpopular', 'popular')",-0.5294713,-0.30773687,0.2384068,0.32406336,0.0856061,0.1872131,0.101607
17,0.022233747,0.011838859,"('nasty', 'nice')",-1.2386097,-1.104066,-0.41723245,-0.38269156,-0.5445361,-0.4916395,0.0528966
18,0.16578367,0.11692797,"('disagreeable', 'welcoming')",-0.43519187,-0.43524987,-0.7698534,-0.8918089,-0.3464205,-0.4033769,-0.0569564
19,-0.29214162,-0.42247486,"('inhospitable', 'hospitable')",-0.80216813,-0.8659161,-0.72146976,-0.7895623,-0.6052599,-0.692651,-0.0873911
20,-0.13271475,-0.15234129,"('rough', 'thoughtful')",0.105841964,0.17852768,0.7829083,0.7801387,0.2520119,0.268775,0.0167631
21,-2.4085069,-2.588348,"('immoral', 'moral')",0.056218244,-0.20936689,-0.5563376,-0.49873707,-0.9695421,-1.0988173,-0.1292752
22,-1.73058,-1.7470531,"('untrustworthy', 'trustworthy')",-0.6066283,-0.7320614,-0.8938328,-0.84679604,-1.0770137,-1.1086369,-0.0316232
23,-1.6510133,-1.8471876,"('insincere', 'sincere')",-0.55444455,-0.8553372,5.7657356,5.7027526,1.1867593,1.0000759,-0.1866834
24,-1.232995,-1.3017213,"('dishonest', 'honest')",-0.91220456,-1.0991614,0.61807376,0.5012049,-0.5090419,-0.6332259,-0.124184
25,0.725207,0.6499171,"('egoistic', 'altruistic')",0.49345368,0.53735626,0.57753056,0.49530828,0.5987304,0.5608606,-0.0378698
26,0.16092998,0.04592732,"('hardhearted', 'benevolent')",0.9447227,0.7749207,1.2734212,1.0285791,0.7930246,0.6164757,-0.1765489
27,-0.3197435,-0.3450181,"('hardhearted', 'softhearted')",-0.45031834,-0.48572406,0.8341,0.7312013,0.0213461,-0.0331803,-0.0545264
28,-0.9731632,-1.1658624,"('disloyal', 'loyal')",-0.13317144,-0.3901901,1.0509961,0.95982873,-0.0184462,-0.1987413,-0.1802951
29,0.16890192,0.08324622,"('unfair', 'fair')",-0.65041983,-0.5398341,-0.17581034,-0.35217193,-0.2191094,-0.2695866,-0.0504772
30,-0.54178023,-0.70434463,"('intolerant', 'tolerant')",1.197488,0.9357076,0.8578634,0.75185466,0.5045237,0.3277392,-0.1767845
31,0.49064502,0.40066352,"('evil', 'good')",-1.5584999,-1.4462917,-1.4211266,-1.5450906,-0.8296605,-0.8635729,-0.0339124
32,-1.3300654,-1.4590526,"('unkind', 'kind')",-0.01746197,-0.33027643,0.712696,0.48136544,-0.2116105,-0.4359879,-0.2243774
33,0.9898403,0.9157128,"('wrong', 'right')",0.54066855,0.6525655,-0.7355987,-0.71782386,0.2649701,0.2834848,0.0185147
34,-0.4309772,-0.36392376,"('mean', 'honorable')",-0.10517493,-0.06009482,5.5584755,5.6695137,1.6741079,1.7484984,0.0743905
35,1.603599,1.6059641,"('corrupt', 'incorrupt')",-1.1455662,-0.872839,-0.47733286,-0.5201705,-0.0064334,0.0709849,0.0774183
36,1.351771,1.1866174,"('hostile', 'amicable')",-0.873003,-0.90130067,-0.2800056,-0.40137985,0.0662541,-0.0386877,-0.1049418
37,-1.3190484,-1.4067131,"('fake', 'genuine')",-0.4938553,-0.4610111,0.13109253,0.17866425,-0.5606037,-0.56302,-0.0024163
38,-1.2936076,-1.3818886,"('untruthful', 'truthful')",-0.7031475,-0.7136387,0.09077701,0.116248555,-0.635326,-0.6597596,-0.0244336
39,0.30455512,0.24501847,"('exploitative', 'cooperative')",-0.3205161,-0.43844938,-0.061167605,-0.096673876,-0.0257095,-0.0967016,-0.0709921
40,0.46251124,0.43150517,"('stingy', 'generous')",0.4420685,0.5664466,-1.8884604,-1.9457955,-0.3279602,-0.3159479,0.0120123
41,-1.5820901,-1.7258804,"('unforgiving', 'forgiving')",-0.6700629,-0.8253871,-0.059812598,-0.16715042,-0.7706552,-0.9061394,-0.1354842
42,-0.8113562,-0.7603277,"('unreliable', 'reliable')",1.2821853,1.2718894,-2.7662063,-2.6888201,-0.7651258,-0.7257528,0.039373
43,-1.9937562,-2.053551,"('irresponsible', 'responsible')",-0.872278,-0.9858153,0.2998049,0.18559991,-0.8554097,-0.9512555,-0.0958458
44,0.4173509,0.5524776,"('prejudiced', 'unprejudiced')",-0.63470525,-0.56475735,-1.4296181,-1.4878955,-0.5489908,-0.5000584,0.0489324
45,-2.4885,-2.6696348,"('incompetent', 'competent')",-0.41979945,-0.6538107,-0.02231348,-0.08304299,-0.976871,-1.1354962,-0.1586252
46,-2.1704516,-2.267993,"('uncompetitive', 'competitive')",1.0842367,0.97228837,-0.52554584,-0.44836503,-0.5372536,-0.5813565,-0.0441029
47,-0.98045486,-0.92533356,"('stupid', 'smart')",0.07759057,0.049652815,5.7509007,5.855321,1.6160121,1.65988,0.0438679
48,-0.19870071,-0.35881978,"('unintelligent', 'intelligent')",-0.42680442,-0.66529495,0.67903244,0.6483096,0.0178424,-0.1252684,-0.1431108
49,-0.3829583,-0.4254104,"('unable', 'able')",-0.5216878,-0.41056785,-0.31342724,-0.117186725,-0.4060245,-0.3177217,0.0883028
