,motorola_male,motorola_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.25678447,-0.4118239,"('unsociable', 'sociable')",0.380782,0.21757397,-0.3471868,-0.5123612,-0.0743964,-0.2355371,-0.1611407
1,1.8785456,1.8129988,"('unfriendly', 'friendly')",0.65800124,0.4937351,1.5296086,1.4113888,1.3553851,1.2393742,-0.1160109
2,-0.12853095,-0.02630158,"('unlikable', 'likable')",1.1368444,1.2476492,0.9939472,1.1490222,0.6674202,0.7901233,0.1227031
3,-1.1372308,-0.9909053,"('repellent', 'pleasant')",0.09229806,0.1603927,0.006881099,0.04059791,-0.3460172,-0.2633049,0.0827123
4,-0.35097665,-0.42643955,"('disliked', 'liked')",0.09954481,0.11064627,-5.4347773,-5.626691,-1.8954031,-1.980828,-0.0854249
5,0.6476007,0.7632811,"('distant', 'outgoing')",-0.18025112,-0.01984562,-0.27426082,-0.194028,0.0643629,0.1831358,0.1187729
6,0.21440625,0.354661,"('distant', 'open')",-0.63837886,-0.5020432,0.13479729,0.20365494,-0.0963918,0.0187576,0.1151494
7,-0.060654193,-0.034741696,"('insensitive', 'sensitive')",-0.004914742,0.0011977926,0.018091783,0.013897184,-0.0158257,-0.0065489,0.0092768
8,0.6920765,0.733948,"('unaffectionate', 'affectionate')",-0.4980193,-0.53443354,0.22880721,0.24800372,0.1409548,0.1491727,0.0082179
9,2.1327095,2.2296944,"('unaffectionate', 'caring')",0.88769907,0.8875912,1.0662117,1.0775071,1.3622068,1.3982642,0.0360574
10,0.993105,1.0108659,"('unsympathetic', 'sympathetic')",-0.22360729,-0.29884717,-0.47393975,-0.57501566,0.0985193,0.0456677,-0.0528516
11,1.0111651,1.1193227,"('unhelpful', 'helpful')",1.9147283,1.9290292,2.2533894,2.2894924,1.7264276,1.7792813,0.0528537
12,1.5605851,1.7984818,"('unsupportive', 'supportive')",1.1246716,1.3189893,-1.6410058,-1.6178879,0.3480837,0.4998611,0.1517774
13,0.610281,0.4989295,"('impolite', 'polite')",0.15568542,0.1501486,-0.19345522,-0.2533515,0.1908371,0.1319089,-0.0589282
14,-0.01968972,-0.11836204,"('antisocial', 'social')",0.23578109,0.26444048,-0.8369616,-0.8738408,-0.2069567,-0.2425874,-0.0356307
15,0.6010082,0.48047626,"('boring', 'funny')",0.09392622,0.051941834,0.51039255,0.47338605,0.4017756,0.335268,-0.0665076
16,-1.089003,-1.0490172,"('unpopular', 'popular')",0.55691457,0.561569,0.6987972,0.7079541,0.0555696,0.073502,0.0179324
17,-0.85932314,-0.7712083,"('nasty', 'nice')",0.065049894,0.17821592,-0.37857634,-0.3575596,-0.3909499,-0.3168507,0.0740992
18,0.059667394,0.1408208,"('disagreeable', 'welcoming')",0.25542098,0.34530967,-0.33183146,-0.3395939,-0.005581,0.0488455,0.0544265
19,0.15582266,0.18738578,"('inhospitable', 'hospitable')",-0.7414349,-0.6698882,-0.22871116,-0.09423187,-0.2714411,-0.1922447,0.0791964
20,0.2657218,0.32283765,"('rough', 'thoughtful')",0.7276884,0.7042588,0.7380183,0.7319292,0.5771428,0.5863419,0.0091991
21,0.0052412916,-0.08242361,"('immoral', 'moral')",0.27741575,0.20189816,-0.60040534,-0.7052705,-0.1059161,-0.1952653,-0.0893492
22,-0.82358205,-0.88610315,"('untrustworthy', 'trustworthy')",0.0071908575,-0.09945492,-0.8845966,-0.9717701,-0.5669959,-0.6524427,-0.0854468
23,0.82311803,0.8922393,"('insincere', 'sincere')",0.82448494,0.7733457,5.056463,5.0943356,2.2346886,2.2533069,0.0186183
24,0.7083225,0.7758431,"('dishonest', 'honest')",-0.91308486,-0.8892292,0.65753484,0.65156716,0.1509242,0.1793937,0.0284695
25,0.6760652,0.58709925,"('egoistic', 'altruistic')",1.0010719,0.9294734,1.3498055,1.3133525,1.0089809,0.9433084,-0.0656725
26,1.1707053,1.1404399,"('hardhearted', 'benevolent')",0.9198853,0.9784177,1.6237665,1.5470496,1.238119,1.2219691,-0.0161499
27,0.47739878,0.61183393,"('hardhearted', 'softhearted')",0.30178452,0.40210173,1.0776774,1.0249842,0.6189535,0.67964,0.0606865
28,0.56046695,0.2996471,"('disloyal', 'loyal')",0.043685146,-0.13968062,0.9600496,0.7793171,0.5214006,0.3130945,-0.2083061
29,-0.2674126,-0.30897337,"('unfair', 'fair')",-0.7431736,-0.7979825,-0.7805107,-0.8515063,-0.5970323,-0.6528207,-0.0557884
30,1.3329899,1.3611466,"('intolerant', 'tolerant')",1.4119886,1.446853,1.0369084,0.9842911,1.2606289,1.2640969,0.003468
31,-0.8506303,-0.7434889,"('evil', 'good')",-0.34531605,-0.22486632,-1.0677178,-1.0834255,-0.7545547,-0.6839269,0.0706278
32,1.6256416,1.6081718,"('unkind', 'kind')",0.25295165,0.28220686,1.2074234,1.1229548,1.0286722,1.0044445,-0.0242277
33,1.2799126,1.2088878,"('wrong', 'right')",1.0958753,1.0561051,-0.24471486,-0.29575896,0.7103577,0.6564113,-0.0539464
34,-0.06887384,0.13943602,"('mean', 'honorable')",0.023915205,0.17629942,5.60888,5.841454,1.8546405,2.0523965,0.197756
35,0.4258142,0.24766886,"('corrupt', 'incorrupt')",-0.07776204,-0.12598637,0.0546351,-0.04715324,0.1342291,0.0248431,-0.109386
36,-0.2163817,-0.281531,"('hostile', 'amicable')",-0.25880715,-0.3204129,0.53716874,0.37609714,0.02066,-0.0752823,-0.0959423
37,0.33469948,0.3604093,"('fake', 'genuine')",-0.38590324,-0.43519527,-0.06759072,-0.007884422,-0.0395982,-0.0275568,0.0120414
38,0.78469783,0.88296014,"('untruthful', 'truthful')",0.13125007,0.20807463,0.3480899,0.38614345,0.4213459,0.4923927,0.0710468
39,2.1957786,2.2797356,"('exploitative', 'cooperative')",1.560477,1.6278973,0.013537314,0.0040145554,1.2565977,1.3038824,0.0472847
40,0.599444,0.62812334,"('stingy', 'generous')",0.23953816,0.26382622,-1.8100537,-1.9594911,-0.3236905,-0.3558472,-0.0321567
41,-0.43151224,-0.38650328,"('unforgiving', 'forgiving')",0.16821048,0.1977101,0.44138482,0.28674793,0.059361,0.0326516,-0.0267094
42,-0.26755136,-0.09385741,"('unreliable', 'reliable')",-0.5389459,-0.45130777,-2.906192,-2.8726797,-1.2375631,-1.1392816,0.0982815
43,0.053192005,0.3027552,"('irresponsible', 'responsible')",-0.1792352,-0.07768718,0.017517686,0.07161103,-0.0361752,0.098893,0.1350682
44,-1.459765,-1.3741083,"('prejudiced', 'unprejudiced')",-0.17980465,-0.07048491,-1.3500152,-1.2938477,-0.9965283,-0.9128137,0.0837146
45,-1.1964967,-1.0752596,"('incompetent', 'competent')",0.089763366,0.08528267,-0.4667212,-0.5203591,-0.5244848,-0.5034453,0.0210395
46,-0.65366745,-0.557195,"('uncompetitive', 'competitive')",0.43526468,0.38255572,-0.4624644,-0.5822258,-0.2269557,-0.2522884,-0.0253327
47,-0.036143333,0.13226582,"('stupid', 'smart')",1.0072242,1.1118119,5.2295322,5.4296966,2.066871,2.2245914,0.1577204
48,0.6505841,0.51517045,"('unintelligent', 'intelligent')",-0.060627628,-0.15173602,0.2557391,0.19759524,0.2818985,0.1870099,-0.0948886
49,-0.24860926,-0.15746246,"('unable', 'able')",0.13758305,0.30648708,-0.24704792,-0.096541286,-0.119358,0.0174944,0.1368524
50,-0.044055436,0.03220216,"('clumsy', 'skillful')",0.48450428,0.5010762,0.091961786,0.1318604,0.1774702,0.2217129,0.0442427
51,-0.30121762,-0.48020515,"('uneducated', 'educated')",-0.14931746,-0.30297795,0.4293921,0.33854932,-0.0070477,-0.1482113,-0.1411636
52,0.2147616,-0.04072754,"('irrational', 'rational')",0.645367,0.45156842,0.06734784,-0.077157095,0.3091588,0.1112279,-0.1979309
53,1.4880445,1.3918025,"('uncreative', 'creative')",0.35162866,0.2291716,0.84914756,0.7898394,0.8962736,0.8036045,-0.0926691
54,0.159506,0.09801023,"('incapable', 'capable')",0.21722394,0.17461365,0.8455718,0.9477362,0.4074339,0.4067867,-0.0006472
55,0.206994,0.2270867,"('incompetent', 'clever')",-0.13588536,-0.21736363,-0.2753771,-0.31030035,-0.0680895,-0.1001924,-0.0321029
56,1.7260506,1.7923743,"('impractical', 'practical')",0.2516079,0.25103033,0.0026709996,-0.039001655,0.6601098,0.6681343,0.0080245
57,-0.13217239,-0.18328553,"('unimaginative', 'imaginative')",-0.7251241,-0.88698554,-2.4582596,-2.6542215,-1.1051853,-1.2414975,-0.1363122
58,-0.05555742,-0.03941382,"('undiscriminating', 'discriminating')",-0.24042672,-0.30905858,-0.16576147,-0.16601966,-0.1539152,-0.1714973,-0.0175821
59,0.3390665,0.2904375,"('foolish', 'wise')",1.0401539,1.0332805,0.5297497,0.52061075,0.6363234,0.6147762,-0.0215472
60,1.1406839,1.2789471,"('inefficient', 'efficient')",0.8179941,0.88041574,-0.18445295,-0.111604124,0.5914083,0.6825862,0.0911779
