,national_male,national_female,tuple,city_male,city_female,corp_male,corp_female,average_male,average_female,female-male
0,0.6831254,0.5810361,"('unsociable', 'sociable')",1.2244252,1.1191219,-0.29264307,-0.31257668,0.5383025,0.4625271,-0.0757754
1,-0.9189926,-0.8896236,"('unfriendly', 'friendly')",-1.6602464,-1.7423716,1.4442762,1.3028504,-0.3783209,-0.4430483,-0.0647274
2,1.0513631,1.0937767,"('unlikable', 'likable')",1.3475828,1.431543,0.60813314,0.66726124,1.0023596,1.0641936,0.061834
3,0.027262319,0.06517374,"('repellent', 'pleasant')",0.41887227,0.6148936,0.5571393,0.67129415,0.3344246,0.4504538,0.1160292
4,-0.48545742,-0.42956808,"('disliked', 'liked')",-0.65487987,-0.6624484,-7.7633452,-7.872515,-2.9678942,-2.9881773,-0.0202831
5,-1.0624654,-0.96674037,"('distant', 'outgoing')",-1.7034582,-1.7242055,-0.42248458,-0.49939808,-1.0628027,-1.063448,-0.0006453
6,-1.2699639,-1.1463087,"('distant', 'open')",-2.4324777,-2.4036958,-0.42266786,-0.48265657,-1.3750366,-1.3442203,0.0308163
7,0.8484389,0.80288565,"('insensitive', 'sensitive')",1.0422108,1.1340779,0.5697148,0.6431243,0.8201215,0.8600293,0.0399078
8,-1.2368333,-1.2127681,"('unaffectionate', 'affectionate')",-1.4252198,-1.5216662,0.49268866,0.48833483,-0.7231215,-0.7486997,-0.0255782
9,-0.15154724,-0.1000581,"('unaffectionate', 'caring')",-0.94336975,-0.9656901,1.1723998,1.2356747,0.0258276,0.0566422,0.0308146
10,0.4829687,0.41137332,"('unsympathetic', 'sympathetic')",0.41646856,0.5036417,-0.50897217,-0.32054105,0.130155,0.198158,0.068003
11,1.3350147,1.1869006,"('unhelpful', 'helpful')",1.9482074,1.900359,2.1122851,2.1255887,1.7985024,1.7376162,-0.0608862
12,1.6309083,1.7113186,"('unsupportive', 'supportive')",0.75298446,0.8948284,-2.1879013,-2.1058831,0.0653305,0.1667546,0.1014241
13,1.1971829,1.0754449,"('impolite', 'polite')",1.6481652,1.5791941,-0.22661135,-0.1293818,0.8729122,0.8417524,-0.0311598
14,1.9269612,1.9458703,"('antisocial', 'social')",2.8767886,2.920545,0.11062318,0.16720855,1.6381245,1.6778747,0.0397502
15,-0.37454098,-0.47376984,"('boring', 'funny')",0.30357513,0.16061391,0.31346467,0.25501266,0.0808329,-0.0193811,-0.100214
16,-0.4387675,-0.44487372,"('unpopular', 'popular')",-0.68172324,-0.7324122,0.15939674,0.0802393,-0.3203647,-0.3656822,-0.0453175
17,-0.06487149,0.009289236,"('nasty', 'nice')",0.3822164,0.39586642,0.13353088,0.11719054,0.1502919,0.1741154,0.0238235
18,0.67163634,0.72697043,"('disagreeable', 'welcoming')",0.24484348,0.3508278,-0.47281653,-0.5232485,0.1478878,0.1848499,0.0369621
19,-0.9086824,-0.9627373,"('inhospitable', 'hospitable')",-0.9493068,-0.9945139,-0.7023486,-0.72723174,-0.8534459,-0.8948277,-0.0413818
20,0.14010319,0.15030462,"('rough', 'thoughtful')",0.054587737,0.16779743,0.5055902,0.5217834,0.233427,0.2799618,0.0465348
21,1.596849,1.4845102,"('immoral', 'moral')",1.868123,1.8291774,-0.20266177,-0.047648903,1.0874368,1.0886796,0.0012428
22,0.54347634,0.52648556,"('untrustworthy', 'trustworthy')",0.98730177,1.039084,-1.0366615,-0.8885684,0.1647056,0.225667,0.0609614
23,1.2219584,1.0806714,"('insincere', 'sincere')",1.3322939,1.3282856,6.925477,6.9363537,3.1599096,3.1151034,-0.0448062
24,1.0400364,1.0611838,"('dishonest', 'honest')",0.5294846,0.53265756,0.90682125,0.9614593,0.8254474,0.8517669,0.0263195
25,-0.8962429,-0.84306514,"('egoistic', 'altruistic')",-1.1458514,-1.163285,1.1193607,1.0038716,-0.3075778,-0.3341595,-0.0265817
26,1.0409256,1.0122766,"('hardhearted', 'benevolent')",0.05572492,-0.035665862,1.4019039,1.2478083,0.8328515,0.741473,-0.0913785
27,-1.1696242,-1.0237018,"('hardhearted', 'softhearted')",-1.1255033,-1.0106705,0.878676,0.9025474,-0.4721505,-0.377275,0.0948755
28,1.2447002,1.1511533,"('disloyal', 'loyal')",0.13217302,0.006601736,1.3930256,1.2914687,0.9232996,0.8164079,-0.1068917
29,-0.23668922,-0.18954127,"('unfair', 'fair')",-0.24535562,-0.23237029,-0.17491683,-0.24909133,-0.2189872,-0.2236676,-0.0046804
30,1.1244563,1.0366725,"('intolerant', 'tolerant')",1.969466,1.9876788,1.1988542,1.1619387,1.4309254,1.3954299,-0.0354955
31,-1.4215904,-1.2668176,"('evil', 'good')",-1.9001478,-1.9010284,-1.1620126,-1.3160295,-1.4945836,-1.4946251,-4.15e-05
32,1.5217807,1.4051143,"('unkind', 'kind')",1.0951892,1.01463,1.2941233,1.2022032,1.3036977,1.2073158,-0.0963819
33,0.34966984,0.399146,"('wrong', 'right')",-0.27681988,-0.33415487,-0.37120256,-0.4418175,-0.0994509,-0.1256088,-0.0261579
34,-0.48962063,-0.41905722,"('mean', 'honorable')",0.25651732,0.29096445,5.7522726,5.828026,1.8397231,1.8999777,0.0602546
35,-1.5244492,-1.5185556,"('corrupt', 'incorrupt')",-2.5835652,-2.706217,-0.58349305,-0.7738375,-1.5638359,-1.6662033,-0.1023674
36,-2.623682,-2.6406326,"('hostile', 'amicable')",-2.8177128,-2.9362466,-0.62777835,-0.7509503,-2.0230578,-2.1092766,-0.0862188
37,-0.62723863,-0.6142361,"('fake', 'genuine')",-0.78670305,-0.7391481,-0.09192617,-0.015822621,-0.5019559,-0.4564023,0.0455536
38,1.3034759,1.2523229,"('untruthful', 'truthful')",0.45732424,0.3798232,0.25872475,0.21157718,0.6731749,0.6145744,-0.0586005
39,1.8674686,1.8450079,"('exploitative', 'cooperative')",1.5225511,1.5222162,0.2792707,0.29114455,1.2230968,1.2194563,-0.0036405
40,0.431463,0.57241577,"('stingy', 'generous')",-0.11728198,0.022204075,-2.47463,-2.516931,-0.7201497,-0.6407704,0.0793793
41,0.7397378,0.73327154,"('unforgiving', 'forgiving')",0.49366435,0.5407121,0.026167559,-0.071950965,0.4198565,0.4006776,-0.0191789
42,1.2902282,1.282294,"('unreliable', 'reliable')",0.97253025,1.0021472,-3.1152058,-2.961737,-0.2841491,-0.2257652,0.0583839
43,0.96372867,0.8897793,"('irresponsible', 'responsible')",1.380754,1.4952189,0.5682491,0.64080733,0.9709105,1.0086019,0.0376914
44,0.20892422,0.17750812,"('prejudiced', 'unprejudiced')",-0.2528999,-0.2792184,-1.2688125,-1.2425548,-0.4375961,-0.4480884,-0.0104923
45,0.098029956,0.08522844,"('incompetent', 'competent')",0.6749516,0.79142505,-0.33830655,-0.32166246,0.1448917,0.184997,0.0401053
46,0.46866533,0.3535349,"('uncompetitive', 'competitive')",1.7625726,1.834359,-1.4850363,-1.3164785,0.2487339,0.2904718,0.0417379
47,0.029585296,0.0757619,"('stupid', 'smart')",0.5408019,0.6213825,5.7331743,5.892741,2.1011872,2.1966286,0.0954414
48,0.7892422,0.80458456,"('unintelligent', 'intelligent')",0.45812887,0.4804582,1.0998344,1.0971704,0.7824019,0.794071,0.0116691
49,-0.53774923,-0.4961133,"('unable', 'able')",-0.5330829,-0.42864475,-0.15674075,-0.02125988,-0.409191,-0.3153393,0.0938517
