,tjx_male,tjx_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.486804,-0.7487973,"('unsociable', 'sociable')",1.1065407,0.8780646,-0.45471936,-0.60383236,0.0550058,-0.1581884,-0.2131942
1,-1.7690445,-1.800621,"('unfriendly', 'friendly')",-0.75624394,-0.9800389,1.7136725,1.6053544,-0.2705387,-0.3917685,-0.1212298
2,0.95261484,1.0661565,"('unlikable', 'likable')",0.9905169,1.1596302,0.46510175,0.61331385,0.8027445,0.9463669,0.1436224
3,-0.039003223,-0.0125404345,"('repellent', 'pleasant')",0.906394,0.8810406,0.40887806,0.45727223,0.4254229,0.4419241,0.0165012
4,0.053753816,0.046781257,"('disliked', 'liked')",-0.30189103,-0.3346164,-6.138765,-6.251111,-2.1289673,-2.1796487,-0.0506814
5,-0.473512,-0.3719188,"('distant', 'outgoing')",-1.4765823,-1.3604262,-0.12087712,-0.04748453,-0.6903238,-0.5932765,0.0970473
6,-0.75685114,-0.59542805,"('distant', 'open')",-2.2557886,-2.1567261,0.5229356,0.5892963,-0.8299014,-0.7209526,0.1089488
7,0.04343334,-0.052319773,"('insensitive', 'sensitive')",0.86204046,0.8104692,0.9921588,0.91301656,0.6325442,0.5570553,-0.0754889
8,-1.2385006,-1.1150492,"('unaffectionate', 'affectionate')",-0.66481584,-0.71526843,0.80245996,0.765599,-0.3669522,-0.3549062,0.012046
9,-1.1787786,-1.1958115,"('unaffectionate', 'caring')",-0.052133862,-0.19283439,1.2926893,1.2793449,0.0205923,-0.0364337,-0.057026
10,-0.9401371,-1.1574771,"('unsympathetic', 'sympathetic')",0.90200806,0.72858983,-0.14668386,-0.21019535,-0.0616043,-0.2130276,-0.1514233
11,-0.056404587,-0.10839968,"('unhelpful', 'helpful')",1.2467165,1.2338424,1.9581437,2.0869267,1.0494852,1.0707898,0.0213046
12,-0.22041908,-0.10271934,"('unsupportive', 'supportive')",1.2310548,1.3402373,-1.5361542,-1.5168942,-0.1751728,-0.0931254,0.0820474
13,0.52148557,0.40278324,"('impolite', 'polite')",1.1775495,1.1837735,-0.13180225,-0.12642425,0.5224109,0.4867109,-0.0357
14,0.32475734,0.2146861,"('antisocial', 'social')",2.1120837,1.9997175,-0.34801406,-0.44183087,0.6962756,0.5908576,-0.105418
15,0.23128675,0.13783972,"('boring', 'funny')",-0.36206812,-0.4246489,0.38138568,0.34820163,0.0835348,0.0204641,-0.0630707
16,-0.3211851,-0.21898472,"('unpopular', 'popular')",-1.2161219,-1.1213883,0.3594161,0.43774605,-0.3926303,-0.3008757,0.0917546
17,0.012408052,0.13193691,"('nasty', 'nice')",-0.8187739,-0.6734234,-0.37991253,-0.29108632,-0.3954261,-0.2775243,0.1179018
18,-0.6023097,-0.4929498,"('disagreeable', 'welcoming')",-0.4302122,-0.29406995,-0.3497221,-0.31113207,-0.460748,-0.3660506,0.0946974
19,-0.5042177,-0.41767094,"('inhospitable', 'hospitable')",-1.0438002,-1.0107512,-0.05723832,0.023935948,-0.5350854,-0.4681621,0.0669233
20,-0.52962536,-0.50394845,"('rough', 'thoughtful')",-0.23537686,-0.11912635,0.81061274,0.7662717,0.0152035,0.0477323,0.0325288
21,0.4877064,0.32966864,"('immoral', 'moral')",1.5796295,1.4488652,-0.80063784,-0.8009177,0.4222327,0.325872,-0.0963607
22,0.44638973,0.3735955,"('untrustworthy', 'trustworthy')",0.8880591,0.785053,-0.6767938,-0.7132305,0.2192183,0.1484727,-0.0707456
23,-0.54204273,-0.6412511,"('insincere', 'sincere')",0.722625,0.6735108,5.8231626,5.862748,2.0012484,1.9650027,-0.0362457
24,0.31899217,0.299871,"('dishonest', 'honest')",-0.070277184,-0.13018352,0.9310114,0.8764871,0.3932421,0.3487248,-0.0445173
25,-0.51040447,-0.5083458,"('egoistic', 'altruistic')",0.38274473,0.3250459,1.4875305,1.3959262,0.4532902,0.4042088,-0.0490814
26,-0.80110574,-0.82657915,"('hardhearted', 'benevolent')",1.4655614,1.3722708,1.8019645,1.6769806,0.8221401,0.7408907,-0.0812494
27,-0.5176596,-0.34056175,"('hardhearted', 'softhearted')",0.16081797,0.23105139,1.1512555,1.0348698,0.2648046,0.3084531,0.0436485
28,-0.5025508,-0.70545757,"('disloyal', 'loyal')",0.2813331,0.062298097,1.1980239,1.0605756,0.3256021,0.1391387,-0.1864634
29,0.09131317,0.028765129,"('unfair', 'fair')",-1.9685383,-1.9381832,-0.5055678,-0.6686601,-0.7942643,-0.8593594,-0.0650951
30,0.5714158,0.49359792,"('intolerant', 'tolerant')",2.491085,2.4075203,0.948657,0.94921476,1.3370527,1.2834443,-0.0536084
31,-0.97676903,-0.7763283,"('evil', 'good')",-1.4992527,-1.5121837,-0.97017473,-1.0495591,-1.1487322,-1.1126904,0.0360418
32,-0.35934564,-0.43154716,"('unkind', 'kind')",1.1812234,1.0632571,1.0787529,0.9540175,0.6335435,0.5285758,-0.1049677
33,0.17297745,0.13206676,"('wrong', 'right')",-0.37658793,-0.39098066,-0.13831472,-0.27707443,-0.1139751,-0.1786628,-0.0646877
34,-0.6148758,-0.44003937,"('mean', 'honorable')",0.2657403,0.4738164,5.9980793,6.2342343,1.8829813,2.0893372,0.2063559
35,-0.54506844,-0.5207095,"('corrupt', 'incorrupt')",-2.255362,-2.3041117,-0.19713476,-0.39816633,-0.9991884,-1.0743292,-0.0751408
36,-1.2238098,-1.185514,"('hostile', 'amicable')",-2.3186243,-2.5443153,0.19812882,0.020254482,-1.1147685,-1.236525,-0.1217565
37,-0.094428286,-0.14897545,"('fake', 'genuine')",0.069473706,0.07941869,0.63180774,0.6256332,0.2022844,0.1853588,-0.0169256
38,-0.5658154,-0.5530389,"('untruthful', 'truthful')",-0.20489934,-0.25287923,0.12907933,0.1943272,-0.2138785,-0.2038636,0.0100149
39,1.1163008,1.1360885,"('exploitative', 'cooperative')",1.1835749,1.3085802,0.5653781,0.5558281,0.9550846,1.0001656,0.045081
40,-0.30677608,-0.37103832,"('stingy', 'generous')",0.757313,0.7536149,-1.0171329,-1.1202626,-0.1888653,-0.2458953,-0.05703
41,-0.26413673,-0.2818544,"('unforgiving', 'forgiving')",0.30279627,0.24216534,0.40764317,0.32482114,0.1487676,0.095044,-0.0537236
42,1.0075767,1.1226114,"('unreliable', 'reliable')",0.4725588,0.7036571,-2.6319613,-2.539815,-0.383942,-0.2378488,0.1460932
43,0.36613417,0.49860018,"('irresponsible', 'responsible')",0.75733364,0.902312,0.60784024,0.6836916,0.5771027,0.6948679,0.1177652
44,0.30506974,0.3996891,"('prejudiced', 'unprejudiced')",-0.7136047,-0.53153574,-1.3248909,-1.201962,-0.5778086,-0.4446029,0.1332057
45,0.15808359,0.05478547,"('incompetent', 'competent')",1.0683205,0.9820229,-0.09427817,-0.19611609,0.3773753,0.2802308,-0.0971445
46,-0.056924254,-0.20161292,"('uncompetitive', 'competitive')",2.0882943,2.0186305,-0.5723078,-0.60197103,0.486354,0.4050155,-0.0813385
47,0.05710283,0.17549369,"('stupid', 'smart')",0.5294296,0.7022953,5.175702,5.300374,1.9207449,2.0593877,0.1386428
48,-1.088978,-1.1540565,"('unintelligent', 'intelligent')",-0.22217682,-0.30150706,-0.1127938,-0.13572992,-0.4746495,-0.5304312,-0.0557817
49,-1.1104616,-0.8908761,"('unable', 'able')",-0.57493883,-0.37044653,-0.7103139,-0.4929909,-0.7985714,-0.5847712,0.2138002
50,-0.056859657,0.031588063,"('clumsy', 'skillful')",-0.5636329,-0.57741636,-0.09266161,-0.08307304,-0.2377181,-0.2096338,0.0280843
51,0.12010753,-0.19588229,"('uneducated', 'educated')",1.1759102,0.9258565,0.5884086,0.47221494,0.6281421,0.4007297,-0.2274124
52,0.29277775,0.10095087,"('irrational', 'rational')",-1.4931722,-1.627033,-0.037651885,-0.15294635,-0.4126821,-0.5596762,-0.1469941
53,-1.1642998,-1.0786473,"('uncreative', 'creative')",0.21852139,0.17988731,0.86611974,0.869251,-0.0265529,-0.0098363,0.0167166
54,-0.6196903,-0.68517387,"('incapable', 'capable')",-0.5020515,-0.52597773,1.0034053,1.0922406,-0.0394455,-0.039637,-0.0001915
55,0.17567474,0.11099162,"('incompetent', 'clever')",1.6091921,1.5962427,-0.09585211,-0.088140674,0.5630049,0.5396978,-0.0233071
56,0.70514554,0.69157314,"('impractical', 'practical')",1.7610422,1.7350208,-0.16528657,-0.12247858,0.7669671,0.7680384,0.0010713
57,-0.81010014,-0.9682874,"('unimaginative', 'imaginative')",0.27082038,0.050183363,-2.3293352,-2.383999,-0.956205,-1.100701,-0.144496
