,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.2452089,-1.4088391,"('unsociable', 'sociable')",-0.1205447,-0.2598805,-0.6828768,-0.8343598,-0.151483
1,-0.3651283,-0.6259484,"('unfriendly', 'friendly')",1.4902995,1.2813998,0.5625856,0.3277257,-0.2348599
2,0.6375652,0.70030475,"('unlikable', 'likable')",0.842154,0.8448772,0.7398596,0.772591,0.0327314
3,-0.5812244,-0.58226675,"('repellent', 'pleasant')",0.8651935,0.920332,0.1419846,0.1690326,0.027048
4,0.7209574,0.5734856,"('disliked', 'liked')",-6.52224,-6.683372,-2.9006414,-3.0549431,-0.1543017
5,-0.10065552,-0.078241885,"('distant', 'outgoing')",-0.33103335,-0.40164214,-0.2158444,-0.239942,-0.0240976
6,-0.102501824,-0.101438865,"('distant', 'open')",-0.36327845,-0.47526932,-0.2328901,-0.2883541,-0.055464
7,-0.33361897,-0.26774648,"('insensitive', 'sensitive')",0.62656873,0.6252454,0.1464749,0.1787495,0.0322746
8,-0.3093055,-0.37067083,"('unaffectionate', 'affectionate')",0.946202,0.794413,0.3184482,0.2118711,-0.1065771
9,-0.55746293,-0.63098276,"('unaffectionate', 'caring')",1.2843755,1.1913149,0.3634563,0.2801661,-0.0832902
10,-2.181271,-2.330933,"('unsympathetic', 'sympathetic')",-0.6166644,-0.66080695,-1.3989677,-1.49587,-0.0969023
11,-1.4740809,-1.4379214,"('unhelpful', 'helpful')",1.0172637,1.162033,-0.2284086,-0.1379442,0.0904644
12,-0.3524382,-0.39316604,"('unsupportive', 'supportive')",-1.6642078,-1.7365057,-1.008323,-1.0648359,-0.0565129
13,-1.5007126,-1.4959563,"('impolite', 'polite')",-1.0601494,-1.0052147,-1.280431,-1.2505856,0.0298454
14,-0.5397704,-0.5903293,"('antisocial', 'social')",0.20265542,0.104080826,-0.1685575,-0.2431242,-0.0745667
15,0.58501345,0.564812,"('boring', 'funny')",0.27564588,0.24566355,0.4303297,0.4052378,-0.0250919
16,0.60281265,0.57901305,"('unpopular', 'popular')",0.24631499,0.23991701,0.4245638,0.409465,-0.0150988
17,-0.158684,-0.09700686,"('nasty', 'nice')",-0.54386795,-0.4920632,-0.351276,-0.294535,0.056741
18,-0.67115617,-0.6067008,"('disagreeable', 'welcoming')",-0.46759972,-0.51212543,-0.569378,-0.5594131,0.0099649
19,-0.47601765,-0.4816033,"('inhospitable', 'hospitable')",-0.2742917,-0.26662773,-0.3751547,-0.3741155,0.0010392
20,0.21931922,0.2007409,"('rough', 'thoughtful')",0.75982547,0.7101413,0.4895723,0.4554411,-0.0341312
21,-1.0566723,-1.0265286,"('immoral', 'moral')",-0.504652,-0.38102552,-0.7806622,-0.7037771,0.0768851
22,-0.92180055,-0.9269146,"('untrustworthy', 'trustworthy')",-0.72682357,-0.8111452,-0.8243121,-0.8690299,-0.0447178
23,-1.3149282,-1.38546,"('insincere', 'sincere')",5.221978,5.2787666,1.9535251,1.9466534,-0.0068717
24,-0.81168723,-0.82914585,"('dishonest', 'honest')",0.43994343,0.40275577,-0.1858719,-0.213195,-0.0273231
25,1.4400846,1.4966726,"('egoistic', 'altruistic')",1.7243711,1.7231095,1.5822278,1.6098911,0.0276633
