,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.780565,-0.9531095,"('unsociable', 'sociable')",-0.40194526,-0.51088566,-0.5912551,-0.7319976,-0.1407425
1,-1.3897667,-1.4596404,"('unfriendly', 'friendly')",2.089674,1.986007,0.3499537,0.2631833,-0.0867704
2,0.59829974,0.5548166,"('unlikable', 'likable')",0.6315028,0.6489175,0.6149013,0.6018671,-0.0130342
3,-0.32698172,-0.2857955,"('repellent', 'pleasant')",0.4015821,0.44979504,0.0373002,0.0819998,0.0446996
4,-0.09340871,-0.06863484,"('disliked', 'liked')",-6.8236613,-6.843979,-3.458535,-3.4563069,0.0022281
5,-1.0753922,-0.98470235,"('distant', 'outgoing')",-0.0012486577,0.06233052,-0.5383204,-0.4611859,0.0771345
6,-1.5766374,-1.4600608,"('distant', 'open')",0.21609598,0.2723865,-0.6802707,-0.5938371,0.0864336
7,-0.7741325,-0.71858746,"('insensitive', 'sensitive')",0.5653827,0.733244,-0.1043749,0.0073283,0.1117032
8,-0.81581116,-0.8439504,"('unaffectionate', 'affectionate')",1.1479418,1.0630126,0.1660653,0.1095311,-0.0565342
9,-1.5583119,-1.5760003,"('unaffectionate', 'caring')",1.162213,1.1887467,-0.1980495,-0.1936268,0.0044227
10,-1.5313599,-1.6427829,"('unsympathetic', 'sympathetic')",-0.60002744,-0.5566376,-1.0656936,-1.0997102,-0.0340166
11,-0.49973074,-0.59474856,"('unhelpful', 'helpful')",1.6505024,1.7825606,0.5753859,0.593906,0.0185201
12,-0.8466763,-0.74401385,"('unsupportive', 'supportive')",-1.8261012,-1.740257,-1.3363887,-1.2421354,0.0942533
13,-0.37830934,-0.58438367,"('impolite', 'polite')",-0.4735571,-0.46138433,-0.4259332,-0.522884,-0.0969508
14,0.5210343,0.50073,"('antisocial', 'social')",-0.13685966,-0.20969164,0.1920873,0.1455192,-0.0465681
15,0.07255195,-0.020804018,"('boring', 'funny')",0.6737479,0.6533688,0.3731499,0.3162824,-0.0568675
16,-0.6536869,-0.62601423,"('unpopular', 'popular')",0.20594142,0.24644718,-0.2238727,-0.1897835,0.0340892
17,-0.47876048,-0.41277283,"('nasty', 'nice')",-0.046493188,0.00058630295,-0.2626268,-0.2060933,0.0565335
18,-0.065998375,0.039005052,"('disagreeable', 'welcoming')",-0.12245035,-0.13457653,-0.0942244,-0.0477857,0.0464387
19,-1.0909411,-1.0868585,"('inhospitable', 'hospitable')",0.09944439,0.139936,-0.4957483,-0.4734613,0.022287
20,0.0802722,0.12846307,"('rough', 'thoughtful')",1.0063213,1.0018015,0.5432968,0.5651323,0.0218355
21,0.16513437,0.0017963648,"('immoral', 'moral')",-0.37274703,-0.32695943,-0.1038063,-0.1625815,-0.0587752
22,0.46819353,0.4224317,"('untrustworthy', 'trustworthy')",-0.5586636,-0.5427559,-0.045235,-0.0601621,-0.0149271
23,-0.6774958,-0.79961634,"('insincere', 'sincere')",6.08933,6.165514,2.7059171,2.6829488,-0.0229683
24,-0.56852967,-0.68242985,"('dishonest', 'honest')",0.8794197,0.8678026,0.155445,0.0926864,-0.0627586
25,-0.10090476,-0.056904092,"('egoistic', 'altruistic')",1.5057044,1.4190577,0.7023998,0.6810768,-0.021323
26,0.1903616,0.060404185,"('hardhearted', 'benevolent')",1.8091176,1.5632025,0.9997396,0.8118033,-0.1879363
27,-0.0019351835,0.087929204,"('hardhearted', 'softhearted')",1.6669729,1.6732578,0.8325189,0.8805935,0.0480746
28,-0.8033944,-0.8620412,"('disloyal', 'loyal')",0.86258465,0.79288703,0.0295951,-0.0345771,-0.0641722
29,-0.3654897,-0.35529143,"('unfair', 'fair')",-0.19708431,-0.34128135,-0.281287,-0.3482864,-0.0669994
30,0.6362058,0.51602215,"('intolerant', 'tolerant')",1.4038001,1.3612767,1.020003,0.9386494,-0.0813536
31,-0.86706525,-0.68439764,"('evil', 'good')",-0.98645204,-1.0305744,-0.9267586,-0.857486,0.0692726
32,-0.3279012,-0.5907216,"('unkind', 'kind')",1.1134846,0.91844225,0.3927917,0.1638603,-0.2289314
33,0.101576604,0.060351864,"('wrong', 'right')",-0.31470165,-0.38580784,-0.1065625,-0.162728,-0.0561655
