,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,-0.4437649,-0.46557194,"('unsociable', 'sociable')",0.6955844,0.597641,-0.43203574,-0.6815661,-1.0512972,-1.0427518,-0.3078783,-0.3980622,-0.0901839
1,1.233169,1.1625851,"('unfriendly', 'friendly')",-0.3221247,-0.45749095,0.85906816,0.6097745,2.7015896,2.672658,1.1179255,0.9968817,-0.1210438
2,-0.71555287,-0.7586854,"('unlikable', 'likable')",1.1594987,1.1441338,1.0123882,1.1055048,0.1577902,0.20757535,0.4035311,0.4246321,0.021101
3,-1.5283889,-1.4023553,"('repellent', 'pleasant')",0.19907767,0.3207373,-0.057937138,0.010819616,0.71177953,0.8491853,-0.1688672,-0.0554033,0.1134639
4,-0.09241996,-0.15655613,"('disliked', 'liked')",-0.828376,-0.7644384,0.8784426,0.88119835,-6.825904,-6.9295645,-1.7170644,-1.7423402,-0.0252758
5,0.80068105,0.799804,"('distant', 'outgoing')",-0.96901184,-0.93097097,0.85046667,0.80242693,0.9110108,0.83363986,0.3982867,0.3762249,-0.0220618
6,0.57722104,0.53337425,"('distant', 'open')",-1.5383584,-1.5321134,0.61192584,0.5707362,1.7970896,1.7633314,0.3619695,0.3338321,-0.0281374
7,-0.35490456,-0.2524874,"('insensitive', 'sensitive')",1.1898054,1.2257125,-0.25244546,-0.21849126,0.18560703,0.28456268,0.1920156,0.2598241,0.0678085
8,0.35105103,0.28291044,"('unaffectionate', 'affectionate')",-0.740611,-0.7406173,0.080179416,-0.0042412393,1.8109497,1.750066,0.3753923,0.3220295,-0.0533628
9,1.1269157,1.1167766,"('unaffectionate', 'caring')",0.5129747,0.49893314,0.18943937,0.12951803,1.6592016,1.6893044,0.8721329,0.858633,-0.0134999
10,-0.9356803,-0.8585782,"('unsympathetic', 'sympathetic')",0.89167964,0.94438326,-1.0047741,-1.0159509,-1.4217299,-1.2953202,-0.6176262,-0.5563665,0.0612597
11,-0.9100108,-0.79803866,"('unhelpful', 'helpful')",1.1075028,1.2212331,0.08814829,0.22432844,-0.16372265,-0.058992114,0.0304794,0.1471327,0.1166533
12,0.48235196,0.5257188,"('unsupportive', 'supportive')",1.3778647,1.5393234,0.44557327,0.5166863,-2.1511238,-2.110133,0.0386665,0.1178989,0.0792324
13,-0.55580574,-0.4852372,"('impolite', 'polite')",1.0865963,1.0999188,-0.38542423,-0.37475538,-1.1190525,-1.0634559,-0.2434216,-0.2058824,0.0375392
14,-0.6061924,-0.6145131,"('antisocial', 'social')",1.283605,1.2764674,-0.5810074,-0.633405,-1.3356309,-1.2900791,-0.3098064,-0.3153825,-0.0055761
15,-1.0785898,-1.1383206,"('boring', 'funny')",-0.88075185,-0.92508173,0.4129053,0.3276025,0.2859287,0.12787753,-0.3151269,-0.4019805,-0.0868536
16,-1.2925855,-1.3505615,"('unpopular', 'popular')",-0.84474605,-0.9375398,-0.07730038,-0.1694439,1.476427,1.5090603,-0.1845512,-0.2371212,-0.05257
17,-1.2759283,-1.2125763,"('nasty', 'nice')",-0.82833475,-0.74773705,-0.7942278,-0.7030459,-1.1355705,-1.1755784,-1.0085154,-0.9597344,0.048781
18,-1.6623973,-1.6891857,"('disagreeable', 'welcoming')",-0.73826873,-0.7051731,0.37810537,0.43896347,-0.3642092,-0.38151163,-0.5966924,-0.5842268,0.0124656
19,-1.6526955,-1.6621535,"('inhospitable', 'hospitable')",-1.4177207,-1.3805617,0.35842568,0.44149107,0.48558193,0.42059004,-0.5566022,-0.5451585,0.0114437
20,-0.5114308,-0.52750134,"('rough', 'thoughtful')",0.34362656,0.34617132,0.8071922,0.85550773,0.3327255,0.26256627,0.2430284,0.234186,-0.0088424
21,-0.6313037,-0.60397065,"('immoral', 'moral')",0.92151916,0.88298076,-0.33139533,-0.335431,-1.3820102,-1.275708,-0.3557975,-0.3330322,0.0227653
22,-1.640327,-1.6676593,"('untrustworthy', 'trustworthy')",0.78074986,0.7938173,0.4079209,0.3801107,-1.6679441,-1.6392978,-0.5299001,-0.5332573,-0.0033572
23,-0.42529994,-0.34391737,"('insincere', 'sincere')",1.035187,1.0200773,-0.49612853,-0.57602453,4.9473133,4.999177,1.265268,1.2748281,0.0095601
24,0.2854771,0.27039343,"('dishonest', 'honest')",-0.20514145,-0.16732405,0.23971972,0.25039423,0.35960782,0.2824001,0.1699158,0.1589659,-0.0109499
25,0.97830904,0.95087594,"('egoistic', 'altruistic')",-0.3949648,-0.48306826,1.037853,0.88381976,1.4139595,1.3645291,0.7587892,0.6790391,-0.0797501
26,1.8900037,1.7870445,"('hardhearted', 'benevolent')",1.235044,1.1725557,1.8207723,1.7751374,1.4699225,1.4589309,1.6039356,1.5484171,-0.0555185
27,-0.07997286,-0.07791254,"('hardhearted', 'softhearted')",0.06602004,0.10136577,0.62625873,0.6597576,1.4347053,1.3275753,0.5117528,0.5026965,-0.0090563
28,0.7826124,0.7355763,"('disloyal', 'loyal')",-0.12519638,-0.23282361,0.054647744,-0.113823496,0.47478428,0.46550906,0.296712,0.2136095,-0.0831025
29,-1.1039572,-1.1278719,"('unfair', 'fair')",-0.46314308,-0.5130936,-0.19392018,-0.22256333,-0.45528454,-0.5029029,-0.5540763,-0.5916079,-0.0375316
30,-0.5970701,-0.5270008,"('intolerant', 'tolerant')",1.6750315,1.7608349,0.9753677,0.9802653,-0.37096226,-0.4095021,0.4205917,0.4511493,0.0305576
31,-1.1666114,-1.1866379,"('evil', 'good')",-2.402783,-2.366833,0.4836776,0.4130375,0.5054618,0.41710058,-0.6450638,-0.6808332,-0.0357694
32,-0.3727491,-0.38543317,"('unkind', 'kind')",1.4290022,1.3923985,0.42953792,0.34732985,0.88141084,0.8518015,0.5918005,0.5515242,-0.0402763
33,2.086268,2.0337758,"('wrong', 'right')",0.5941684,0.50716555,0.91390985,0.8166609,0.7420367,0.5996605,1.0840957,0.9893156,-0.0947801
34,-0.61521083,-0.5145793,"('mean', 'honorable')",-0.26338834,-0.10658742,1.255522,1.4658895,5.41949,5.6209354,1.4491031,1.6164145,0.1673114
35,-0.82469434,-0.94604623,"('corrupt', 'incorrupt')",-1.3447131,-1.4555295,0.1750493,0.095977835,0.5374177,0.41343227,-0.3642351,-0.4730414,-0.1088063
36,-0.3902184,-0.4984596,"('hostile', 'amicable')",-2.1254954,-2.2048619,0.42884523,0.2387571,1.6296382,1.5250973,-0.1143076,-0.2348668,-0.1205592
37,-0.4308403,-0.40514764,"('fake', 'genuine')",0.73792946,0.81621563,-0.11261366,-0.0052185208,-0.06061559,-0.08681736,0.033465,0.079758,0.046293
38,0.2071362,0.24539803,"('untruthful', 'truthful')",0.7834549,0.8555637,-0.08149831,-0.0025197528,-0.47303155,-0.3643516,0.1090153,0.1835226,0.0745073
39,-0.3307645,-0.30058375,"('exploitative', 'cooperative')",-0.6352997,-0.60881346,0.62117016,0.6939435,-0.5316751,-0.55786884,-0.2191423,-0.1933306,0.0258117
40,0.43990397,0.42270118,"('stingy', 'generous')",-0.4294864,-0.4292373,0.65373135,0.55581295,-1.6799178,-1.7851691,-0.2539422,-0.3089731,-0.0550309
41,0.004097415,-0.019947,"('unforgiving', 'forgiving')",0.65344,0.6860551,0.580727,0.5265357,-0.5486064,-0.5604008,0.1724145,0.1580608,-0.0143537
42,-0.31437537,-0.31738675,"('unreliable', 'reliable')",1.7791001,1.8506585,0.97889906,1.1444784,-3.2175195,-3.1958208,-0.1934739,-0.1295177,0.0639562
