,spouse_male,spouse_female,tuple,average_male,average_female,female-male
0,0.32185373,-0.0958381,"('unsociable', 'sociable')",0.3218537,-0.0958381,-0.4176918
1,1.9184654,1.9949328,"('unfriendly', 'friendly')",1.9184654,1.9949328,0.0764674
2,0.786052,0.85847425,"('unlikable', 'likable')",0.786052,0.8584743,0.0724223
3,1.1156394,1.016302,"('repellent', 'pleasant')",1.1156394,1.016302,-0.0993374
4,-7.0743318,-7.05838,"('disliked', 'liked')",-7.0743318,-7.0583801,0.0159517
5,-0.030821199,0.08781999,"('distant', 'outgoing')",-0.0308212,0.08782,0.1186412
6,0.26097143,0.35291788,"('distant', 'open')",0.2609714,0.3529179,0.0919465
7,1.8235096,1.4800897,"('insensitive', 'sensitive')",1.8235096,1.4800897,-0.3434199
8,1.5473778,1.625489,"('unaffectionate', 'affectionate')",1.5473778,1.625489,0.0781112
9,1.7212976,1.8517735,"('unaffectionate', 'caring')",1.7212976,1.8517735,0.1304759
10,1.3892348,1.0188482,"('unsympathetic', 'sympathetic')",1.3892348,1.0188482,-0.3703866
11,1.99269,1.8354656,"('unhelpful', 'helpful')",1.99269,1.8354656,-0.1572244
12,-0.8968408,-1.1117214,"('unsupportive', 'supportive')",-0.8968408,-1.1117214,-0.2148806
13,0.29110008,-0.086496115,"('impolite', 'polite')",0.2911001,-0.0864961,-0.3775962
14,0.29520908,-0.07137389,"('antisocial', 'social')",0.2952091,-0.0713739,-0.366583
15,0.4490164,0.55735266,"('boring', 'funny')",0.4490164,0.5573527,0.1083363
16,-0.39413318,-0.13774508,"('unpopular', 'popular')",-0.3941332,-0.1377451,0.2563881
17,-0.08758601,0.109735586,"('nasty', 'nice')",-0.087586,0.1097356,0.1973216
18,0.038766805,-0.012192111,"('disagreeable', 'welcoming')",0.0387668,-0.0121921,-0.0509589
19,-0.059503548,0.22754917,"('inhospitable', 'hospitable')",-0.0595035,0.2275492,0.2870527
20,0.8072175,0.5847821,"('rough', 'thoughtful')",0.8072175,0.5847821,-0.2224354
21,0.1971592,-0.047143906,"('immoral', 'moral')",0.1971592,-0.0471439,-0.2443031
22,0.28362513,0.10231742,"('untrustworthy', 'trustworthy')",0.2836251,0.1023174,-0.1813077
23,7.091065,7.067115,"('insincere', 'sincere')",7.0910649,7.0671148,-0.0239501
24,2.3380673,2.1607962,"('dishonest', 'honest')",2.3380673,2.1607962,-0.1772711
25,0.791855,0.89886826,"('egoistic', 'altruistic')",0.791855,0.8988683,0.1070133
26,-0.02094198,0.030683905,"('hardhearted', 'benevolent')",-0.020942,0.0306839,0.0516259
27,1.5746981,1.3961182,"('hardhearted', 'softhearted')",1.5746981,1.3961182,-0.1785799
28,1.6653376,1.6374302,"('disloyal', 'loyal')",1.6653376,1.6374302,-0.0279074
29,-0.13872157,-0.2978167,"('unfair', 'fair')",-0.1387216,-0.2978167,-0.1590951
30,1.1322782,0.80928856,"('intolerant', 'tolerant')",1.1322782,0.8092886,-0.3229896
31,-1.1685392,-0.80932224,"('evil', 'good')",-1.1685392,-0.8093222,0.359217
32,1.5954522,1.3904234,"('unkind', 'kind')",1.5954522,1.3904234,-0.2050288
33,-0.72626346,-0.56619453,"('wrong', 'right')",-0.7262635,-0.5661945,0.160069
34,4.7528667,5.0047874,"('mean', 'honorable')",4.7528667,5.0047874,0.2519207
35,-0.86162835,-0.59414274,"('corrupt', 'incorrupt')",-0.8616284,-0.5941427,0.2674857
36,-0.7509749,-0.19069093,"('hostile', 'amicable')",-0.7509749,-0.1906909,0.560284
37,1.3029912,1.2624813,"('fake', 'genuine')",1.3029912,1.2624813,-0.0405099
38,0.22320269,0.23256983,"('untruthful', 'truthful')",0.2232027,0.2325698,0.0093671
39,0.09356124,0.0096224025,"('exploitative', 'cooperative')",0.0935612,0.0096224,-0.0839388
40,-0.75611985,-1.0047431,"('stingy', 'generous')",-0.7561198,-1.0047431,-0.2486233
41,-0.122587904,-0.13760059,"('unforgiving', 'forgiving')",-0.1225879,-0.1376006,-0.0150127
42,-1.6908795,-2.016407,"('unreliable', 'reliable')",-1.6908795,-2.016407,-0.3255275
43,1.6605304,1.2794658,"('irresponsible', 'responsible')",1.6605304,1.2794658,-0.3810646
44,-1.5675454,-1.7570037,"('prejudiced', 'unprejudiced')",-1.5675454,-1.7570037,-0.1894583
45,0.61065656,0.22994028,"('incompetent', 'competent')",0.6106566,0.2299403,-0.3807163
46,-0.45159113,-0.93293756,"('uncompetitive', 'competitive')",-0.4515911,-0.9329376,-0.4813465
47,5.688888,5.8373523,"('stupid', 'smart')",5.6888881,5.8373523,0.1484642
48,1.0513275,0.7739954,"('unintelligent', 'intelligent')",1.0513275,0.7739954,-0.2773321
49,0.27692562,0.09050389,"('unable', 'able')",0.2769256,0.0905039,-0.1864217
50,0.47679454,0.6335866,"('clumsy', 'skillful')",0.4767945,0.6335866,0.1567921
51,0.98390263,0.7266715,"('uneducated', 'educated')",0.9839026,0.7266715,-0.2572311
52,-0.49907973,-0.2690224,"('irrational', 'rational')",-0.4990797,-0.2690224,0.2300573
53,0.9545398,0.8443589,"('uncreative', 'creative')",0.9545398,0.8443589,-0.1101809
54,1.4734004,1.6333181,"('incapable', 'capable')",1.4734004,1.6333181,0.1599177
55,1.3422878,0.81877464,"('incompetent', 'clever')",1.3422878,0.8187746,-0.5235132
56,0.71417946,0.32705048,"('impractical', 'practical')",0.7141795,0.3270505,-0.387129
57,-2.5010989,-2.8953059,"('unimaginative', 'imaginative')",-2.5010989,-2.8953059,-0.394207
58,-0.09693129,-0.20897351,"('undiscriminating', 'discriminating')",-0.0969313,-0.2089735,-0.1120422
59,0.14743021,0.51013076,"('foolish', 'wise')",0.1474302,0.5101308,0.3627006
60,0.62819207,0.09018404,"('inefficient', 'efficient')",0.6281921,0.090184,-0.5380081
61,0.7149506,0.38010806,"('illogical', 'logical')",0.7149506,0.3801081,-0.3348425
62,1.6183059,1.0496904,"('incompetent', 'brilliant')",1.6183059,1.0496904,-0.5686155
63,1.2365394,0.94446206,"('unperceptive', 'insightful')",1.2365394,0.9444621,-0.2920773
64,-5.567581,-5.887603,"('shy', 'confident')",-5.5675812,-5.8876028,-0.3200216
65,1.1004653,0.7653563,"('insecure', 'secure')",1.1004653,0.7653563,-0.335109
66,0.043247767,0.0913254,"('inactive', 'active')",0.0432478,0.0913254,0.0480776
67,-1.0635186,-1.018263,"('doubtful', 'determined')",-1.0635186,-1.018263,0.0452556
68,-0.35904416,-0.50632036,"('dependent', 'independent')",-0.3590442,-0.5063204,-0.1472762
69,-1.6151823,-1.41481,"('lazy', 'industrious')",-1.6151823,-1.4148099,0.2003724
70,1.777172,1.3679272,"('lethargic', 'energetic')",1.777172,1.3679272,-0.4092448
71,0.79957163,0.8576132,"('diffident', 'self-confident')",0.7995716,0.8576132,0.0580416
72,0.9262104,0.81010354,"('unambitious', 'ambitious')",0.9262104,0.8101035,-0.1161069
73,-2.8561084,-2.731031,"('helpless', 'self-reliant')",-2.8561084,-2.7310309,0.1250775
74,0.51601386,0.26168758,"('undedicated', 'dedicated')",0.5160139,0.2616876,-0.2543263
75,-0.9644968,-0.71945363,"('meek', 'impulsive')",-0.9644968,-0.7194536,0.2450432
76,1.2030009,0.70780027,"('anxious', 'daring')",1.2030009,0.7078003,-0.4952006
77,-0.93824494,-1.0078843,"('unmotivated', 'motivated')",-0.9382449,-1.0078843,-0.0696394
78,-0.10971074,-0.2525361,"('nonresilient', 'resilient')",-0.1097107,-0.2525361,-0.1428254
79,0.059793785,0.4795077,"('wavering', 'unwavering')",0.0597938,0.4795077,0.4197139
80,0.18131688,-0.198961,"('dominated', 'dominating')",0.1813169,-0.198961,-0.3802779
81,0.14003074,-0.21424732,"('submissive', 'aggressive')",0.1400307,-0.2142473,-0.354278
82,6.647404,6.773015,"('poor', 'rich')",6.6474042,6.773015,0.1256108
83,-0.49520504,-0.69617355,"('powerless', 'powerful')",-0.495205,-0.6961735,-0.2009685
84,0.10079835,0.14035091,"('inferior', 'superior')",0.1007984,0.1403509,0.0395525
85,-1.17805,-0.76920307,"('insignificant', 'prestigious')",-1.17805,-0.7692031,0.4088469
86,0.84359443,0.5320105,"('uninfluential', 'influential')",0.8435944,0.5320105,-0.3115839
87,0.27130455,0.25046164,"('unsuccessful', 'successful')",0.2713045,0.2504616,-0.0208429
88,0.05176551,0.040704597,"('low', 'eminent')",0.0517655,0.0407046,-0.0110609
