,might_male,might_female,tuple,average_male,average_female,female-male
22,0.33417755,0.38184667,"('untrustworthy', 'trustworthy')",0.3341776,0.3818467,0.0476691
23,6.403171,6.3809896,"('insincere', 'sincere')",6.4031711,6.3809896,-0.0221815
24,2.1578746,2.1624641,"('dishonest', 'honest')",2.1578746,2.1624641,0.0045895
25,0.65548867,0.67065233,"('egoistic', 'altruistic')",0.6554887,0.6706523,0.0151636
26,1.0952765,0.9127909,"('hardhearted', 'benevolent')",1.0952765,0.9127909,-0.1824856
27,2.1258354,1.8637482,"('hardhearted', 'softhearted')",2.1258354,1.8637482,-0.2620872
28,1.8212497,1.5752316,"('disloyal', 'loyal')",1.8212497,1.5752316,-0.2460181
29,-0.2709954,-0.4355674,"('unfair', 'fair')",-0.2709954,-0.4355674,-0.164572
30,1.0086043,1.0798556,"('intolerant', 'tolerant')",1.0086043,1.0798556,0.0712513
31,-1.3114511,-1.434341,"('evil', 'good')",-1.3114511,-1.434341,-0.1228899
32,1.7002441,1.6431737,"('unkind', 'kind')",1.7002441,1.6431737,-0.0570704
33,-0.54093903,-0.47864005,"('wrong', 'right')",-0.540939,-0.47864,0.062299
34,4.4918785,4.686777,"('mean', 'honorable')",4.4918785,4.6867771,0.1948986
35,-1.0410843,-1.2894807,"('corrupt', 'incorrupt')",-1.0410843,-1.2894807,-0.2483964
36,-0.8181022,-0.9801051,"('hostile', 'amicable')",-0.8181022,-0.9801051,-0.1620029
37,1.2594755,1.1851954,"('fake', 'genuine')",1.2594755,1.1851954,-0.0742801
38,-0.60025895,-0.44579732,"('untruthful', 'truthful')",-0.6002589,-0.4457973,0.1544616
39,0.04861869,0.09308538,"('exploitative', 'cooperative')",0.0486187,0.0930854,0.0444667
40,-1.1728173,-1.4260877,"('stingy', 'generous')",-1.1728173,-1.4260877,-0.2532704
41,0.41480538,0.31570265,"('unforgiving', 'forgiving')",0.4148054,0.3157026,-0.0991028
42,-1.8279878,-1.8309158,"('unreliable', 'reliable')",-1.8279878,-1.8309158,-0.002928
43,1.3742561,1.4222198,"('irresponsible', 'responsible')",1.3742561,1.4222198,0.0479637
44,-1.3298752,-1.5124131,"('prejudiced', 'unprejudiced')",-1.3298752,-1.5124131,-0.1825379
45,1.0555074,0.91516477,"('incompetent', 'competent')",1.0555074,0.9151648,-0.1403426
46,0.111773,0.15583044,"('uncompetitive', 'competitive')",0.111773,0.1558304,0.0440574
47,5.9976335,6.12477,"('stupid', 'smart')",5.9976335,6.1247702,0.1271367
48,0.6717956,0.7668303,"('unintelligent', 'intelligent')",0.6717956,0.7668303,0.0950347
49,-0.09085271,0.19537191,"('unable', 'able')",-0.0908527,0.1953719,0.2862246
50,-0.19782253,-0.22936496,"('clumsy', 'skillful')",-0.1978225,-0.229365,-0.0315425
51,0.34049395,0.42033416,"('uneducated', 'educated')",0.3404939,0.4203342,0.0798403
52,-0.9528641,-1.2150079,"('irrational', 'rational')",-0.9528641,-1.2150079,-0.2621438
53,0.57684046,0.5828619,"('uncreative', 'creative')",0.5768405,0.5828619,0.0060214
54,0.9937549,1.2370003,"('incapable', 'capable')",0.9937549,1.2370003,0.2432454
55,1.42144,1.5617529,"('incompetent', 'clever')",1.42144,1.5617529,0.1403129
56,0.8517938,0.9658773,"('impractical', 'practical')",0.8517938,0.9658773,0.1140835
57,-2.0559464,-2.0606408,"('unimaginative', 'imaginative')",-2.0559464,-2.0606408,-0.0046944
58,0.30509514,0.18236038,"('undiscriminating', 'discriminating')",0.3050951,0.1823604,-0.1227347
59,-0.58708644,-0.49496838,"('foolish', 'wise')",-0.5870864,-0.4949684,0.092118
60,0.31451023,0.5418206,"('inefficient', 'efficient')",0.3145102,0.5418206,0.2273104
61,0.6868155,0.49108902,"('illogical', 'logical')",0.6868155,0.491089,-0.1957265
62,0.7532753,0.9567613,"('incompetent', 'brilliant')",0.7532753,0.9567613,0.203486
63,0.5203241,0.67130446,"('unperceptive', 'insightful')",0.5203241,0.6713045,0.1509804
64,-6.894913,-6.6423674,"('shy', 'confident')",-6.8949132,-6.6423674,0.2525458
65,0.7375251,0.7946413,"('insecure', 'secure')",0.7375251,0.7946413,0.0571162
66,0.043440573,0.0036507323,"('inactive', 'active')",0.0434406,0.0036507,-0.0397899
67,-1.202929,-1.2249162,"('doubtful', 'determined')",-1.202929,-1.2249162,-0.0219872
68,-0.8951113,-0.82442695,"('dependent', 'independent')",-0.8951113,-0.8244269,0.0706844
69,-2.4299455,-2.3894894,"('lazy', 'industrious')",-2.4299455,-2.3894894,0.0404561
70,1.7179135,1.659091,"('lethargic', 'energetic')",1.7179135,1.659091,-0.0588225
71,0.5968661,0.6313664,"('diffident', 'self-confident')",0.5968661,0.6313664,0.0345003
72,0.67887163,0.8072762,"('unambitious', 'ambitious')",0.6788716,0.8072762,0.1284046
73,-3.2792118,-3.1555328,"('helpless', 'self-reliant')",-3.2792118,-3.1555328,0.123679
74,0.27991778,0.19350533,"('undedicated', 'dedicated')",0.2799178,0.1935053,-0.0864125
75,-0.7836869,-0.5824661,"('meek', 'impulsive')",-0.7836869,-0.5824661,0.2012208
76,1.0625359,1.0948805,"('anxious', 'daring')",1.0625359,1.0948805,0.0323446
77,-1.908649,-1.701461,"('unmotivated', 'motivated')",-1.908649,-1.701461,0.207188
78,-0.7040297,-0.7238166,"('nonresilient', 'resilient')",-0.7040297,-0.7238166,-0.0197869
79,-0.5720815,-0.69834244,"('wavering', 'unwavering')",-0.5720815,-0.6983424,-0.1262609
80,-0.0056776814,-0.097443394,"('dominated', 'dominating')",-0.0056777,-0.0974434,-0.0917657
81,0.43054283,0.56891954,"('submissive', 'aggressive')",0.4305428,0.5689195,0.1383767
82,7.3617935,7.4800997,"('poor', 'rich')",7.3617935,7.4800997,0.1183062
83,-0.66259915,-0.5997453,"('powerless', 'powerful')",-0.6625991,-0.5997453,0.0628538
84,0.4421451,0.37581724,"('inferior', 'superior')",0.4421451,0.3758172,-0.0663279
85,-1.46006,-1.5607661,"('insignificant', 'prestigious')",-1.46006,-1.5607661,-0.1007061
86,0.92424935,1.0086339,"('uninfluential', 'influential')",0.9242494,1.0086339,0.0843845
87,-0.120063014,0.066643134,"('unsuccessful', 'successful')",-0.120063,0.0666431,0.1867061
88,-0.1752746,-0.07367241,"('low', 'eminent')",-0.1752746,-0.0736724,0.1016022
