,xto_male,xto_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.81196207,-0.97730124,"('unsociable', 'sociable')",0.35155654,0.22023219,-0.77651334,-0.950284,-0.4123063,-0.5691177,-0.1568114
1,-1.4221057,-1.5047792,"('unfriendly', 'friendly')",0.25787336,-0.0029145796,1.742996,1.6491109,0.1929212,0.047139,-0.1457822
2,0.5925719,0.7237798,"('unlikable', 'likable')",1.1541569,1.1428597,0.828562,0.92256,0.8584303,0.9297331,0.0713028
3,-0.41105673,-0.29836482,"('repellent', 'pleasant')",-0.09426348,0.013102414,0.2493988,0.25939846,-0.0853071,-0.0086213,0.0766858
4,-0.74017614,-0.8108925,"('disliked', 'liked')",0.3560936,0.14110011,-6.226315,-6.358104,-2.2034658,-2.3426323,-0.1391665
5,-1.1077095,-1.0321884,"('distant', 'outgoing')",-0.349862,-0.38964728,-0.0032617822,0.029826857,-0.4869444,-0.4640029,0.0229415
6,-0.96545064,-0.8365654,"('distant', 'open')",-0.99978405,-1.1164328,0.45136577,0.50468856,-0.504623,-0.4827699,0.0218531
7,-0.28429648,-0.27482638,"('insensitive', 'sensitive')",0.74144125,0.8037785,0.3473906,0.38026243,0.2681785,0.3030715,0.034893
8,-1.2252393,-1.1459116,"('unaffectionate', 'affectionate')",-0.946486,-1.0879842,0.81854534,0.8001659,-0.45106,-0.47791,-0.02685
9,-1.2446234,-1.1916705,"('unaffectionate', 'caring')",0.037780292,-0.06444399,1.0769691,1.0867314,-0.0432913,-0.056461,-0.0131697
10,-0.8533869,-0.88943636,"('unsympathetic', 'sympathetic')",-0.39139006,-0.44801155,-0.9324343,-0.9735271,-0.7257371,-0.770325,-0.0445879
11,0.057371248,0.092871286,"('unhelpful', 'helpful')",0.5513287,0.66068405,1.3732914,1.4729414,0.6606638,0.7421656,0.0815018
12,-0.45204538,-0.38961342,"('unsupportive', 'supportive')",0.54114795,0.565651,-2.0460331,-2.0395792,-0.6523102,-0.6211805,0.0311297
