,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6674179,-0.8613343,"('unsociable', 'sociable')",0.71367806,0.77703345,-0.06861621,-0.16237143,-0.26410323,-0.44734493,-0.1987154,-0.27387816,-0.0970349,-0.1935791,-0.0965442
1,-0.1668553,-0.2345885,"('unfriendly', 'friendly')",-0.94733995,-1.1120061,-1.0067428,-1.0381931,-1.0865662,-1.1351522,1.2795298,1.1215651,-0.3855949,-0.479675,-0.0940801
2,1.3306556,1.2967554,"('unlikable', 'likable')",-0.50008976,-0.5572116,1.7387538,1.8573781,1.7036052,1.7401516,0.5038006,0.55974126,0.9553451,0.9793629,0.0240178
3,-0.53791654,-0.45232803,"('repellent', 'pleasant')",-0.43684083,-0.18777704,0.1565865,0.42348558,1.0464935,1.1272513,0.6927382,0.81115323,0.1842122,0.344357,0.1601448
4,0.4453071,0.49861777,"('disliked', 'liked')",-0.08096281,-0.25010213,-0.13243698,-0.23696436,0.27472982,0.18694772,-6.710349,-6.8217306,-1.2407424,-1.3246463,-0.0839039
5,0.06394236,0.20561652,"('distant', 'outgoing')",-0.7546941,-1.0288794,-0.069467895,-0.09776577,-1.144412,-1.0375594,-0.64124817,-0.74103796,-0.509176,-0.5399252,-0.0307492
6,-0.22537081,-0.07239238,"('distant', 'open')",-1.1179664,-1.3417065,-0.030170787,-0.0139664635,-1.0984142,-0.9306359,0.090859726,0.009231325,-0.4762125,-0.469894,0.0063185
7,-0.7686032,-0.85811925,"('insensitive', 'sensitive')",0.06391535,0.27797794,0.18753983,0.25192106,0.012233645,0.11030686,0.5040783,0.5368818,-0.0001672,0.0637937,0.0639609
8,-0.34690192,-0.3349998,"('unaffectionate', 'affectionate')",-0.72025084,-0.9029433,-1.7396227,-1.7286005,-2.160327,-2.045852,-0.01782129,-0.10539675,-0.9969848,-1.0235585,-0.0265737
9,0.43146926,0.43195072,"('unaffectionate', 'caring')",-0.27032846,-0.3460256,-0.711504,-0.6881021,-0.94822085,-0.86581045,0.76820326,0.73698306,-0.1460762,-0.1462009,-0.0001247
10,-1.2798085,-1.4191269,"('unsympathetic', 'sympathetic')",-0.7099262,-0.30040357,-0.4486217,-0.25922418,-0.29918382,-0.19459128,-0.24749419,-0.17138231,-0.5970069,-0.4689457,0.1280612
11,0.52213097,0.43905544,"('unhelpful', 'helpful')",0.95928234,1.0515053,1.0480996,1.1417443,0.9899306,1.0020357,1.9240204,2.019148,1.0886928,1.1306978,0.042005
12,0.7391519,0.83866197,"('unsupportive', 'supportive')",0.6376343,0.7668431,-0.15081936,0.006497219,-0.5170611,-0.30887952,-2.364841,-2.290282,-0.331187,-0.1974319,0.1337551
13,-0.71542406,-0.8162891,"('impolite', 'polite')",0.5430385,0.72405374,0.74725574,0.74092567,0.88521326,0.8220113,0.42939386,0.46921587,0.3778955,0.3879835,0.010088
14,0.1339043,-0.015244505,"('antisocial', 'social')",0.018165834,0.06550956,-0.18763606,-0.113668606,1.0853817,1.0560805,-0.481217,-0.43396044,0.1137197,0.1117433,-0.0019764
15,0.76244044,0.6212165,"('boring', 'funny')",0.17317823,0.04610008,0.961908,0.8000461,1.1852138,1.0900487,0.49472702,0.41765398,0.7154935,0.595013,-0.1204805
16,-0.11631885,-0.024802271,"('unpopular', 'popular')",0.36222458,0.36339197,-0.13355365,-0.13406792,0.5728707,0.5711529,1.4217331,1.4001517,0.4213912,0.4351653,0.0137741
