,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
73,0.68857676,0.6539258,"('helpless', 'self-reliant')",-2.8573663,-2.796528,-1.0843948,-1.0713012,0.0130936
74,0.387183,0.35369173,"('undedicated', 'dedicated')",-0.028106587,-0.11955404,0.1795382,0.1170688,-0.0624694
75,-0.25957352,-0.14048828,"('meek', 'impulsive')",-0.4337405,-0.27699304,-0.346657,-0.2087407,0.1379163
76,0.119098365,0.16600986,"('anxious', 'daring')",0.08764304,0.16673607,0.1033707,0.166373,0.0630023
77,-0.094726756,-0.10052171,"('unmotivated', 'motivated')",-0.95702183,-0.9383278,-0.5258743,-0.5194247,0.0064496
78,-0.3465648,-0.2348251,"('nonresilient', 'resilient')",0.2268007,0.27307266,-0.0598821,0.0191238,0.0790059
79,-1.0674294,-1.0133426,"('wavering', 'unwavering')",-0.051857453,0.068024375,-0.5596434,-0.4726591,0.0869843
80,0.97980905,0.96443963,"('dominated', 'dominating')",-1.2697397,-1.2385911,-0.1449654,-0.1370757,0.0078897
81,0.7423029,0.65514696,"('submissive', 'aggressive')",-0.731045,-0.7571945,0.0056289,-0.0510238,-0.0566527
82,-0.42797798,-0.4211293,"('poor', 'rich')",5.7446995,5.8652697,2.6583607,2.7220702,0.0637095
83,0.029977493,-0.03596182,"('powerless', 'powerful')",-0.90364826,-1.0031449,-0.4368354,-0.5195534,-0.082718
84,0.2850219,0.23564339,"('inferior', 'superior')",0.97349787,0.9251156,0.6292599,0.5803795,-0.0488804
85,-0.5512975,-0.46846655,"('insignificant', 'prestigious')",0.6111252,0.65125537,0.0299138,0.0913944,0.0614806
86,-0.31236473,-0.44755438,"('uninfluential', 'influential')",-0.08166103,-0.308722,-0.1970129,-0.3781382,-0.1811253
87,0.17051092,0.064234614,"('unsuccessful', 'successful')",0.7061076,0.6879908,0.4383093,0.3761127,-0.0621966
88,-0.9391954,-0.9615559,"('low', 'eminent')",0.37367737,0.34085,-0.282759,-0.310353,-0.027594
