,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.066926606,-0.17614284,"('unsociable', 'sociable')",0.8118514,0.7170099,-2.6442912,-2.8188448,-0.018607657,-0.26628935,-0.5725329,-0.7317025,-0.4981014,-0.6551939,-0.1570925
1,0.2945373,0.10235843,"('unfriendly', 'friendly')",-0.88670784,-0.9980446,-1.7783641,-1.8927455,-0.25130266,-0.49049008,1.9988545,1.8437247,-0.1245966,-0.2870394,-0.1624428
2,-0.6648039,-0.5735726,"('unlikable', 'likable')",0.7597143,0.91639936,0.059780795,0.14682323,0.8162643,0.89798295,0.52880466,0.67912906,0.299952,0.4133524,0.1134004
3,-0.359426,-0.21364304,"('repellent', 'pleasant')",0.122042224,0.21684137,-1.3766404,-1.3507531,0.2711694,0.23021963,-0.11445379,-0.07921243,-0.2914617,-0.2393095,0.0521522
4,-0.40996274,-0.5149702,"('disliked', 'liked')",0.29551202,0.093739025,0.70363384,0.5835706,-0.3217854,-0.4220213,-5.547161,-5.4424024,-1.0559526,-1.1404168,-0.0844642
5,0.057877667,0.09375642,"('distant', 'outgoing')",-0.6911158,-0.78798294,1.4637117,1.4974993,-0.8757815,-0.86353165,0.11373065,0.1710459,0.0136846,0.0221574,0.0084728
6,0.35294968,0.41480637,"('distant', 'open')",-0.68553394,-0.7633805,1.563843,1.5969752,-0.90030754,-0.9066288,0.77731895,0.82228327,0.221654,0.2328111,0.0111571
7,1.3839048,1.4570912,"('insensitive', 'sensitive')",0.17273447,0.3371762,-1.2625554,-1.2962229,-0.30637294,-0.38660836,0.8319787,0.77549106,0.1639379,0.1773854,0.0134475
8,0.5784561,0.56467223,"('unaffectionate', 'affectionate')",-0.5619109,-0.53129387,0.11829118,0.07072308,-0.83326066,-0.8482371,0.9405656,0.797335,0.0484282,0.0106399,-0.0377883
9,1.0199494,1.0150144,"('unaffectionate', 'caring')",-0.35829926,-0.34875163,-0.21506143,-0.29178613,-0.06328428,-0.20111185,1.4740312,1.3157047,0.3714671,0.2978139,-0.0736532
10,-0.06429006,-0.011368066,"('unsympathetic', 'sympathetic')",0.49623597,0.53597844,-3.5860047,-3.657809,-0.25434938,-0.4981631,-0.13480131,-0.24805222,-0.708642,-0.7758828,-0.0672408
11,0.07635828,0.088811025,"('unhelpful', 'helpful')",-0.708311,-0.64405435,-2.1420908,-2.092559,-0.062344268,-0.14142741,1.6564025,1.6266003,-0.2359971,-0.2325259,0.0034712
12,0.8910939,0.90566295,"('unsupportive', 'supportive')",0.7001173,0.9006419,-0.8930945,-0.8835894,-0.41707242,-0.45679724,-1.3581387,-1.3219864,-0.2154189,-0.1712136,0.0442053
13,0.0685151,0.018270109,"('impolite', 'polite')",0.026322257,0.19040436,-1.9048676,-1.8777755,0.14620137,0.15896833,-0.44067854,-0.46132493,-0.4209015,-0.3942915,0.02661
14,-0.007944591,0.035453033,"('antisocial', 'social')",1.1275856,1.2499236,-1.9129277,-1.8966882,0.46475154,0.34650183,-0.8325009,-0.9041912,-0.2322072,-0.2338002,-0.001593
