,qwest_male,qwest_female,tuple,communications_male,communications_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5599496,-1.6954974,"('unsociable', 'sociable')",0.020935982,-0.08716594,-1.0796288,-1.2449878,-0.28710744,-0.38133734,-0.7264374,-0.8522472,-0.1258098
1,-1.0677977,-1.2846061,"('unfriendly', 'friendly')",0.11714516,-0.11650348,-1.6258345,-1.7811121,1.6173952,1.472244,-0.239773,-0.4274944,-0.1877214
2,0.50627476,0.5585783,"('unlikable', 'likable')",1.0366366,1.1423527,0.6371142,0.6858373,0.57576334,0.66148233,0.6889472,0.7620627,0.0731155
3,-0.2341589,-0.107471876,"('repellent', 'pleasant')",0.029923707,0.1793166,0.1161864,0.15109381,0.27045083,0.30679685,0.0456005,0.1324338,0.0868333
4,0.2707585,0.112955585,"('disliked', 'liked')",-0.9654726,-1.1621727,-0.6310246,-0.6213521,-6.6567554,-6.611867,-1.9956236,-2.0706091,-0.0749855
5,-0.2101101,-0.23044384,"('distant', 'outgoing')",-0.91282916,-0.97612,-0.93435,-0.9140531,-0.57091874,-0.5546189,-0.657052,-0.6688089,-0.0117569
6,-0.10341035,-0.08118186,"('distant', 'open')",-1.3334277,-1.473186,-0.7456097,-0.77126586,0.27549148,0.26455384,-0.476739,-0.51527,-0.038531
7,-0.404609,-0.34621385,"('insensitive', 'sensitive')",0.36082026,0.55501556,-0.36474338,-0.37993494,0.89323187,0.9458775,0.1211749,0.1936861,0.0725112
8,-0.49632603,-0.6000955,"('unaffectionate', 'affectionate')",-0.75447655,-0.90298086,-2.2151794,-2.312793,0.44025496,0.3122217,-0.7564318,-0.8759119,-0.1194801
9,-0.3526118,-0.47573587,"('unaffectionate', 'caring')",0.026310436,-0.08190783,-2.4097934,-2.5105166,1.1545781,1.064282,-0.3953792,-0.5009696,-0.1055904
10,-1.5249525,-1.4878988,"('unsympathetic', 'sympathetic')",0.075658716,0.23136707,-1.5033389,-1.5612859,0.07503779,0.037281282,-0.7193988,-0.6951341,0.0242647
11,-0.4873573,-0.46250275,"('unhelpful', 'helpful')",0.960184,1.0698099,-1.3958762,-1.3646107,1.7413582,1.7101964,0.2045772,0.2382232,0.033646
12,-0.18411356,-0.18486625,"('unsupportive', 'supportive')",0.42943045,0.52814466,-2.3905487,-2.3594675,-1.9523952,-1.9531909,-1.0244067,-0.992345,0.0320617
13,-0.24675973,-0.2237289,"('impolite', 'polite')",0.5111052,0.63670325,0.33775863,0.39606997,-0.032407723,0.03558156,0.1424241,0.2111565,0.0687324
14,-1.2878329,-1.2372928,"('antisocial', 'social')",1.0326502,1.1445405,-0.012159063,-0.044643402,-0.34874028,-0.35770518,-0.1540205,-0.1237752,0.0302453
15,0.58443296,0.5179094,"('boring', 'funny')",-0.6067144,-0.6626232,0.65864515,0.71424186,0.20684464,0.2713817,0.2108021,0.2102274,-0.0005747
16,-0.19193622,-0.21356855,"('unpopular', 'popular')",-0.6310208,-0.6595564,0.07844686,0.029388208,0.48706686,0.5527643,-0.0643608,-0.0727431,-0.0083823
17,-0.12007798,-0.07393336,"('nasty', 'nice')",-1.4844285,-1.4625672,-0.78147566,-0.7451767,-0.7127913,-0.6839932,-0.7746934,-0.7414176,0.0332758
18,-0.51484627,-0.5213846,"('disagreeable', 'welcoming')",-0.36427093,-0.40440843,-0.3841154,-0.32460096,-0.35301548,-0.39768276,-0.404062,-0.4120192,-0.0079572
19,-0.370041,-0.3647402,"('inhospitable', 'hospitable')",-0.43921545,-0.40028614,-0.77859837,-0.7664565,-0.51832014,-0.45009536,-0.5265437,-0.4953945,0.0311492
20,-1.048452,-0.9166449,"('rough', 'thoughtful')",-0.31968105,-0.1549438,-0.30506462,-0.3269715,0.82528967,0.8062748,-0.211977,-0.1480713,0.0639057
21,-1.2738199,-1.2296615,"('immoral', 'moral')",0.70278203,0.82610047,-0.5626388,-0.56706935,-0.83308154,-0.7791104,-0.4916896,-0.4374352,0.0542544
