,legg_male,legg_female,tuple,mason_male,mason_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.586194,-1.8774858,"('unsociable', 'sociable')",0.84759223,0.41688272,-0.30097136,-0.55864453,-0.3465244,-0.6730825,-0.3265581
1,-1.6264187,-1.5727829,"('unfriendly', 'friendly')",-0.37318176,-0.52303416,1.5957389,1.3651241,-0.1346205,-0.2435643,-0.1089438
2,-0.13410646,-0.08265955,"('unlikable', 'likable')",0.9577309,0.98366165,0.36058038,0.43650055,0.3947349,0.4458342,0.0510993
3,-0.8426173,-0.75049734,"('repellent', 'pleasant')",0.12533996,0.21204157,0.101781115,0.075372085,-0.2051654,-0.1543612,0.0508042
4,0.56754804,0.6430868,"('disliked', 'liked')",-0.93476504,-0.9520847,-6.3729324,-6.318694,-2.2467165,-2.2092307,0.0374858
5,0.30504757,0.4204083,"('distant', 'outgoing')",-0.48877898,-0.28485525,-0.107996,-0.055398274,-0.0972425,0.0267183,0.1239608
6,0.19444701,0.40968966,"('distant', 'open')",-0.6346298,-0.34989357,0.081327766,0.088368006,-0.1196183,0.049388,0.1690063
7,-0.66863894,-0.7426785,"('insensitive', 'sensitive')",1.1474166,1.0432523,0.6981668,0.62713826,0.3923148,0.3092374,-0.0830774
8,-0.9606703,-0.8932683,"('unaffectionate', 'affectionate')",-0.54963744,-0.5000247,0.90467525,0.8212372,-0.2018775,-0.1906852,0.0111923
9,-0.96587884,-0.9278583,"('unaffectionate', 'caring')",0.83324045,0.85930324,1.3593762,1.2834058,0.4089126,0.4049502,-0.0039624
10,-1.5066584,-1.6595097,"('unsympathetic', 'sympathetic')",0.93954694,0.68526804,0.07871895,-0.05411215,-0.1627975,-0.3427846,-0.1799871
11,-1.1442367,-1.1891927,"('unhelpful', 'helpful')",0.9374708,0.9425438,2.142841,2.188995,0.6453584,0.6474487,0.0020903
12,-0.68025184,-0.5940128,"('unsupportive', 'supportive')",1.4238828,1.3633469,-1.4222913,-1.3804208,-0.2262201,-0.2036956,0.0225245
13,-0.5835919,-0.7857221,"('impolite', 'polite')",0.12656102,-0.121566564,-0.20840372,-0.31239578,-0.2218115,-0.4065615,-0.18475
14,-0.71105653,-0.80718225,"('antisocial', 'social')",0.76777047,0.4065367,-0.6736127,-0.7586655,-0.2056329,-0.386437,-0.1808041
15,-0.032541547,-0.064356074,"('boring', 'funny')",-0.60141796,-0.6080967,0.030857988,0.035970494,-0.2010339,-0.2121608,-0.0111269
16,-0.44383764,-0.38619006,"('unpopular', 'popular')",-1.1001625,-1.0089431,0.51922184,0.4784649,-0.3415928,-0.3055561,0.0360367
17,-0.19061224,-0.19560017,"('nasty', 'nice')",0.29326066,0.33528584,-0.44166517,-0.41046005,-0.1130056,-0.0902581,0.0227475
18,-0.5738363,-0.42023945,"('disagreeable', 'welcoming')",-0.48237035,-0.39638054,-0.6768569,-0.7426029,-0.5776879,-0.519741,0.0579469
19,0.72940785,0.86550534,"('inhospitable', 'hospitable')",-0.55714464,-0.38404074,-0.21565653,-0.14286673,-0.0144644,0.112866,0.1273304
20,-0.48174596,-0.4222925,"('rough', 'thoughtful')",0.67138964,0.6513649,1.3128192,1.2562337,0.500821,0.495102,-0.005719
21,-0.38799834,-0.42888027,"('immoral', 'moral')",0.34535384,0.23506711,-0.7684287,-0.79574955,-0.2703577,-0.3298542,-0.0594965
22,-0.24322355,-0.23785073,"('untrustworthy', 'trustworthy')",-0.04696501,-0.11929167,-0.92681,-0.9723761,-0.4056662,-0.4431729,-0.0375067
23,-1.5900701,-1.6932901,"('insincere', 'sincere')",1.5534313,1.4236677,5.6605997,5.511551,1.8746537,1.7473095,-0.1273442
24,-0.051328607,-0.093052864,"('dishonest', 'honest')",1.0742459,1.0124619,0.744479,0.6728782,0.5891321,0.5307624,-0.0583697
25,-0.093546934,-0.051225167,"('egoistic', 'altruistic')",0.16185239,0.13822117,1.0559225,1.007959,0.3747427,0.364985,-0.0097577
26,-0.79549783,-0.79463875,"('hardhearted', 'benevolent')",0.41228828,0.11276375,1.6573507,1.46056,0.4247137,0.2595617,-0.165152
27,-1.0587783,-0.87533414,"('hardhearted', 'softhearted')",0.13231693,0.21284713,1.3823198,1.2582688,0.1519528,0.1985939,0.0466411
28,-1.1326588,-1.2725458,"('disloyal', 'loyal')",0.8123679,0.6500817,0.9190731,0.73415077,0.1995941,0.0372289,-0.1623652
29,0.27159268,0.3287031,"('unfair', 'fair')",-0.12217759,-0.063105784,-0.561254,-0.67172295,-0.1372796,-0.1353752,0.0019044
30,-0.09982833,-0.14755964,"('intolerant', 'tolerant')",0.61292076,0.47683656,1.0685968,1.0060828,0.5272297,0.4451199,-0.0821098
31,-0.10736808,0.062774844,"('evil', 'good')",-1.0260777,-0.87331057,-1.1752135,-1.2249441,-0.7695531,-0.6784933,0.0910598
32,-1.0508411,-1.1376932,"('unkind', 'kind')",0.55481315,0.33444467,1.007133,0.8398699,0.1703684,0.0122071,-0.1581613
33,0.85607505,0.8015537,"('wrong', 'right')",0.31355584,0.35771722,-0.4772227,-0.4774732,0.2308027,0.2272659,-0.0035368
34,-0.91682017,-0.7875428,"('mean', 'honorable')",0.3500768,0.40847433,5.7306604,5.783197,1.7213057,1.8013762,0.0800705
35,1.0180923,1.0486459,"('corrupt', 'incorrupt')",-0.50310034,-0.4007908,-0.5691215,-0.68313175,-0.0180432,-0.0117589,0.0062843
36,-0.14029115,-0.039627597,"('hostile', 'amicable')",-1.110587,-1.1473668,-0.24267054,-0.49716726,-0.4978495,-0.5613872,-0.0635377
37,-0.09794827,-0.15621115,"('fake', 'genuine')",-0.06284895,-0.058565035,0.382882,0.38279533,0.0740283,0.0560064,-0.0180219
38,-0.51387656,-0.5120952,"('untruthful', 'truthful')",0.9432786,0.9882484,0.26520717,0.2954091,0.2315364,0.2571874,0.025651
39,0.13046257,0.13694516,"('exploitative', 'cooperative')",0.6133465,0.5804751,0.083055325,0.1238174,0.2756215,0.2804125,0.004791
40,-0.8956254,-0.9238325,"('stingy', 'generous')",0.30026618,0.19156154,-1.6663622,-1.7503599,-0.7539071,-0.8275436,-0.0736365
41,-1.2473447,-1.2141287,"('unforgiving', 'forgiving')",0.66354555,0.5505563,-0.1886363,-0.2905619,-0.2574785,-0.3180448,-0.0605663
42,0.86272734,0.9324028,"('unreliable', 'reliable')",0.55945975,0.5195493,-2.6671593,-2.479923,-0.4149907,-0.342657,0.0723337
43,-0.77254105,-0.7690285,"('irresponsible', 'responsible')",1.7280817,1.6092025,0.76749647,0.7844033,0.5743457,0.5415258,-0.0328199
44,0.6346493,0.6563953,"('prejudiced', 'unprejudiced')",-0.74329567,-0.6608962,-1.5674736,-1.4651434,-0.5587067,-0.4898814,0.0688253
45,-0.4848142,-0.54202676,"('incompetent', 'competent')",1.2776794,0.9839431,0.054382678,-0.05559063,0.282416,0.1287752,-0.1536408
46,-0.8852319,-0.9449434,"('uncompetitive', 'competitive')",-0.11253541,-0.1820845,-0.33829063,-0.36277956,-0.4453526,-0.4966025,-0.0512499
47,-0.15428956,-0.11381677,"('stupid', 'smart')",0.5877522,0.44915968,5.0769267,5.0432334,1.8367964,1.7928588,-0.0439376
48,-2.0204852,-2.0998423,"('unintelligent', 'intelligent')",0.42191136,0.35061795,0.59260297,0.52415806,-0.3353236,-0.4083555,-0.0730319
49,-0.9870611,-0.7949069,"('unable', 'able')",-0.8310466,-0.7015896,-0.10840486,0.007571459,-0.6421708,-0.4963083,0.1458625
50,0.43924,0.44142696,"('clumsy', 'skillful')",0.2397929,0.24746569,0.81678516,0.77160865,0.498606,0.4868338,-0.0117722
51,-0.17361157,-0.34535962,"('uneducated', 'educated')",0.42642844,0.3346383,0.185332,0.10367431,0.1460496,0.0309843,-0.1150653
52,-0.7314864,-0.7358834,"('irrational', 'rational')",-0.68273544,-0.5748473,0.21015234,0.12816918,-0.4013565,-0.3941872,0.0071693
53,-1.1066037,-1.0254276,"('uncreative', 'creative')",-0.0614834,-0.14990355,0.86391485,0.75160325,-0.1013908,-0.1412426,-0.0398518
54,-0.9165661,-0.8639627,"('incapable', 'capable')",0.10274349,0.2274592,0.83011043,0.9648998,0.0054293,0.1094654,0.1040361
55,-0.5644678,-0.59846365,"('incompetent', 'clever')",1.1609118,0.9613424,-0.025961995,-0.07935943,0.1901607,0.0945064,-0.0956543
56,0.40898407,0.36192933,"('impractical', 'practical')",2.1664596,2.0001147,0.05030214,0.10706147,0.8752486,0.8230352,-0.0522134
57,-1.4123471,-1.537742,"('unimaginative', 'imaginative')",-0.1201908,-0.3791634,-2.426484,-2.4991705,-1.319674,-1.4720252,-0.1523512
58,-0.38791424,-0.3797303,"('undiscriminating', 'discriminating')",0.5089168,0.35637647,0.021294504,-0.029124402,0.0474324,-0.0174927,-0.0649251
59,0.9340993,0.9750935,"('foolish', 'wise')",0.4127631,0.5594975,0.50935805,0.49524984,0.6187402,0.6766136,0.0578734
60,-0.8037797,-0.8481232,"('inefficient', 'efficient')",1.6194898,1.3448031,0.20173958,0.2787577,0.3391499,0.2584792,-0.0806707
61,-0.75373524,-0.8830986,"('illogical', 'logical')",0.54611725,0.39682907,0.37385395,0.17266889,0.055412,-0.1045336,-0.1599456
62,-0.8826124,-0.7850612,"('incompetent', 'brilliant')",0.5370021,0.6679702,0.460338,0.6973992,0.0382426,0.1934361,0.1551935
63,-0.82947356,-0.75950974,"('unperceptive', 'insightful')",0.7565269,0.72922486,1.1209687,1.2112662,0.3493407,0.3936604,0.0443197
64,0.028158348,-0.13876109,"('shy', 'confident')",-0.62078995,-0.80130225,-6.218003,-6.1408772,-2.2702115,-2.3603136,-0.0901021
65,-0.39812315,-0.6921254,"('insecure', 'secure')",1.1979016,0.7974213,-0.17597485,-0.23939174,0.2079345,-0.0446986,-0.2526331
66,-0.007270178,0.019452536,"('inactive', 'active')",-0.7447491,-0.68460524,0.69635624,0.6258843,-0.0185543,-0.0130895,0.0054648
67,0.67392117,0.6401658,"('doubtful', 'determined')",1.0127422,0.9962179,-0.53903437,-0.5097982,0.382543,0.3755285,-0.0070145
68,-0.08082154,-0.09839955,"('dependent', 'independent')",0.026559684,0.057691596,-0.60308844,-0.6228261,-0.2191168,-0.221178,-0.0020612
69,0.1757129,0.2885692,"('lazy', 'industrious')",0.3738801,0.38266823,-0.53237337,-0.4998058,0.0057399,0.0571439,0.051404
70,-0.30178615,-0.2854585,"('lethargic', 'energetic')",0.87833995,0.8457867,0.6536757,0.7355647,0.4100765,0.4319643,0.0218878
71,0.2726647,0.2623071,"('diffident', 'self-confident')",1.4722219,1.3491694,0.7241366,0.6664935,0.8230077,0.7593233,-0.0636844
72,-1.2349404,-1.3092595,"('unambitious', 'ambitious')",0.17971349,0.1094388,-0.8409929,-0.75500923,-0.6320733,-0.65161,-0.0195367
73,1.927564,1.9173532,"('helpless', 'self-reliant')",0.5383965,0.6274991,-2.753609,-2.6026566,-0.0958828,-0.0192681,0.0766147
74,-0.21052733,-0.103857026,"('undedicated', 'dedicated')",1.4574012,1.4031727,-0.158001,-0.18812549,0.3629576,0.3703967,0.0074391
75,0.749401,0.8792301,"('meek', 'impulsive')",-1.4055895,-1.0712051,-0.57242286,-0.4255445,-0.4095371,-0.2058399,0.2036972
76,-0.26271126,-0.2637324,"('anxious', 'daring')",1.2884114,1.2662822,0.24698171,0.38259172,0.4242273,0.4617138,0.0374865
77,-1.0707184,-1.0531243,"('unmotivated', 'motivated')",0.3357993,0.30924684,-0.773045,-0.6938099,-0.5026547,-0.4792291,0.0234256
78,-1.3658624,-1.2615894,"('nonresilient', 'resilient')",-0.20940427,-0.2744317,0.8480976,0.9066783,-0.2423897,-0.2097809,0.0326088
79,0.50769347,0.58438843,"('wavering', 'unwavering')",-0.049055927,0.060196247,0.12356619,0.16203213,0.1940679,0.2688723,0.0748044
