,verizon_male,verizon_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.3685966,-2.4358368,"('unsociable', 'sociable')",-0.25435922,-0.4333669,-0.6488624,-0.7348399,-1.0906061,-1.2013478,-0.1107417
1,-0.13553232,-0.31859338,"('unfriendly', 'friendly')",0.6359978,0.39739984,1.9090576,1.7117944,0.8031743,0.5968669,-0.2063074
2,0.097425416,0.07807385,"('unlikable', 'likable')",1.4237974,1.4322381,0.6157272,0.690802,0.7123167,0.7337046,0.0213879
3,-0.8204881,-0.71992844,"('repellent', 'pleasant')",0.5690861,0.65568876,0.018981429,0.08939149,-0.0774735,0.0083839,0.0858574
4,0.7543177,0.79404104,"('disliked', 'liked')",-0.93827647,-0.96134424,-5.7332296,-5.888145,-1.9723962,-2.0184827,-0.0460865
5,1.3147858,1.287779,"('distant', 'outgoing')",-0.48685476,-0.49975756,-0.25813726,-0.2959338,0.1899313,0.1640292,-0.0259021
6,1.2729892,1.2407615,"('distant', 'open')",-1.0831931,-1.1381739,0.37021744,0.3019909,0.1866712,0.1348595,-0.0518117
7,-1.6044558,-1.6158966,"('insensitive', 'sensitive')",-0.03958,0.02834294,0.35642335,0.3425731,-0.4292041,-0.4149935,0.0142106
8,-0.62191564,-0.7508964,"('unaffectionate', 'affectionate')",-0.6850083,-0.73826844,0.67015785,0.5281344,-0.2122553,-0.3203435,-0.1080882
9,-0.27822548,-0.37757725,"('unaffectionate', 'caring')",0.061411373,-0.014177106,1.1512558,1.0472338,0.3114806,0.2184931,-0.0929875
10,-2.8375604,-2.848104,"('unsympathetic', 'sympathetic')",-0.18756442,-0.14929752,-0.5862879,-0.62083924,-1.2038043,-1.2060803,-0.002276
11,-1.1144975,-1.1055189,"('unhelpful', 'helpful')",0.876952,0.8926827,1.6262394,1.6110505,0.4628979,0.4660714,0.0031735
12,-0.15423024,-0.12528016,"('unsupportive', 'supportive')",0.35190824,0.43802255,-1.2672637,-1.3547666,-0.3565286,-0.3473414,0.0091872
13,-1.954035,-1.9470103,"('impolite', 'polite')",0.057299368,0.081129834,-0.5430158,-0.5123744,-0.8132505,-0.7927516,0.0204989
14,-1.9985096,-1.9436606,"('antisocial', 'social')",1.3422397,1.3826916,-1.0940957,-1.055237,-0.5834552,-0.5387353,0.0447199
15,-0.22854437,-0.28810325,"('boring', 'funny')",-0.6990507,-0.7367441,0.041967783,0.031673662,-0.2952091,-0.3310579,-0.0358488
16,0.29801196,0.28255352,"('unpopular', 'popular')",-1.0202503,-1.0013304,0.22322667,0.18843651,-0.1663372,-0.1767801,-0.0104429
17,-0.29401317,-0.22377174,"('nasty', 'nice')",-1.2770883,-1.1997896,-0.6623,-0.5616008,-0.7444671,-0.6617207,0.0827464
18,0.0100798905,-0.019818097,"('disagreeable', 'welcoming')",-0.1653333,-0.2545178,-0.08819209,-0.15411133,-0.0811485,-0.1428157,-0.0616672
19,0.89684236,0.8877277,"('inhospitable', 'hospitable')",-0.44848195,-0.45048603,-0.098832205,-0.07931487,0.1165094,0.1193089,0.0027995
20,-0.6398406,-0.6225206,"('rough', 'thoughtful')",0.4317141,0.53638566,1.190004,1.169821,0.3272925,0.3612287,0.0339362
21,-1.4829497,-1.4923981,"('immoral', 'moral')",1.1850685,1.1696602,-0.90095735,-0.880668,-0.3996129,-0.4011353,-0.0015224
22,-1.2681032,-1.2572511,"('untrustworthy', 'trustworthy')",0.38299018,0.3380008,-1.0951673,-1.1604648,-0.6600935,-0.6932384,-0.0331449
23,-1.6033454,-1.6318573,"('insincere', 'sincere')",0.54074186,0.47427225,4.8846865,4.830187,1.2740277,1.2242006,-0.0498271
24,-1.1599846,-1.210279,"('dishonest', 'honest')",0.4730832,0.44434077,0.67160684,0.59884113,-0.0050982,-0.055699,-0.0506008
25,0.8423975,0.7564941,"('egoistic', 'altruistic')",0.46477085,0.3350661,1.8687209,1.7941703,1.0586298,0.9619102,-0.0967196
26,-0.16682577,-0.23924656,"('hardhearted', 'benevolent')",-0.19613618,-0.24794202,1.7780895,1.6962218,0.4717092,0.4030111,-0.0686981
27,-0.53424543,-0.60154665,"('hardhearted', 'softhearted')",-0.1623771,-0.15201133,1.3682717,1.2922397,0.2238831,0.1795606,-0.0443225
28,-1.4748193,-1.579009,"('disloyal', 'loyal')",-0.73992085,-0.9291576,0.96069294,0.8016115,-0.4180158,-0.5688518,-0.150836
29,-0.5280378,-0.5532856,"('unfair', 'fair')",-0.547765,-0.54560876,-0.7426687,-0.8308108,-0.6061571,-0.643235,-0.0370779
30,-1.7336456,-1.6980019,"('intolerant', 'tolerant')",1.2487603,1.2609334,0.96209383,0.9186053,0.1590695,0.1605123,0.0014428
31,1.626626,1.6434247,"('evil', 'good')",-0.8407263,-0.91610014,-0.7229078,-0.77109295,0.0209973,-0.0145894,-0.0355867
32,-0.2128047,-0.2628484,"('unkind', 'kind')",0.3604241,0.28141975,0.9115781,0.75861335,0.3530658,0.2590616,-0.0940042
33,1.9285403,1.8216932,"('wrong', 'right')",0.8336287,0.73325956,-0.016485766,-0.095101826,0.9152278,0.8199503,-0.0952775
34,-0.2737652,-0.24007034,"('mean', 'honorable')",0.10135876,0.16412708,5.2512484,5.365131,1.6929472,1.7630625,0.0701153
35,2.265015,2.229129,"('corrupt', 'incorrupt')",-1.4922774,-1.578081,0.11783544,0.021407673,0.2968577,0.2241519,-0.0727058
36,2.1889048,2.0632184,"('hostile', 'amicable')",-1.1155949,-1.3338044,0.5679944,0.44383016,0.5471014,0.3910814,-0.15602
37,-1.128327,-1.1407766,"('fake', 'genuine')",-0.14122477,-0.0470961,0.057873227,0.010554722,-0.4038928,-0.3924394,0.0114534
38,-0.21457331,-0.22279145,"('untruthful', 'truthful')",-0.14683183,-0.16306108,0.0877554,0.042416252,-0.0912166,-0.1144788,-0.0232622
39,0.12502567,0.1740056,"('exploitative', 'cooperative')",1.1565545,1.1654592,0.2985934,0.31286353,0.5267245,0.5507761,0.0240516
40,0.39790434,0.34312725,"('stingy', 'generous')",0.06894262,-0.017157765,-0.85401154,-1.0010705,-0.1290549,-0.2250337,-0.0959788
41,-1.0923659,-1.1989284,"('unforgiving', 'forgiving')",-0.33293042,-0.4375589,0.45561174,0.3510743,-0.3232282,-0.428471,-0.1052428
42,-0.42734206,-0.34357983,"('unreliable', 'reliable')",0.56242985,0.74645406,-2.9204445,-2.9544091,-0.9284523,-0.8505116,0.0779407
43,-2.1534593,-2.1732585,"('irresponsible', 'responsible')",0.53402525,0.6135775,0.07040919,0.040816024,-0.5163416,-0.5062883,0.0100533
44,0.12853482,0.1866485,"('prejudiced', 'unprejudiced')",-0.3297585,-0.19084533,-1.3069742,-1.2544255,-0.5027326,-0.4195408,0.0831918
45,-2.4519331,-2.406472,"('incompetent', 'competent')",-0.19054592,-0.19571126,-0.6698915,-0.7130714,-1.1041234,-1.1050849,-0.0009615
46,-1.7817225,-1.7346903,"('uncompetitive', 'competitive')",0.8122302,0.86713064,-0.9368413,-0.97565895,-0.6354446,-0.6144062,0.0210384
47,-0.9639634,-0.9009747,"('stupid', 'smart')",0.66536057,0.74179757,5.025866,5.096383,1.5757545,1.6457353,0.0699808
48,-1.0591077,-1.1569924,"('unintelligent', 'intelligent')",0.50642,0.41930917,0.6051981,0.60382605,0.0175035,-0.0446191,-0.0621226
49,-0.5031546,-0.43602604,"('unable', 'able')",-0.9697045,-0.8417851,-0.48315942,-0.3724004,-0.6520062,-0.5500705,0.1019357
50,1.0334574,1.0021182,"('clumsy', 'skillful')",-0.26174623,-0.20479047,-0.057810217,-0.15004477,0.237967,0.215761,-0.022206
51,-1.2103322,-1.2276049,"('uneducated', 'educated')",0.45012844,0.36437422,0.5468502,0.45511925,-0.0711178,-0.1360371,-0.0649193
52,0.51040924,0.3736118,"('irrational', 'rational')",-0.47433156,-0.6953979,-0.023888472,-0.17578843,0.0040631,-0.1658582,-0.1699213
53,-0.26812792,-0.32394016,"('uncreative', 'creative')",1.0283287,1.0035627,0.9501809,0.8095715,0.5701272,0.496398,-0.0737292
54,-0.3998333,-0.42009553,"('incapable', 'capable')",-0.9125282,-0.84111565,0.8445823,0.828353,-0.1559264,-0.1442861,0.0116403
55,-2.3635232,-2.3399723,"('incompetent', 'clever')",0.4021306,0.41790396,-0.1370409,-0.13533229,-0.6994778,-0.6858002,0.0136776
56,-1.5226493,-1.4832317,"('impractical', 'practical')",1.1430842,1.2359388,-0.43534344,-0.4370189,-0.2716362,-0.2281039,0.0435323
57,-1.8438923,-1.8775225,"('unimaginative', 'imaginative')",-0.4358074,-0.42941934,-2.3184354,-2.3995671,-1.5327117,-1.5688362,-0.0361245
58,-0.83722633,-0.9133367,"('undiscriminating', 'discriminating')",1.3369721,1.3664832,-0.12444958,-0.15937623,0.1250987,0.0979234,-0.0271753
59,1.2835392,1.2231518,"('foolish', 'wise')",0.007891659,-0.009767294,0.5456075,0.46723142,0.6123461,0.5602053,-0.0521408
60,-1.5268562,-1.481902,"('inefficient', 'efficient')",2.0696068,2.0937855,-0.2280055,-0.1572341,0.104915,0.1515498,0.0466348
61,-0.09922291,-0.15710796,"('illogical', 'logical')",1.2327998,1.1030921,0.013124382,-0.07448408,0.3822337,0.2905,-0.0917337
62,-1.9067838,-1.8153466,"('incompetent', 'brilliant')",0.8296302,0.97843117,-0.27652243,-0.16281483,-0.4512254,-0.3332434,0.117982
63,-0.8238703,-0.81191343,"('unperceptive', 'insightful')",0.8927056,0.92068565,0.6251973,0.6171549,0.2313442,0.2419757,0.0106315
64,-0.6137959,-0.57813644,"('shy', 'confident')",0.24758731,0.28611207,-6.225287,-6.2452645,-2.1971652,-2.1790962,0.018069
65,-1.2901276,-1.3077693,"('insecure', 'secure')",0.34668964,0.25338966,-0.57675666,-0.53399307,-0.5067315,-0.5294576,-0.0227261
66,0.23595652,0.20316607,"('inactive', 'active')",-0.73500884,-0.7512313,0.67658013,0.674284,0.0591759,0.0420729,-0.017103
67,0.063929275,0.08472343,"('doubtful', 'determined')",-0.2912969,-0.22358862,-0.881444,-0.81006044,-0.3696039,-0.3163085,0.0532954
68,-0.6805754,-0.68846595,"('dependent', 'independent')",-0.101860285,-0.102456085,-0.71984893,-0.69392574,-0.5007615,-0.4949493,0.0058122
69,2.7183836,2.6865647,"('lazy', 'industrious')",0.27486694,0.2621128,-0.22962031,-0.21105465,0.9212101,0.912541,-0.0086691
70,-1.8527521,-1.834301,"('lethargic', 'energetic')",0.2302813,0.38304317,0.123368,0.13866472,-0.4997009,-0.437531,0.0621699
71,0.7587628,0.77167934,"('diffident', 'self-confident')",0.5516518,0.51105666,0.5592075,0.49114403,0.6232073,0.5912934,-0.0319139
72,-1.2901601,-1.3232436,"('unambitious', 'ambitious')",0.16799141,0.23407754,-0.939217,-0.89101917,-0.6871285,-0.6600618,0.0270667
73,1.426018,1.4533093,"('helpless', 'self-reliant')",0.6190922,0.70428896,-2.878715,-2.8928235,-0.2778683,-0.2450751,0.0327932
74,-0.29443955,-0.2771284,"('undedicated', 'dedicated')",0.5987042,0.63190156,0.20741045,0.12659137,0.1705584,0.1604548,-0.0101036
75,0.9240108,0.9491313,"('meek', 'impulsive')",-0.5469394,-0.43594986,-0.28455523,-0.21491992,0.0308387,0.0994205,0.0685818
76,-2.0545974,-1.9817778,"('anxious', 'daring')",0.50019103,0.6626972,-0.24219999,-0.1514692,-0.5988688,-0.4901833,0.1086855
77,-0.27989498,-0.26781657,"('unmotivated', 'motivated')",0.88017577,0.8559003,-1.217226,-1.1033007,-0.2056484,-0.171739,0.0339094
78,-0.4670618,-0.47255078,"('nonresilient', 'resilient')",0.10773662,0.094897315,0.116578236,0.16259153,-0.0809156,-0.0716873,0.0092283
79,1.6549511,1.6133529,"('wavering', 'unwavering')",-0.78958964,-0.8129414,0.1561907,0.14580342,0.3405174,0.315405,-0.0251124
80,-0.9754534,-0.9216004,"('dominated', 'dominating')",0.35436684,0.4155799,-1.0339876,-0.9622247,-0.5516914,-0.4894151,0.0622763
81,-1.969321,-1.9341453,"('submissive', 'aggressive')",1.0965403,1.1288736,-0.8811341,-0.8343363,-0.5846383,-0.546536,0.0381023
82,-1.0648646,-1.0847766,"('poor', 'rich')",0.9444677,0.9723034,5.16298,5.1942677,1.680861,1.6939316,0.0130706
