,royal_male,royal_female,tuple,caribbean_male,caribbean_female,cruises_male,cruises_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.18187895,0.24129112,"('unsociable', 'sociable')",0.40100852,0.4596347,0.7741095,1.0587959,-0.032292858,0.044659965,0.331176,0.4510954,0.1199194
1,0.062694885,0.09072864,"('unfriendly', 'friendly')",0.72872984,0.79308367,2.4349585,2.7457628,1.2247895,1.0234925,1.1127932,1.1632669,0.0504737
2,1.0185146,1.0274261,"('unlikable', 'likable')",1.0558778,1.0582588,1.5144401,1.5539377,0.46166405,0.49734423,1.0126241,1.0342417,0.0216176
3,-0.7185521,-0.61606866,"('repellent', 'pleasant')",-0.15325353,-0.12821327,-0.5522691,-0.37885973,0.6040391,0.643658,-0.2050089,-0.1198709,0.085138
4,0.10065298,0.14170715,"('disliked', 'liked')",0.08816254,0.15064943,0.22377989,0.21429622,-4.5448093,-4.2307167,-1.0330535,-0.931016,0.1020375
5,-0.01776191,0.09049392,"('distant', 'outgoing')",0.3486997,0.36756364,1.2001553,1.2321407,-0.54641134,-0.62388784,0.2461704,0.2665776,0.0204072
6,-0.5269316,-0.416584,"('distant', 'open')",0.114877634,0.11109313,0.45377052,0.50604266,-0.05188997,-0.19786218,-0.0025433,0.0006724,0.0032157
7,0.47144154,0.4540224,"('insensitive', 'sensitive')",0.22916944,0.27304488,0.10256362,0.33066374,0.34179106,0.30597576,0.2862414,0.3409267,0.0546853
8,0.2538629,0.27017465,"('unaffectionate', 'affectionate')",0.19344369,0.16459373,1.2558694,1.1794692,0.24859276,-0.098321766,0.4879422,0.3789789,-0.1089633
9,0.7744082,0.837212,"('unaffectionate', 'caring')",0.44702816,0.48855168,1.1769129,1.2603576,0.32304,0.11283281,0.6803473,0.6747385,-0.0056088
10,0.0974475,0.21725646,"('unsympathetic', 'sympathetic')",-0.8778311,-0.81811833,-1.0417876,-0.63165265,-0.0018883459,0.08355923,-0.4560149,-0.2872388,0.1687761
11,0.1504234,0.096802525,"('unhelpful', 'helpful')",0.022230387,0.052791364,-0.39031506,-0.25269407,1.4515705,1.4779896,0.3084773,0.3437223,0.035245
12,0.8625896,0.98003614,"('unsupportive', 'supportive')",1.4378735,1.5156956,0.64499146,0.79788655,-1.2837303,-1.2353998,0.4154311,0.5145546,0.0991235
13,0.70450294,0.61454993,"('impolite', 'polite')",0.24072953,0.22399186,0.13128364,0.2223335,-0.07052453,0.010930013,0.2514979,0.2679513,0.0164534
14,1.6875204,1.7143475,"('antisocial', 'social')",1.0323963,1.0350479,1.8226906,2.0600667,0.3780928,0.59413475,1.230175,1.3508992,0.1207242
15,-0.1429827,-0.3070066,"('boring', 'funny')",1.2629302,1.1963124,1.1886268,1.0365227,0.27150002,0.21827011,0.6450186,0.5360247,-0.1089939
