,frontier_male,frontier_female,tuple,communications_male,communications_female,print_male,print_female,average_male,average_female,female-male
0,-0.85250556,-0.97150695,"('unsociable', 'sociable')",-0.22036263,-0.41121987,0.008047966,-0.08499428,-0.3549401,-0.4892404,-0.1343003
1,1.153876,1.1821363,"('unfriendly', 'friendly')",1.097242,0.9176095,0.601545,0.51397663,0.9508877,0.8712408,-0.0796469
2,0.94792527,1.0860406,"('unlikable', 'likable')",1.0890034,1.183112,0.14687121,0.19595817,0.7279332,0.8217036,0.0937704
3,-1.0618628,-1.1701673,"('repellent', 'pleasant')",0.31022763,0.2446725,1.0944275,1.0539224,0.1142641,0.0428092,-0.0714549
4,0.31636176,0.33002326,"('disliked', 'liked')",-0.8194664,-0.8785031,-7.793741,-8.01145,-2.7656155,-2.8533099,-0.0876944
5,1.0738432,1.283897,"('distant', 'outgoing')",-0.23240422,-0.20967636,-0.7280076,-0.711172,0.0378105,0.1210162,0.0832057
6,0.70944905,0.9166054,"('distant', 'open')",-1.0037138,-0.9896039,-0.33083957,-0.32486266,-0.2083681,-0.1326204,0.0757477
7,0.07585882,0.012767112,"('insensitive', 'sensitive')",0.4317716,0.4449559,0.64908814,0.72378325,0.3855728,0.3938354,0.0082626
8,1.6228834,1.7209452,"('unaffectionate', 'affectionate')",-0.3120773,-0.36021262,0.3026323,0.2723304,0.5378128,0.5443543,0.0065415
9,1.6695831,1.7444232,"('unaffectionate', 'caring')",0.24067052,0.19617529,0.9375681,0.96311265,0.9492739,0.9679037,0.0186298
10,-1.1611571,-1.2913867,"('unsympathetic', 'sympathetic')",-0.8025274,-0.8956562,0.5183203,0.5845149,-0.4817881,-0.534176,-0.0523879
11,-0.44681013,-0.5018068,"('unhelpful', 'helpful')",0.5936164,0.5747927,1.3112117,1.4252516,0.486006,0.4994125,0.0134065
12,0.97689813,0.9734509,"('unsupportive', 'supportive')",0.14651029,0.16240402,-1.8545768,-1.8310132,-0.2437228,-0.2317194,0.0120034
13,-0.456216,-0.606823,"('impolite', 'polite')",0.052524,0.048305787,0.3640437,0.40767223,-0.0132161,-0.0502817,-0.0370656
14,-0.36295584,-0.4258402,"('antisocial', 'social')",1.3531324,1.3314177,0.35442165,0.37418535,0.4481994,0.4265876,-0.0216118
15,0.79675394,0.84078014,"('boring', 'funny')",0.35982117,0.35687295,-0.002684595,-0.030270895,0.3846302,0.3891274,0.0044972
16,-1.0239828,-1.0157708,"('unpopular', 'popular')",-0.8840519,-0.8688735,-0.3903628,-0.36463177,-0.7661325,-0.7497587,0.0163738
17,-0.56707114,-0.5454848,"('nasty', 'nice')",-0.97764134,-0.8544528,0.017292835,0.060729995,-0.5091399,-0.4464025,0.0627374
18,0.4592123,0.54430145,"('disagreeable', 'welcoming')",0.47124147,0.49557614,-0.78018063,-0.7880723,0.050091,0.0839351,0.0338441
19,0.21057785,0.32854465,"('inhospitable', 'hospitable')",-0.52715844,-0.5131555,-0.5996161,-0.5631776,-0.3053989,-0.2492628,0.0561361
20,-1.023754,-1.0684884,"('rough', 'thoughtful')",0.31079695,0.3817993,0.35663378,0.28461638,-0.1187744,-0.1340242,-0.0152498
21,-0.9450588,-1.1109627,"('immoral', 'moral')",0.66229916,0.56511164,0.076884225,0.16404778,-0.0686251,-0.1272678,-0.0586427
22,0.25644913,0.18864757,"('untrustworthy', 'trustworthy')",0.7265707,0.65314734,-0.5770722,-0.6181985,0.1353159,0.0745321,-0.0607838
23,-0.15426023,-0.26832145,"('insincere', 'sincere')",1.0265622,0.87407297,6.1991277,6.378629,2.3571432,2.3281269,-0.0290163
24,0.6570627,0.6242021,"('dishonest', 'honest')",0.30714425,0.30853298,0.9864724,0.9884384,0.6502264,0.6403912,-0.0098352
25,1.7069205,1.7850589,"('egoistic', 'altruistic')",1.2775899,1.2840188,1.0558093,0.94056296,1.3467731,1.3365469,-0.0102262
26,1.9762187,2.1036916,"('hardhearted', 'benevolent')",0.83493584,0.78479034,0.8784467,0.7791548,1.2298671,1.2225455,-0.0073216
27,0.20968868,0.15441681,"('hardhearted', 'softhearted')",-0.13819376,-0.13494392,1.0812104,0.92741776,0.3842351,0.3156302,-0.0686049
28,0.9498271,0.89150965,"('disloyal', 'loyal')",-0.103912815,-0.2614884,0.6705357,0.6415681,0.5054833,0.4238631,-0.0816202
29,0.02929264,0.040264808,"('unfair', 'fair')",-0.30350998,-0.24328476,-0.6544838,-0.7227907,-0.3095671,-0.3086036,0.0009635
30,-0.10714881,-0.2201848,"('intolerant', 'tolerant')",0.94390684,0.8564649,0.7590859,0.8052235,0.531948,0.4805012,-0.0514468
31,0.13710257,0.30683103,"('evil', 'good')",-0.40800864,-0.4084727,-1.273485,-1.3244902,-0.514797,-0.4753773,0.0394197
32,0.06521816,0.0036639646,"('unkind', 'kind')",0.48338532,0.40155834,1.0628146,1.0271472,0.5371393,0.4774565,-0.0596828
33,1.6472217,1.7270709,"('wrong', 'right')",0.8330106,0.7925002,-0.09300926,-0.17336667,0.795741,0.7820681,-0.0136729
