,amazon_male,amazon_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.57164764,-0.5017478,"('unsociable', 'sociable')",0.43621975,0.28150064,-0.39967793,-0.42335275,-0.1783686,-0.2145333,-0.0361647
1,1.320682,1.5597246,"('unfriendly', 'friendly')",0.31309834,0.29999977,1.6242881,1.4267408,1.0860229,1.0954884,0.0094655
2,0.5888904,0.58713615,"('unlikable', 'likable')",0.9497659,0.9621984,0.58236766,0.6660607,0.707008,0.7384651,0.0314571
3,-0.57808423,-0.25443193,"('repellent', 'pleasant')",0.14239866,0.2892794,-0.057298236,0.016948693,-0.1643279,0.0172654,0.1815933
4,0.029575147,0.06837952,"('disliked', 'liked')",-1.2367747,-1.2666658,-6.5554667,-6.4553967,-2.5875554,-2.5512276,0.0363278
5,1.7821122,1.6674052,"('distant', 'outgoing')",0.20430043,0.21449584,-0.33346134,-0.3476947,0.5509837,0.5114021,-0.0395816
6,2.4243124,2.4561634,"('distant', 'open')",0.15973966,0.22029832,0.44498438,0.41208547,1.0096788,1.0295157,0.0198369
7,-0.40964156,-0.1594224,"('insensitive', 'sensitive')",-0.12395984,-0.02222639,0.58530897,0.5963655,0.0172359,0.1382389,0.121003
8,0.64180446,0.57944405,"('unaffectionate', 'affectionate')",-0.93297756,-1.0374666,0.45891833,0.33084735,0.0559151,-0.0423917,-0.0983068
9,1.8857208,1.9870417,"('unaffectionate', 'caring')",0.3582865,0.32638803,1.0725805,1.0123137,1.1055293,1.1085812,0.0030519
10,-1.066462,-0.75456035,"('unsympathetic', 'sympathetic')",-0.83830404,-0.8307605,-0.42525166,-0.47190097,-0.7766726,-0.6857406,0.090932
11,-0.76031816,-0.7204194,"('unhelpful', 'helpful')",0.9976553,1.0568616,1.8528645,1.8691157,0.6967339,0.7351859,0.038452
12,0.55520934,0.8056506,"('unsupportive', 'supportive')",0.317136,0.37248906,-1.9477887,-1.9299473,-0.3584811,-0.2506025,0.1078786
13,-1.2105492,-1.3051292,"('impolite', 'polite')",0.10293932,-0.016371086,-0.2307547,-0.19296876,-0.4461215,-0.504823,-0.0587015
14,-0.75984925,-0.70260984,"('antisocial', 'social')",1.5505185,1.5685183,-0.6709838,-0.5882498,0.0398952,0.0925529,0.0526577
15,-0.26123643,-0.40980577,"('boring', 'funny')",0.40429878,0.38273746,0.33814734,0.38179073,0.1604032,0.1182408,-0.0421624
16,0.22033527,0.38283432,"('unpopular', 'popular')",0.39943588,0.49541277,0.8152459,0.8354899,0.478339,0.5712457,0.0929067
17,-0.39497,-0.291492,"('nasty', 'nice')",0.25536716,0.28838354,-0.5024584,-0.46285906,-0.2140204,-0.1553225,0.0586979
18,0.40178716,0.5343461,"('disagreeable', 'welcoming')",-1.0549505,-1.1077013,-0.3216706,-0.35366452,-0.3249446,-0.3090066,0.015938
19,-0.17926267,-0.18645164,"('inhospitable', 'hospitable')",-0.24383558,-0.2594356,-0.16529222,-0.13260354,-0.1961302,-0.1928303,0.0032999
20,-0.04846356,0.05566471,"('rough', 'thoughtful')",0.039931968,0.005542537,0.90549064,0.8626859,0.2989864,0.3079644,0.008978
21,-0.8048416,-0.641732,"('immoral', 'moral')",0.5941389,0.6048288,-0.929682,-0.887585,-0.3801282,-0.3081627,0.0719655
22,-0.85738695,-0.6363356,"('untrustworthy', 'trustworthy')",0.19830328,0.20687321,-1.325305,-1.316656,-0.6614629,-0.5820395,0.0794234
23,0.13497366,0.30153996,"('insincere', 'sincere')",0.39286852,0.38585314,5.8132973,5.6189995,2.1137131,2.1021309,-0.0115822
24,0.9863438,1.1392604,"('dishonest', 'honest')",0.36776307,0.39207652,1.1316102,1.023872,0.8285724,0.8517363,0.0231639
25,1.3037968,1.3311868,"('egoistic', 'altruistic')",-0.08952648,-0.1653152,1.8839508,1.8161324,1.0327404,0.9940014,-0.038739
26,0.94464844,0.9498086,"('hardhearted', 'benevolent')",0.16740006,0.09930265,1.3647002,1.2359569,0.8255829,0.7616893,-0.0638936
27,0.17522994,0.26229948,"('hardhearted', 'softhearted')",-0.8288511,-0.8087078,1.2426783,1.1440791,0.1963524,0.1992236,0.0028712
28,-0.56789535,-0.47990477,"('disloyal', 'loyal')",-0.81296825,-0.8387967,0.69482434,0.5352389,-0.2286798,-0.2611542,-0.0324744
29,-0.038732126,-0.018244006,"('unfair', 'fair')",-0.064027116,0.044692002,-0.73314345,-0.85602236,-0.2786342,-0.2765248,0.0021094
30,0.49383506,0.6136847,"('intolerant', 'tolerant')",1.4972054,1.476591,1.3092841,1.2940425,1.1001081,1.1281061,0.027998
