,kraft_male,kraft_female,tuple,foods_male,foods_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
30,-0.45438486,-0.4034326,"('intolerant', 'tolerant')",-0.37277302,-0.27905357,0.06752256,-0.047195446,0.90427023,0.83187014,0.0361587,0.0255471,-0.0106116
31,-0.46911028,-0.48458353,"('evil', 'good')",-0.07250317,0.06454153,-1.0991945,-1.0829986,-0.46649578,-0.5140849,-0.526826,-0.5042813,0.0225447
32,0.57342654,0.59072536,"('unkind', 'kind')",0.078768805,-0.0073809847,0.5349146,0.5002567,0.7294635,0.6395486,0.4791434,0.4307874,-0.048356
33,1.5563246,1.3923755,"('wrong', 'right')",0.864068,0.7575019,0.47368968,0.390277,-0.058612708,-0.100427955,0.7088673,0.6099316,-0.0989357
34,-1.0128638,-0.84400004,"('mean', 'honorable')",-0.29442766,-0.099867746,0.066919625,0.14087068,6.440956,6.512414,1.3001461,1.4273542,0.1272081
35,0.01985411,-0.18926626,"('corrupt', 'incorrupt')",0.19397795,0.10688989,-1.2067086,-1.2978323,0.62833387,0.49172434,-0.0911357,-0.2221211,-0.1309854
36,0.2802361,0.17629674,"('hostile', 'amicable')",-0.061149612,-0.03386707,-1.0358473,-1.1924676,0.9947795,0.83951926,0.0445047,-0.0526296,-0.0971343
37,0.48262933,0.5527742,"('fake', 'genuine')",0.6487674,0.7401519,0.21155867,0.22454074,0.5166342,0.5120748,0.4648974,0.5073854,0.042488
38,-0.40008086,-0.3654272,"('untruthful', 'truthful')",0.46812,0.48399055,-1.0114124,-1.0521816,-0.05392586,-0.076929905,-0.2493248,-0.252637,-0.0033122
39,1.5796642,1.6448888,"('exploitative', 'cooperative')",0.6055561,0.5916845,1.6561979,1.7271482,-0.037166733,-0.017656744,0.9510629,0.9865161,0.0354532
40,0.43708882,0.34706527,"('stingy', 'generous')",0.5282934,0.5500367,0.6276972,0.5577293,-1.3976136,-1.5248393,0.0488665,-0.017502,-0.0663685
41,-0.0970561,-0.06338708,"('unforgiving', 'forgiving')",0.23551555,0.29579303,0.6722397,0.6203156,0.27241784,0.16031563,0.2707793,0.2532593,-0.01752
42,0.63327074,0.6826018,"('unreliable', 'reliable')",0.756835,0.81818664,1.0135925,1.1090572,-3.3437796,-3.3141384,-0.2350203,-0.1760732,0.0589471
43,-0.052967515,0.114012234,"('irresponsible', 'responsible')",-0.43472224,-0.30913755,0.17154095,0.23054136,0.29893088,0.31780374,-0.0043045,0.088305,0.0926095
44,-0.49192056,-0.4674536,"('prejudiced', 'unprejudiced')",-0.103615455,-0.08071186,-0.39436126,-0.37681568,-1.4395303,-1.441948,-0.6073569,-0.5917323,0.0156246
45,-1.4025837,-1.2230818,"('incompetent', 'competent')",-0.62980664,-0.34818634,-0.21212701,-0.20740321,-0.9724458,-1.0268819,-0.8042408,-0.7013884,0.1028524
46,-0.4236261,-0.25933155,"('uncompetitive', 'competitive')",-0.53521806,-0.41142285,0.8264489,0.8473226,-1.1515582,-1.1716225,-0.3209884,-0.2487636,0.0722248
47,0.018562468,0.14517953,"('stupid', 'smart')",0.36390245,0.48048195,0.75373805,0.86119217,5.667428,5.7329288,1.7009077,1.8049456,0.1040379
48,-0.37116903,-0.3440438,"('unintelligent', 'intelligent')",-0.10780679,-0.07066772,-0.13006051,-0.18524548,0.22138163,0.19816679,-0.0969137,-0.1004476,-0.0035339
49,-1.0633464,-0.95869946,"('unable', 'able')",-0.91883594,-0.74259293,-1.3028721,-1.2424129,-0.7423249,-0.60614824,-1.0068448,-0.8874634,0.1193814
50,-0.56000286,-0.583596,"('clumsy', 'skillful')",0.21790004,0.18753266,-0.098584324,-0.098951414,0.17450474,0.13797545,-0.0665456,-0.0892598,-0.0227142
51,-0.61904097,-0.63280255,"('uneducated', 'educated')",-0.19759586,-0.27926114,0.40167487,0.35644317,0.4012676,0.32512873,-0.0034236,-0.057623,-0.0541994
52,0.8315019,0.5856854,"('irrational', 'rational')",0.8640127,0.6024579,-0.8565179,-0.99373925,0.52849,0.4166962,0.3418717,0.152775,-0.1890967
53,1.227536,1.194142,"('uncreative', 'creative')",-0.84377,-0.84351474,-0.04499694,-0.15281017,1.1603798,1.0905654,0.3747872,0.3220956,-0.0526916
54,-0.2219166,-0.20085725,"('incapable', 'capable')",0.0808389,0.074299894,-0.40768263,-0.36943042,1.0497541,1.0931611,0.1252485,0.1492933,0.0240448
55,-0.8138541,-0.6476627,"('incompetent', 'clever')",-0.58345515,-0.4802838,0.52874696,0.564995,-0.49396563,-0.5197962,-0.340632,-0.2706869,0.0699451
56,1.0859447,1.1897944,"('impractical', 'practical')",0.060002133,0.14616558,0.5845126,0.60201347,-0.6223077,-0.61469394,0.2770379,0.3308199,0.053782
57,-0.88252765,-0.7849033,"('unimaginative', 'imaginative')",-1.1186595,-1.0197086,-0.903879,-0.90943956,-2.9994462,-3.0280113,-1.4761281,-1.4355156,0.0406125
58,-0.8091208,-0.7499662,"('undiscriminating', 'discriminating')",-0.9189441,-0.74194145,0.28805295,0.24693419,0.057730988,0.029348994,-0.3455702,-0.3039061,0.0416641
59,0.7639407,0.6395674,"('foolish', 'wise')",0.93184924,0.8074602,-1.0220386,-1.0558057,0.4701864,0.45249522,0.2859845,0.2109293,-0.0750552
60,0.5895013,0.8006482,"('inefficient', 'efficient')",-0.15322345,-0.028345304,1.3020931,1.3884375,-0.7625894,-0.65920335,0.2439454,0.3753843,0.1314389
61,0.48573172,0.40335953,"('illogical', 'logical')",-0.39380562,-0.48506317,0.006471254,-0.057130203,0.22274758,0.11574493,0.0802862,-0.0057722,-0.0860584
62,-0.62414765,-0.41802344,"('incompetent', 'brilliant')",-0.6243011,-0.4433337,0.032756403,0.120157436,-0.6062491,-0.49145392,-0.4554853,-0.3081634,0.1473219
63,-0.32148036,-0.18549615,"('unperceptive', 'insightful')",0.10600746,0.22646898,0.76872987,0.79928255,0.40587428,0.47990796,0.2397828,0.3300408,0.090258
64,0.00886615,-0.110442,"('shy', 'confident')",-0.5033447,-0.6180901,1.0067062,1.000052,-7.4055853,-7.390718,-1.7233394,-1.7797995,-0.0564601
65,-0.39043137,-0.37800485,"('insecure', 'secure')",-0.9402418,-1.0592663,0.79273736,0.78707343,-0.65253,-0.6813328,-0.2976165,-0.3328826,-0.0352661
66,-0.84224194,-0.9000308,"('inactive', 'active')",0.14990017,0.12792106,0.61646277,0.62358034,1.3158935,1.3049462,0.3100036,0.2891042,-0.0208994
67,1.1411116,1.0895262,"('doubtful', 'determined')",0.2571947,0.25408605,1.1531863,1.2028463,-0.65847486,-0.55815136,0.4732544,0.4970768,0.0238224
68,-1.077663,-1.1633627,"('dependent', 'independent')",-1.0889748,-1.1063542,-0.15524668,-0.18854538,-0.61753494,-0.6524379,-0.7348549,-0.7776751,-0.0428202
69,0.92046624,0.7901393,"('lazy', 'industrious')",1.5400512,1.4776679,0.82250047,0.7814682,-0.3348521,-0.29832673,0.7370415,0.6877372,-0.0493043
70,-0.34991023,-0.24897955,"('lethargic', 'energetic')",-0.60164654,-0.5316789,-0.08165452,-4.6879053e-05,0.12550223,0.18160927,-0.2269273,-0.149774,0.0771533
71,1.7449687,1.7218074,"('diffident', 'self-confident')",1.2509606,1.3853177,0.061738215,0.034568936,0.57528937,0.544262,0.9082392,0.921489,0.0132498
72,0.5604946,0.6067416,"('unambitious', 'ambitious')",-1.0590782,-1.1268356,0.37909943,0.38665783,-1.0224315,-0.99438345,-0.2854789,-0.2819549,0.003524
73,1.1284109,1.0516752,"('helpless', 'self-reliant')",1.2304168,1.1642836,0.07143203,0.013212638,-3.2685516,-3.249655,-0.209573,-0.2551209,-0.0455479
74,0.76098394,0.8567207,"('undedicated', 'dedicated')",-0.15009573,-0.06420886,1.1876205,1.1796285,0.04443959,0.039484903,0.4607371,0.5029063,0.0421692
75,-1.5944911,-1.6240126,"('meek', 'impulsive')",-0.4880635,-0.44208536,-1.3929241,-1.341912,-0.36260635,-0.29933298,-0.9595212,-0.9268358,0.0326854
76,-0.71319425,-0.5268901,"('anxious', 'daring')",-0.92011195,-0.7620271,0.073084906,0.19764373,-0.23736963,-0.17365721,-0.4493977,-0.3162327,0.133165
77,0.020269081,0.050600022,"('unmotivated', 'motivated')",-0.94334984,-0.9277117,0.4257588,0.41882676,-1.4905968,-1.3767496,-0.4969797,-0.4587587,0.038221
78,-0.1814197,-0.02285267,"('nonresilient', 'resilient')",0.11746149,0.28021783,0.8443721,0.9080201,0.09503809,0.21413115,0.218863,0.3448791,0.1260161
79,-0.41849992,-0.4223648,"('wavering', 'unwavering')",0.4074427,0.41652572,-1.4142888,-1.4408648,0.12389881,0.17322205,-0.3253618,-0.3183705,0.0069913
80,0.56662285,0.6249302,"('dominated', 'dominating')",0.08565926,0.07269694,1.379591,1.4691751,-1.3580301,-1.2992619,0.1684608,0.2168851,0.0484243
81,-0.91283077,-0.88302964,"('submissive', 'aggressive')",-0.16667938,-0.23127067,0.9317011,0.9908024,-1.3548312,-1.3260907,-0.3756601,-0.3623971,0.013263
82,-0.9565367,-0.86552167,"('poor', 'rich')",-0.88719803,-0.794812,-0.37954155,-0.3678336,5.870181,5.9018474,0.9117262,0.96842,0.0566938
83,-0.06284217,-0.05964557,"('powerless', 'powerful')",-0.2761702,-0.24757999,-0.47028133,-0.4412883,-1.1960788,-1.203347,-0.5013431,-0.4879652,0.0133779
84,0.74906677,0.61979604,"('inferior', 'superior')",0.3156266,0.22699346,0.45016962,0.40164766,0.8582866,0.8194348,0.5932874,0.516968,-0.0763194
85,1.1919286,1.0924947,"('insignificant', 'prestigious')",1.4584141,1.384808,-0.60860413,-0.6756897,1.1170949,1.1269473,0.7897084,0.7321401,-0.0575683
86,0.4206937,0.42143795,"('uninfluential', 'influential')",-0.7088654,-0.8096746,0.2196051,0.1350731,-0.36400843,-0.48695108,-0.1081438,-0.1850287,-0.0768849
87,-0.22983015,-0.1319536,"('unsuccessful', 'successful')",-0.21088564,-0.16964266,0.8378115,0.8800153,0.3663519,0.42910534,0.1908619,0.2518811,0.0610192
88,0.23894954,0.24347429,"('low', 'eminent')",-0.23938338,-0.31089985,-1.1692128,-1.2653916,0.08382363,0.08112286,-0.2714557,-0.3129236,-0.0414679
