,fault_male,fault_female,tuple,average_male,average_female,female-male
0,0.112052664,-0.06621585,"('unsociable', 'sociable')",0.1120527,-0.0662159,-0.1782686
1,1.1775799,1.3489716,"('unfriendly', 'friendly')",1.1775799,1.3489716,0.1713917
2,0.26518616,0.34783146,"('unlikable', 'likable')",0.2651862,0.3478315,0.0826453
3,0.9343482,0.9345361,"('repellent', 'pleasant')",0.9343482,0.9345361,0.0001879
4,-7.6755037,-7.5568533,"('disliked', 'liked')",-7.6755037,-7.5568533,0.1186504
5,-0.39600354,-0.13408592,"('distant', 'outgoing')",-0.3960035,-0.1340859,0.2619176
6,0.08388962,0.28424236,"('distant', 'open')",0.0838896,0.2842424,0.2003528
7,1.36306,1.2746922,"('insensitive', 'sensitive')",1.36306,1.2746922,-0.0883678
8,1.1483177,1.1466638,"('unaffectionate', 'affectionate')",1.1483177,1.1466638,-0.0016539
9,1.4338275,1.4586686,"('unaffectionate', 'caring')",1.4338275,1.4586686,0.0248411
10,1.6012517,1.3332539,"('unsympathetic', 'sympathetic')",1.6012517,1.3332539,-0.2679978
11,1.9081488,1.8073987,"('unhelpful', 'helpful')",1.9081488,1.8073987,-0.1007501
12,-1.4197998,-1.3990328,"('unsupportive', 'supportive')",-1.4197998,-1.3990328,0.020767
13,0.038059596,-0.094241336,"('impolite', 'polite')",0.0380596,-0.0942413,-0.1323009
14,0.116893634,-0.07642479,"('antisocial', 'social')",0.1168936,-0.0764248,-0.1933184
15,0.43873233,0.48763517,"('boring', 'funny')",0.4387323,0.4876352,0.0489029
16,-0.6861872,-0.52114475,"('unpopular', 'popular')",-0.6861872,-0.5211447,0.1650425
17,0.15743032,0.057159763,"('nasty', 'nice')",0.1574303,0.0571598,-0.1002705
18,-0.5081339,-0.41156426,"('disagreeable', 'welcoming')",-0.5081339,-0.4115643,0.0965696
19,-0.42246184,-0.29198965,"('inhospitable', 'hospitable')",-0.4224618,-0.2919897,0.1304721
20,0.74265975,0.60148954,"('rough', 'thoughtful')",0.7426597,0.6014895,-0.1411702
21,0.06779708,0.028439924,"('immoral', 'moral')",0.0677971,0.0284399,-0.0393572
22,-0.010468839,-0.1509631,"('untrustworthy', 'trustworthy')",-0.0104688,-0.1509631,-0.1404943
23,6.6331835,6.633323,"('insincere', 'sincere')",6.6331835,6.6333232,0.0001397
24,2.0164127,1.945391,"('dishonest', 'honest')",2.0164127,1.9453911,-0.0710216
25,0.12614821,0.20023072,"('egoistic', 'altruistic')",0.1261482,0.2002307,0.0740825
26,0.49387613,0.42771828,"('hardhearted', 'benevolent')",0.4938761,0.4277183,-0.0661578
27,1.8760334,1.6518351,"('hardhearted', 'softhearted')",1.8760334,1.6518351,-0.2241983
28,1.0436769,0.9546291,"('disloyal', 'loyal')",1.0436769,0.9546291,-0.0890478
29,-0.32029635,-0.4949843,"('unfair', 'fair')",-0.3202963,-0.4949843,-0.174688
30,1.0535893,0.8867244,"('intolerant', 'tolerant')",1.0535893,0.8867244,-0.1668649
31,-1.1269149,-0.99293417,"('evil', 'good')",-1.1269149,-0.9929342,0.1339807
32,1.1135279,0.93494,"('unkind', 'kind')",1.1135279,0.93494,-0.1785879
33,-1.0079478,-0.87218714,"('wrong', 'right')",-1.0079478,-0.8721871,0.1357607
34,4.5795007,4.7678266,"('mean', 'honorable')",4.5795007,4.7678266,0.1883259
35,-1.0202885,-1.011441,"('corrupt', 'incorrupt')",-1.0202885,-1.011441,0.0088475
