,cummins_male,cummins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
47,0.066278204,0.277711,"('stupid', 'smart')",5.0545,5.141751,2.560389,2.7097309,0.1493419
48,-0.5753068,-0.55098647,"('unintelligent', 'intelligent')",0.24965191,0.30083174,-0.1628274,-0.1250774,0.03775
49,-0.59822935,-0.5549544,"('unable', 'able')",-0.11364642,0.004610397,-0.3559379,-0.275172,0.0807659
50,0.25914025,0.25583008,"('clumsy', 'skillful')",0.30732945,0.28035462,0.2832348,0.2680923,-0.0151425
51,-0.5071891,-0.54218084,"('uneducated', 'educated')",0.8016472,0.74403393,0.147229,0.1009265,-0.0463025
52,-0.5697395,-0.79706174,"('irrational', 'rational')",0.18821555,0.13431674,-0.190762,-0.3313725,-0.1406105
53,-0.16404423,-0.20911121,"('uncreative', 'creative')",0.73097104,0.6902078,0.2834634,0.2405483,-0.0429151
54,0.19498765,0.19890052,"('incapable', 'capable')",1.1742404,1.1809043,0.684614,0.6899024,0.0052884
55,-0.7164843,-0.5888377,"('incompetent', 'clever')",-0.28281042,-0.22487454,-0.4996474,-0.4068561,0.0927913
56,0.29754007,0.25719315,"('impractical', 'practical')",-0.64233375,-0.5902784,-0.1723968,-0.1665426,0.0058542
57,-1.0007104,-1.0149004,"('unimaginative', 'imaginative')",-2.579053,-2.5592146,-1.7898817,-1.7870575,0.0028242
58,0.45567203,0.4124104,"('undiscriminating', 'discriminating')",0.30424973,0.22531083,0.3799609,0.3188606,-0.0611003
59,0.7514196,0.72419226,"('foolish', 'wise')",0.7312463,0.74909943,0.7413329,0.7366458,-0.0046871
60,-0.50225353,-0.34797516,"('inefficient', 'efficient')",-0.5497232,-0.42299375,-0.5259883,-0.3854845,0.1405038
61,0.45339113,0.30757996,"('illogical', 'logical')",0.54634815,0.41840163,0.4998696,0.3629908,-0.1368788
62,0.060286477,0.26536584,"('incompetent', 'brilliant')",-0.0021864306,0.2083169,0.02905,0.2368414,0.2077914
63,0.63910717,0.6757899,"('unperceptive', 'insightful')",1.1764039,1.2753896,0.9077555,0.9755898,0.0678343
64,-6.643683e-05,-0.066587225,"('shy', 'confident')",-7.1971364,-7.1126227,-3.5986013,-3.5896051,0.0089962
65,-1.0021269,-0.95753026,"('insecure', 'secure')",-1.110282,-1.0617477,-1.0562044,-1.009639,0.0465654
66,-0.029721268,-0.06814122,"('inactive', 'active')",1.1824124,1.1255329,0.5763456,0.5286958,-0.0476498
67,0.5020042,0.4377923,"('doubtful', 'determined')",-0.6061717,-0.64240557,-0.0520838,-0.1023066,-0.0502228
68,-0.52889013,-0.5288418,"('dependent', 'independent')",-0.12482572,-0.14353281,-0.3268579,-0.3361873,-0.0093294
69,1.4674189,1.4482857,"('lazy', 'industrious')",-0.40675068,-0.3881212,0.5303341,0.5300822,-0.0002519
70,0.012036774,0.20543054,"('lethargic', 'energetic')",0.32700908,0.3888126,0.1695229,0.2971216,0.1275987
71,0.8773892,0.8478743,"('diffident', 'self-confident')",0.7389176,0.72689545,0.8081534,0.7873849,-0.0207685
72,-1.1315628,-1.0694295,"('unambitious', 'ambitious')",-0.93296415,-1.0032699,-1.0322635,-1.0363498,-0.0040863
73,1.4033542,1.3798624,"('helpless', 'self-reliant')",-2.9571366,-2.8734899,-0.7768912,-0.7468137,0.0300775
74,0.788783,0.75760305,"('undedicated', 'dedicated')",0.3094406,0.23657544,0.5491118,0.4970892,-0.0520226
75,0.18327297,0.16281147,"('meek', 'impulsive')",-0.1893343,-0.18307495,-0.0030307,-0.0101317,-0.007101
76,-0.60832787,-0.45503882,"('anxious', 'daring')",-0.15156913,-0.035054147,-0.3799485,-0.2450465,0.134902
77,-0.65045345,-0.6109272,"('unmotivated', 'motivated')",-1.2276524,-1.0608903,-0.9390529,-0.8359088,0.1031441
78,0.23076932,0.26773027,"('nonresilient', 'resilient')",0.5779555,0.727586,0.4043624,0.4976581,0.0932957
79,0.023968328,-0.14933504,"('wavering', 'unwavering')",0.33708733,0.35339957,0.1805278,0.1020323,-0.0784955
80,0.091230184,0.17134893,"('dominated', 'dominating')",-0.81205845,-0.7775271,-0.3604141,-0.3030891,0.057325
81,-0.21304521,-0.17117757,"('submissive', 'aggressive')",-1.1946269,-1.1008141,-0.7038361,-0.6359959,0.0678402
82,-0.3647725,-0.35560483,"('poor', 'rich')",5.5639954,5.5608444,2.5996115,2.6026199,0.0030084
83,0.14635175,0.12199655,"('powerless', 'powerful')",-0.85241055,-0.8603486,-0.3530294,-0.369176,-0.0161466
84,0.885848,0.8021245,"('inferior', 'superior')",0.9182393,0.8574186,0.9020436,0.8297715,-0.0722721
85,0.9313011,0.863502,"('insignificant', 'prestigious')",1.0384713,1.0733987,0.9848862,0.9684504,-0.0164358
86,-0.13793193,-0.23420411,"('uninfluential', 'influential')",0.4090231,0.22233817,0.1355456,-0.005933,-0.1414786
87,1.419991,1.4037223,"('unsuccessful', 'successful')",0.9553868,1.0522426,1.1876889,1.2279825,0.0402936
88,0.06632568,-0.012953223,"('low', 'eminent')",0.2875396,0.25934127,0.1769326,0.123194,-0.0537386
