,yum_male,yum_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.68325424,-0.9828507,"('unsociable', 'sociable')",1.2605865,1.0055374,-0.2976151,-0.55563855,0.093239,-0.1776506,-0.2708896
1,-0.77254707,-0.42772123,"('unfriendly', 'friendly')",0.03706806,0.23290688,1.1397057,1.0845673,0.1347422,0.2965843,0.1618421
2,0.77683705,0.7072196,"('unlikable', 'likable')",0.6369419,0.71582496,0.8455596,0.9945515,0.7531129,0.8058654,0.0527525
3,-1.1908259,-1.0860511,"('repellent', 'pleasant')",-0.4305314,-0.2411234,-0.07417099,-0.006320365,-0.5651761,-0.4444983,0.1206778
4,0.43741664,0.6450755,"('disliked', 'liked')",-0.36354235,-0.21274982,-5.8355646,-5.754486,-1.9205634,-1.7740534,0.14651
5,-0.36970568,-0.01843172,"('distant', 'outgoing')",-0.2861787,0.034728095,-0.22091363,-0.05793513,-0.292266,-0.0138796,0.2783864
6,-0.91356534,-0.4535372,"('distant', 'open')",-1.1318859,-0.76844555,0.08559563,0.24194086,-0.6532852,-0.3266806,0.3266046
7,-0.53054446,-0.6082113,"('insensitive', 'sensitive')",0.66652465,0.6496759,0.33378702,0.23601446,0.1565891,0.092493,-0.0640961
8,-0.9136215,-0.711788,"('unaffectionate', 'affectionate')",-0.72037154,-0.5293531,0.2775687,0.26281488,-0.4521414,-0.3261087,0.1260327
9,-1.1501224,-0.9645469,"('unaffectionate', 'caring')",0.0931184,0.20715116,0.6847732,0.6956635,-0.1240769,-0.0205774,0.1034995
10,-1.1798571,-1.2740798,"('unsympathetic', 'sympathetic')",0.45160675,0.3229495,-0.367055,-0.56910616,-0.3651018,-0.5067455,-0.1416437
11,-0.4238611,-0.5828924,"('unhelpful', 'helpful')",0.89574176,0.8234856,2.3459027,2.2931807,0.9392611,0.8445913,-0.0946698
12,-0.4455149,-0.2033106,"('unsupportive', 'supportive')",0.5959773,0.89509654,-1.7265787,-1.6366308,-0.5253721,-0.3149483,0.2104238
13,0.07032034,-0.24274969,"('impolite', 'polite')",0.9063051,0.64449966,-0.12516455,-0.23583812,0.2838203,0.055304,-0.2285163
14,-0.83785367,-1.0681509,"('antisocial', 'social')",1.0146248,0.8442128,-0.57527864,-0.794009,-0.1328358,-0.3393157,-0.2064799
15,0.91029143,0.77387637,"('boring', 'funny')",0.43457887,0.27886996,0.6716792,0.5795887,0.6721832,0.5441116,-0.1280716
16,0.0032249838,0.17202726,"('unpopular', 'popular')",-0.5451402,-0.24788411,0.68462735,0.7489588,0.0475707,0.2243673,0.1767966
17,0.48421615,0.58764935,"('nasty', 'nice')",-0.8304596,-0.63448584,-0.5332271,-0.46383867,-0.2931568,-0.1702251,0.1229317
18,-0.19389454,-0.015069999,"('disagreeable', 'welcoming')",-0.79695123,-0.56989753,-0.35596937,-0.23285337,-0.4489384,-0.272607,0.1763314
19,-0.18167132,0.108301654,"('inhospitable', 'hospitable')",-0.6023097,-0.45154014,-0.025241382,0.22235708,-0.2697408,-0.0402938,0.229447
20,0.23295325,0.27064592,"('rough', 'thoughtful')",0.5361235,0.5911414,0.7789541,0.7531026,0.5160103,0.5382966,0.0222863
21,-0.17423032,-0.4395927,"('immoral', 'moral')",0.90259784,0.74378616,-0.4832292,-0.59069175,0.0817128,-0.0954994,-0.1772122
22,-0.24448527,-0.3780394,"('untrustworthy', 'trustworthy')",0.30361134,0.17572238,-1.089926,-1.1923747,-0.3436,-0.4648972,-0.1212972
23,-0.0004221201,-0.20219322,"('insincere', 'sincere')",1.3639545,1.2671168,5.542407,5.334888,2.3019799,2.1332706,-0.1687093
24,-0.02372422,-0.14955153,"('dishonest', 'honest')",-0.2899222,-0.35290703,0.58198994,0.45815086,0.0894478,-0.0147692,-0.104217
25,-0.54267746,-0.5179114,"('egoistic', 'altruistic')",-0.97167003,-0.91247696,0.97947884,0.9160497,-0.1782896,-0.1714462,0.0068434
26,-0.5606354,-0.5100157,"('hardhearted', 'benevolent')",0.75281894,0.7632101,1.3692578,1.1702116,0.5204805,0.4744686,-0.0460119
27,-0.04953535,0.1739521,"('hardhearted', 'softhearted')",0.13568757,0.26715702,0.8227327,0.7243872,0.3029616,0.3884988,0.0855372
28,-0.47168815,-0.6030268,"('disloyal', 'loyal')",-0.17091744,-0.3091981,1.0091176,0.814944,0.1221707,-0.032427,-0.1545977
29,-0.24199012,-0.2756481,"('unfair', 'fair')",-1.1344761,-1.1301905,-0.8582405,-0.9844266,-0.7449022,-0.7967551,-0.0518529
30,0.4447971,0.26307094,"('intolerant', 'tolerant')",1.8957764,1.78074,1.4223794,1.3558834,1.2543176,1.1332314,-0.1210862
31,-0.98301595,-0.478011,"('evil', 'good')",-2.2243416,-1.958613,-1.492589,-1.3957671,-1.5666488,-1.2774638,0.289185
32,0.12276684,-0.08450097,"('unkind', 'kind')",1.2991797,1.0752634,1.0141339,0.7418345,0.8120268,0.5775323,-0.2344945
33,0.55056924,0.6567596,"('wrong', 'right')",0.013954051,0.10728055,-0.6605034,-0.63805354,-0.0319934,0.0419955,0.0739889
34,-0.5893593,-0.38943252,"('mean', 'honorable')",0.09568846,0.30116704,6.0557,6.1522946,1.8540096,2.0213431,0.1673335
35,-0.1011248,0.07059279,"('corrupt', 'incorrupt')",-2.413846,-2.3758638,-0.76778245,-0.8059499,-1.0942511,-1.0370736,0.0571775
36,-0.44469404,-0.04072684,"('hostile', 'amicable')",-2.1464226,-1.8925117,-0.27260804,-0.30175072,-0.9545749,-0.7449964,0.2095785
37,-0.30753836,-0.34980258,"('fake', 'genuine')",-0.40637144,-0.4302703,0.12817247,0.09161698,-0.1952458,-0.2294853,-0.0342395
