,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.47140637,-0.61920714,"('unsociable', 'sociable')",0.6463995,0.53442425,-0.020517044,-0.19164164,0.051492,-0.0921415,-0.1436335
1,0.84657013,0.5839799,"('unfriendly', 'friendly')",0.6175179,0.28944522,2.071636,1.8869946,1.1785746,0.9201399,-0.2584347
2,0.4259227,0.42303485,"('unlikable', 'likable')",0.18284085,0.1721936,0.4319756,0.49075058,0.3469131,0.361993,0.0150799
3,-0.5841154,-0.5544643,"('repellent', 'pleasant')",-0.47234073,-0.2854923,0.44427854,0.5113127,-0.2040592,-0.109548,0.0945112
4,0.19904412,0.032061793,"('disliked', 'liked')",0.28318056,0.16036414,-6.5769644,-6.7394276,-2.03158,-2.1823339,-0.1507539
5,0.82599217,0.78424895,"('distant', 'outgoing')",-0.014337361,-0.18111154,-0.17833467,-0.20723064,0.2111067,0.1319689,-0.0791378
6,0.494234,0.43032598,"('distant', 'open')",-0.55637646,-0.75523025,0.23223773,0.20335373,0.0566984,-0.0405168,-0.0972152
7,-0.23895144,-0.2096504,"('insensitive', 'sensitive')",-0.40172043,-0.27406365,1.0124983,1.0316067,0.1239421,0.1826309,0.0586888
8,-0.1000738,-0.11316427,"('unaffectionate', 'affectionate')",-0.37005973,-0.49648824,0.8694956,0.74473196,0.1331207,0.0450265,-0.0880942
9,0.3513801,0.33020303,"('unaffectionate', 'caring')",0.10573972,-0.014605184,1.1585354,1.0762104,0.5385517,0.4639361,-0.0746156
10,-1.4652357,-1.565773,"('unsympathetic', 'sympathetic')",-0.51304454,-0.47754216,0.034737878,-0.01451675,-0.6478475,-0.685944,-0.0380965
11,-0.49182528,-0.5248536,"('unhelpful', 'helpful')",0.22133383,0.2794353,1.9969839,2.1410677,0.5754975,0.6318831,0.0563856
12,0.33533117,0.26161635,"('unsupportive', 'supportive')",0.5609046,0.5905751,-1.5345755,-1.5189303,-0.2127799,-0.2222463,-0.0094664
13,-0.73671836,-0.8379602,"('impolite', 'polite')",-0.17472015,-0.21586299,-0.0764399,-0.07335006,-0.3292928,-0.3757244,-0.0464316
14,-0.14290427,-0.18098113,"('antisocial', 'social')",0.6133784,0.6798822,-0.21550706,-0.22240499,0.084989,0.0921654,0.0071764
15,0.79238874,0.6854956,"('boring', 'funny')",0.46433154,0.24896605,0.46862566,0.38457698,0.5751153,0.4396795,-0.1354358
16,0.03306464,0.0414934,"('unpopular', 'popular')",-0.4027422,-0.30441725,0.22868752,0.25726968,-0.0469967,-0.0018847,0.045112
