,aetna_male,aetna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
51,-0.7164072,-0.69349986,"('uneducated', 'educated')",0.58895653,0.55139476,-0.0637253,-0.0710526,-0.0073273
52,-0.006528467,-0.4651454,"('irrational', 'rational')",0.38977346,0.1474116,0.1916225,-0.1588669,-0.3504894
53,-1.4049083,-1.4873298,"('uncreative', 'creative')",0.62486243,0.55288553,-0.3900229,-0.4672222,-0.0771993
54,-0.54465693,-0.62503767,"('incapable', 'capable')",1.0535088,1.0216777,0.2544259,0.19832,-0.0561059
55,-0.31302682,-0.04881808,"('incompetent', 'clever')",0.24630785,0.31548336,-0.0333595,0.1333326,0.1666921
56,-0.22647226,-0.0080803335,"('impractical', 'practical')",-0.13990277,-0.07535306,-0.1831875,-0.0417167,0.1414708
57,-1.1903712,-1.0672544,"('unimaginative', 'imaginative')",-2.3223655,-2.363923,-1.7563684,-1.7155888,0.0407796
58,-0.8036225,-0.83149266,"('undiscriminating', 'discriminating')",0.19221236,0.11866328,-0.3057051,-0.3564147,-0.0507096
59,0.4387755,0.2346633,"('foolish', 'wise')",0.4111693,0.30348387,0.4249724,0.2690736,-0.1558988
60,-0.114625394,0.29382265,"('inefficient', 'efficient')",-0.32103074,-0.06760539,-0.2178281,0.1131086,0.3309367
61,-0.072744675,-0.1642194,"('illogical', 'logical')",0.28296405,0.15758693,0.1051097,-0.0033162,-0.1084259
62,-0.11271836,0.107857525,"('incompetent', 'brilliant')",0.19958687,0.37476352,0.0434343,0.2413105,0.1978762
63,-0.8403032,-0.7015659,"('unperceptive', 'insightful')",0.638556,0.7679232,-0.1008736,0.0331786,0.1340522
64,0.4718698,0.59306026,"('shy', 'confident')",-6.408947,-6.3594303,-2.9685385,-2.8831849,0.0853536
65,-0.010648102,0.17845044,"('insecure', 'secure')",-0.54545766,-0.4194566,-0.2780529,-0.1205031,0.1575498
66,-0.7052109,-0.8191298,"('inactive', 'active')",0.71072316,0.66724104,0.0027561,-0.0759444,-0.0787005
67,0.3080118,0.3757652,"('doubtful', 'determined')",-0.4626317,-0.38509914,-0.07731,-0.004667,0.072643
68,-0.74829173,-0.7193223,"('dependent', 'independent')",-0.5947216,-0.56637067,-0.6715066,-0.6428465,0.0286601
69,1.0876281,0.94770044,"('lazy', 'industrious')",-0.43165103,-0.49271572,0.3279886,0.2274924,-0.1004962
70,-0.5617902,-0.3017379,"('lethargic', 'energetic')",0.531295,0.6494002,-0.0152476,0.1738311,0.1890787
71,-0.42890868,-0.5113191,"('diffident', 'self-confident')",0.34946007,0.29262522,-0.0397243,-0.1093469,-0.0696226
72,-0.2884905,-0.18842703,"('unambitious', 'ambitious')",-0.9858581,-0.93033606,-0.6371743,-0.5593815,0.0777928
73,0.48142058,0.35826513,"('helpless', 'self-reliant')",-2.7490268,-2.8173993,-1.1338031,-1.2295671,-0.095764
74,-0.32814068,-0.23752919,"('undedicated', 'dedicated')",0.16996348,0.09323228,-0.0790886,-0.0721485,0.0069401
75,0.095058,0.0599457,"('meek', 'impulsive')",-0.31050617,-0.3041518,-0.1077241,-0.1221031,-0.014379
76,-0.13940014,0.08961277,"('anxious', 'daring')",0.16904503,0.31753877,0.0148224,0.2035758,0.1887534
77,-0.90712935,-0.75926566,"('unmotivated', 'motivated')",-1.411438,-1.2286372,-1.1592836,-0.9939514,0.1653322
78,-0.7223514,-0.7220499,"('nonresilient', 'resilient')",0.14809513,0.16503438,-0.2871281,-0.2785078,0.0086203
79,-0.64525473,-0.74448997,"('wavering', 'unwavering')",-0.12539911,-0.17153178,-0.3853269,-0.4580109,-0.072684
80,-0.10097313,0.032259084,"('dominated', 'dominating')",-1.2729288,-1.1353134,-0.686951,-0.5515271,0.1354239
81,0.47462133,0.69678897,"('submissive', 'aggressive')",-0.6698217,-0.50089204,-0.0976002,0.0979485,0.1955487
82,-0.47996083,-0.44842482,"('poor', 'rich')",5.747824,5.7632236,2.6339316,2.6573994,0.0234678
83,-0.45852876,-0.43445188,"('powerless', 'powerful')",-1.0030166,-1.0079718,-0.7307727,-0.7212118,0.0095609
84,0.45836532,0.35262018,"('inferior', 'superior')",1.015727,0.9282305,0.7370462,0.6404253,-0.0966209
85,0.38236722,0.05808518,"('insignificant', 'prestigious')",1.0820019,0.8659516,0.7321846,0.4620184,-0.2701662
86,-1.5263566,-1.551612,"('uninfluential', 'influential')",-0.29892194,-0.38927227,-0.9126393,-0.9704422,-0.0578029
87,-0.022807352,-0.0596795,"('unsuccessful', 'successful')",0.776207,0.8013964,0.3766998,0.3708585,-0.0058413
88,-0.0065009207,-0.12648627,"('low', 'eminent')",0.5717778,0.51016545,0.2826385,0.1918396,-0.0907989
