,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
78,-0.826061,-0.8631597,"('nonresilient', 'resilient')",0.7046648,0.96711576,0.3827951,0.47131357,0.087133,0.1917565,0.1046235
79,0.63981533,0.5894913,"('wavering', 'unwavering')",0.6176685,0.70935273,-0.05453804,-0.154707,0.4009819,0.381379,-0.0196029
80,0.5927617,0.5186304,"('dominated', 'dominating')",-0.570524,-0.6199325,-0.6159944,-0.36284223,-0.1979189,-0.1547148,0.0432041
81,-1.0872712,-1.2159191,"('submissive', 'aggressive')",-0.95471454,-0.9177769,-0.7136494,-0.52112013,-0.9185451,-0.8849387,0.0336064
82,-0.64559513,-0.5995898,"('poor', 'rich')",-0.82371724,-0.61885536,6.603639,6.6480513,1.7114423,1.8098687,0.0984264
83,0.73350126,0.57984996,"('powerless', 'powerful')",0.51493645,0.4530809,-0.61602736,-0.68659943,0.2108034,0.1154438,-0.0953596
84,0.14170872,0.15636997,"('inferior', 'superior')",-0.08030719,-0.18472594,1.1143494,1.0757139,0.391917,0.3491193,-0.0427977
85,1.0980084,1.1208265,"('insignificant', 'prestigious')",1.0127512,1.0639799,-0.25554818,-0.53763074,0.6184038,0.5490585,-0.0693453
86,-1.3533503,-1.433501,"('uninfluential', 'influential')",-1.3061755,-1.3287364,-0.3097475,-0.3409864,-0.9897578,-1.034408,-0.0446502
87,1.0078686,0.9870108,"('unsuccessful', 'successful')",0.53209084,0.56331617,0.87502974,1.0606053,0.8049964,0.8703108,0.0653144
88,0.598547,0.52121705,"('low', 'eminent')",0.019460483,0.05435886,-0.47455075,-0.5241693,0.0478189,0.0171355,-0.0306834
