,norwegian_male,norwegian_female,tuple,cruise_male,cruise_female,line_male,line_female,hldgs_male,hldgs_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.1769943,0.2971624,"('unsociable', 'sociable')",0.8316321,1.2364551,1.5177398,1.8856908,-0.7290993,-0.6077784,-0.07424536,-0.010575775,0.3446043,0.5601908,0.2155865
1,0.47584552,0.38961887,"('unfriendly', 'friendly')",1.3796961,1.8136429,-0.6348975,-0.54023135,-1.3908972,-1.3523952,1.7138736,1.5731059,0.3087241,0.3767483,0.0680242
2,0.5572024,0.53435147,"('unlikable', 'likable')",1.6585709,1.7509931,0.99388766,1.1120718,0.6489813,0.6648903,0.27657148,0.23205477,0.8270428,0.8588722,0.0318294
3,0.18693174,0.20199303,"('repellent', 'pleasant')",-1.0548027,-0.972566,0.851157,1.1397074,0.30689356,0.36842555,0.6298483,0.7710897,0.1840056,0.3017299,0.1177243
4,-0.52536446,-0.5852699,"('disliked', 'liked')",0.3108254,0.29196057,-0.4878747,-0.54695946,0.41990203,0.4079145,-6.8197737,-6.7308292,-1.4204571,-1.4326367,-0.0121796
5,-0.4858924,-0.53213537,"('distant', 'outgoing')",1.1972406,1.3502702,-2.6011999,-2.6864827,-1.2874775,-1.1774309,-1.0265387,-1.0861765,-0.8407736,-0.826391,0.0143826
6,0.14237726,0.10147051,"('distant', 'open')",0.419088,0.5801887,-2.4950047,-2.4937167,-1.4314088,-1.3002762,-0.16479433,-0.2648604,-0.7059485,-0.6754388,0.0305097
7,0.32047278,0.44612586,"('insensitive', 'sensitive')",-0.11045194,0.22734982,-0.49395365,-0.29131112,-0.68824834,-0.546164,0.35958105,0.42648086,-0.12252,0.0524963,0.1750163
8,0.8098041,0.7584739,"('unaffectionate', 'affectionate')",1.5023223,1.5241022,-0.86473125,-1.1000763,-1.1173842,-1.1966741,0.7878891,0.605014,0.22358,0.1181679,-0.1054121
9,1.398022,1.3971609,"('unaffectionate', 'caring')",1.1500784,1.3065072,-1.3246504,-1.361312,-1.366554,-1.3512118,0.9920064,0.89005136,0.1697805,0.1762391,0.0064586
10,0.41978014,0.56078744,"('unsympathetic', 'sympathetic')",-1.0995332,-0.6961451,0.07473071,0.5092787,-1.3800976,-1.2625841,0.17411,0.3278826,-0.362202,-0.1121561,0.2500459
11,0.31312174,0.32787645,"('unhelpful', 'helpful')",-0.15464611,-0.02172979,-0.27246872,-0.08025373,-0.992637,-0.9749885,1.8640956,1.9750623,0.1514931,0.2451933,0.0937002
12,1.3299989,1.3720543,"('unsupportive', 'supportive')",1.3889536,1.5835702,0.27030903,0.34947258,-0.5373111,-0.4300471,-2.1253207,-2.0604105,0.0653259,0.1629279,0.097602
13,1.0442774,1.1671939,"('impolite', 'polite')",0.6421066,0.84302175,1.5346372,1.614627,-0.29401186,-0.26932567,-0.09083726,-0.03310627,0.5672344,0.6644821,0.0972477
14,1.0087346,1.064529,"('antisocial', 'social')",1.2569418,1.4537126,1.5365028,1.7890028,0.5521695,0.6166821,-0.25096694,-0.13854152,0.8206763,0.9570769,0.1364006
15,0.64112264,0.5734162,"('boring', 'funny')",2.1016607,1.9933822,-0.75900865,-1.0438591,-0.17135192,-0.26197213,-0.03057213,-0.09667043,0.3563701,0.2328594,-0.1235107
16,-0.54449844,-0.57880497,"('unpopular', 'popular')",0.7279598,0.7123082,0.2493899,0.2549158,0.30985573,0.32174343,0.5142965,0.5639983,0.2514007,0.2548322,0.0034315
17,-0.037572023,0.020689148,"('nasty', 'nice')",-0.20896706,-0.15002084,-0.548071,-0.5580944,-0.06451898,0.004508512,-0.5522691,-0.46856564,-0.2822796,-0.2302967,0.0519829
18,1.1364194,1.1562321,"('disagreeable', 'welcoming')",1.2095017,1.3704915,-0.60078716,-0.61718214,-0.26202226,-0.19199148,-0.87623537,-0.9136495,0.1213753,0.1607801,0.0394048
19,-1.0057137,-0.9649862,"('inhospitable', 'hospitable')",-0.63945085,-0.36671436,-2.635484,-2.423277,-1.2651297,-1.1417122,-1.3445495,-1.2584585,-1.3780655,-1.2310296,0.1470359
20,-0.26464218,-0.21403873,"('rough', 'thoughtful')",-0.85310817,-0.73190784,0.105227865,0.38443395,-0.8733149,-0.7924548,0.87949777,0.8859801,-0.201268,-0.0935975,0.1076705
21,0.11170654,0.10078487,"('immoral', 'moral')",-0.55034494,-0.25750378,1.0936365,1.5469776,-0.49367452,-0.4017655,-0.8384349,-0.7439806,-0.1354223,0.0489025,0.1843248
22,0.60989624,0.62939274,"('untrustworthy', 'trustworthy')",-0.7849712,-0.62823224,0.9010895,1.2128937,0.2100767,0.30134636,-0.86215264,-0.79110587,0.0147877,0.144859,0.1300713
23,0.5022608,0.533292,"('insincere', 'sincere')",-0.4853486,-0.13398653,-0.24012059,0.08414215,-0.9652651,-0.85970104,5.994184,5.9450316,0.9611422,1.1137556,0.1526134
24,0.908865,1.0257268,"('dishonest', 'honest')",-0.7245163,-0.50394726,-1.8503448,-1.754816,-1.0405544,-0.9453993,0.84410465,0.8608354,-0.3724892,-0.2635201,0.1089691
25,1.2273303,1.1257616,"('egoistic', 'altruistic')",0.7967042,0.770622,0.9312951,0.7308272,-0.26879504,-0.3460586,1.0119154,0.8260721,0.73969,0.6214449,-0.1182451
26,0.66530675,0.585634,"('hardhearted', 'benevolent')",1.4003662,1.5913056,-0.80659443,-0.7978535,-0.41739237,-0.43789354,2.0516222,1.8560301,0.5786616,0.5594445,-0.0192171
27,-0.55254513,-0.5451226,"('hardhearted', 'softhearted')",0.59101003,0.5662194,-1.8074247,-2.004716,-0.4924256,-0.5338569,0.53055227,0.25016183,-0.3461666,-0.4534628,-0.1072962
28,1.5424775,1.5666894,"('disloyal', 'loyal')",0.07630227,0.39799476,-0.23664168,0.015003493,-1.1238669,-1.0822875,1.7190237,1.6527742,0.395459,0.5100348,0.1145758
29,-0.97872835,-0.9257137,"('unfair', 'fair')",0.09676689,0.046411965,0.16510656,0.17845975,-0.21947958,-0.18221442,-0.87484074,-0.98640966,-0.362235,-0.3738932,-0.0116582
30,1.1912041,1.2074283,"('intolerant', 'tolerant')",0.029410409,0.37186316,-0.5844421,-0.39187682,-0.97330844,-0.9329366,0.7227644,0.72108066,0.0771257,0.1951117,0.117986
31,-1.2589346,-1.3152492,"('evil', 'good')",-0.4666885,-0.48346928,-1.873015,-1.9044688,-0.94983476,-0.93816525,-1.6290838,-1.7974699,-1.2355113,-1.2877645,-0.0522532
32,0.38394964,0.4073461,"('unkind', 'kind')",0.2680575,0.42612156,-0.10119268,0.087430924,0.11581755,0.15905625,1.3074324,1.2066572,0.3948129,0.4573224,0.0625095
33,0.743858,0.6814703,"('wrong', 'right')",1.2249906,1.2418363,-0.18019158,-0.3313818,-0.2826072,-0.2947314,-0.6281799,-0.7747327,0.175574,0.1044921,-0.0710819
34,-0.6048657,-0.57398623,"('mean', 'honorable')",-1.3180687,-1.040332,-0.28846607,-0.09847517,-0.7977627,-0.66371626,5.798495,5.8602977,0.5578663,0.6967576,0.1388913
35,-0.3524364,-0.44753373,"('corrupt', 'incorrupt')",0.13622947,-0.13810739,-0.9235432,-1.1321441,-0.40224218,-0.4574969,-0.67483723,-0.86629313,-0.4433659,-0.6083151,-0.1649492
36,-0.0076477528,-0.14287925,"('hostile', 'amicable')",-0.041936096,-0.031119827,-0.6973239,-0.691695,-1.0854834,-1.0829778,0.3174211,0.14937285,-0.302994,-0.3598598,-0.0568658
37,-0.20095843,-0.14328487,"('fake', 'genuine')",-1.0482327,-0.7845175,-1.3921822,-1.2339436,-1.4367111,-1.3782454,-0.04849756,-0.07313607,-0.8253163,-0.7226255,0.1026908
38,0.69955385,0.70114774,"('untruthful', 'truthful')",-0.3956202,-0.29641175,-1.135424,-1.1341827,-1.5400395,-1.49146,0.31045294,0.36139783,-0.4122154,-0.3719018,0.0403136
39,1.5830885,1.6871233,"('exploitative', 'cooperative')",0.7016818,0.83685243,0.1319371,0.19569793,1.035853,1.0299665,0.40387204,0.43196926,0.7712865,0.8363219,0.0650354
40,1.5363681,1.5868249,"('stingy', 'generous')",0.34810665,0.41857073,0.07570603,0.1492601,-0.07483794,0.022622727,-2.1034894,-2.1576042,-0.0436293,0.0039349,0.0475642
41,0.4922207,0.44912943,"('unforgiving', 'forgiving')",0.18969208,0.365524,-0.15612598,0.11075829,-0.74729747,-0.6774231,0.021607105,-0.034101933,-0.0399807,0.0427773,0.082758
