,loews_male,loews_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.763803,-0.8315519,"('unsociable', 'sociable')",-0.03377533,-0.17322728,-0.3987892,-0.5023896,-0.1036004
1,-1.3147818,-1.4438452,"('unfriendly', 'friendly')",1.4278916,1.228875,0.0565549,-0.1074851,-0.16404
2,0.6120873,0.58118224,"('unlikable', 'likable')",0.33224994,0.3351371,0.4721686,0.4581597,-0.0140089
3,-1.1347669,-1.0228066,"('repellent', 'pleasant')",0.6015309,0.64143205,-0.266618,-0.1906873,0.0759307
4,0.24922824,0.16761106,"('disliked', 'liked')",-7.210729,-7.333717,-3.4807506,-3.5830529,-0.1023023
5,-0.0062738773,-0.07120462,"('distant', 'outgoing')",-0.44622386,-0.5242553,-0.2262489,-0.2977299,-0.071481
6,-0.19682243,-0.25257236,"('distant', 'open')",-0.24334365,-0.36634776,-0.220083,-0.30946,-0.089377
7,-0.71974087,-0.65670556,"('insensitive', 'sensitive')",0.37802687,0.36041957,-0.170857,-0.148143,0.022714
8,-0.15958807,-0.24322057,"('unaffectionate', 'affectionate')",0.88074064,0.7519557,0.3605763,0.2543676,-0.1062087
9,-0.53635865,-0.6090663,"('unaffectionate', 'caring')",1.1525722,1.0864282,0.3081068,0.2386809,-0.0694259
10,-1.5519656,-1.5427006,"('unsympathetic', 'sympathetic')",-0.49088588,-0.5162961,-1.0214257,-1.0294983,-0.0080726
11,-1.5077069,-1.480617,"('unhelpful', 'helpful')",1.4004143,1.5224514,-0.0536463,0.0209172,0.0745635
12,-0.5970482,-0.5777562,"('unsupportive', 'supportive')",-2.309457,-2.3131514,-1.4532527,-1.4454538,0.0077989
13,-0.66633546,-0.675213,"('impolite', 'polite')",-0.89951414,-0.82359695,-0.7829248,-0.749405,0.0335198
14,0.6005269,0.64485484,"('antisocial', 'social')",0.023942254,-0.02849288,0.3122346,0.308181,-0.0040536
15,0.59098357,0.497477,"('boring', 'funny')",0.10699126,0.06939936,0.3489874,0.2834382,-0.0655492
16,-0.5774996,-0.57234156,"('unpopular', 'popular')",0.36189234,0.24096704,-0.1078036,-0.1656873,-0.0578837
17,-0.086958975,-0.00755848,"('nasty', 'nice')",-0.6150757,-0.56933784,-0.3510174,-0.2884482,0.0625692
18,-0.8279445,-0.7905704,"('disagreeable', 'welcoming')",-0.7703935,-0.86000055,-0.799169,-0.8252854,-0.0261164
19,-0.45419395,-0.49566048,"('inhospitable', 'hospitable')",-0.5856358,-0.60066676,-0.5199149,-0.5481637,-0.0282488
20,-0.41925275,-0.43177164,"('rough', 'thoughtful')",1.0201166,1.0198523,0.3004319,0.2940403,-0.0063916
21,-0.6146976,-0.53377736,"('immoral', 'moral')",-0.8108664,-0.7387833,-0.712782,-0.6362803,0.0765017
22,-0.4512435,-0.42093474,"('untrustworthy', 'trustworthy')",-1.0032388,-1.0631511,-0.7272412,-0.7420429,-0.0148017
23,-0.9833342,-1.004839,"('insincere', 'sincere')",5.931173,5.8948956,2.4739194,2.4450283,-0.0288911
24,-0.76695335,-0.7675541,"('dishonest', 'honest')",0.52611226,0.50722545,-0.1204205,-0.1301643,-0.0097438
25,0.040531114,0.043073133,"('egoistic', 'altruistic')",1.0227803,0.95073223,0.5316557,0.4969027,-0.034753
26,0.46347666,0.36974996,"('hardhearted', 'benevolent')",1.8407954,1.7514129,1.1521361,1.0605814,-0.0915547
27,-0.7669942,-0.77845246,"('hardhearted', 'softhearted')",1.2159659,1.117397,0.2244858,0.1694722,-0.0550136
28,-0.8136641,-0.8834063,"('disloyal', 'loyal')",1.0815479,0.97228074,0.1339419,0.0444372,-0.0895047
29,-1.0000235,-1.0635389,"('unfair', 'fair')",-0.53977334,-0.6731006,-0.7698984,-0.8683197,-0.0984213
30,0.2384429,0.27458796,"('intolerant', 'tolerant')",0.8851118,0.89940494,0.5617774,0.5869964,0.025219
31,-0.3444607,-0.3527352,"('evil', 'good')",-0.7420066,-0.8540056,-0.5432336,-0.6033704,-0.0601368
32,-0.67904353,-0.7021447,"('unkind', 'kind')",0.4436235,0.2980008,-0.11771,-0.2020719,-0.0843619
33,0.38924533,0.3268421,"('wrong', 'right')",-0.70964617,-0.7215816,-0.1602004,-0.1973697,-0.0371693
34,-0.19058533,-0.03994934,"('mean', 'honorable')",5.816017,5.9654374,2.812716,2.962744,0.150028
35,0.6928635,0.5901282,"('corrupt', 'incorrupt')",-0.08784037,-0.17877054,0.3025116,0.2056788,-0.0968328
36,0.08535172,-0.025702287,"('hostile', 'amicable')",0.05469323,-0.1445991,0.0700225,-0.0851507,-0.1551732
37,-0.1716674,-0.14081484,"('fake', 'genuine')",0.0709517,0.07284404,-0.0503578,-0.0339854,0.0163724
38,-0.8616668,-0.88981026,"('untruthful', 'truthful')",-0.33640093,-0.23505594,-0.5990338,-0.5624331,0.0366007
39,1.1189216,1.1444814,"('exploitative', 'cooperative')",0.22994478,0.2844208,0.6744332,0.7144511,0.0400179
40,0.0016284175,-0.059460655,"('stingy', 'generous')",-1.7230482,-1.8600887,-0.8607099,-0.9597747,-0.0990648
41,-0.22814588,-0.2330087,"('unforgiving', 'forgiving')",-0.09860942,-0.16264807,-0.1633776,-0.1978284,-0.0344508
42,0.77366513,0.79970866,"('unreliable', 'reliable')",-3.6277125,-3.672525,-1.4270236,-1.4364082,-0.0093846
43,-0.37894732,-0.37593263,"('irresponsible', 'responsible')",0.43693277,0.45458347,0.0289927,0.0393254,0.0103327
44,-0.17206912,-0.15607026,"('prejudiced', 'unprejudiced')",-1.4550333,-1.4703088,-0.8135512,-0.8131895,0.0003617
45,-0.9507882,-0.9613251,"('incompetent', 'competent')",0.073805206,0.021231007,-0.4384915,-0.4700471,-0.0315556
46,-1.1299803,-1.0659314,"('uncompetitive', 'competitive')",-1.0835238,-1.0949675,-1.106752,-1.0804495,0.0263025
47,0.30560493,0.3569766,"('stupid', 'smart')",5.4822097,5.555518,2.8939073,2.9562473,0.06234
48,-1.4024265,-1.3527589,"('unintelligent', 'intelligent')",0.7055545,0.7814927,-0.348436,-0.2856331,0.0628029
49,-0.6285974,-0.525461,"('unable', 'able')",-0.3727824,-0.36942565,-0.5006899,-0.4474433,0.0532466
50,-0.07917781,-0.10564826,"('clumsy', 'skillful')",-0.043637887,-0.19348507,-0.0614078,-0.1495667,-0.0881589
51,-0.7374665,-0.7853591,"('uneducated', 'educated')",0.18543199,0.14423147,-0.2760172,-0.3205638,-0.0445466
52,0.14919014,-0.007819397,"('irrational', 'rational')",0.10574932,-0.028669005,0.1274697,-0.0182442,-0.1457139
53,-1.2788864,-1.3150861,"('uncreative', 'creative')",0.27070218,0.113797665,-0.5040921,-0.6006442,-0.0965521
