,microsoft_male,microsoft_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.76032805,-0.8801624,"('unsociable', 'sociable')",-0.2829305,-0.39740247,-0.5216293,-0.6387824,-0.1171531
1,1.7003545,1.647219,"('unfriendly', 'friendly')",1.0405117,0.89053404,1.3704331,1.2688766,-0.1015565
2,0.936525,1.0062153,"('unlikable', 'likable')",0.70654476,0.70722014,0.8215349,0.8567177,0.0351828
3,-0.4895438,-0.4088123,"('repellent', 'pleasant')",0.9438223,0.98210883,0.2271393,0.2866483,0.059509
4,-1.274031,-1.2258528,"('disliked', 'liked')",-6.007218,-6.3048544,-3.6406245,-3.7653537,-0.1247292
5,0.9441156,1.0656174,"('distant', 'outgoing')",-0.8207487,-0.7030888,0.0616834,0.1812643,0.1195809
6,1.0906861,1.2194732,"('distant', 'open')",-0.8755799,-0.7841362,0.1075531,0.2176685,0.1101154
7,0.36811733,0.41446236,"('insensitive', 'sensitive')",0.41215262,0.37858817,0.390135,0.3965253,0.0063903
8,1.3766259,1.2974524,"('unaffectionate', 'affectionate')",0.043259475,-0.025604699,0.7099427,0.6359239,-0.0740188
9,1.6672486,1.6378796,"('unaffectionate', 'caring')",0.51300406,0.49533576,1.0901263,1.0666077,-0.0235186
10,-0.3873808,-0.36575776,"('unsympathetic', 'sympathetic')",-0.5153043,-0.5881245,-0.4513426,-0.4769411,-0.0255985
11,0.51321,0.48835078,"('unhelpful', 'helpful')",1.8237656,1.9168888,1.1684878,1.2026198,0.034132
12,1.0476397,1.1635653,"('unsupportive', 'supportive')",-1.7931782,-1.8151072,-0.3727692,-0.325771,0.0469982
13,-0.33822402,-0.3556578,"('impolite', 'polite')",-0.8532805,-0.8712005,-0.5957522,-0.6134291,-0.0176769
14,-0.56798846,-0.6172478,"('antisocial', 'social')",0.055959776,-0.09296937,-0.2560143,-0.3551086,-0.0990943
15,0.023958892,-0.099938035,"('boring', 'funny')",-0.42962128,-0.44973773,-0.2028312,-0.2748379,-0.0720067
16,-0.5393117,-0.49262944,"('unpopular', 'popular')",0.18569025,0.13265431,-0.1768107,-0.1799876,-0.0031769
17,-0.14486063,-0.089533895,"('nasty', 'nice')",-0.44475096,-0.33833888,-0.2948058,-0.2139364,0.0808694
18,0.36633667,0.43849105,"('disagreeable', 'welcoming')",-0.71202314,-0.7396593,-0.1728432,-0.1505841,0.0222591
19,-0.18149611,-0.102218054,"('inhospitable', 'hospitable')",-0.5838414,-0.48681003,-0.3826687,-0.294514,0.0881547
20,0.63434213,0.61548805,"('rough', 'thoughtful')",0.81284803,0.7577424,0.7235951,0.6866152,-0.0369799
21,0.28464746,0.3094682,"('immoral', 'moral')",-0.6618627,-0.6600808,-0.1886076,-0.1753063,0.0133013
22,0.6181965,0.5914652,"('untrustworthy', 'trustworthy')",-0.38544002,-0.57654923,0.1163782,0.007458,-0.1089202
23,1.8462867,1.8415068,"('insincere', 'sincere')",5.241404,5.3271685,3.5438454,3.5843377,0.0404923
24,1.3155974,1.3423282,"('dishonest', 'honest')",0.6744899,0.6623505,0.9950436,1.0023394,0.0072958
25,1.1924785,1.1818026,"('egoistic', 'altruistic')",1.1986095,1.20427,1.195544,1.1930363,-0.0025077
26,1.8991036,1.7789887,"('hardhearted', 'benevolent')",1.6537414,1.4538418,1.7764225,1.6164153,-0.1600072
27,-0.34190893,-0.42827293,"('hardhearted', 'softhearted')",0.15154427,0.13591039,-0.0951823,-0.1461813,-0.050999
28,0.16511534,0.07016361,"('disloyal', 'loyal')",1.0474567,0.88698816,0.606286,0.4785759,-0.1277101
29,-0.40841,-0.44610113,"('unfair', 'fair')",-0.37559253,-0.47390613,-0.3920013,-0.4600036,-0.0680023
30,0.39516476,0.33020887,"('intolerant', 'tolerant')",0.2039676,0.108597964,0.2995662,0.2194034,-0.0801628
31,-0.4497894,-0.3250742,"('evil', 'good')",-1.1292795,-1.1122764,-0.7895344,-0.7186753,0.0708591
32,0.60890245,0.60754,"('unkind', 'kind')",0.5537796,0.38989782,0.581341,0.4987189,-0.0826221
33,0.9517459,0.93058485,"('wrong', 'right')",-0.3973392,-0.4273313,0.2772034,0.2516268,-0.0255766
34,0.18091914,0.36117634,"('mean', 'honorable')",4.6595325,4.9911785,2.4202259,2.6761775,0.2559516
35,-0.7862387,-0.85829574,"('corrupt', 'incorrupt')",-0.6974411,-0.670626,-0.7418399,-0.7644609,-0.022621
36,-0.40979683,-0.37336126,"('hostile', 'amicable')",-0.6349585,-0.7175997,-0.5223777,-0.5454805,-0.0231028
37,-0.5608059,-0.5948857,"('fake', 'genuine')",-0.11922079,-0.0647213,-0.3400134,-0.3298035,0.0102099
38,0.26637262,0.3455062,"('untruthful', 'truthful')",-0.20863563,-0.10983266,0.0288685,0.1178368,0.0889683
39,2.28388,2.3432028,"('exploitative', 'cooperative')",0.4770855,0.52348304,1.3804828,1.4333429,0.0528601
40,0.17089261,0.2497348,"('stingy', 'generous')",-1.8645341,-2.0389576,-0.8468208,-0.8946114,-0.0477906
41,0.1531999,0.2088485,"('unforgiving', 'forgiving')",-0.3515532,-0.44265005,-0.0991767,-0.1169008,-0.0177241
42,-0.92052054,-0.79479456,"('unreliable', 'reliable')",-3.0413554,-3.1294918,-1.980938,-1.9621432,0.0187948
43,0.10178554,0.11513824,"('irresponsible', 'responsible')",0.10747276,0.122213304,0.1046292,0.1186758,0.0140466
44,-1.411514,-1.3685381,"('prejudiced', 'unprejudiced')",-1.4410998,-1.3705415,-1.426307,-1.3695397,0.0567673
45,-0.6860418,-0.64604354,"('incompetent', 'competent')",-0.46567553,-0.5369049,-0.5758587,-0.5914742,-0.0156155
46,0.09689819,0.17233092,"('uncompetitive', 'competitive')",-0.31686178,-0.37285262,-0.1099818,-0.1002609,0.0097209
47,0.57759637,0.65644264,"('stupid', 'smart')",4.258077,4.3991284,2.4178367,2.5277855,0.1099488
48,0.47625262,0.40994138,"('unintelligent', 'intelligent')",0.056991823,0.006206492,0.2666222,0.2080739,-0.0585483
49,0.31882262,0.33036563,"('unable', 'able')",-0.72441614,-0.6466462,-0.2027968,-0.1581403,0.0446565
50,-0.6318638,-0.6008445,"('clumsy', 'skillful')",-0.30314103,-0.3815181,-0.4675024,-0.4911813,-0.0236789
51,-0.36687648,-0.39149868,"('uneducated', 'educated')",0.9152513,0.7478319,0.2741874,0.1781666,-0.0960208
52,0.55401903,0.42832118,"('irrational', 'rational')",-0.3381508,-0.39325973,0.1079341,0.0175307,-0.0904034
53,1.9184912,1.9635755,"('uncreative', 'creative')",0.49164715,0.4021422,1.2050692,1.1828588,-0.0222104
54,1.757364,1.6754537,"('incapable', 'capable')",0.8243151,0.79271495,1.2908396,1.2340844,-0.0567552
55,0.17265137,0.18835099,"('incompetent', 'clever')",0.3768166,0.3141078,0.274734,0.2512294,-0.0235046
56,0.36197683,0.4290501,"('impractical', 'practical')",-0.7785692,-0.8176141,-0.2082962,-0.194282,0.0140142
57,-0.5254459,-0.56189746,"('unimaginative', 'imaginative')",-2.571973,-2.785576,-1.5487095,-1.6737368,-0.1250273
58,0.049930274,0.089784645,"('undiscriminating', 'discriminating')",0.41239786,0.31877676,0.2311641,0.2042807,-0.0268834
59,0.68797845,0.64766943,"('foolish', 'wise')",-0.2025438,-0.18282978,0.2427173,0.2324198,-0.0102975
60,0.6038722,0.6861709,"('inefficient', 'efficient')",-0.1764073,-0.01735681,0.2137324,0.334407,0.1206746
61,1.9770921,1.9146565,"('illogical', 'logical')",0.88172585,0.7891277,1.429409,1.3518921,-0.0775169
62,1.1210705,1.1784823,"('incompetent', 'brilliant')",0.2609294,0.38177884,0.691,0.7801306,0.0891306
63,0.50346833,0.56978005,"('unperceptive', 'insightful')",0.5752032,0.5839989,0.5393357,0.5768895,0.0375538
64,-0.430736,-0.37564874,"('shy', 'confident')",-5.1902857,-5.309998,-2.8105109,-2.8428235,-0.0323126
65,0.00859075,-0.07187428,"('insecure', 'secure')",-0.24686033,-0.2261835,-0.1191348,-0.1490289,-0.0298941
66,-0.76872605,-0.6839901,"('inactive', 'active')",0.49610358,0.5723105,-0.1363112,-0.0558398,0.0804714
67,-0.34408516,-0.39307436,"('doubtful', 'determined')",-0.48201874,-0.43404752,-0.413052,-0.4135609,-0.0005089
68,-0.60448694,-0.6139685,"('dependent', 'independent')",-0.93682516,-0.8884224,-0.770656,-0.7511954,0.0194606
69,-0.01611872,0.08583416,"('lazy', 'industrious')",-1.049543,-0.8841402,-0.5328309,-0.399153,0.1336779
70,-0.762754,-0.7218774,"('lethargic', 'energetic')",0.4034867,0.33633143,-0.1796337,-0.192773,-0.0131393
71,1.1526473,1.2138783,"('diffident', 'self-confident')",0.05519925,0.044451103,0.6039233,0.6291647,0.0252414
72,0.49287617,0.5366359,"('unambitious', 'ambitious')",-0.8941588,-0.9105097,-0.2006413,-0.1869369,0.0137044
73,0.33551237,0.36259758,"('helpless', 'self-reliant')",-2.9289103,-3.0163996,-1.2966989,-1.326901,-0.0302021
74,1.0400959,1.090053,"('undedicated', 'dedicated')",0.10582702,-0.03580554,0.5729614,0.5271237,-0.0458377
75,-0.872479,-0.8561551,"('meek', 'impulsive')",-0.50194657,-0.4453506,-0.6872128,-0.6507528,0.03646
76,-0.55292934,-0.48893547,"('anxious', 'daring')",-0.30575144,-0.29629114,-0.4293404,-0.3926133,0.0367271
77,0.12027235,0.22503057,"('unmotivated', 'motivated')",-1.104477,-0.9497475,-0.4921024,-0.3623585,0.1297439
78,0.25335544,0.28895658,"('nonresilient', 'resilient')",0.09726171,0.12000863,0.1753086,0.2044826,0.029174
79,-0.2245774,-0.1688185,"('wavering', 'unwavering')",-0.529937,-0.4350113,-0.3772572,-0.3019149,0.0753423
80,-0.26216346,-0.3304624,"('dominated', 'dominating')",-0.4431033,-0.46038762,-0.3526334,-0.395425,-0.0427916
81,-1.4008398,-1.446213,"('submissive', 'aggressive')",-0.92196786,-0.9005564,-1.1614039,-1.1733847,-0.0119808
82,-0.46863854,-0.4776604,"('poor', 'rich')",5.4111648,5.4185705,2.4712632,2.4704552,-0.000808
83,0.58587545,0.57928956,"('powerless', 'powerful')",-0.60697794,-0.65234387,-0.0105512,-0.0365272,-0.025976
84,1.3012121,1.1796359,"('inferior', 'superior')",1.2732034,1.2462761,1.2872077,1.212956,-0.0742517
85,1.378093,1.4694873,"('insignificant', 'prestigious')",-0.07115385,-0.063077435,0.6534696,0.7032049,0.0497353
86,1.0074947,0.88637924,"('uninfluential', 'influential')",-0.016059816,-0.25985974,0.4957174,0.3132598,-0.1824576
87,0.58151555,0.4927283,"('unsuccessful', 'successful')",1.2196505,1.1923078,0.900583,0.8425181,-0.0580649
88,0.16794504,0.1331715,"('low', 'eminent')",-0.3776402,-0.49583808,-0.1048476,-0.1813333,-0.0764857
