,brighthouse_male,brighthouse_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4749912,-0.6195229,"('unsociable', 'sociable')",0.7716587,0.6191643,-0.5660241,-0.7145986,-0.0897855,-0.2383191,-0.1485336
1,-1.1672885,-1.1555206,"('unfriendly', 'friendly')",1.7057111,1.5688766,2.3889644,2.2289593,0.9757957,0.8807718,-0.0950239
2,0.6491508,0.662035,"('unlikable', 'likable')",2.4126601,2.5528927,0.65419817,0.79003173,1.2386697,1.3349865,0.0963168
3,-0.5312909,-0.4293245,"('repellent', 'pleasant')",0.1520899,0.2295189,0.11964033,0.18772967,-0.0865202,-0.0040253,0.0824949
4,-0.0028296262,0.055629645,"('disliked', 'liked')",-0.23038127,-0.21039179,-6.420589,-6.4578953,-2.2179333,-2.2042192,0.0137141
5,-0.579199,-0.51874423,"('distant', 'outgoing')",0.3675306,0.35701555,-0.07742201,0.012586992,-0.0963635,-0.0497139,0.0466496
6,-1.1148523,-0.9980942,"('distant', 'open')",-0.5592418,-0.5781126,0.3924639,0.46255308,-0.4272101,-0.3712179,0.0559922
7,0.5832705,0.6063482,"('insensitive', 'sensitive')",0.78848565,0.9064324,0.971767,0.90862775,0.7811743,0.8071361,0.0259618
8,-0.549763,-0.54820925,"('unaffectionate', 'affectionate')",0.21871434,0.19584733,0.96334887,0.90477616,0.2107667,0.1841381,-0.0266286
9,-0.3334576,-0.31816787,"('unaffectionate', 'caring')",1.6212369,1.5889454,1.4343395,1.4051226,0.907373,0.8919667,-0.0154063
10,-0.42553097,-0.45029825,"('unsympathetic', 'sympathetic')",-0.4267024,-0.31839406,-0.26775688,-0.32917184,-0.3733301,-0.3659547,0.0073754
11,0.21518825,0.30932263,"('unhelpful', 'helpful')",0.42640585,0.43938807,2.0543313,2.1554525,0.8986418,0.9680544,0.0694126
12,0.7708357,0.9090676,"('unsupportive', 'supportive')",1.4301631,1.595011,-1.6444111,-1.6410036,0.1855292,0.2876917,0.1021625
13,0.6419881,0.5289775,"('impolite', 'polite')",0.6442368,0.65032834,-0.15604925,-0.23252782,0.3767252,0.3155926,-0.0611326
14,0.86690044,0.83887297,"('antisocial', 'social')",1.9455367,2.0400856,-0.68540883,-0.74041694,0.7090094,0.7128472,0.0038378
