,firstenergy_male,firstenergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
25,0.9053247,0.8861171,"('egoistic', 'altruistic')",1.609251,1.5837783,1.2572879,1.2349477,-0.0223402
26,-0.12386981,-0.081603035,"('hardhearted', 'benevolent')",1.8896377,1.7943869,0.882884,0.8563919,-0.0264921
27,0.6578272,0.7172511,"('hardhearted', 'softhearted')",1.6105102,1.5002697,1.1341687,1.1087604,-0.0254083
28,-0.47475466,-0.50966144,"('disloyal', 'loyal')",0.8871618,0.81389743,0.2062036,0.152118,-0.0540856
29,-0.14107093,-0.18959062,"('unfair', 'fair')",-0.39826825,-0.5443064,-0.2696696,-0.3669485,-0.0972789
30,-0.58234155,-0.512747,"('intolerant', 'tolerant')",0.5807574,0.5251533,-0.0007921,0.0062031,0.0069952
31,-0.003248345,0.0925356,"('evil', 'good')",-0.52898747,-0.5706603,-0.2661179,-0.2390623,0.0270556
32,0.91955805,0.94996166,"('unkind', 'kind')",0.6063756,0.48612928,0.7629668,0.7180455,-0.0449213
33,1.1416205,1.1220832,"('wrong', 'right')",-0.44443077,-0.4564542,0.3485949,0.3328145,-0.0157804
34,0.27663994,0.46158227,"('mean', 'honorable')",5.2779593,5.4363866,2.7772996,2.9489844,0.1716848
35,0.22584778,0.14475715,"('corrupt', 'incorrupt')",-0.040694114,-0.09198351,0.0925768,0.0263868,-0.06619
36,-0.53229755,-0.48793817,"('hostile', 'amicable')",-0.01806899,-0.13385957,-0.2751833,-0.3108989,-0.0357156
37,0.07389996,0.13180229,"('fake', 'genuine')",-0.17395946,-0.16134371,-0.0500298,-0.0147707,0.0352591
38,0.11510834,0.1823483,"('untruthful', 'truthful')",-0.2647857,-0.11340044,-0.0748387,0.0344739,0.1093126
39,0.7533068,0.70263183,"('exploitative', 'cooperative')",0.19581494,0.23342991,0.4745609,0.4680309,-0.00653
40,0.1543836,0.25429657,"('stingy', 'generous')",-1.8548476,-1.9624286,-0.850232,-0.854066,-0.003834
41,-0.24758445,-0.13492514,"('unforgiving', 'forgiving')",-0.022528136,-0.111357264,-0.1350563,-0.1231412,0.0119151
42,0.35425574,0.5162295,"('unreliable', 'reliable')",-3.249763,-3.2232656,-1.4477537,-1.353518,0.0942357
43,-0.2524112,-0.12019691,"('irresponsible', 'responsible')",0.23268014,0.23155048,-0.0098655,0.0556768,0.0655423
44,0.71097237,0.7173552,"('prejudiced', 'unprejudiced')",-1.2524631,-1.2897495,-0.2707454,-0.2861972,-0.0154518
45,-1.4674251,-1.2152846,"('incompetent', 'competent')",-0.264918,-0.30530027,-0.8661715,-0.7602924,0.1058791
46,-1.2228274,-1.0577121,"('uncompetitive', 'competitive')",-1.3678674,-1.3718405,-1.2953475,-1.2147763,0.0805712
47,0.17718188,0.25639334,"('stupid', 'smart')",5.4811535,5.5356708,2.8291676,2.8960321,0.0668645
48,-0.6801631,-0.66650224,"('unintelligent', 'intelligent')",0.60553026,0.630174,-0.0373164,-0.0181641,0.0191523
49,0.042822883,0.2205384,"('unable', 'able')",-0.3895514,-0.30981752,-0.1733643,-0.0446396,0.1287247
50,0.59824365,0.6390736,"('clumsy', 'skillful')",0.044154823,-0.038908437,0.3211992,0.3000826,-0.0211166
51,-0.99936736,-1.0491444,"('uneducated', 'educated')",0.120532826,0.014302682,-0.4394173,-0.5174208,-0.0780035
52,0.13218772,-0.05581579,"('irrational', 'rational')",0.39745814,0.28274888,0.2648229,0.1134665,-0.1513564
53,-0.50992465,-0.46254057,"('uncreative', 'creative')",0.2924831,0.17156115,-0.1087208,-0.1454897,-0.0367689
54,0.014439948,0.031921178,"('incapable', 'capable')",0.7590613,0.7820904,0.3867506,0.4070058,0.0202552
55,-1.3772721,-1.2666161,"('incompetent', 'clever')",0.021708658,0.01705517,-0.6777818,-0.6247805,0.0530013
56,0.2798471,0.36145726,"('impractical', 'practical')",-0.9706789,-0.94501996,-0.3454159,-0.2917814,0.0536345
57,-1.8508042,-1.7875993,"('unimaginative', 'imaginative')",-3.3077433,-3.3189297,-2.5792737,-2.5532646,0.0260091
58,-1.3593764,-1.3316181,"('undiscriminating', 'discriminating')",-0.30264416,-0.38209552,-0.8310103,-0.8568568,-0.0258465
59,0.8922256,0.77544147,"('foolish', 'wise')",0.3821281,0.42283368,0.6371769,0.5991375,-0.0380394
60,-0.18585944,-0.07530363,"('inefficient', 'efficient')",-0.533844,-0.41851494,-0.3598517,-0.2469093,0.1129424
61,-0.32797635,-0.4083071,"('illogical', 'logical')",0.43675506,0.30452597,0.0543894,-0.0518906,-0.10628
62,-0.50907785,-0.35651436,"('incompetent', 'brilliant')",0.019541295,0.12861933,-0.2447683,-0.1139475,0.1308208
63,-0.38091514,-0.25041342,"('unperceptive', 'insightful')",0.20216069,0.28043064,-0.0893772,0.0150086,0.1043858
64,-0.37441698,-0.44931766,"('shy', 'confident')",-6.544459,-6.5589333,-3.4594378,-3.5041254,-0.0446876
65,-1.1798906,-1.3139213,"('insecure', 'secure')",-0.47530666,-0.4218083,-0.8275986,-0.8678648,-0.0402662
66,-0.1384078,-0.1784083,"('inactive', 'active')",0.7225564,0.7320296,0.2920743,0.2768106,-0.0152637
67,0.55244714,0.50711393,"('doubtful', 'determined')",-0.52934074,-0.49262738,0.0115532,0.0072433,-0.0043099
68,-0.99913585,-1.0750198,"('dependent', 'independent')",-0.95214623,-0.9529007,-0.975641,-1.0139602,-0.0383192
69,1.653143,1.6407168,"('lazy', 'industrious')",-0.2934625,-0.22923295,0.6798403,0.7057419,0.0259016
70,-0.7216987,-0.6100588,"('lethargic', 'energetic')",-0.04014884,-0.018066607,-0.3809238,-0.3140627,0.0668611
71,1.5199279,1.6303078,"('diffident', 'self-confident')",0.39556018,0.39871722,0.957744,1.0145125,0.0567685
72,-0.8161226,-0.86754304,"('unambitious', 'ambitious')",-0.7052497,-0.63690865,-0.7606862,-0.7522259,0.0084603
73,1.1183648,1.038965,"('helpless', 'self-reliant')",-3.2746067,-3.2575676,-1.0781209,-1.1093013,-0.0311804
74,-0.06952713,0.059103552,"('undedicated', 'dedicated')",-0.27008522,-0.36811262,-0.1698062,-0.1545045,0.0153017
75,0.1638313,0.1659124,"('meek', 'impulsive')",-0.6502629,-0.5317448,-0.2432158,-0.1829162,0.0602996
76,-0.5738334,-0.4850125,"('anxious', 'daring')",-0.7126158,-0.66942334,-0.6432246,-0.5772179,0.0660067
77,-0.2166583,-0.12939408,"('unmotivated', 'motivated')",-1.3671408,-1.1610993,-0.7918996,-0.6452467,0.1466529
78,-0.09049124,0.13010533,"('nonresilient', 'resilient')",0.049032066,0.06297081,-0.0207296,0.0965381,0.1172677
79,0.3815975,0.39275107,"('wavering', 'unwavering')",-0.32485503,-0.28881973,0.0283712,0.0519657,0.0235945
80,0.1471888,0.110066384,"('dominated', 'dominating')",-0.8643823,-0.6789617,-0.3585968,-0.2844477,0.0741491
81,-0.4811952,-0.61362225,"('submissive', 'aggressive')",-0.9686461,-0.8217044,-0.7249206,-0.7176633,0.0072573
82,-1.0802655,-1.006688,"('poor', 'rich')",6.117537,6.054769,2.5186357,2.5240405,0.0054048
83,0.23571768,0.26575997,"('powerless', 'powerful')",-1.4349905,-1.4150922,-0.5996364,-0.5746661,0.0249703
84,-0.00054539926,-0.105099015,"('inferior', 'superior')",0.7827868,0.7141186,0.3911207,0.3045098,-0.0866109
85,1.0166538,1.0269072,"('insignificant', 'prestigious')",0.4570507,0.38283172,0.7368522,0.7048694,-0.0319828
86,-1.136748,-1.1028349,"('uninfluential', 'influential')",-0.56128114,-0.6591177,-0.8490145,-0.8809763,-0.0319618
87,0.14454429,0.1403165,"('unsuccessful', 'successful')",0.6483622,0.71534234,0.3964533,0.4278294,0.0313761
88,-0.12777954,-0.1637608,"('low', 'eminent')",-0.43720734,-0.47802693,-0.2824934,-0.3208939,-0.0384005
