,visa_male,visa_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.012406,0.92001694,"('unsociable', 'sociable')",-0.07249735,-0.19410205,0.4699543,0.3629574,-0.1069969
1,1.5455744,1.5055251,"('unfriendly', 'friendly')",1.678269,1.4761921,1.6119218,1.4908586,-0.1210632
2,1.2593447,1.3953378,"('unlikable', 'likable')",0.7625539,0.7856846,1.0109493,1.0905112,0.0795619
3,-0.6605832,-0.47476083,"('repellent', 'pleasant')",0.1887874,0.27390832,-0.2358979,-0.1004263,0.1354716
4,-0.064104706,-0.16082233,"('disliked', 'liked')",-5.8336,-5.8446226,-2.9488523,-3.0027225,-0.0538702
5,0.92232186,0.8514543,"('distant', 'outgoing')",-0.53984624,-0.68316895,0.1912378,0.0841427,-0.1070951
6,0.71771735,0.6787081,"('distant', 'open')",0.05388496,-0.11541511,0.3858012,0.2816465,-0.1041547
7,-0.08469997,-0.016658928,"('insensitive', 'sensitive')",0.594056,0.63958216,0.254678,0.3114616,0.0567836
8,0.51304144,0.5150673,"('unaffectionate', 'affectionate')",0.46586677,0.29329306,0.4894541,0.4041802,-0.0852739
9,1.3330195,1.3589793,"('unaffectionate', 'caring')",0.8078009,0.69238204,1.0704103,1.0256807,-0.0447296
10,-0.42920238,-0.31820428,"('unsympathetic', 'sympathetic')",0.06613323,0.07134188,-0.1815346,-0.1234312,0.0581034
11,-0.38571012,-0.36522833,"('unhelpful', 'helpful')",1.7294613,1.7287805,0.6718756,0.6817761,0.0099005
12,0.87724113,0.9764051,"('unsupportive', 'supportive')",-1.8103637,-1.8177829,-0.4665613,-0.4206889,0.0458724
13,0.22830456,0.20077798,"('impolite', 'polite')",-0.30033368,-0.31271875,-0.0360146,-0.0559704,-0.0199558
14,0.011068903,-0.005926527,"('antisocial', 'social')",-0.13861008,-0.1219755,-0.0637706,-0.063951,-0.0001804
15,-0.28396896,-0.4245726,"('boring', 'funny')",0.23143688,0.12781578,-0.026266,-0.1483784,-0.1221124
16,-0.26778275,-0.15637366,"('unpopular', 'popular')",0.51414514,0.5156002,0.1231812,0.1796133,0.0564321
17,0.39791837,0.4932276,"('nasty', 'nice')",-0.37335035,-0.3563276,0.012284,0.06845,0.056166
18,0.37376842,0.4237954,"('disagreeable', 'welcoming')",-0.37684262,-0.45103583,-0.0015371,-0.0136202,-0.0120831
19,0.30946442,0.375857,"('inhospitable', 'hospitable')",-0.10330008,-0.10308432,0.1030822,0.1363863,0.0333041
20,0.028058985,0.11489512,"('rough', 'thoughtful')",1.2721663,1.2291987,0.6501126,0.6720469,0.0219343
21,0.03354351,0.1017543,"('immoral', 'moral')",-0.42154673,-0.3657886,-0.1940016,-0.1320172,0.0619844
22,-0.21966833,-0.25055718,"('untrustworthy', 'trustworthy')",-0.76916754,-0.81610626,-0.4944179,-0.5333318,-0.0389139
23,0.4914695,0.507903,"('insincere', 'sincere')",5.349338,5.25313,2.9204037,2.8805165,-0.0398872
24,0.75853294,0.68365824,"('dishonest', 'honest')",0.6973272,0.62439996,0.7279301,0.6540291,-0.073901
25,0.5337974,0.5104076,"('egoistic', 'altruistic')",1.6497831,1.6140332,1.0917902,1.0622205,-0.0295697
26,2.4166837,2.4128363,"('hardhearted', 'benevolent')",1.8879032,1.8285854,2.1522934,2.1207108,-0.0315826
27,0.48635173,0.5181747,"('hardhearted', 'softhearted')",1.3068533,1.1617808,0.8966025,0.8399777,-0.0566248
28,0.28965318,0.21657437,"('disloyal', 'loyal')",0.5565622,0.46186703,0.4231077,0.3392207,-0.083887
29,-0.1785951,-0.28916353,"('unfair', 'fair')",-0.70880264,-0.89732295,-0.4436989,-0.5932432,-0.1495443
30,1.3502046,1.3273683,"('intolerant', 'tolerant')",1.1713129,1.078111,1.2607588,1.2027397,-0.0580191
31,-0.56482446,-0.58326817,"('evil', 'good')",-1.2436901,-1.388121,-0.9042573,-0.9856946,-0.0814373
32,0.60857606,0.67065006,"('unkind', 'kind')",1.1119521,1.066867,0.8602641,0.8687586,0.0084945
33,1.5079669,1.4197443,"('wrong', 'right')",-0.60113585,-0.69356847,0.4534155,0.3630879,-0.0903276
34,0.06637108,0.18191731,"('mean', 'honorable')",5.4984374,5.5392118,2.7824042,2.8605645,0.0781603
35,-0.40499753,-0.524465,"('corrupt', 'incorrupt')",-0.09900822,-0.2680465,-0.2520029,-0.3962558,-0.1442529
36,0.24828227,0.24888158,"('hostile', 'amicable')",-0.1322328,-0.28773284,0.0580247,-0.0194256,-0.0774503
37,-1.6377326,-1.6281939,"('fake', 'genuine')",-0.24020007,-0.23315704,-0.9389663,-0.9306754,0.0082909
38,0.4484089,0.4639926,"('untruthful', 'truthful')",-0.12850459,-0.13897637,0.1599522,0.1625081,0.0025559
39,0.9099956,0.9449451,"('exploitative', 'cooperative')",0.25012213,0.23508777,0.5800589,0.5900164,0.0099575
40,0.36797264,0.3892888,"('stingy', 'generous')",-1.6946337,-1.7582392,-0.6633306,-0.6844752,-0.0211446
41,0.6147696,0.623091,"('unforgiving', 'forgiving')",0.07705561,-0.008476399,0.3459126,0.3073073,-0.0386053
42,0.5564366,0.6705464,"('unreliable', 'reliable')",-2.3904243,-2.2755659,-0.9169939,-0.8025097,0.1144842
43,0.9200715,1.0134509,"('irresponsible', 'responsible')",0.65176666,0.6499562,0.7859191,0.8317035,0.0457844
44,-1.4466356,-1.4008412,"('prejudiced', 'unprejudiced')",-1.2461782,-1.2299677,-1.3464069,-1.3154044,0.0310025
45,-0.30515426,-0.26995635,"('incompetent', 'competent')",-0.1884433,-0.19900823,-0.2467988,-0.2344823,0.0123165
46,-0.79330605,-0.6550312,"('uncompetitive', 'competitive')",-0.25301123,-0.20228066,-0.5231587,-0.4286559,0.0945028
47,1.1250112,1.1376896,"('stupid', 'smart')",5.3558607,5.3504558,3.2404361,3.2440727,0.0036366
48,0.28658313,0.30001444,"('unintelligent', 'intelligent')",0.6791123,0.6103154,0.4828477,0.4551649,-0.0276828
