,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.6765112,-1.7821112,"('unsociable', 'sociable')",-0.47799283,-0.5896497,-1.077252,-1.1858804,-0.1086284
1,-1.0587153,-1.1166854,"('unfriendly', 'friendly')",1.6601598,1.5714197,0.3007222,0.2273672,-0.073355
2,0.6917553,0.80787635,"('unlikable', 'likable')",0.56757754,0.672154,0.6296664,0.7400151,0.1103487
3,-1.2952546,-1.2423618,"('repellent', 'pleasant')",-0.08774552,-0.1057879,-0.6915001,-0.6740748,0.0174253
4,1.1921448,1.1050888,"('disliked', 'liked')",-5.515609,-5.5504756,-2.161732,-2.2226934,-0.0609614
5,1.0881561,1.134304,"('distant', 'outgoing')",-0.08663886,-0.055767845,0.5007586,0.5392681,0.0385095
6,0.8654457,0.9211584,"('distant', 'open')",0.15198675,0.11869173,0.5087162,0.5199251,0.0112089
7,-0.9756964,-1.0169685,"('insensitive', 'sensitive')",0.28776214,0.26412693,-0.3439671,-0.3764208,-0.0324537
8,0.22962603,0.25413594,"('unaffectionate', 'affectionate')",0.8935582,0.86235857,0.5615921,0.5582473,-0.0033448
9,-0.09421387,-0.12316285,"('unaffectionate', 'caring')",1.0195516,0.989229,0.4626689,0.4330331,-0.0296358
10,-2.3752162,-2.4611285,"('unsympathetic', 'sympathetic')",-0.13738507,-0.22293021,-1.2563007,-1.3420293,-0.0857286
11,-1.7816807,-1.7905245,"('unhelpful', 'helpful')",1.4377435,1.4363608,-0.1719686,-0.1770818,-0.0051132
12,-1.1256624,-1.1001872,"('unsupportive', 'supportive')",-1.4071608,-1.3802732,-1.2664115,-1.2402302,0.0261813
13,-0.9033407,-0.97202444,"('impolite', 'polite')",-0.8017839,-0.8388063,-0.8525623,-0.9054154,-0.0528531
14,-1.2384603,-1.2775483,"('antisocial', 'social')",-0.67849946,-0.7314299,-0.9584799,-1.0044891,-0.0460092
15,0.06959715,0.029846845,"('boring', 'funny')",0.32946673,0.34472063,0.1995319,0.1872837,-0.0122482
16,0.37676048,0.41284454,"('unpopular', 'popular')",0.60992146,0.6369744,0.493341,0.5249095,0.0315685
17,-0.19101149,-0.1365655,"('nasty', 'nice')",-0.2085154,-0.14674261,-0.1997634,-0.1416541,0.0581093
18,-0.0708489,-0.07845068,"('disagreeable', 'welcoming')",-0.5338044,-0.60489774,-0.3023266,-0.3416742,-0.0393476
19,0.5338356,0.5789844,"('inhospitable', 'hospitable')",0.20698594,0.28721273,0.3704108,0.4330986,0.0626878
20,-0.32132795,-0.31272817,"('rough', 'thoughtful')",1.4609498,1.3746129,0.5698109,0.5309424,-0.0388685
21,-1.399682,-1.4939715,"('immoral', 'moral')",-0.50890017,-0.5109557,-0.9542911,-1.0024636,-0.0481725
22,-0.87147105,-0.9442161,"('untrustworthy', 'trustworthy')",-1.08338,-1.1686382,-0.9774255,-1.0564271,-0.0790016
23,-2.0079613,-2.1325865,"('insincere', 'sincere')",4.789067,4.6315336,1.3905528,1.2494736,-0.1410792
24,-0.3448602,-0.44147694,"('dishonest', 'honest')",0.4190698,0.33394742,0.0371048,-0.0537648,-0.0908696
25,0.54868865,0.58510834,"('egoistic', 'altruistic')",1.510404,1.5551733,1.0295463,1.0701408,0.0405945
26,0.72534335,0.6789865,"('hardhearted', 'benevolent')",1.9412181,1.9008332,1.3332808,1.2899098,-0.043371
27,-0.31929785,-0.25704387,"('hardhearted', 'softhearted')",1.3920133,1.3203609,0.5363578,0.5316585,-0.0046993
28,-0.3918209,-0.59153426,"('disloyal', 'loyal')",0.7563898,0.6112128,0.1822844,0.0098393,-0.1724451
29,0.24407487,0.1773884,"('unfair', 'fair')",-0.36291373,-0.51261985,-0.0594194,-0.1676157,-0.1081963
30,-0.79058015,-0.86015606,"('intolerant', 'tolerant')",1.0027307,0.90097684,0.1060753,0.0204104,-0.0856649
31,0.9307637,1.0399954,"('evil', 'good')",-0.76105416,-0.7140539,0.0848548,0.1629708,0.078116
32,-0.8233234,-0.89620626,"('unkind', 'kind')",0.5815771,0.4940284,-0.1208732,-0.2010889,-0.0802157
