,linear_male,linear_female,tuple,technology_male,technology_female,corp_male,corp_female,average_male,average_female,female-male
22,-0.6633388,-0.688711,"('untrustworthy', 'trustworthy')",-0.22306585,-0.2429134,-0.72566223,-0.8087697,-0.5373556,-0.5801314,-0.0427758
23,0.83444715,0.7853494,"('insincere', 'sincere')",-0.6712705,-0.6670172,6.0654573,6.126684,2.0762113,2.0816722,0.0054609
24,0.11488855,0.13144498,"('dishonest', 'honest')",-1.9233838,-1.8951099,0.43711078,0.41740897,-0.4571282,-0.448752,0.0083762
25,0.13523348,0.15678518,"('egoistic', 'altruistic')",-0.26139098,-0.2702,1.130651,1.1702437,0.3348312,0.3522763,0.0174451
26,0.9747522,0.9620098,"('hardhearted', 'benevolent')",0.68738896,0.6438053,1.8371136,1.7090905,1.1664182,1.1049685,-0.0614497
27,-0.55686444,-0.47819474,"('hardhearted', 'softhearted')",-0.8956555,-0.87409884,0.9553477,0.98457706,-0.1657241,-0.1225722,0.0431519
28,0.30519184,0.1409043,"('disloyal', 'loyal')",0.049975015,-0.116747,1.3843262,1.2961363,0.579831,0.4400978,-0.1397332
29,-0.049206093,-0.09925419,"('unfair', 'fair')",-1.1781389,-1.2213352,-0.5902641,-0.71149623,-0.6058697,-0.6773618,-0.0714921
30,1.389218,1.3478097,"('intolerant', 'tolerant')",0.830231,0.7952854,0.86596155,0.75312614,1.0284702,0.9654071,-0.0630631
31,-1.4703158,-1.3316363,"('evil', 'good')",-1.0194701,-1.0397755,-1.0957774,-1.1213179,-1.1951877,-1.1642432,0.0309445
32,-0.20632124,-0.24594691,"('unkind', 'kind')",-0.22340783,-0.23864475,1.096503,0.93231964,0.222258,0.1492427,-0.0730153
33,0.30497438,0.23049198,"('wrong', 'right')",-0.103119776,-0.18335909,-1.0206957,-1.0241101,-0.272947,-0.3256591,-0.0527121
34,-0.64726746,-0.5225847,"('mean', 'honorable')",-0.6084061,-0.44852436,5.5249944,5.744583,1.4231068,1.5911581,0.1680513
35,-0.7077886,-0.79886055,"('corrupt', 'incorrupt')",-0.8920257,-1.0727433,-0.6700877,-0.710681,-0.756634,-0.8607616,-0.1041276
36,-1.2972301,-1.3174524,"('hostile', 'amicable')",-1.059726,-1.2862825,-0.25436437,-0.3022098,-0.8704402,-0.9686483,-0.0982081
37,0.6365922,0.58076626,"('fake', 'genuine')",-0.43846244,-0.39413124,-0.16069567,-0.13802055,0.012478,0.0162048,0.0037268
38,-0.3533141,-0.39400107,"('untruthful', 'truthful')",-1.0081927,-1.0418997,-0.3132882,-0.3143247,-0.558265,-0.5834085,-0.0251435
39,1.6876453,1.7543123,"('exploitative', 'cooperative')",0.33125407,0.44968283,0.28941324,0.27663934,0.7694376,0.8268782,0.0574406
40,-0.27489743,-0.24831173,"('stingy', 'generous')",-0.095899224,-0.02137082,-1.904186,-2.0574486,-0.7583276,-0.7757104,-0.0173828
41,-0.2433691,-0.2777464,"('unforgiving', 'forgiving')",-1.1785007,-1.1619934,0.14317888,-0.026094165,-0.4262303,-0.4886113,-0.062381
42,-0.15509297,-0.16971946,"('unreliable', 'reliable')",-1.0861124,-1.0078152,-3.3533082,-3.4241219,-1.5315045,-1.5338855,-0.002381
43,0.35004276,0.4040812,"('irresponsible', 'responsible')",-0.9622574,-0.8072492,0.025964797,0.009455986,-0.1954166,-0.1312373,0.0641793
44,-1.0877328,-1.0532268,"('prejudiced', 'unprejudiced')",-0.14231212,-0.047548696,-1.3346909,-1.2935718,-0.854912,-0.7981157,0.0567963
45,-0.116934985,-0.15513662,"('incompetent', 'competent')",-0.910625,-0.8573717,-0.059639443,-0.20495753,-0.3623998,-0.4058219,-0.0434221
46,0.17427379,0.17604168,"('uncompetitive', 'competitive')",0.4213406,0.5323302,-0.85647154,-0.9639651,-0.0869524,-0.0851977,0.0017547
47,-0.4390097,-0.33686274,"('stupid', 'smart')",0.54764295,0.6758538,5.383143,5.602421,1.830592,1.9804707,0.1498787
48,1.1759229,1.1785121,"('unintelligent', 'intelligent')",1.6375793,1.6546657,0.8405707,0.82470644,1.2180243,1.2192947,0.0012704
49,-0.19664177,-0.16654894,"('unable', 'able')",0.5036574,0.5678198,-0.088469744,0.0071578156,0.0728486,0.1361429,0.0632943
50,-0.6722176,-0.68860483,"('clumsy', 'skillful')",0.49744824,0.43269417,-0.016375441,-0.08887404,-0.0637149,-0.1149282,-0.0512133
51,-0.34558427,-0.4332347,"('uneducated', 'educated')",0.83705485,0.723126,0.70374024,0.628194,0.3984036,0.3060284,-0.0923752
52,-0.11013733,-0.20624405,"('irrational', 'rational')",-0.6856513,-0.886571,0.0560937,0.018922184,-0.246565,-0.3579643,-0.1113993
53,-0.6099974,-0.67697656,"('uncreative', 'creative')",0.27808577,0.22429337,0.44360176,0.35547805,0.03723,-0.0324017,-0.0696317
54,-1.0552294,-1.0712432,"('incapable', 'capable')",-0.17008731,-0.2761294,0.5708201,0.68420833,-0.2181656,-0.2210547,-0.0028891
55,0.66777945,0.6398033,"('incompetent', 'clever')",1.052218,1.120182,0.66660416,0.5979126,0.7955338,0.785966,-0.0095678
56,1.7344263,1.5931482,"('impractical', 'practical')",0.73603106,0.71871805,-0.49006176,-0.58955353,0.6601319,0.5741042,-0.0860277
57,-0.32985285,-0.42716166,"('unimaginative', 'imaginative')",0.5639607,0.50915164,-2.8656867,-2.9708667,-0.877193,-0.9629589,-0.0857659
58,0.43984333,0.37857625,"('undiscriminating', 'discriminating')",0.69557285,0.6322898,0.004779745,-0.05832251,0.3800653,0.3175145,-0.0625508
59,-0.5142994,-0.5075837,"('foolish', 'wise')",-0.35981405,-0.44695902,-0.30911705,-0.2563135,-0.3944102,-0.4036187,-0.0092085
60,1.4809995,1.5028929,"('inefficient', 'efficient')",0.8588637,1.0112243,-0.1412576,-0.060625486,0.7328686,0.8178306,0.084962
61,1.4044844,1.2682823,"('illogical', 'logical')",0.4675799,0.34893426,0.65215945,0.5346471,0.8414079,0.7172879,-0.12412
62,0.52194846,0.5462867,"('incompetent', 'brilliant')",0.6659392,0.8214741,0.24439362,0.27599683,0.4774271,0.5479192,0.0704921
63,-0.30202276,-0.26123542,"('unperceptive', 'insightful')",0.07511683,0.1376047,0.21488456,0.16636294,-0.0040071,0.0142441,0.0182512
64,-0.99290943,-1.0575248,"('shy', 'confident')",-0.2615872,-0.2574587,-6.4330444,-6.6476583,-2.5625137,-2.6542139,-0.0917002
65,0.359958,0.34247196,"('insecure', 'secure')",0.008297212,0.024834227,0.046584107,0.049657226,0.1382798,0.1389878,0.000708
66,-1.194729,-1.1504669,"('inactive', 'active')",-0.91684246,-0.96910363,0.45700514,0.5329624,-0.5515221,-0.5288694,0.0226527
67,1.1748755,1.1161119,"('doubtful', 'determined')",-0.13706312,-0.09474527,-0.30969062,-0.3261783,0.2427073,0.2317294,-0.0109779
68,0.08202061,0.04755265,"('dependent', 'independent')",-0.10772902,-0.1404033,-0.9715385,-0.9920813,-0.3324156,-0.361644,-0.0292284
69,-0.14018553,-0.10290613,"('lazy', 'industrious')",0.25495985,0.2895504,-1.1433986,-1.1821412,-0.3428748,-0.3318323,0.0110425
70,-0.03410735,-0.010404076,"('lethargic', 'energetic')",-0.43872777,-0.34402078,0.07442945,0.12825377,-0.1328019,-0.0753904,0.0574115
71,0.37635463,0.40786535,"('diffident', 'self-confident')",0.18652803,0.28214434,-0.010429494,0.013460536,0.1841511,0.2344901,0.050339
72,-0.1580013,-0.09993363,"('unambitious', 'ambitious')",-0.53447855,-0.5352108,-0.37496075,-0.25874555,-0.3558135,-0.2979633,0.0578502
73,0.463259,0.4266745,"('helpless', 'self-reliant')",1.0557739,0.958273,-3.613212,-3.655339,-0.6980597,-0.7567972,-0.0587375
74,0.54104376,0.5498293,"('undedicated', 'dedicated')",-0.021290565,-0.02292195,-0.33093098,-0.43330592,0.0629407,0.0312005,-0.0317402
75,-1.6429172,-1.6428865,"('meek', 'impulsive')",0.16927156,0.08270639,-0.55394495,-0.48140487,-0.6758635,-0.6805283,-0.0046648
76,0.45762992,0.4841861,"('anxious', 'daring')",0.41955566,0.52282125,-0.06417104,-0.07155662,0.2710049,0.3118169,0.040812
77,0.83523154,0.7492185,"('unmotivated', 'motivated')",0.8950573,0.9244202,-1.4354496,-1.3098973,0.0982798,0.1212471,0.0229673
78,-0.2143999,-0.16946337,"('nonresilient', 'resilient')",1.1646014,1.1932384,-0.069882326,-0.02711144,0.2934397,0.3322212,0.0387815
79,-1.6006917,-1.6504296,"('wavering', 'unwavering')",-1.2890811,-1.5006317,-0.56336105,-0.43518785,-1.1510447,-1.1954164,-0.0443717
80,0.8522671,0.83699656,"('dominated', 'dominating')",0.64761925,0.7231402,-0.09084888,-0.034328513,0.4696791,0.5086028,0.0389237
81,0.60692126,0.5150088,"('submissive', 'aggressive')",1.3315045,1.332495,-0.17835924,-0.1501352,0.5866888,0.5657895,-0.0208993
82,-0.91047925,-0.9191855,"('poor', 'rich')",0.6385771,0.5318979,6.7029138,6.733664,2.1436706,2.1154588,-0.0282118
83,-0.059977725,-0.06885552,"('powerless', 'powerful')",0.23261222,0.2548133,-1.125746,-1.1154196,-0.3177038,-0.3098206,0.0078832
84,1.1939409,1.1360478,"('inferior', 'superior')",0.26698968,0.19207068,0.7081098,0.60350406,0.7230135,0.6438742,-0.0791393
85,-0.9224732,-0.91016644,"('insignificant', 'prestigious')",0.127536,0.013661049,-0.25718945,-0.3205297,-0.3507089,-0.4056784,-0.0549695
86,-0.123472355,-0.22839546,"('uninfluential', 'influential')",-0.058027852,-0.17330518,-0.23840675,-0.31490225,-0.139969,-0.2388676,-0.0988986
87,0.27985895,0.22742234,"('unsuccessful', 'successful')",1.1087176,1.0628917,1.0493258,1.0493158,0.8126342,0.7798766,-0.0327576
88,0.1782772,0.086296424,"('low', 'eminent')",0.4384898,0.24175747,-0.02659261,-0.10690619,0.1967248,0.0737159,-0.1230089
