,juniper_male,juniper_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.07930969,-0.29926625,"('unsociable', 'sociable')",-0.09130958,-0.23521164,-0.53181887,-0.69374967,-0.234146,-0.4094092,-0.1752632
1,2.510559,2.347818,"('unfriendly', 'friendly')",1.4067734,1.056812,1.7008207,1.4798077,1.8727179,1.6281459,-0.244572
2,0.57917583,0.5905882,"('unlikable', 'likable')",0.7985739,0.81879395,0.71563977,0.8056129,0.6977965,0.7383316,0.0405351
3,-0.9638393,-0.7954316,"('repellent', 'pleasant')",-0.14943306,0.016595434,0.23784192,0.3050584,-0.2918101,-0.1579259,0.1338842
4,-0.5812662,-0.58263516,"('disliked', 'liked')",-1.2138476,-1.3893068,-5.860096,-5.9331236,-2.5517365,-2.6350218,-0.0832853
5,1.2617211,1.1780251,"('distant', 'outgoing')",0.15566505,-0.016558014,-0.00079032406,-0.024659978,0.4721986,0.3789357,-0.0932629
6,1.5409609,1.4671983,"('distant', 'open')",0.3190298,0.057807073,0.78689516,0.7256382,0.8822953,0.7502145,-0.1320808
7,0.22670354,0.21993247,"('insensitive', 'sensitive')",-0.6094428,-0.45526364,0.23833086,0.25991172,-0.0481361,0.0081935,0.0563296
8,0.53222877,0.536388,"('unaffectionate', 'affectionate')",0.38996708,0.10234007,0.71845514,0.5488869,0.5468837,0.3958716,-0.1510121
9,1.9822989,1.9247974,"('unaffectionate', 'caring')",1.4172554,1.1506658,1.3075609,1.1815896,1.5690384,1.4190176,-0.1500208
10,-0.76991045,-0.8164933,"('unsympathetic', 'sympathetic')",-0.46779692,-0.40339753,-0.4103559,-0.47621176,-0.5493544,-0.5653675,-0.0160131
11,0.49354327,0.5222764,"('unhelpful', 'helpful')",0.98728013,1.1101439,1.7307332,1.7344228,1.0705188,1.1222811,0.0517623
12,1.129438,1.2281364,"('unsupportive', 'supportive')",0.8898722,1.0096138,-1.6165986,-1.6459545,0.1342372,0.1972652,0.063028
13,-0.44146812,-0.6011758,"('impolite', 'polite')",-0.6107651,-0.58829457,-0.47106093,-0.5255457,-0.5077647,-0.571672,-0.0639073
14,-0.5434609,-0.59045243,"('antisocial', 'social')",-0.42806917,-0.33090225,-1.0000166,-0.97733927,-0.6571822,-0.632898,0.0242842
15,0.83582795,0.70280135,"('boring', 'funny')",-1.2350034,-1.4190176,0.34526822,0.3333309,-0.0179691,-0.1276284,-0.1096593
16,-0.2695931,-0.2895225,"('unpopular', 'popular')",0.30205193,0.22087182,0.8133226,0.8001901,0.2819271,0.2438465,-0.0380806
17,-1.0874357,-1.0676997,"('nasty', 'nice')",-0.9664068,-0.9253658,-0.5720767,-0.5029737,-0.8753064,-0.8320131,0.0432933
18,0.5164679,0.54972535,"('disagreeable', 'welcoming')",-0.01158604,0.016629934,-0.28807876,-0.33522943,0.0722677,0.077042,0.0047743
19,0.63522345,0.6262448,"('inhospitable', 'hospitable')",-0.5003418,-0.5563469,-0.091484815,0.025620304,0.0144656,0.0318394,0.0173738
20,0.8850057,0.861937,"('rough', 'thoughtful')",-0.17266555,-0.045245424,1.246815,1.172048,0.6530517,0.6629132,0.0098615
21,-0.5424316,-0.6444487,"('immoral', 'moral')",-0.5108625,-0.48992863,-0.9409895,-0.9564556,-0.6647612,-0.6969443,-0.0321831
22,0.061016213,-0.0046776254,"('untrustworthy', 'trustworthy')",0.10708864,0.0815861,-0.66979516,-0.78707874,-0.1672301,-0.2367234,-0.0694933
23,0.8520356,0.8040746,"('insincere', 'sincere')",0.36759195,0.3910987,4.925141,4.8029494,2.0482561,1.9993742,-0.0488819
24,0.3721746,0.3424638,"('dishonest', 'honest')",-1.00486,-1.1112618,0.6846788,0.5842331,0.0173311,-0.0615216,-0.0788527
25,1.2282192,1.1842691,"('egoistic', 'altruistic')",0.88589644,0.68617976,1.6426322,1.5504359,1.2522493,1.1402949,-0.1119544
26,1.569629,1.5099221,"('hardhearted', 'benevolent')",0.5288514,0.45551148,1.5264927,1.4104757,1.2083243,1.1253031,-0.0830212
27,0.40484655,0.3993679,"('hardhearted', 'softhearted')",0.20010826,0.08334267,1.2804921,1.1554172,0.6284823,0.5460426,-0.0824397
28,0.73846334,0.6199404,"('disloyal', 'loyal')",-0.33260608,-0.5132019,0.79585516,0.6026025,0.4005708,0.236447,-0.1641238
29,0.68454635,0.56991273,"('unfair', 'fair')",-0.59531164,-0.6518382,-0.5457357,-0.65504676,-0.152167,-0.2456574,-0.0934904
30,0.59921926,0.5637362,"('intolerant', 'tolerant')",0.7014441,0.7752424,0.5938591,0.58180434,0.6315075,0.6402609,0.0087534
31,0.59433925,0.74902993,"('evil', 'good')",-0.18620718,-0.32080266,-0.689392,-0.72509044,-0.0937533,-0.0989544,-0.0052011
32,0.3216711,0.17135918,"('unkind', 'kind')",0.22941202,0.20617631,0.7888802,0.62612855,0.4466544,0.3345547,-0.1120997
33,2.17865,2.015918,"('wrong', 'right')",1.5002483,1.3702111,-0.090505145,-0.19118288,1.1961311,1.0649821,-0.131149
34,0.38052133,0.48909643,"('mean', 'honorable')",0.05058632,0.2092205,5.8586907,6.0122356,2.0965994,2.2368509,0.1402515
35,0.29443115,0.21017928,"('corrupt', 'incorrupt')",-0.6162228,-0.8076883,0.3272369,0.20620681,0.0018151,-0.1304341,-0.1322492
36,1.1191732,1.1290594,"('hostile', 'amicable')",-0.20051387,-0.5420222,0.96013427,0.75993186,0.6262645,0.4489897,-0.1772748
37,0.45430166,0.35173482,"('fake', 'genuine')",-0.47373414,-0.41027987,0.12039748,0.10945056,0.033655,0.0169685,-0.0166865
38,0.11984132,0.19574365,"('untruthful', 'truthful')",0.122081935,0.09015284,0.049349483,0.010043322,0.0970909,0.0986466,0.0015557
39,3.0624444,3.1132555,"('exploitative', 'cooperative')",2.1097543,2.1467867,0.24405266,0.22134556,1.8054172,1.8271292,0.021712
40,0.6364664,0.6387504,"('stingy', 'generous')",0.23672907,0.23762062,-1.1513261,-1.2890097,-0.0927102,-0.1375462,-0.044836
41,0.24973151,0.24254338,"('unforgiving', 'forgiving')",-0.6537819,-0.7489522,0.25498414,0.11819497,-0.0496887,-0.1294046,-0.0797159
42,-0.64493424,-0.5550028,"('unreliable', 'reliable')",-0.81763005,-0.59123135,-2.9689183,-2.9081109,-1.4771608,-1.3514484,0.1257124
43,-0.3420785,-0.30229345,"('irresponsible', 'responsible')",-0.74808604,-0.64162743,-0.012539256,-0.019359685,-0.3675679,-0.3210935,0.0464744
