,fox_male,fox_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.70140076,0.6206674,"('unsociable', 'sociable')",-0.36429211,-0.5168941,0.1685543,0.0518866,-0.1166677
1,-0.42180702,-0.38555732,"('unfriendly', 'friendly')",1.180127,1.0633287,0.37916,0.3388857,-0.0402743
2,0.31002155,0.4278258,"('unlikable', 'likable')",0.5258937,0.5192399,0.4179576,0.4735329,0.0555753
3,0.6096813,0.755932,"('repellent', 'pleasant')",0.5953498,0.6370165,0.6025156,0.6964742,0.0939586
4,-2.1300774,-2.1632905,"('disliked', 'liked')",-6.7864976,-7.037401,-4.4582872,-4.6003456,-0.1420584
5,-1.5988374,-1.580014,"('distant', 'outgoing')",-0.48508838,-0.535352,-1.0419629,-1.057683,-0.0157201
6,-1.878067,-1.8118764,"('distant', 'open')",-0.42723337,-0.47934082,-1.1526502,-1.1456087,0.0070415
7,1.0258768,1.0515509,"('insensitive', 'sensitive')",0.0011479375,0.04245212,0.5135124,0.5470015,0.0334891
8,-0.14723107,-0.16077572,"('unaffectionate', 'affectionate')",0.7189827,0.684104,0.2858758,0.2616642,-0.0242116
9,0.7593525,0.7617838,"('unaffectionate', 'caring')",0.8609804,0.85495317,0.8101665,0.8083684,-0.0017981
10,1.4179223,1.4124389,"('unsympathetic', 'sympathetic')",-0.93297553,-0.9419159,0.2424734,0.2352615,-0.0072119
11,0.2747106,0.36984208,"('unhelpful', 'helpful')",1.3252456,1.4250067,0.7999781,0.8974244,0.0974463
12,0.20983958,0.31983075,"('unsupportive', 'supportive')",-2.4010677,-2.4170911,-1.0956141,-1.0486302,0.0469839
13,-0.12973267,-0.16363521,"('impolite', 'polite')",-1.4524634,-1.4023473,-0.791098,-0.7829913,0.0081067
14,2.2110162,2.1452281,"('antisocial', 'social')",0.050456963,-0.045884605,1.1307366,1.0496718,-0.0810648
15,0.8696368,0.7447964,"('boring', 'funny')",0.07695234,0.059788022,0.4732946,0.4022922,-0.0710024
16,-1.5951395,-1.5505852,"('unpopular', 'popular')",0.35611695,0.25956437,-0.6195112,-0.6455104,-0.0259992
17,-0.9267353,-0.83848834,"('nasty', 'nice')",-0.56418705,-0.50017,-0.7454612,-0.6693292,0.076132
18,-0.60344565,-0.61841583,"('disagreeable', 'welcoming')",-0.5500031,-0.6400491,-0.5767244,-0.6292325,-0.0525081
19,-1.4143507,-1.3051279,"('inhospitable', 'hospitable')",-0.7055262,-0.69389975,-1.0599384,-0.9995138,0.0604246
20,0.31320518,0.3164852,"('rough', 'thoughtful')",1.0860338,1.070126,0.6996195,0.6933056,-0.0063139
21,1.5893568,1.6560862,"('immoral', 'moral')",-0.60105795,-0.5910758,0.4941494,0.5325052,0.0383558
22,0.84364945,0.85308146,"('untrustworthy', 'trustworthy')",-0.95073533,-1.0272393,-0.0535429,-0.0870789,-0.033536
23,1.0652361,1.1546065,"('insincere', 'sincere')",5.448146,5.5281672,3.256691,3.3413868,0.0846958
24,0.96083933,0.91110975,"('dishonest', 'honest')",0.30096564,0.3074392,0.6309025,0.6092745,-0.021628
25,-0.18881257,-0.17675462,"('egoistic', 'altruistic')",1.2990941,1.2913538,0.5551407,0.5572996,0.0021589
26,0.70507795,0.6653717,"('hardhearted', 'benevolent')",1.8175111,1.7474235,1.2612945,1.2063977,-0.0548968
27,-0.047796533,-0.052307524,"('hardhearted', 'softhearted')",0.86906916,0.84382606,0.4106363,0.3957593,-0.014877
28,0.7984381,0.7861984,"('disloyal', 'loyal')",1.3027315,1.2210516,1.0505848,1.0036249,-0.0469599
29,-0.17471895,-0.2523012,"('unfair', 'fair')",-0.37799406,-0.5192175,-0.2763565,-0.3857594,-0.1094029
30,1.1557273,1.1647127,"('intolerant', 'tolerant')",0.81483173,0.78042406,0.9852795,0.9725684,-0.0127111
31,-2.2398248,-2.092698,"('evil', 'good')",-0.8120923,-0.8738436,-1.5259585,-1.4832709,0.0426876
32,0.6380701,0.55304515,"('unkind', 'kind')",0.18735653,0.07651349,0.4127133,0.3147793,-0.097934
33,-0.67684805,-0.7016295,"('wrong', 'right')",-0.5163947,-0.52798045,-0.5966214,-0.614805,-0.0181836
34,0.3099536,0.54704523,"('mean', 'honorable')",5.1684723,5.400291,2.739213,2.9736681,0.2344551
35,-2.316867,-2.445383,"('corrupt', 'incorrupt')",-0.13785674,-0.19837016,-1.2273619,-1.3218766,-0.0945147
36,-2.0458589,-1.975405,"('hostile', 'amicable')",-0.04787883,-0.17025591,-1.0468688,-1.0728304,-0.0259616
37,-0.13207123,-0.08838049,"('fake', 'genuine')",-0.010839492,0.04251607,-0.0714554,-0.0229322,0.0485232
38,-0.57841206,-0.4864362,"('untruthful', 'truthful')",-0.49859142,-0.46173093,-0.5385017,-0.4740835,0.0644182
39,1.6893278,1.6929111,"('exploitative', 'cooperative')",0.19660352,0.24295914,0.9429657,0.9679351,0.0249694
40,-0.94022703,-0.9565291,"('stingy', 'generous')",-2.0365593,-2.1740205,-1.4883932,-1.5652748,-0.0768816
41,-0.18056354,-0.03650237,"('unforgiving', 'forgiving')",-0.10467936,-0.22608155,-0.1426215,-0.131292,0.0113295
42,0.509136,0.4997303,"('unreliable', 'reliable')",-3.2956784,-3.393914,-1.3932712,-1.4470918,-0.0538206
43,1.2597295,1.36532,"('irresponsible', 'responsible')",0.39339384,0.41352907,0.8265617,0.8894245,0.0628628
44,-0.7939726,-0.7771141,"('prejudiced', 'unprejudiced')",-1.1492119,-1.1551182,-0.9715922,-0.9661162,0.005476
45,0.0021793246,0.16554502,"('incompetent', 'competent')",-0.19384,-0.26687813,-0.0958303,-0.0506666,0.0451637
46,0.6757129,0.7578827,"('uncompetitive', 'competitive')",-1.0035704,-1.0281634,-0.1639288,-0.1351404,0.0287884
47,0.38295388,0.472572,"('stupid', 'smart')",5.109576,5.2687707,2.7462649,2.8706713,0.1244064
48,0.95575285,0.9795591,"('unintelligent', 'intelligent')",0.46989855,0.50876147,0.7128257,0.7441603,0.0313346
49,0.16273578,0.27153495,"('unable', 'able')",-0.23300615,-0.2047505,-0.0351352,0.0333922,0.0685274
50,-1.0033445,-1.0615782,"('clumsy', 'skillful')",-0.06879105,-0.1904597,-0.5360678,-0.6260189,-0.0899511
51,-0.37031543,-0.53147435,"('uneducated', 'educated')",-0.0036031753,-0.094746575,-0.1869593,-0.3131105,-0.1261512
52,-1.360551,-1.434219,"('irrational', 'rational')",0.21327281,0.08233859,-0.5736391,-0.6759402,-0.1023011
53,-0.7869464,-0.7779074,"('uncreative', 'creative')",0.06506623,-0.01216979,-0.3609401,-0.3950386,-0.0340985
54,0.1717556,0.16308577,"('incapable', 'capable')",0.6954556,0.6988612,0.4336056,0.4309735,-0.0026321
55,1.6707177,1.7105807,"('incompetent', 'clever')",0.100515604,0.08265309,0.8856167,0.8966169,0.0110002
56,1.9509239,1.9808908,"('impractical', 'practical')",-0.45845228,-0.48379612,0.7462358,0.7485473,0.0023115
57,0.6571038,0.70340997,"('unimaginative', 'imaginative')",-3.188019,-3.2772276,-1.2654576,-1.2869089,-0.0214513
58,-0.06947562,-0.01597403,"('undiscriminating', 'discriminating')",0.40099993,0.29902682,0.1657622,0.1415264,-0.0242358
59,-0.4629439,-0.4555506,"('foolish', 'wise')",0.2792344,0.29079667,-0.0918548,-0.082377,0.0094778
60,2.3288462,2.3245168,"('inefficient', 'efficient')",-0.36602587,-0.2310911,0.9814101,1.0467129,0.0653028
61,0.5322433,0.3967869,"('illogical', 'logical')",0.40666646,0.23513652,0.4694549,0.3159617,-0.1534932
62,1.6994354,1.8349547,"('incompetent', 'brilliant')",0.2310272,0.31537256,0.9652313,1.0751636,0.1099323
63,-0.29055327,-0.17474905,"('unperceptive', 'insightful')",0.120214626,0.12751035,-0.0851693,-0.0236193,0.06155
64,-0.39790273,-0.51424813,"('shy', 'confident')",-6.2851114,-6.4608426,-3.341507,-3.4875455,-0.1460385
65,1.4508505,1.3731322,"('insecure', 'secure')",-0.3989091,-0.3731978,0.5259707,0.4999672,-0.0260035
66,-0.9055104,-0.9530021,"('inactive', 'active')",0.25454006,0.24781956,-0.3254852,-0.3525913,-0.0271061
67,-0.34187692,-0.4242653,"('doubtful', 'determined')",-0.49589106,-0.4929663,-0.418884,-0.4586158,-0.0397318
68,-0.46650502,-0.5289011,"('dependent', 'independent')",-0.98103267,-1.02942,-0.7237688,-0.7791606,-0.0553918
69,-1.5627536,-1.505053,"('lazy', 'industrious')",-0.51315993,-0.51808834,-1.0379567,-1.0115707,0.026386
70,1.242303,1.2749699,"('lethargic', 'energetic')",0.18122938,0.14701712,0.7117662,0.7109935,-0.0007727
71,-0.03381971,0.020189144,"('diffident', 'self-confident')",0.42186016,0.350789,0.1940202,0.1854891,-0.0085311
72,0.8697837,0.81607217,"('unambitious', 'ambitious')",-0.75871736,-0.6736761,0.0555332,0.071198,0.0156648
73,-0.13142812,-0.13675296,"('helpless', 'self-reliant')",-2.8817601,-2.9415886,-1.5065942,-1.5391707,-0.0325765
74,1.1476991,1.1536834,"('undedicated', 'dedicated')",-0.23674384,-0.33938122,0.4554777,0.4071511,-0.0483266
75,-0.6156507,-0.520979,"('meek', 'impulsive')",-0.5323742,-0.48436776,-0.5740125,-0.5026734,0.0713391
76,1.5432829,1.5546589,"('anxious', 'daring')",-0.3668609,-0.2924534,0.588211,0.6311027,0.0428917
77,0.088174954,0.18875316,"('unmotivated', 'motivated')",-1.2208955,-1.1258819,-0.5663603,-0.4685644,0.0977959
78,0.06397955,0.09573823,"('nonresilient', 'resilient')",-0.15447602,-0.17219697,-0.0452482,-0.0382294,0.0070188
79,-1.2195584,-1.2112943,"('wavering', 'unwavering')",-0.40493545,-0.3863393,-0.8122469,-0.7988168,0.0134301
80,0.8841356,0.80746907,"('dominated', 'dominating')",-0.87946695,-0.80739164,0.0023343,3.87e-05,-0.0022956
81,1.6812716,1.6350721,"('submissive', 'aggressive')",-1.0126034,-0.9151217,0.3343341,0.3599752,0.0256411
82,-0.089736626,-0.014223814,"('poor', 'rich')",5.8273206,5.8658895,2.8687921,2.9258327,0.0570406
83,0.0757992,-0.0076480284,"('powerless', 'powerful')",-0.81430465,-0.83606356,-0.3692527,-0.4218558,-0.0526031
84,0.53224206,0.4418863,"('inferior', 'superior')",1.0775179,1.033406,0.80488,0.7376462,-0.0672338
85,-0.83683354,-0.75512683,"('insignificant', 'prestigious')",0.21641223,0.17251778,-0.3102106,-0.2913045,0.0189061
86,0.68689346,0.58436775,"('uninfluential', 'influential')",-0.51379406,-0.6365762,0.0865497,-0.0261042,-0.1126539
87,0.09593283,0.028485876,"('unsuccessful', 'successful')",0.989583,0.9309695,0.5427579,0.4797277,-0.0630302
88,0.008284105,-0.10579099,"('low', 'eminent')",-0.33287096,-0.36608893,-0.1622934,-0.2359399,-0.0736465
