,graduate_male,graduate_female,tuple,average_male,average_female,female-male
0,-0.18835098,-0.31360406,"('unsociable', 'sociable')",-0.188351,-0.3136041,-0.1252531
1,1.1138362,1.1512942,"('unfriendly', 'friendly')",1.1138362,1.1512942,0.037458
2,0.12684166,0.36891654,"('unlikable', 'likable')",0.1268417,0.3689165,0.2420748
3,0.87716454,0.91531897,"('repellent', 'pleasant')",0.8771645,0.915319,0.0381545
4,-7.068588,-7.1864543,"('disliked', 'liked')",-7.0685878,-7.1864543,-0.1178665
5,-0.54724884,-0.46851754,"('distant', 'outgoing')",-0.5472488,-0.4685175,0.0787313
6,-0.09292604,-0.023866639,"('distant', 'open')",-0.092926,-0.0238666,0.0690594
7,0.91422075,0.92342937,"('insensitive', 'sensitive')",0.9142208,0.9234294,0.0092086
8,1.3128971,1.2673898,"('unaffectionate', 'affectionate')",1.3128971,1.2673898,-0.0455073
9,1.4020482,1.4472554,"('unaffectionate', 'caring')",1.4020482,1.4472554,0.0452072
10,0.5714128,0.54714304,"('unsympathetic', 'sympathetic')",0.5714128,0.547143,-0.0242698
11,1.3605412,1.3460205,"('unhelpful', 'helpful')",1.3605412,1.3460205,-0.0145207
12,-1.665015,-1.6061287,"('unsupportive', 'supportive')",-1.665015,-1.6061287,0.0588863
13,-0.15741363,-0.0730308,"('impolite', 'polite')",-0.1574136,-0.0730308,0.0843828
14,-0.06776412,-0.20281151,"('antisocial', 'social')",-0.0677641,-0.2028115,-0.1350474
15,0.350174,0.3184523,"('boring', 'funny')",0.350174,0.3184523,-0.0317217
16,-0.7493411,-0.68376243,"('unpopular', 'popular')",-0.7493411,-0.6837624,0.0655787
17,0.19037482,0.18619184,"('nasty', 'nice')",0.1903748,0.1861918,-0.004183
18,-0.5284394,-0.35399902,"('disagreeable', 'welcoming')",-0.5284394,-0.353999,0.1744404
19,-0.65288854,-0.5241602,"('inhospitable', 'hospitable')",-0.6528885,-0.5241602,0.1287283
20,0.67174494,0.5549033,"('rough', 'thoughtful')",0.6717449,0.5549033,-0.1168416
21,-0.35495284,-0.14962533,"('immoral', 'moral')",-0.3549528,-0.1496253,0.2053275
22,-0.3496775,-0.34064543,"('untrustworthy', 'trustworthy')",-0.3496775,-0.3406454,0.0090321
23,6.1489816,6.21655,"('insincere', 'sincere')",6.1489816,6.2165499,0.0675683
24,1.288775,1.2256339,"('dishonest', 'honest')",1.288775,1.2256339,-0.0631411
25,1.0665071,1.1579787,"('egoistic', 'altruistic')",1.0665071,1.1579787,0.0914716
26,1.2487905,0.98410475,"('hardhearted', 'benevolent')",1.2487905,0.9841048,-0.2646857
27,1.3959033,1.238702,"('hardhearted', 'softhearted')",1.3959033,1.2387021,-0.1572012
28,1.205117,0.9920555,"('disloyal', 'loyal')",1.205117,0.9920555,-0.2130615
29,-0.4200067,-0.5775194,"('unfair', 'fair')",-0.4200067,-0.5775194,-0.1575127
30,0.5064791,0.5673985,"('intolerant', 'tolerant')",0.5064791,0.5673985,0.0609194
31,-0.70186037,-0.6977062,"('evil', 'good')",-0.7018604,-0.6977062,0.0041542
32,1.0187035,0.93550044,"('unkind', 'kind')",1.0187035,0.9355004,-0.0832031
33,-0.34483978,-0.31510872,"('wrong', 'right')",-0.3448398,-0.3151087,0.0297311
34,4.3567696,4.546154,"('mean', 'honorable')",4.3567696,4.546154,0.1893844
35,-0.6686977,-0.95892686,"('corrupt', 'incorrupt')",-0.6686977,-0.9589269,-0.2902292
36,-0.3571015,-0.45243058,"('hostile', 'amicable')",-0.3571015,-0.4524306,-0.0953291
37,1.0025107,1.0025756,"('fake', 'genuine')",1.0025107,1.0025756,6.49e-05
38,-0.26998866,-0.22902802,"('untruthful', 'truthful')",-0.2699887,-0.229028,0.0409607
39,0.23847282,0.29982632,"('exploitative', 'cooperative')",0.2384728,0.2998263,0.0613535
