,velocity_male,velocity_female,tuple,average_male,average_female,female-male
0,0.9145267,0.7758794,"('unsociable', 'sociable')",0.9145267,0.7758794,-0.1386473
1,1.5906376,1.6535623,"('unfriendly', 'friendly')",1.5906376,1.6535623,0.0629247
2,0.045047335,0.25066337,"('unlikable', 'likable')",0.0450473,0.2506634,0.2056161
3,1.2339374,1.3533224,"('repellent', 'pleasant')",1.2339374,1.3533224,0.119385
4,-7.39681,-7.35498,"('disliked', 'liked')",-7.3968101,-7.35498,0.0418301
5,-0.73667073,-0.36351782,"('distant', 'outgoing')",-0.7366707,-0.3635178,0.3731529
6,-0.49299273,-0.17950487,"('distant', 'open')",-0.4929927,-0.1795049,0.3134878
7,2.2310748,2.1880922,"('insensitive', 'sensitive')",2.2310748,2.1880922,-0.0429826
8,1.3343475,1.3414124,"('unaffectionate', 'affectionate')",1.3343475,1.3414124,0.0070649
9,2.0854025,2.1562138,"('unaffectionate', 'caring')",2.0854025,2.1562138,0.0708113
10,2.0174546,1.8737301,"('unsympathetic', 'sympathetic')",2.0174546,1.8737301,-0.1437245
11,2.38402,2.4278486,"('unhelpful', 'helpful')",2.3840201,2.4278486,0.0438285
12,-0.5720621,-0.5089656,"('unsupportive', 'supportive')",-0.5720621,-0.5089656,0.0630965
13,0.6476796,0.5049894,"('impolite', 'polite')",0.6476796,0.5049894,-0.1426902
14,0.44987527,0.30450442,"('antisocial', 'social')",0.4498753,0.3045044,-0.1453709
15,0.5675661,0.5172267,"('boring', 'funny')",0.5675661,0.5172267,-0.0503394
16,-0.7827138,-0.57490677,"('unpopular', 'popular')",-0.7827138,-0.5749068,0.207807
17,-0.51384354,-0.42263147,"('nasty', 'nice')",-0.5138435,-0.4226315,0.091212
18,-0.44665313,-0.42655015,"('disagreeable', 'welcoming')",-0.4466531,-0.4265501,0.020103
19,-0.64085954,-0.3860529,"('inhospitable', 'hospitable')",-0.6408595,-0.3860529,0.2548066
20,0.81849384,0.66477114,"('rough', 'thoughtful')",0.8184938,0.6647711,-0.1537227
21,0.39482564,0.45982653,"('immoral', 'moral')",0.3948256,0.4598265,0.0650009
22,-0.062926605,0.044889532,"('untrustworthy', 'trustworthy')",-0.0629266,0.0448895,0.1078161
23,7.386293,7.482462,"('insincere', 'sincere')",7.3862929,7.4824619,0.096169
24,2.2162023,2.3077288,"('dishonest', 'honest')",2.2162023,2.3077288,0.0915265
25,0.79638237,0.8226256,"('egoistic', 'altruistic')",0.7963824,0.8226256,0.0262432
26,0.8645817,0.4728845,"('hardhearted', 'benevolent')",0.8645817,0.4728845,-0.3916972
27,2.0787656,1.8805434,"('hardhearted', 'softhearted')",2.0787656,1.8805434,-0.1982222
28,1.4276,1.3021232,"('disloyal', 'loyal')",1.4276,1.3021232,-0.1254768
29,-0.9965154,-0.9387876,"('unfair', 'fair')",-0.9965154,-0.9387876,0.0577278
30,1.4747399,1.4267251,"('intolerant', 'tolerant')",1.4747399,1.4267251,-0.0480148
31,-1.9388963,-1.7368957,"('evil', 'good')",-1.9388963,-1.7368957,0.2020006
32,1.5595788,1.3983796,"('unkind', 'kind')",1.5595788,1.3983796,-0.1611992
33,-0.21558733,-0.09922457,"('wrong', 'right')",-0.2155873,-0.0992246,0.1163627
34,4.7479,5.131595,"('mean', 'honorable')",4.7479,5.1315951,0.3836951
35,-1.5538327,-1.5199051,"('corrupt', 'incorrupt')",-1.5538327,-1.5199051,0.0339276
36,-1.4617925,-1.3997836,"('hostile', 'amicable')",-1.4617925,-1.3997836,0.0620089
37,1.4206643,1.3489411,"('fake', 'genuine')",1.4206643,1.3489411,-0.0717232
38,0.269414,0.39778733,"('untruthful', 'truthful')",0.269414,0.3977873,0.1283733
39,0.41241518,0.3645209,"('exploitative', 'cooperative')",0.4124152,0.3645209,-0.0478943
40,-0.6910667,-0.85834885,"('stingy', 'generous')",-0.6910667,-0.8583488,-0.1672821
41,0.59905356,0.2733445,"('unforgiving', 'forgiving')",0.5990536,0.2733445,-0.3257091
42,-2.0669663,-2.0131261,"('unreliable', 'reliable')",-2.0669663,-2.0131261,0.0538402
43,1.5918744,1.5950501,"('irresponsible', 'responsible')",1.5918744,1.5950501,0.0031757
44,-1.9579268,-2.0371668,"('prejudiced', 'unprejudiced')",-1.9579268,-2.0371668,-0.07924
45,0.9755805,0.9483532,"('incompetent', 'competent')",0.9755805,0.9483532,-0.0272273
46,0.16976856,0.11446395,"('uncompetitive', 'competitive')",0.1697686,0.1144639,-0.0553047
47,5.0841107,5.255879,"('stupid', 'smart')",5.0841107,5.2558789,0.1717682
48,1.5249913,1.3453066,"('unintelligent', 'intelligent')",1.5249913,1.3453066,-0.1796847
49,0.39062795,0.5686907,"('unable', 'able')",0.390628,0.5686907,0.1780627
50,-0.22664544,-0.13909772,"('clumsy', 'skillful')",-0.2266454,-0.1390977,0.0875477
51,1.2624619,1.2122738,"('uneducated', 'educated')",1.2624619,1.2122738,-0.0501881
52,-0.70230514,-0.6282099,"('irrational', 'rational')",-0.7023051,-0.6282099,0.0740952
53,0.13119219,0.0848701,"('uncreative', 'creative')",0.1311922,0.0848701,-0.0463221
54,1.1961412,1.539954,"('incapable', 'capable')",1.1961412,1.5399539,0.3438127
55,2.0159545,1.9265901,"('incompetent', 'clever')",2.0159545,1.9265901,-0.0893644
56,1.2781987,1.3275371,"('impractical', 'practical')",1.2781987,1.3275371,0.0493384
57,-1.8701249,-2.0127635,"('unimaginative', 'imaginative')",-1.8701249,-2.0127635,-0.1426386
58,0.52658296,0.44751415,"('undiscriminating', 'discriminating')",0.526583,0.4475141,-0.0790689
59,-0.68029875,-0.4995746,"('foolish', 'wise')",-0.6802987,-0.4995746,0.1807241
60,1.5507635,1.4508748,"('inefficient', 'efficient')",1.5507635,1.4508748,-0.0998887
61,0.8704601,0.68110204,"('illogical', 'logical')",0.8704601,0.681102,-0.1893581
62,1.999666,2.134824,"('incompetent', 'brilliant')",1.999666,2.134824,0.135158
63,1.2968221,1.359097,"('unperceptive', 'insightful')",1.2968221,1.359097,0.0622749
64,-6.3310504,-6.1881,"('shy', 'confident')",-6.3310504,-6.1880999,0.1429505
65,0.9376829,0.9793241,"('insecure', 'secure')",0.9376829,0.9793241,0.0416412
66,-0.80002654,-0.66738623,"('inactive', 'active')",-0.8000265,-0.6673862,0.1326403
67,-0.8972408,-0.9986152,"('doubtful', 'determined')",-0.8972408,-0.9986152,-0.1013744
68,-0.5904998,-0.35457078,"('dependent', 'independent')",-0.5904998,-0.3545708,0.235929
69,-2.5841184,-2.3611073,"('lazy', 'industrious')",-2.5841184,-2.3611073,0.2230111
70,2.1983283,2.2150676,"('lethargic', 'energetic')",2.1983283,2.2150676,0.0167393
71,0.01108769,0.29204953,"('diffident', 'self-confident')",0.0110877,0.2920495,0.2809618
72,1.2092376,1.3097581,"('unambitious', 'ambitious')",1.2092376,1.3097581,0.1005205
73,-2.8247776,-2.5819354,"('helpless', 'self-reliant')",-2.8247776,-2.5819354,0.2428422
74,1.0609044,0.821906,"('undedicated', 'dedicated')",1.0609044,0.821906,-0.2389984
75,-1.6676145,-1.4005429,"('meek', 'impulsive')",-1.6676145,-1.4005429,0.2670716
76,1.1191418,0.9105745,"('anxious', 'daring')",1.1191418,0.9105745,-0.2085673
77,-0.7371924,-0.6143714,"('unmotivated', 'motivated')",-0.7371924,-0.6143714,0.122821
78,-0.3353212,-0.3456961,"('nonresilient', 'resilient')",-0.3353212,-0.3456961,-0.0103749
79,-0.8482193,-0.71122634,"('wavering', 'unwavering')",-0.8482193,-0.7112263,0.136993
80,0.86024165,0.69706047,"('dominated', 'dominating')",0.8602417,0.6970605,-0.1631812
81,0.7727133,0.59550834,"('submissive', 'aggressive')",0.7727133,0.5955083,-0.177205
82,6.5358505,6.913043,"('poor', 'rich')",6.5358505,6.913043,0.3771925
83,-0.298696,-0.29290754,"('powerless', 'powerful')",-0.298696,-0.2929075,0.0057885
84,0.26471412,0.31510442,"('inferior', 'superior')",0.2647141,0.3151044,0.0503903
85,-1.3980075,-1.4673712,"('insignificant', 'prestigious')",-1.3980075,-1.4673712,-0.0693637
86,1.452903,1.3357182,"('uninfluential', 'influential')",1.452903,1.3357182,-0.1171848
87,0.7995569,1.0390952,"('unsuccessful', 'successful')",0.7995569,1.0390952,0.2395383
88,0.5847672,0.53704,"('low', 'eminent')",0.5847672,0.53704,-0.0477272
