,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
28,0.5253465,0.42369944,"('disloyal', 'loyal')",0.31628555,0.20252457,1.0726962,0.9498492,0.6381094,0.5253577,-0.1127517
29,-1.0331237,-1.1451831,"('unfair', 'fair')",-1.8349861,-1.7833011,-0.37947863,-0.5423537,-1.0825295,-1.1569459,-0.0744164
30,1.2942063,1.3368427,"('intolerant', 'tolerant')",2.0798166,2.0571074,0.97516197,0.9938353,1.4497283,1.4625951,0.0128668
31,-1.3154843,-1.4938837,"('evil', 'good')",-1.0395334,-1.118784,-0.7658154,-0.8028676,-1.0402776,-1.1385117,-0.0982341
32,1.0358579,0.9728824,"('unkind', 'kind')",0.96726185,0.8889746,1.213439,1.0939445,1.0721862,0.9852672,-0.086919
33,0.021437224,-0.101714045,"('wrong', 'right')",0.054073915,0.007166706,-0.12693806,-0.2515376,-0.0171423,-0.1153616,-0.0982193
34,-0.49267456,-0.39109507,"('mean', 'honorable')",-0.07504109,0.048873834,5.686754,5.910903,1.7063462,1.8562272,0.149881
35,-1.7574085,-1.9514577,"('corrupt', 'incorrupt')",-2.1450648,-2.2588696,-0.3237781,-0.5256239,-1.4087505,-1.5786503,-0.1698998
36,-2.0850577,-2.2622702,"('hostile', 'amicable')",-2.099026,-2.4467967,-0.007665284,-0.14456534,-1.3972497,-1.6178773,-0.2206276
37,0.6061876,0.68313265,"('fake', 'genuine')",0.18041325,0.23932266,0.8496031,0.85567725,0.5454013,0.5927109,0.0473096
38,0.249498,0.2391722,"('untruthful', 'truthful')",-0.16783488,-0.19725429,-0.18518144,-0.08164859,-0.0345061,-0.0132436,0.0212625
39,1.3344692,1.3201716,"('exploitative', 'cooperative')",0.5370545,0.78734374,0.4039143,0.41710138,0.7584793,0.8415389,0.0830596
40,0.6860107,0.6019522,"('stingy', 'generous')",1.1977719,1.2323105,-0.8330662,-0.8938722,0.3502388,0.3134635,-0.0367753
41,1.5004288,1.4175727,"('unforgiving', 'forgiving')",0.43978816,0.40859565,0.3498018,0.3190222,0.7633396,0.7150636,-0.048276
42,0.24157919,0.36666596,"('unreliable', 'reliable')",0.14318195,0.35089457,-2.489878,-2.38894,-0.7017056,-0.5571265,0.1445791
43,1.373965,1.5187541,"('irresponsible', 'responsible')",0.527984,0.78961426,0.6056052,0.71449035,0.8358514,1.0076196,0.1717682
44,-2.3599167,-2.3610573,"('prejudiced', 'unprejudiced')",-1.4632655,-1.2676184,-1.6368265,-1.5388883,-1.8200029,-1.7225213,0.0974816
45,1.3377373,1.3118716,"('incompetent', 'competent')",1.4632763,1.3212337,0.18176717,0.05785317,0.9942602,0.8969862,-0.097274
46,1.5320208,1.6800572,"('uncompetitive', 'competitive')",2.2187748,2.1680348,-0.57474184,-0.619168,1.0586846,1.076308,0.0176234
47,0.038453687,0.12244201,"('stupid', 'smart')",0.26773745,0.38395986,5.090168,5.2147813,1.7987863,1.9070611,0.1082748
48,0.4177574,0.48993587,"('unintelligent', 'intelligent')",-0.013086779,-0.05620698,0.005099831,-0.012215504,0.1365902,0.1405045,0.0039143
49,-1.3528526,-1.2705979,"('unable', 'able')",-0.7477384,-0.649983,-0.7054442,-0.5324225,-0.935345,-0.8176678,0.1176772
50,-0.70621145,-0.70548993,"('clumsy', 'skillful')",-0.40277156,-0.5532225,-0.08281921,-0.115889974,-0.3972674,-0.4582008,-0.0609334
51,1.9781438,1.8976165,"('uneducated', 'educated')",1.0455711,0.8052611,0.55887914,0.44807115,1.1941981,1.0503163,-0.1438818
52,-2.1186876,-2.362274,"('irrational', 'rational')",-1.0644351,-1.2175256,-0.08452362,-0.17402782,-1.0892154,-1.2512759,-0.1620605
53,0.21556804,0.22207752,"('uncreative', 'creative')",0.060903065,0.014090825,0.9028923,0.9144817,0.3931211,0.38355,-0.0095711
54,-0.5914466,-0.6417174,"('incapable', 'capable')",-0.57341975,-0.6015083,0.9204149,0.9976269,-0.0814838,-0.0818663,-0.0003825
55,2.0160503,2.1752596,"('incompetent', 'clever')",1.5148523,1.5227822,0.085963815,0.055769112,1.2056221,1.2512704,0.0456483
56,2.7026584,2.88399,"('impractical', 'practical')",1.230173,1.2484282,-0.24259602,-0.18570025,1.2300785,1.3155727,0.0854942
57,0.9388242,0.9850644,"('unimaginative', 'imaginative')",0.66296077,0.47057676,-1.9242884,-1.9830159,-0.1075011,-0.1757916,-0.0682905
58,0.5086993,0.50130606,"('undiscriminating', 'discriminating')",0.87950075,0.8386815,0.40211314,0.35034934,0.5967711,0.5634456,-0.0333255
59,-1.3599691,-1.5371382,"('foolish', 'wise')",-0.78387564,-0.7842052,-0.0053862296,0.056963556,-0.7164103,-0.7547933,-0.038383
60,2.2274377,2.4879425,"('inefficient', 'efficient')",1.5512662,1.7115179,-0.36902487,-0.18551192,1.1365596,1.3379828,0.2014232
61,0.43649536,0.3010754,"('illogical', 'logical')",-0.3775705,-0.5075308,0.18547466,0.027226692,0.0814665,-0.0597429,-0.1412094
62,1.0488226,1.2079773,"('incompetent', 'brilliant')",1.4152377,1.6636906,-0.024983563,0.14720574,0.8130256,1.0062912,0.1932656
63,1.5561774,1.5368123,"('unperceptive', 'insightful')",1.6225328,1.6116768,1.061298,1.1681606,1.4133361,1.4388831,0.025547
64,-0.17733794,-0.16246416,"('shy', 'confident')",0.6324151,0.6926658,-6.709945,-6.6607394,-2.084956,-2.0435127,0.0414433
65,0.96816206,1.0295662,"('insecure', 'secure')",0.6244079,0.4996191,-0.4011224,-0.36445156,0.3971492,0.3882446,-0.0089046
66,-0.8851498,-0.95518845,"('inactive', 'active')",-0.6068545,-0.5832166,1.1537914,1.0176945,-0.1127376,-0.1735702,-0.0608326
67,1.1089878,1.1784788,"('doubtful', 'determined')",-0.19981031,-0.12645884,-0.50134814,-0.45059127,0.1359431,0.2004762,0.0645331
68,-0.32292885,-0.36407986,"('dependent', 'independent')",-1.0602002,-1.0887934,-0.77054,-0.790055,-0.7178897,-0.7476428,-0.0297531
69,-1.29157,-1.404908,"('lazy', 'industrious')",-0.24590106,-0.22912285,-0.5985135,-0.6641957,-0.7119948,-0.7660755,-0.0540807
70,2.1231868,2.2150798,"('lethargic', 'energetic')",1.5906374,1.6008793,1.063403,1.1046041,1.5924091,1.6401877,0.0477786
71,0.7825731,0.59794897,"('diffident', 'self-confident')",-0.13525558,-0.04969737,0.3963841,0.37884748,0.3479005,0.309033,-0.0388675
72,1.5271416,1.5036987,"('unambitious', 'ambitious')",0.048908852,0.08412987,-0.6880336,-0.62119174,0.2960056,0.3222123,0.0262067
73,-0.5476328,-0.5000827,"('helpless', 'self-reliant')",0.23094247,0.2254934,-3.0085146,-2.9596405,-1.1084016,-1.0780766,0.030325
74,2.3531344,2.3714328,"('undedicated', 'dedicated')",1.387746,1.43385,0.7015556,0.6678169,1.4808121,1.4910332,0.0102211
75,-1.4006054,-1.4458394,"('meek', 'impulsive')",-0.8638202,-0.9390982,-0.30286613,-0.21520996,-0.855764,-0.8667158,-0.0109518
76,1.0394173,1.2659029,"('anxious', 'daring')",0.89537776,1.1118693,-0.04848417,0.09530028,0.6287703,0.8243575,0.1955872
77,0.31161922,0.46335188,"('unmotivated', 'motivated')",0.013923667,0.024854789,-1.229111,-1.1432568,-0.3011893,-0.2183501,0.0828392
78,0.14774977,0.2020025,"('nonresilient', 'resilient')",0.9654177,0.9586907,0.06560386,0.08907416,0.3929238,0.4165891,0.0236653
79,-1.0246333,-1.1712847,"('wavering', 'unwavering')",-1.1088201,-1.326678,0.12845743,0.14341134,-0.6683319,-0.7848504,-0.1165185
80,1.0545743,1.1235212,"('dominated', 'dominating')",1.0144539,1.1296554,-0.691916,-0.7604646,0.4590374,0.4975707,0.0385333
81,1.6874588,1.7438068,"('submissive', 'aggressive')",1.7734191,1.5569065,-0.51559764,-0.5308609,0.9817601,0.9232841,-0.058476
82,0.21461084,0.2744763,"('poor', 'rich')",0.23652828,0.12505801,5.866903,5.952098,2.1060139,2.1172107,0.0111968
83,-0.27789193,-0.2283156,"('powerless', 'powerful')",-0.49455053,-0.46720645,-1.0532026,-1.1104833,-0.6085484,-0.6020018,0.0065466
84,0.6127072,0.598673,"('inferior', 'superior')",-0.7399205,-0.67777973,0.3599272,0.32231927,0.0775713,0.0810708,0.0034995
85,-1.5560114,-1.7160014,"('insignificant', 'prestigious')",-0.49409693,-0.5241861,0.35641858,0.43946293,-0.5645633,-0.6002415,-0.0356782
86,2.002386,1.9379292,"('uninfluential', 'influential')",1.2064115,0.8503083,0.5394173,0.30992734,1.2494049,1.0327217,-0.2166832
87,0.60109866,0.587366,"('unsuccessful', 'successful')",1.7500701,1.6908503,0.88784343,0.83118516,1.0796707,1.0364672,-0.0432035
88,0.33916086,0.3616227,"('low', 'eminent')",0.5725218,0.34900844,0.100683965,0.10087572,0.3374556,0.2705023,-0.0669533
