,nisource_male,nisource_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1633792,-1.2424124,"('unsociable', 'sociable')",0.049921818,-0.08847526,-0.5567287,-0.6654438,-0.1087151
1,-2.4306822,-2.6141691,"('unfriendly', 'friendly')",1.5277636,1.2748995,-0.4514593,-0.6696348,-0.2181755
2,0.8955715,0.8623824,"('unlikable', 'likable')",0.6760252,0.75040454,0.7857983,0.8063935,0.0205952
3,-0.263139,-0.031920142,"('repellent', 'pleasant')",0.06362267,0.19610249,-0.0997582,0.0820912,0.1818494
4,0.26963383,0.16234758,"('disliked', 'liked')",-5.3745008,-5.2966037,-2.5524335,-2.5671279,-0.0146944
5,-1.3743416,-1.4547048,"('distant', 'outgoing')",-0.49063265,-0.6262487,-0.9324871,-1.0404768,-0.1079897
6,-1.6192077,-1.6896842,"('distant', 'open')",-0.10983322,-0.29648376,-0.8645205,-0.993084,-0.1285635
7,-0.42416677,-0.26508933,"('insensitive', 'sensitive')",0.8632375,0.9108178,0.2195354,0.3228642,0.1033288
8,-2.1217096,-2.2527437,"('unaffectionate', 'affectionate')",0.4661064,0.23406368,-0.8278016,-1.00934,-0.1815384
9,-2.3897996,-2.4615605,"('unaffectionate', 'caring')",0.78742033,0.63367987,-0.8011897,-0.9139403,-0.1127506
10,-0.9921722,-0.85185647,"('unsympathetic', 'sympathetic')",0.09921618,0.0904326,-0.446478,-0.3807119,0.0657661
11,-0.40933383,-0.29934418,"('unhelpful', 'helpful')",1.8578933,1.9046094,0.7242798,0.8026326,0.0783528
12,-1.2146962,-1.1018935,"('unsupportive', 'supportive')",-1.4660767,-1.367907,-1.3403864,-1.2349002,0.1054862
13,0.00930574,0.04708811,"('impolite', 'polite')",-0.25585663,-0.12402807,-0.1232754,-0.03847,0.0848054
14,0.4480454,0.56216615,"('antisocial', 'social')",0.1993289,0.2553214,0.3236871,0.4087438,0.0850567
15,0.116374806,-0.028715556,"('boring', 'funny')",0.77282757,0.68485004,0.4446012,0.3280672,-0.116534
16,-0.27759135,-0.25100788,"('unpopular', 'popular')",0.41413596,0.44072628,0.0682723,0.0948592,0.0265869
17,-0.17761013,-0.113213934,"('nasty', 'nice')",-0.16124313,-0.102575034,-0.1694266,-0.1078945,0.0615321
18,-0.5750166,-0.4990407,"('disagreeable', 'welcoming')",-0.37365323,-0.3633403,-0.4743349,-0.4311905,0.0431444
19,-1.2796656,-1.3140951,"('inhospitable', 'hospitable')",-0.3651483,-0.40826738,-0.8224069,-0.8611813,-0.0387744
20,0.6016687,0.667186,"('rough', 'thoughtful')",1.0761527,1.0534457,0.8389107,0.8603159,0.0214052
21,0.18997163,0.33207807,"('immoral', 'moral')",-0.4195953,-0.24437451,-0.1148118,0.0438518,0.1586636
22,0.048354845,0.14454383,"('untrustworthy', 'trustworthy')",-0.7298208,-0.7242765,-0.340733,-0.2898663,0.0508667
23,-1.1408411,-1.0493027,"('insincere', 'sincere')",5.154208,4.978639,2.0066836,1.9646683,-0.0420153
24,-0.51322985,-0.48422375,"('dishonest', 'honest')",0.7687541,0.73787993,0.1277621,0.1268281,-0.000934
25,-0.36787012,-0.45509323,"('egoistic', 'altruistic')",1.4383093,1.3380665,0.5352196,0.4414866,-0.093733
26,-0.5088832,-0.6005604,"('hardhearted', 'benevolent')",1.905979,1.7699815,0.698548,0.5847105,-0.1138375
27,-0.57901996,-0.45276204,"('hardhearted', 'softhearted')",1.0813111,1.0317404,0.2511456,0.2894892,0.0383436
28,-0.8381395,-0.9013135,"('disloyal', 'loyal')",0.7440738,0.5996787,-0.0470328,-0.1508174,-0.1037846
29,-0.4553072,-0.46762818,"('unfair', 'fair')",-0.81399715,-1.005466,-0.6346521,-0.7365471,-0.101895
30,0.43553853,0.48845926,"('intolerant', 'tolerant')",1.9646881,2.0171742,1.2001133,1.2528168,0.0527035
31,-1.3604892,-1.4607109,"('evil', 'good')",-1.1179706,-1.3439027,-1.2392299,-1.4023068,-0.1630769
32,-0.6001384,-0.606696,"('unkind', 'kind')",0.95434713,0.8652027,0.1771044,0.1292534,-0.047851
33,-0.020078532,-0.11572872,"('wrong', 'right')",-0.59041995,-0.6496851,-0.3052492,-0.3827069,-0.0774577
34,-0.06296307,0.073099285,"('mean', 'honorable')",5.3564577,5.398082,2.6467474,2.7355905,0.0888431
35,0.20471072,-0.013162542,"('corrupt', 'incorrupt')",-0.374222,-0.64974797,-0.0847556,-0.3314553,-0.2466997
36,-0.9437193,-1.1807529,"('hostile', 'amicable')",-0.11605862,-0.44612557,-0.529889,-0.8134392,-0.2835502
37,0.22575712,0.27572265,"('fake', 'genuine')",0.41150543,0.41824856,0.3186313,0.3469856,0.0283543
38,-1.655878,-1.6626533,"('untruthful', 'truthful')",-0.12213163,-0.05108333,-0.8890048,-0.8568683,0.0321365
39,0.55905324,0.62177074,"('exploitative', 'cooperative')",0.23695445,0.2968049,0.3980038,0.4592878,0.061284
40,0.0953446,0.09788019,"('stingy', 'generous')",-1.1191696,-1.146563,-0.5119125,-0.5243414,-0.0124289
41,-0.40720302,-0.4149128,"('unforgiving', 'forgiving')",0.2237911,0.1341952,-0.091706,-0.1403588,-0.0486528
42,1.0434116,1.265854,"('unreliable', 'reliable')",-2.3882186,-2.153435,-0.6724035,-0.4437905,0.228613
43,-0.9426504,-0.81799126,"('irresponsible', 'responsible')",0.7776774,0.7909229,-0.0824865,-0.0135342,0.0689523
44,1.1536044,1.1743276,"('prejudiced', 'unprejudiced')",-1.4564071,-1.3688855,-0.1514013,-0.097279,0.0541223
45,-0.42043334,-0.30840996,"('incompetent', 'competent')",0.32796773,0.3261396,-0.0462328,0.0088648,0.0550976
46,-0.11851893,0.028664239,"('uncompetitive', 'competitive')",-0.5084248,-0.41699424,-0.3134719,-0.194165,0.1193069
47,0.21147263,0.31419635,"('stupid', 'smart')",5.115876,5.074942,2.6636744,2.6945691,0.0308947
48,-0.48606467,-0.46975186,"('unintelligent', 'intelligent')",0.9690779,0.9940082,0.2415066,0.2621282,0.0206216
49,-0.44625378,-0.26011884,"('unable', 'able')",-0.28078333,-0.13246782,-0.3635185,-0.1962933,0.1672252
50,0.5327895,0.5878246,"('clumsy', 'skillful')",0.10829296,0.113526896,0.3205412,0.3506757,0.0301345
51,-0.44263437,-0.48262638,"('uneducated', 'educated')",0.5005101,0.4713498,0.0289379,-0.0056383,-0.0345762
52,-0.51598513,-0.75420976,"('irrational', 'rational')",-0.095517986,-0.3171841,-0.3057516,-0.5356969,-0.2299453
53,-1.4371306,-1.4449852,"('uncreative', 'creative')",0.6985903,0.61914176,-0.3692701,-0.4129217,-0.0436516
54,-0.56031436,-0.7084558,"('incapable', 'capable')",0.99484336,0.91077554,0.2172645,0.1011599,-0.1161046
55,0.084496915,0.23298116,"('incompetent', 'clever')",0.39951855,0.49512342,0.2420077,0.3640523,0.1220446
56,0.3160678,0.36531043,"('impractical', 'practical')",0.52239037,0.61934763,0.4192291,0.492329,0.0730999
57,-0.35552013,-0.37433308,"('unimaginative', 'imaginative')",-1.7022446,-1.7265335,-1.0288824,-1.0504333,-0.0215509
58,-0.77887034,-0.7996111,"('undiscriminating', 'discriminating')",0.21495885,0.100821644,-0.2819557,-0.3493947,-0.067439
59,-0.46603778,-0.5005947,"('foolish', 'wise')",0.3150467,0.2923256,-0.0754955,-0.1041345,-0.028639
60,0.509932,0.69339794,"('inefficient', 'efficient')",0.34916073,0.63739026,0.4295464,0.6653941,0.2358477
61,-0.2059282,-0.2953943,"('illogical', 'logical')",0.16487509,-0.00439463,-0.0205266,-0.1498945,-0.1293679
62,0.54808915,0.7374551,"('incompetent', 'brilliant')",0.7698795,0.99696213,0.6589843,0.8672086,0.2082243
63,-0.79216003,-0.61910826,"('unperceptive', 'insightful')",1.0409003,1.1770316,0.1243702,0.2789617,0.1545915
64,0.1701551,0.131356,"('shy', 'confident')",-5.936928,-5.757128,-2.8833864,-2.8128858,0.0705006
65,0.15497366,0.19010077,"('insecure', 'secure')",-0.25120413,-0.20620519,-0.0481152,-0.0080522,0.040063
66,-0.28415173,-0.41447034,"('inactive', 'active')",0.4844989,0.32872516,0.1001736,-0.0428726,-0.1430462
67,0.50029767,0.51828396,"('doubtful', 'determined')",-0.19916187,-0.19307736,0.1505679,0.1626033,0.0120354
68,-0.16639253,-0.11641915,"('dependent', 'independent')",-0.8241562,-0.78839535,-0.4952744,-0.4524072,0.0428672
69,0.8760053,0.77096933,"('lazy', 'industrious')",-0.2487336,-0.26890314,0.3136359,0.2510331,-0.0626028
70,0.4180382,0.634488,"('lethargic', 'energetic')",1.0164951,1.1638288,0.7172667,0.8991584,0.1818917
71,-1.0634575,-1.0666668,"('diffident', 'self-confident')",0.37431842,0.3525327,-0.3445695,-0.357067,-0.0124975
72,-0.79887664,-0.81798303,"('unambitious', 'ambitious')",-0.6663864,-0.73183244,-0.7326316,-0.7749077,-0.0422761
73,1.0867385,1.0463512,"('helpless', 'self-reliant')",-2.585155,-2.4525428,-0.7492083,-0.7030958,0.0461125
74,-0.1373967,-0.05594837,"('undedicated', 'dedicated')",0.2575092,0.2498972,0.0600563,0.0969744,0.0369181
75,0.14231221,0.073696576,"('meek', 'impulsive')",-0.45681202,-0.4741875,-0.1572499,-0.2002455,-0.0429956
76,1.0831544,1.3040717,"('anxious', 'daring')",0.41209882,0.6273274,0.7476267,0.9656996,0.2180729
77,-0.35220483,-0.28673914,"('unmotivated', 'motivated')",-0.9163501,-0.8188197,-0.6342775,-0.5527794,0.0814981
78,-1.0199507,-0.8831209,"('nonresilient', 'resilient')",0.070091985,0.17463295,-0.4749294,-0.354244,0.1206854
79,-0.6747018,-0.79420334,"('wavering', 'unwavering')",-0.20682038,-0.32844824,-0.4407611,-0.5613258,-0.1205647
80,1.0908955,1.1765008,"('dominated', 'dominating')",-1.1411808,-1.0231398,-0.0251426,0.0766805,0.1018231
81,1.2669376,1.2323661,"('submissive', 'aggressive')",0.0111195445,0.18343192,0.6390285,0.707899,0.0688705
