,ametek_male,ametek_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.53824085,-0.72969115,"('unsociable', 'sociable')",-0.5696323,-0.77159214,-0.5539366,-0.7506416,-0.196705
1,-0.7969772,-0.8046223,"('unfriendly', 'friendly')",1.3675594,1.2033913,0.2852911,0.1993845,-0.0859066
2,0.954927,1.0464956,"('unlikable', 'likable')",0.9047689,1.0275065,0.929848,1.037001,0.107153
3,0.19694157,0.2692294,"('repellent', 'pleasant')",0.50714016,0.5358168,0.3520409,0.4025231,0.0504822
4,-0.39604804,-0.48173952,"('disliked', 'liked')",-6.0993996,-6.1338334,-3.2477238,-3.3077865,-0.0600627
5,-1.0476923,-0.9240226,"('distant', 'outgoing')",-0.75252455,-0.66623485,-0.9001085,-0.7951287,0.1049798
6,-1.3318578,-1.163185,"('distant', 'open')",-0.37084168,-0.2842081,-0.8513497,-0.7236965,0.1276532
7,-0.097207904,-0.099447995,"('insensitive', 'sensitive')",0.23121426,0.19802481,0.0670032,0.0492884,-0.0177148
8,-0.6727556,-0.69395256,"('unaffectionate', 'affectionate')",0.62133527,0.5913442,-0.0257102,-0.0513042,-0.025594
9,-0.9781656,-1.0317864,"('unaffectionate', 'caring')",0.782897,0.73837775,-0.0976343,-0.1467043,-0.04907
10,-0.6138622,-0.61503446,"('unsympathetic', 'sympathetic')",-0.48336682,-0.5346159,-0.5486145,-0.5748252,-0.0262107
11,0.44252527,0.4794639,"('unhelpful', 'helpful')",2.0820298,2.0751183,1.2622776,1.2772911,0.0150135
12,-0.5436958,-0.42208776,"('unsupportive', 'supportive')",-2.1508327,-2.1118956,-1.3472643,-1.2669916,0.0802727
13,-0.26899624,-0.28539065,"('impolite', 'polite')",-0.44717067,-0.4486271,-0.3580835,-0.3670089,-0.0089254
14,0.034401223,-0.05907038,"('antisocial', 'social')",-0.27698877,-0.43858868,-0.1212938,-0.2488295,-0.1275357
15,0.5989438,0.48072952,"('boring', 'funny')",0.7490387,0.70001054,0.6739913,0.5903701,-0.0836212
16,-0.3239802,-0.36457986,"('unpopular', 'popular')",0.773805,0.7381791,0.2249124,0.1867996,-0.0381128
17,-0.2707207,-0.15959448,"('nasty', 'nice')",-0.20127973,-0.18246484,-0.2360002,-0.1710297,0.0649705
18,-0.11071999,0.03606286,"('disagreeable', 'welcoming')",-0.35080865,-0.322617,-0.2307643,-0.1432771,0.0874872
19,-1.090719,-0.9638748,"('inhospitable', 'hospitable')",-0.2855891,-0.15009828,-0.688154,-0.5569866,0.1311674
20,-0.15240593,-0.12947507,"('rough', 'thoughtful')",1.0110216,0.9414718,0.4293078,0.4059984,-0.0233094
21,0.19890672,0.0728928,"('immoral', 'moral')",-0.2473473,-0.2677476,-0.0242203,-0.0974274,-0.0732071
22,0.335783,0.33740944,"('untrustworthy', 'trustworthy')",-0.90311474,-1.0004703,-0.2836659,-0.3315304,-0.0478645
23,0.10088105,0.10299739,"('insincere', 'sincere')",5.5004487,5.3496127,2.8006649,2.726305,-0.0743599
24,-0.23509556,-0.24914692,"('dishonest', 'honest')",0.51247287,0.45293927,0.1386887,0.1018962,-0.0367925
25,-0.2418024,-0.3203201,"('egoistic', 'altruistic')",1.3108017,1.2176912,0.5344996,0.4486855,-0.0858141
26,0.3728885,0.25219002,"('hardhearted', 'benevolent')",1.7424196,1.5764552,1.057654,0.9143226,-0.1433314
27,-0.18261889,-0.02529668,"('hardhearted', 'softhearted')",1.0324324,1.0230469,0.4249068,0.4988751,0.0739683
28,-0.4474699,-0.6018192,"('disloyal', 'loyal')",0.9063034,0.730874,0.2294168,0.0645274,-0.1648894
29,-0.858829,-0.87485373,"('unfair', 'fair')",-0.6910698,-0.86095464,-0.7749494,-0.8679042,-0.0929548
30,1.0526007,0.9862596,"('intolerant', 'tolerant')",1.4574107,1.4401215,1.2550057,1.2131906,-0.0418151
31,-1.2678264,-1.1399993,"('evil', 'good')",-1.2425128,-1.3358225,-1.2551696,-1.2379109,0.0172587
32,0.050840262,-0.045923766,"('unkind', 'kind')",1.1317627,0.9657934,0.5913015,0.4599348,-0.1313667
33,0.06574425,0.02682224,"('wrong', 'right')",-0.63926464,-0.6946642,-0.2867602,-0.333921,-0.0471608
34,0.28810048,0.4811503,"('mean', 'honorable')",5.957177,6.1451783,3.1226387,3.3131642,0.1905255
35,-0.74491787,-0.7919174,"('corrupt', 'incorrupt')",-0.5829412,-0.68626314,-0.6639295,-0.7390903,-0.0751608
