,sprat_male,sprat_female,tuple,average_male,average_female,female-male
36,-0.40879276,-0.4425105,"('hostile', 'amicable')",-0.4087928,-0.4425105,-0.0337177
37,0.13919212,0.22854836,"('fake', 'genuine')",0.1391921,0.2285484,0.0893563
38,0.1070255,0.19863872,"('untruthful', 'truthful')",0.1070255,0.1986387,0.0916132
39,0.6035111,0.60571647,"('exploitative', 'cooperative')",0.6035111,0.6057165,0.0022054
40,-1.7178977,-1.8487098,"('stingy', 'generous')",-1.7178977,-1.8487098,-0.1308121
41,0.37864414,0.34040797,"('unforgiving', 'forgiving')",0.3786441,0.340408,-0.0382361
42,-1.2317744,-1.111413,"('unreliable', 'reliable')",-1.2317744,-1.111413,0.1203614
43,-0.43664283,-0.39924887,"('irresponsible', 'responsible')",-0.4366428,-0.3992489,0.0373939
44,-0.90090895,-1.0023633,"('prejudiced', 'unprejudiced')",-0.9009089,-1.0023633,-0.1014544
45,-0.33298907,-0.28983513,"('incompetent', 'competent')",-0.3329891,-0.2898351,0.043154
46,-0.9129466,-0.882687,"('uncompetitive', 'competitive')",-0.9129466,-0.882687,0.0302596
47,2.5278828,2.5399158,"('stupid', 'smart')",2.5278828,2.5399158,0.012033
48,0.5267522,0.60840887,"('unintelligent', 'intelligent')",0.5267522,0.6084089,0.0816567
49,0.5246503,0.9212178,"('unable', 'able')",0.5246503,0.9212178,0.3965675
50,-0.062340327,0.0108608715,"('clumsy', 'skillful')",-0.0623403,0.0108609,0.0732012
51,0.11753468,0.022544865,"('uneducated', 'educated')",0.1175347,0.0225449,-0.0949898
52,-0.31450355,-0.37239158,"('irrational', 'rational')",-0.3145036,-0.3723916,-0.057888
53,-0.5510478,-0.60898566,"('uncreative', 'creative')",-0.5510478,-0.6089857,-0.0579379
54,0.09797381,0.24173366,"('incapable', 'capable')",0.0979738,0.2417337,0.1437599
55,0.121562324,0.09597419,"('incompetent', 'clever')",0.1215623,0.0959742,-0.0255881
56,0.8231401,0.7819812,"('impractical', 'practical')",0.8231401,0.7819812,-0.0411589
57,-2.0358553,-1.9801493,"('unimaginative', 'imaginative')",-2.0358553,-1.9801493,0.055706
58,-0.2983895,-0.22733237,"('undiscriminating', 'discriminating')",-0.2983895,-0.2273324,0.0710571
59,0.20621808,0.38096887,"('foolish', 'wise')",0.2062181,0.3809689,0.1747508
60,0.94228,1.0382318,"('inefficient', 'efficient')",0.94228,1.0382318,0.0959518
61,-0.6403919,-0.69822556,"('illogical', 'logical')",-0.6403919,-0.6982256,-0.0578337
62,0.45565456,0.62622136,"('incompetent', 'brilliant')",0.4556546,0.6262214,0.1705668
63,-0.051075436,0.16922912,"('unperceptive', 'insightful')",-0.0510754,0.1692291,0.2203045
64,-3.366044,-3.2736838,"('shy', 'confident')",-3.366044,-3.2736838,0.0923602
65,-0.18645044,-0.35164562,"('insecure', 'secure')",-0.1864504,-0.3516456,-0.1651952
66,-1.2593751,-1.2650868,"('inactive', 'active')",-1.2593751,-1.2650868,-0.0057117
67,0.15592918,0.2418422,"('doubtful', 'determined')",0.1559292,0.2418422,0.085913
68,-0.5162837,-0.3679937,"('dependent', 'independent')",-0.5162837,-0.3679937,0.14829
69,-1.2775068,-1.3209832,"('lazy', 'industrious')",-1.2775068,-1.3209832,-0.0434764
70,-0.23636849,-0.13518262,"('lethargic', 'energetic')",-0.2363685,-0.1351826,0.1011859
71,0.25773615,0.31111243,"('diffident', 'self-confident')",0.2577361,0.3111124,0.0533763
72,-0.28957552,-0.21083353,"('unambitious', 'ambitious')",-0.2895755,-0.2108335,0.078742
73,-1.2688985,-1.1463419,"('helpless', 'self-reliant')",-1.2688985,-1.1463419,0.1225566
74,-0.042221107,-0.07683255,"('undedicated', 'dedicated')",-0.0422211,-0.0768325,-0.0346114
75,-0.3189312,-0.16158777,"('meek', 'impulsive')",-0.3189312,-0.1615878,0.1573434
76,0.0368702,0.09855553,"('anxious', 'daring')",0.0368702,0.0985555,0.0616853
77,-0.79162455,-0.6050352,"('unmotivated', 'motivated')",-0.7916245,-0.6050352,0.1865893
78,-0.47453275,-0.32575786,"('nonresilient', 'resilient')",-0.4745328,-0.3257579,0.1487749
79,-1.0075885,-0.8195004,"('wavering', 'unwavering')",-1.0075885,-0.8195004,0.1880881
80,-0.5574409,-0.57495064,"('dominated', 'dominating')",-0.5574409,-0.5749506,-0.0175097
81,-0.00531351,-0.027363814,"('submissive', 'aggressive')",-0.0053135,-0.0273638,-0.0220503
82,2.8963087,2.7053988,"('poor', 'rich')",2.8963087,2.7053988,-0.1909099
83,0.1752927,0.17505291,"('powerless', 'powerful')",0.1752927,0.1750529,-0.0002398
84,0.31719732,0.371897,"('inferior', 'superior')",0.3171973,0.371897,0.0546997
85,-0.22319177,-0.28512245,"('insignificant', 'prestigious')",-0.2231918,-0.2851225,-0.0619307
86,-0.53923297,-0.60705733,"('uninfluential', 'influential')",-0.539233,-0.6070573,-0.0678243
87,-0.41332036,-0.4641682,"('unsuccessful', 'successful')",-0.4133204,-0.4641682,-0.0508478
88,0.17136317,0.06651734,"('low', 'eminent')",0.1713632,0.0665173,-0.1048459
