,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5675854,-0.63837636,"('unsociable', 'sociable')",-0.21604215,-0.30079022,-0.3918138,-0.4695833,-0.0777695
1,-1.8260182,-1.9901292,"('unfriendly', 'friendly')",1.4065288,1.2898031,-0.2097447,-0.350163,-0.1404183
2,0.03975962,0.01814583,"('unlikable', 'likable')",0.5526834,0.492348,0.2962215,0.2552469,-0.0409746
3,0.046905972,0.1499019,"('repellent', 'pleasant')",0.8640721,0.87939095,0.455489,0.5146464,0.0591574
4,-0.6867445,-0.7614853,"('disliked', 'liked')",-6.67154,-7.0125756,-3.6791422,-3.8870304,-0.2078882
5,-1.6768467,-1.6798637,"('distant', 'outgoing')",-0.52675813,-0.4504878,-1.1018025,-1.0651758,0.0366267
6,-1.7189814,-1.7803798,"('distant', 'open')",-0.37449083,-0.28792524,-1.0467361,-1.0341525,0.0125836
7,-0.26188624,-0.1851273,"('insensitive', 'sensitive')",0.17751019,0.20089176,-0.042188,0.0078822,0.0500702
8,-1.2640901,-1.4103884,"('unaffectionate', 'affectionate')",0.89777416,0.87223643,-0.183158,-0.269076,-0.085918
9,-1.4706638,-1.5623549,"('unaffectionate', 'caring')",1.0245615,1.0977632,-0.2230511,-0.2322959,-0.0092448
10,-1.2046472,-1.2357926,"('unsympathetic', 'sympathetic')",-0.9002767,-0.8685876,-1.052462,-1.0521901,0.0002719
11,-0.03353651,0.022410907,"('unhelpful', 'helpful')",1.1404992,1.3553147,0.5534813,0.6888628,0.1353815
12,-0.46951765,-0.41348723,"('unsupportive', 'supportive')",-2.3395677,-2.3509803,-1.4045427,-1.3822337,0.022309
13,-0.40334123,-0.38022363,"('impolite', 'polite')",-0.99460536,-0.84586364,-0.6989733,-0.6130437,0.0859296
14,0.73240143,0.8354716,"('antisocial', 'social')",0.21570525,0.096431606,0.4740533,0.4659516,-0.0081017
15,0.28051585,0.20208277,"('boring', 'funny')",0.24023691,0.22429039,0.2603764,0.2131866,-0.0471898
16,-0.9097918,-0.9353554,"('unpopular', 'popular')",0.21196736,0.21698393,-0.3489122,-0.3591858,-0.0102736
17,-0.7532764,-0.6601252,"('nasty', 'nice')",-0.7428456,-0.70482,-0.748061,-0.6824726,0.0655884
18,-0.51068926,-0.57960874,"('disagreeable', 'welcoming')",-0.39923853,-0.43561846,-0.4549639,-0.5076136,-0.0526497
19,-1.6791719,-1.7180774,"('inhospitable', 'hospitable')",-0.6709815,-0.6311614,-1.1750767,-1.1746194,0.0004573
20,0.2354987,0.2852025,"('rough', 'thoughtful')",0.7518636,0.6751907,0.4936811,0.4801966,-0.0134845
21,0.06577299,0.062331803,"('immoral', 'moral')",-0.38426298,-0.44939137,-0.159245,-0.1935298,-0.0342848
22,-0.16477977,-0.16731942,"('untrustworthy', 'trustworthy')",-0.8047339,-0.8883021,-0.4847568,-0.5278108,-0.043054
23,-0.5145786,-0.5611107,"('insincere', 'sincere')",5.641548,5.9411554,2.5634847,2.6900225,0.1265378
24,-0.70102763,-0.72958463,"('dishonest', 'honest')",0.39438933,0.45760262,-0.1533192,-0.135991,0.0173282
25,-0.41793463,-0.42712834,"('egoistic', 'altruistic')",1.4413524,1.3656313,0.5117089,0.4692515,-0.0424574
26,0.122220576,-0.04096651,"('hardhearted', 'benevolent')",1.8534206,1.6828649,0.9878206,0.8209492,-0.1668714
27,-0.28587618,-0.18743639,"('hardhearted', 'softhearted')",1.117072,1.0812643,0.4155979,0.4469139,0.031316
28,-0.54871386,-0.63209367,"('disloyal', 'loyal')",1.0964565,1.0529361,0.2738713,0.2104212,-0.0634501
29,-0.89694107,-0.8618803,"('unfair', 'fair')",-0.38778684,-0.59322286,-0.642364,-0.7275516,-0.0851876
30,0.61039656,0.5609723,"('intolerant', 'tolerant')",0.7732134,0.74598914,0.691805,0.6534807,-0.0383243
31,-1.7012975,-1.7507485,"('evil', 'good')",-0.57724315,-0.7562238,-1.1392703,-1.2534862,-0.1142159
32,-0.59052294,-0.6479622,"('unkind', 'kind')",0.63477725,0.5086487,0.0221272,-0.0696568,-0.091784
33,-0.07464762,-0.18556173,"('wrong', 'right')",-0.46942973,-0.54742014,-0.2720387,-0.3664909,-0.0944522
34,-0.07395904,0.05967626,"('mean', 'honorable')",5.4498587,5.850223,2.6879499,2.9549496,0.2669997
35,-1.1700768,-1.2390593,"('corrupt', 'incorrupt')",-0.2643474,-0.33456454,-0.7172121,-0.7868119,-0.0695998
36,-1.2142206,-1.3877561,"('hostile', 'amicable')",0.0038992073,-0.18425731,-0.6051607,-0.7860067,-0.180846
37,-0.77923673,-0.84663254,"('fake', 'genuine')",0.18656221,0.23251835,-0.2963372,-0.3070571,-0.0107199
38,-1.2470168,-1.3242793,"('untruthful', 'truthful')",-0.3825223,-0.2400119,-0.8147696,-0.7821456,0.032624
39,0.53021705,0.5624829,"('exploitative', 'cooperative')",0.18743691,0.17590362,0.358827,0.3691933,0.0103663
40,0.070155635,0.042447336,"('stingy', 'generous')",-1.7069509,-1.8806114,-0.8183976,-0.919082,-0.1006844
41,-0.2871188,-0.39079955,"('unforgiving', 'forgiving')",0.18235031,0.025996815,-0.0523842,-0.1824014,-0.1300172
42,-0.07323648,0.02141215,"('unreliable', 'reliable')",-3.6535933,-3.7448666,-1.8634149,-1.8617272,0.0016877
43,-0.3533001,-0.29539645,"('irresponsible', 'responsible')",0.116029,0.16113852,-0.1186356,-0.067129,0.0515066
44,0.2448104,0.20182566,"('prejudiced', 'unprejudiced')",-1.4553705,-1.5295823,-0.60528,-0.6638783,-0.0585983
45,-0.7189673,-0.7057327,"('incompetent', 'competent')",-0.00067116506,-0.12144852,-0.3598192,-0.4135906,-0.0537714
46,0.13251434,0.1418805,"('uncompetitive', 'competitive')",-0.92440677,-0.98871535,-0.3959462,-0.4234174,-0.0274712
47,-0.33332315,-0.17012422,"('stupid', 'smart')",5.2714643,5.6391187,2.4690707,2.7344973,0.2654266
48,0.37060544,0.38149768,"('unintelligent', 'intelligent')",0.41900218,0.44133532,0.3948038,0.4114165,0.0166127
49,-0.30844754,-0.09765288,"('unable', 'able')",-0.5279311,-0.38394126,-0.4181893,-0.2407971,0.1773922
50,-0.29307416,-0.25585356,"('clumsy', 'skillful')",-0.16450143,-0.12844181,-0.2287878,-0.1921477,0.0366401
51,-0.549137,-0.57811326,"('uneducated', 'educated')",0.30459946,0.29771638,-0.1222688,-0.1401984,-0.0179296
52,-0.9787615,-1.1962628,"('irrational', 'rational')",0.32183933,0.21890813,-0.3284611,-0.4886774,-0.1602163
53,-1.6632429,-1.6489042,"('uncreative', 'creative')",0.2276274,0.22627765,-0.7178078,-0.7113132,0.0064946
54,-1.4577434,-1.5677729,"('incapable', 'capable')",0.48893082,0.5587948,-0.4844063,-0.5044891,-0.0200828
55,0.33418983,0.37705308,"('incompetent', 'clever')",0.31089693,0.28398937,0.3225434,0.3305212,0.0079778
56,0.13095441,0.15944336,"('impractical', 'practical')",-0.80424374,-0.76542217,-0.3366446,-0.3029894,0.0336552
57,-0.3697704,-0.46593118,"('unimaginative', 'imaginative')",-3.072946,-3.2693677,-1.7213583,-1.8676494,-0.1462911
58,-0.18237594,-0.22433656,"('undiscriminating', 'discriminating')",0.37584186,0.26923472,0.096733,0.0224491,-0.0742839
59,-0.92394215,-0.93047005,"('foolish', 'wise')",-0.061978556,0.051260088,-0.4929604,-0.439605,0.0533554
60,0.72375506,0.87365633,"('inefficient', 'efficient')",-0.3493469,-0.1458615,0.1872041,0.3638974,0.1766933
61,-0.4729178,-0.49714273,"('illogical', 'logical')",0.42121875,0.2524119,-0.0258495,-0.1223654,-0.0965159
62,0.51931477,0.6732055,"('incompetent', 'brilliant')",0.14173132,0.3328946,0.330523,0.50305,0.172527
63,-0.45716473,-0.36973494,"('unperceptive', 'insightful')",0.42129117,0.4934404,-0.0179368,0.0618527,0.0797895
64,-0.32273906,-0.32547987,"('shy', 'confident')",-6.5384946,-6.7480555,-3.4306169,-3.5367677,-0.1061508
65,0.36369142,0.34969077,"('insecure', 'secure')",-0.3258414,-0.18449819,0.018925,0.0825963,0.0636713
66,-1.3425568,-1.3149443,"('inactive', 'active')",0.16304338,0.13835675,-0.5897567,-0.5882938,0.0014629
67,0.41312593,0.40373558,"('doubtful', 'determined')",-0.75060385,-0.78437084,-0.168739,-0.1903176,-0.0215786
68,-0.51301354,-0.46138486,"('dependent', 'independent')",-0.87185085,-0.8148912,-0.6924322,-0.6381381,0.0542941
69,0.01955312,0.059763018,"('lazy', 'industrious')",-0.79563147,-0.8598613,-0.3880392,-0.4000491,-0.0120099
70,-0.008632328,0.027626265,"('lethargic', 'energetic')",0.17756043,0.18536313,0.0844641,0.1064947,0.0220306
71,-0.59198946,-0.5153632,"('diffident', 'self-confident')",0.07437285,0.110289946,-0.2588083,-0.2025366,0.0562717
72,-0.033363517,-0.043918736,"('unambitious', 'ambitious')",-0.47050574,-0.3189801,-0.2519346,-0.1814494,0.0704852
73,0.4953851,0.42980143,"('helpless', 'self-reliant')",-3.2117424,-3.2494636,-1.3581786,-1.409831,-0.0516524
74,-0.941028,-0.924038,"('undedicated', 'dedicated')",-0.23705119,-0.38377097,-0.5890396,-0.6539045,-0.0648649
75,-0.11415387,-0.15367842,"('meek', 'impulsive')",-0.62279016,-0.5556247,-0.368472,-0.3546516,0.0138204
76,0.38513476,0.4816528,"('anxious', 'daring')",-0.42078394,-0.32788065,-0.0178246,0.0768861,0.0947107
77,-0.2750802,-0.20635647,"('unmotivated', 'motivated')",-1.2637581,-1.1651002,-0.7694191,-0.6857283,0.0836908
78,-0.4412565,-0.2444802,"('nonresilient', 'resilient')",-0.24138606,-0.21793579,-0.3413213,-0.231208,0.1101133
