,merck_male,merck_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6006194,-0.78092134,"('unsociable', 'sociable')",0.64106613,0.4983433,-0.23162943,-0.37982363,-0.3369383,-0.40571475,-0.1320302,-0.2670291,-0.1349989
1,1.3443382,1.2445976,"('unfriendly', 'friendly')",0.8622034,0.83737266,0.11684984,0.022040501,2.9903603,2.8707318,1.3284379,1.2436857,-0.0847522
2,1.5826738,1.5814229,"('unlikable', 'likable')",1.7224442,1.7798563,1.7044096,1.7318983,1.0988418,1.0969006,1.5270923,1.5475196,0.0204273
3,-1.8733401,-1.8444345,"('repellent', 'pleasant')",-0.53194505,-0.509005,0.28311536,0.29606962,-0.023823138,0.010848597,-0.5364982,-0.5116304,0.0248678
4,0.6985026,0.6307438,"('disliked', 'liked')",-0.051188506,-0.17084303,-0.14950459,-0.27789006,-6.028586,-6.1563573,-1.3826941,-1.4935867,-0.1108926
5,1.7223177,1.8257319,"('distant', 'outgoing')",0.23301879,0.33653927,0.61514777,0.7101256,0.6509894,0.5899734,0.8053684,0.8655925,0.0602241
6,1.7671818,1.9137517,"('distant', 'open')",0.4352851,0.5757874,0.19892907,0.31586605,1.1566123,1.0983353,0.889502,0.9759351,0.0864331
7,-0.6563846,-0.7031188,"('insensitive', 'sensitive')",-0.29136994,-0.22336799,-1.4555137,-1.4524777,0.68430424,0.7218417,-0.429741,-0.4142807,0.0154603
8,0.5379948,0.5470867,"('unaffectionate', 'affectionate')",1.0363693,1.0568762,0.36024088,0.34120265,1.8039196,1.7064464,0.9346312,0.912903,-0.0217282
9,0.4800067,0.440459,"('unaffectionate', 'caring')",0.65165836,0.60930324,0.21753694,0.17751233,2.1448464,2.0631008,0.8735121,0.8225938,-0.0509183
10,-1.4681171,-1.5224855,"('unsympathetic', 'sympathetic')",-0.16072184,-0.19577488,-1.7386371,-1.751619,-0.94258827,-0.83078253,-1.0775161,-1.0751655,0.0023506
11,-1.2618313,-1.4017165,"('unhelpful', 'helpful')",-1.0548587,-1.1505736,-1.2820989,-1.3910762,1.4087579,1.4793669,-0.5475077,-0.6159998,-0.0684921
12,0.14024287,0.11787075,"('unsupportive', 'supportive')",0.6553904,0.75674444,-0.87959635,-0.8237088,-1.5174836,-1.4950235,-0.4003617,-0.3610293,0.0393324
13,-1.3198774,-1.3818458,"('impolite', 'polite')",-0.6870303,-0.68496674,-1.061013,-1.0305743,-0.88005865,-0.8298404,-0.9869949,-0.9818068,0.0051881
14,-0.5834357,-0.6884908,"('antisocial', 'social')",1.1933522,1.1474805,0.034233093,-0.060792007,-0.74757427,-0.7915673,-0.0258562,-0.0983424,-0.0724862
15,1.4591585,1.4464754,"('boring', 'funny')",0.5218603,0.48003688,-0.04225701,0.007169433,1.0448492,1.0108185,0.7459027,0.7361251,-0.0097776
16,0.0880072,0.09516915,"('unpopular', 'popular')",0.72741205,0.7973473,0.45713276,0.5166084,1.0831918,1.0338233,0.588936,0.610737,0.021801
17,-0.29159796,-0.24514969,"('nasty', 'nice')",-0.044896387,0.051612392,-0.24300864,-0.14039996,-0.6655575,-0.5777964,-0.3112651,-0.2279334,0.0833317
18,0.29719022,0.25380385,"('disagreeable', 'welcoming')",0.860085,0.9725235,-0.27635947,-0.28865787,0.14818747,0.029763656,0.2572758,0.2418583,-0.0154175
19,1.3544977,1.3923591,"('inhospitable', 'hospitable')",-0.36724484,-0.3119273,-0.17827645,-0.14550903,0.53492355,0.5252774,0.335975,0.36505,0.029075
20,-0.22267976,-0.2643888,"('rough', 'thoughtful')",1.1568735,1.2500458,-0.16348061,-0.15529928,0.67670774,0.6353075,0.3618552,0.3664163,0.0045611
21,-0.9128367,-1.0158976,"('immoral', 'moral')",0.40693527,0.26843983,-1.9707627,-1.9983532,-1.0911813,-1.0443194,-0.8919613,-0.9475326,-0.0555713
22,-0.97373253,-1.0337778,"('untrustworthy', 'trustworthy')",-0.3243592,-0.41567355,-1.282584,-1.3124352,-1.1744312,-1.2150184,-0.9387767,-0.9942262,-0.0554495
23,-0.839155,-0.97850776,"('insincere', 'sincere')",-0.34182554,-0.35851136,-1.7216526,-1.8084171,5.6717877,5.6543717,0.6922886,0.6272339,-0.0650547
24,-0.6276709,-0.6119059,"('dishonest', 'honest')",-0.2512977,-0.24566711,-1.7147195,-1.6944625,0.9536644,0.87318885,-0.4100059,-0.4197117,-0.0097058
25,1.1751362,1.2362481,"('egoistic', 'altruistic')",1.1729549,1.2249725,1.373462,1.4458077,2.0772758,2.0423582,1.4497073,1.4873466,0.0376393
26,1.5238857,1.4092689,"('hardhearted', 'benevolent')",2.8484213,2.7545621,2.0009587,1.8497634,2.0310657,1.9078393,2.1010828,1.9803584,-0.1207244
27,-0.1167842,-0.09409609,"('hardhearted', 'softhearted')",-0.24269788,-0.09050429,-0.68995464,-0.5888054,1.7420566,1.6498202,0.173155,0.2191036,0.0459486
28,-0.07210671,-0.23977458,"('disloyal', 'loyal')",0.29584536,0.08670068,-0.9789371,-1.1626174,1.0497785,0.9170468,0.073645,-0.0996611,-0.1733061
29,0.4332257,0.4393539,"('unfair', 'fair')",0.014782295,0.008473545,-0.8354274,-0.781717,-0.17107677,-0.31594443,-0.139624,-0.1624585,-0.0228345
30,0.09000503,-0.039046526,"('intolerant', 'tolerant')",0.22715396,0.14401479,-0.68412906,-0.7344868,0.7933945,0.7752482,0.1066061,0.0364324,-0.0701737
31,1.0909415,1.1756586,"('evil', 'good')",0.17505543,0.22419254,1.1546192,1.1911491,0.0010409597,-0.11129364,0.6054143,0.6199266,0.0145123
32,-0.36683476,-0.5217226,"('unkind', 'kind')",0.53299737,0.45008996,-1.00181,-1.0529193,0.9895768,0.84622085,0.0384824,-0.0695828,-0.1080652
33,2.0699413,2.0903463,"('wrong', 'right')",0.46995765,0.51918936,0.44657618,0.4782881,0.17256936,0.026652724,0.7897611,0.7786192,-0.0111419
34,-0.10190888,0.0047040135,"('mean', 'honorable')",0.4695105,0.56508136,0.03977716,0.096642725,6.094604,6.205756,1.6254957,1.7180461,0.0925504
35,2.3542814,2.446674,"('corrupt', 'incorrupt')",0.29072458,0.26326126,1.0991719,1.089908,0.7826439,0.54346216,1.1317054,1.0858264,-0.045879
36,1.6657499,1.6886703,"('hostile', 'amicable')",0.20158035,0.10273263,1.1885022,1.090222,1.3127596,1.1100345,1.0921481,0.9979149,-0.0942332
37,0.20419727,0.2968396,"('fake', 'genuine')",-0.05533137,0.050847866,-0.76076615,-0.64895964,0.41939664,0.42723638,-0.0481259,0.031491,0.0796169
38,-0.45688748,-0.49785227,"('untruthful', 'truthful')",-0.89764357,-0.8947572,-0.6378317,-0.7271849,0.32449922,0.32985684,-0.4169659,-0.4474844,-0.0305185
39,0.3434758,0.3748431,"('exploitative', 'cooperative')",0.016603157,0.13506752,0.51804626,0.6106657,-0.061919622,-0.08051212,0.2040514,0.260016,0.0559646
