,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,female-male
0,-0.20521054,-0.25763243,"('unsociable', 'sociable')",0.5933361,0.5522617,-0.077310935,-0.18738723,0.1036049,0.0357473,-0.0678576
1,0.46680292,0.5677242,"('unfriendly', 'friendly')",0.39910257,0.3613109,1.6734847,1.5942616,0.8464634,0.8410989,-0.0053645
2,0.015668541,0.023026038,"('unlikable', 'likable')",0.07935416,0.08666213,0.7902433,0.8694947,0.2950887,0.3263943,0.0313056
3,-1.3412716,-1.1943446,"('repellent', 'pleasant')",-1.2417908,-1.1740791,0.39279842,0.48473242,-0.730088,-0.6278971,0.1021909
4,0.18866302,0.3196557,"('disliked', 'liked')",0.23876344,0.23337208,-7.318178,-7.365625,-2.2969173,-2.2708658,0.0260515
5,0.6990521,0.791454,"('distant', 'outgoing')",0.5855697,0.5879383,-0.6338275,-0.5954711,0.2169314,0.2613071,0.0443757
6,0.22358863,0.38384902,"('distant', 'open')",0.19190891,0.21185204,-0.3003365,-0.25904238,0.038387,0.1122196,0.0738326
7,-0.7340989,-0.68607426,"('insensitive', 'sensitive')",-0.42296994,-0.32498136,-0.17138734,-0.115218595,-0.4428187,-0.3754247,0.067394
8,0.19417785,0.2610458,"('unaffectionate', 'affectionate')",0.050043657,-0.019221563,0.5538231,0.4935367,0.2660149,0.2451203,-0.0208946
9,0.58753043,0.65203065,"('unaffectionate', 'caring')",0.5548704,0.5824055,1.0591096,1.0497737,0.7338368,0.7614032,0.0275664
10,-0.76828283,-0.6883675,"('unsympathetic', 'sympathetic')",-0.9179913,-0.8960149,-0.23648913,-0.18832321,-0.6409211,-0.5909019,0.0500192
11,-0.21046215,-0.18611383,"('unhelpful', 'helpful')",0.14749306,0.19192329,1.8958542,1.9018993,0.6109617,0.6359029,0.0249412
12,0.21661128,0.47477105,"('unsupportive', 'supportive')",0.2566096,0.34436798,-2.2095125,-2.1578033,-0.5787639,-0.4462214,0.1325425
13,-0.9124646,-1.0691937,"('impolite', 'polite')",-0.75519514,-0.7870721,-0.69037116,-0.72210974,-0.7860103,-0.8594585,-0.0734482
14,-0.34704304,-0.4471335,"('antisocial', 'social')",0.2560073,0.16988683,-0.1278107,-0.19411176,-0.0729488,-0.1571195,-0.0841707
15,0.6398207,0.38927418,"('boring', 'funny')",1.0321798,0.9035978,0.31224096,0.22474244,0.6614138,0.5058715,-0.1555423
16,-0.19724262,-0.16979173,"('unpopular', 'popular')",0.03206913,0.09563988,0.16196133,0.053962857,-0.0010707,-0.0067297,-0.005659
17,-0.826447,-0.7711964,"('nasty', 'nice')",-0.5915964,-0.553947,-0.60189164,-0.5656059,-0.6733117,-0.6302497,0.043062
18,-1.0562333,-0.8544215,"('disagreeable', 'welcoming')",-0.34128815,-0.2810561,-0.6718074,-0.75536436,-0.6897763,-0.6302807,0.0594956
19,-0.21547535,-0.10008724,"('inhospitable', 'hospitable')",-0.731059,-0.68203616,-0.6504256,-0.5723225,-0.53232,-0.451482,0.080838
20,-0.1151476,-0.048104797,"('rough', 'thoughtful')",0.06322683,0.061125524,0.3538491,0.32488987,0.1006428,0.1126369,0.0119941
21,-0.56541705,-0.56806684,"('immoral', 'moral')",-0.16112849,-0.08901426,-0.62449086,-0.5635344,-0.4503455,-0.4068718,0.0434737
