,sophomore_male,sophomore_female,tuple,average_male,average_female,female-male
0,-0.41102266,-0.44772276,"('unsociable', 'sociable')",-0.4110227,-0.4477228,-0.0367001
1,1.3999833,1.423748,"('unfriendly', 'friendly')",1.3999833,1.423748,0.0237647
2,-0.025244258,0.059731655,"('unlikable', 'likable')",-0.0252443,0.0597317,0.084976
3,0.65459317,0.5895957,"('repellent', 'pleasant')",0.6545932,0.5895957,-0.0649975
4,-7.7377634,-7.851785,"('disliked', 'liked')",-7.7377634,-7.8517852,-0.1140218
5,0.00062502176,0.018284116,"('distant', 'outgoing')",0.000625,0.0182841,0.0176591
6,0.44071016,0.40722567,"('distant', 'open')",0.4407102,0.4072257,-0.0334845
7,0.7657914,0.88174856,"('insensitive', 'sensitive')",0.7657914,0.8817486,0.1159572
8,1.1835327,1.1616378,"('unaffectionate', 'affectionate')",1.1835327,1.1616378,-0.0218949
9,1.292274,1.4259149,"('unaffectionate', 'caring')",1.292274,1.4259149,0.1336409
10,0.3606866,0.2901302,"('unsympathetic', 'sympathetic')",0.3606866,0.2901302,-0.0705564
11,1.3376845,1.443037,"('unhelpful', 'helpful')",1.3376845,1.443037,0.1053525
12,-2.0184512,-2.0383894,"('unsupportive', 'supportive')",-2.0184512,-2.0383894,-0.0199382
13,-0.6534187,-0.6963694,"('impolite', 'polite')",-0.6534187,-0.6963694,-0.0429507
14,-0.4293638,-0.52355367,"('antisocial', 'social')",-0.4293638,-0.5235537,-0.0941899
15,-0.08026622,-0.020583756,"('boring', 'funny')",-0.0802662,-0.0205838,0.0596824
16,-0.7304708,-0.76832825,"('unpopular', 'popular')",-0.7304708,-0.7683282,-0.0378574
17,-0.64714056,-0.5971224,"('nasty', 'nice')",-0.6471406,-0.5971224,0.0500182
18,-0.26412278,-0.3582325,"('disagreeable', 'welcoming')",-0.2641228,-0.3582325,-0.0941097
19,-0.3431698,-0.29577535,"('inhospitable', 'hospitable')",-0.3431698,-0.2957754,0.0473944
20,1.1887901,1.1183269,"('rough', 'thoughtful')",1.1887901,1.1183269,-0.0704632
