,monolithic_male,monolithic_female,tuple,pwr_male,pwr_female,sys_male,sys_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7586935,-0.83530754,"('unsociable', 'sociable')",-0.7788333,-0.829615,0.00049250573,-0.09799896,-0.19099134,-0.3603817,-0.4320064,-0.5308258,-0.0988194
1,-0.36697736,-0.9612551,"('unfriendly', 'friendly')",-0.64637667,-1.0508022,-0.23045282,-0.7905221,2.0764403,1.8882598,0.2081584,-0.2285799,-0.4367383
2,-0.7596748,-0.805588,"('unlikable', 'likable')",0.21520966,0.24894033,0.20537533,0.24785182,0.64061487,0.76682633,0.0753813,0.1145076,0.0391263
3,-0.7334198,-0.65493304,"('repellent', 'pleasant')",-0.33587447,-0.26431596,-0.17240727,-0.009243285,0.22094381,0.25554886,-0.2551894,-0.1682359,0.0869535
4,-0.17608453,-0.32903236,"('disliked', 'liked')",0.107445344,-0.008006124,-0.5331725,-0.6550007,-6.277475,-6.3808403,-1.7198217,-1.8432199,-0.1233982
5,-0.08869094,-0.45443523,"('distant', 'outgoing')",-0.44541916,-0.7468824,-0.66348284,-0.96543014,-0.389512,-0.30054078,-0.3967763,-0.6168221,-0.2200458
6,-0.18746717,-0.58793265,"('distant', 'open')",-0.46300316,-0.7702009,-0.38485938,-0.8037962,0.4366812,0.48529974,-0.1496621,-0.4191575,-0.2694954
7,-0.46909237,-0.27744362,"('insensitive', 'sensitive')",-0.50840706,-0.39181817,-0.16299433,-0.06891115,0.47042534,0.5295212,-0.1675171,-0.0521629,0.1153542
8,-0.59595186,-1.056375,"('unaffectionate', 'affectionate')",-0.43912748,-0.7248981,-1.0281883,-1.3475556,0.9970018,0.8964613,-0.2665665,-0.5580919,-0.2915254
9,-0.5090627,-1.0073681,"('unaffectionate', 'caring')",-0.16232996,-0.49199066,-0.7883411,-1.137171,1.455277,1.349042,-0.0011142,-0.321872,-0.3207578
10,-1.4614902,-1.3642004,"('unsympathetic', 'sympathetic')",-1.4306266,-1.3704892,-1.7099931,-1.6044016,-0.38197947,-0.48231727,-1.2460223,-1.2053522,0.0406701
11,-0.1844591,-0.21408895,"('unhelpful', 'helpful')",-0.25356826,-0.27810943,0.33884487,0.3458326,1.8046597,1.7686551,0.4263693,0.4055723,-0.020797
12,-0.21851756,-0.19573721,"('unsupportive', 'supportive')",-0.29665846,-0.32587516,-0.43757653,-0.40286765,-1.987614,-1.9988416,-0.7350916,-0.7308304,0.0042612
13,-0.47288418,-0.42700723,"('impolite', 'polite')",-0.19502391,-0.08639937,0.13386944,0.29254535,-0.46949404,-0.48735186,-0.2508832,-0.1770533,0.0738299
14,-0.8437687,-0.5452363,"('antisocial', 'social')",-0.07957649,0.13649788,0.39689368,0.7081933,-0.6592138,-0.6201388,-0.2964163,-0.080171,0.2162453
15,-0.30310097,-0.52148193,"('boring', 'funny')",0.36993822,0.17163494,0.86757904,0.68277776,0.5309259,0.48737788,0.3663356,0.2050772,-0.1612584
16,-0.2851814,-0.43805102,"('unpopular', 'popular')",-0.21743776,-0.3377582,-0.45075986,-0.5287773,0.7270087,0.8058826,-0.0565926,-0.124676,-0.0680834
17,0.004798487,0.02159055,"('nasty', 'nice')",0.116660684,0.11622917,0.20167966,0.1561706,-0.46127728,-0.44472793,-0.0345346,-0.0376844,-0.0031498
18,-0.5250763,-0.5161425,"('disagreeable', 'welcoming')",-1.310907,-1.3139602,-0.9263155,-0.9436823,-0.19759214,-0.16204551,-0.7399727,-0.7339576,0.0060151
19,-1.210939,-1.44499,"('inhospitable', 'hospitable')",-0.75294745,-0.91819197,-0.62817293,-0.8815748,-0.34900692,-0.16428624,-0.7352666,-0.8522608,-0.1169942
20,0.59759605,0.7367787,"('rough', 'thoughtful')",0.19561754,0.256415,0.5260408,0.5340624,1.4446739,1.3988419,0.6909821,0.7315245,0.0405424
21,-0.8081263,-0.7295065,"('immoral', 'moral')",-0.3594355,-0.27563572,0.13798353,0.21135308,-0.8632897,-0.85709214,-0.473217,-0.4127203,0.0604967
