,mcdonalds_male,mcdonalds_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.17977047,0.25864175,"('unsociable', 'sociable')",-0.5206104,-0.6125603,-0.17042,-0.1769593,-0.0065393
1,0.56542957,0.56614745,"('unfriendly', 'friendly')",1.3525894,1.2551625,0.9590095,0.910655,-0.0483545
2,0.7916888,0.93304265,"('unlikable', 'likable')",0.26683506,0.41832328,0.5292619,0.675683,0.1464211
3,-0.8976279,-0.721543,"('repellent', 'pleasant')",0.8653742,0.9281034,-0.0161268,0.1032802,0.119407
4,0.6207611,0.64982396,"('disliked', 'liked')",-7.5507126,-7.7245984,-3.4649758,-3.5373871,-0.0724113
5,1.2430251,1.0835041,"('distant', 'outgoing')",-0.16058421,-0.2593587,0.5412204,0.4120727,-0.1291477
6,1.0263131,0.93358856,"('distant', 'open')",0.09616905,0.012165025,0.561241,0.4728768,-0.0883642
7,-0.9972915,-0.7689916,"('insensitive', 'sensitive')",0.035964552,0.100378476,-0.4806635,-0.3343066,0.1463569
8,0.24799189,0.16185722,"('unaffectionate', 'affectionate')",0.5666392,0.5318924,0.4073156,0.3468748,-0.0604408
9,0.4779678,0.41343614,"('unaffectionate', 'caring')",1.0765305,1.0912621,0.7772491,0.7523491,-0.0249
10,-1.3089406,-1.1125472,"('unsympathetic', 'sympathetic')",-0.59190834,-0.60143584,-0.9504245,-0.8569915,0.093433
11,-1.3735785,-1.1484709,"('unhelpful', 'helpful')",1.3976282,1.5446719,0.0120248,0.1981005,0.1860757
12,-0.32903695,-0.1592155,"('unsupportive', 'supportive')",-2.653037,-2.6384685,-1.491037,-1.398842,0.092195
13,0.11620077,0.22830072,"('impolite', 'polite')",-1.262745,-1.1773356,-0.5732721,-0.4745175,0.0987546
14,-0.77943933,-0.7382258,"('antisocial', 'social')",-0.58959806,-0.62725174,-0.6845187,-0.6827388,0.0017799
15,1.4101601,1.2932001,"('boring', 'funny')",-0.12269538,-0.14865628,0.6437324,0.5722719,-0.0714605
16,-0.07049678,0.07647273,"('unpopular', 'popular')",0.34459138,0.30478117,0.1370473,0.1906269,0.0535796
17,-0.19555025,-0.020839047,"('nasty', 'nice')",-0.52833754,-0.4615978,-0.3619439,-0.2412184,0.1207255
18,-0.9464609,-0.84050757,"('disagreeable', 'welcoming')",-0.8790411,-0.8131925,-0.912751,-0.8268501,0.0859009
19,0.74080634,0.7600114,"('inhospitable', 'hospitable')",-0.5958823,-0.5457281,0.072462,0.1071416,0.0346796
20,0.3303227,0.40334007,"('rough', 'thoughtful')",1.006273,1.0385243,0.6682979,0.7209322,0.0526343
21,0.00429406,0.27548862,"('immoral', 'moral')",-1.2810328,-1.0841309,-0.6383694,-0.4043211,0.2340483
22,-0.6287755,-0.67288333,"('untrustworthy', 'trustworthy')",-1.4200879,-1.4904331,-1.0244317,-1.0816582,-0.0572265
23,-0.24763368,-0.09121205,"('insincere', 'sincere')",6.048305,6.1211696,2.9003358,3.0149786,0.1146428
24,-0.2613006,-0.20477033,"('dishonest', 'honest')",0.60580677,0.6474471,0.1722531,0.2213384,0.0490853
25,1.1132289,1.0828043,"('egoistic', 'altruistic')",1.0924088,1.0989333,1.1028188,1.0908688,-0.01195
26,0.42927477,0.34321573,"('hardhearted', 'benevolent')",1.4969218,1.3869052,0.9630983,0.8650604,-0.0980379
27,-0.3143674,-0.34290943,"('hardhearted', 'softhearted')",1.23475,1.1968203,0.4601913,0.4269554,-0.0332359
28,0.16729532,0.06458867,"('disloyal', 'loyal')",1.4205151,1.281643,0.7939052,0.6731158,-0.1207894
29,-0.4648378,-0.54477495,"('unfair', 'fair')",-0.29465735,-0.42603016,-0.3797476,-0.4854026,-0.105655
30,-1.0332627,-0.81021065,"('intolerant', 'tolerant')",0.26916018,0.41971847,-0.3820513,-0.1952461,0.1868052
31,-0.25618824,-0.31147492,"('evil', 'good')",-0.7482309,-0.7943037,-0.5022095,-0.5528893,-0.0506798
32,-0.56841177,-0.49717563,"('unkind', 'kind')",0.36543196,0.32040673,-0.1014899,-0.0883844,0.0131055
33,1.0879517,1.0007751,"('wrong', 'right')",-0.602688,-0.63801503,0.2426318,0.18138,-0.0612518
34,-0.12694585,0.25191543,"('mean', 'honorable')",5.36565,5.6889424,2.6193521,2.9704289,0.3510768
35,0.5240928,0.2877968,"('corrupt', 'incorrupt')",-0.090605006,-0.23708731,0.2167439,0.0253547,-0.1913892
36,0.05018513,-0.052238338,"('hostile', 'amicable')",-0.22789957,-0.3518984,-0.0888572,-0.2020684,-0.1132112
37,0.081407785,0.03121036,"('fake', 'genuine')",0.16039966,0.19822899,0.1209037,0.1147197,-0.006184
38,0.18572485,0.30065778,"('untruthful', 'truthful')",-0.24358527,-0.09156389,-0.0289302,0.1045469,0.1334771
39,0.49136385,0.5960736,"('exploitative', 'cooperative')",0.14228322,0.28208187,0.3168235,0.4390777,0.1222542
