,millipore_male,millipore_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.84348696,-1.0176355,"('unsociable', 'sociable')",-0.1180322,-0.26663408,-0.4807596,-0.6421348,-0.1613752
1,-1.1011807,-1.152276,"('unfriendly', 'friendly')",1.5580248,1.4426287,0.228422,0.1451764,-0.0832456
2,0.5039289,0.45173302,"('unlikable', 'likable')",0.7507468,0.6755683,0.6273378,0.5636507,-0.0636871
3,-0.5094565,-0.4363074,"('repellent', 'pleasant')",1.0172043,1.1151109,0.2538739,0.3394017,0.0855278
4,-0.23363149,-0.20483968,"('disliked', 'liked')",-6.9126997,-7.0263457,-3.5731657,-3.6155927,-0.042427
5,-0.69942874,-0.5776068,"('distant', 'outgoing')",-0.5039974,-0.39530513,-0.6017131,-0.486456,0.1152571
6,-1.3133385,-1.1625364,"('distant', 'open')",-0.63426507,-0.5191496,-0.9738018,-0.840843,0.1329588
7,-0.30114552,-0.21853957,"('insensitive', 'sensitive')",0.45852625,0.5237249,0.0786904,0.1525927,0.0739023
8,-0.9753024,-1.0470967,"('unaffectionate', 'affectionate')",0.8877689,0.82344735,-0.0437667,-0.1118247,-0.068058
9,-1.2018199,-1.2469934,"('unaffectionate', 'caring')",1.2163333,1.2873255,0.0072567,0.020166,0.0129093
10,-1.3842535,-1.4840695,"('unsympathetic', 'sympathetic')",-0.36184594,-0.42670345,-0.8730497,-0.9553865,-0.0823368
11,-0.65306723,-0.71719795,"('unhelpful', 'helpful')",1.7504482,1.8835487,0.5486905,0.5831754,0.0344849
12,-1.0060604,-0.90333444,"('unsupportive', 'supportive')",-2.1041794,-2.0725029,-1.5551199,-1.4879186,0.0672013
13,-0.45209348,-0.5800795,"('impolite', 'polite')",-0.79791987,-0.80620855,-0.6250067,-0.693144,-0.0681373
14,0.7473735,0.76413274,"('antisocial', 'social')",0.39223436,0.28519627,0.569804,0.5246645,-0.0451395
15,0.26814824,0.13707654,"('boring', 'funny')",0.2697292,0.23043293,0.2689387,0.1837547,-0.085184
16,-0.86447763,-0.93499655,"('unpopular', 'popular')",0.20115134,0.14160573,-0.3316631,-0.3966954,-0.0650323
17,-0.3305411,-0.3209419,"('nasty', 'nice')",-0.21575417,-0.25003284,-0.2731476,-0.2854874,-0.0123398
18,-0.24290434,-0.15324792,"('disagreeable', 'welcoming')",-0.48229077,-0.4842146,-0.3625976,-0.3187312,0.0438664
19,-1.3926772,-1.4360279,"('inhospitable', 'hospitable')",-0.6464451,-0.6295804,-1.0195612,-1.0328041,-0.0132429
20,-0.12786308,-0.020536121,"('rough', 'thoughtful')",0.879083,0.9028616,0.3756099,0.4411627,0.0655528
21,0.69312114,0.5271685,"('immoral', 'moral')",-0.20393747,-0.2526518,0.2445918,0.1372584,-0.1073334
22,0.20794982,0.23786946,"('untrustworthy', 'trustworthy')",-0.7446004,-0.7514498,-0.2683253,-0.2567902,0.0115351
23,-0.47207403,-0.53093237,"('insincere', 'sincere')",5.989808,6.1335335,2.758867,2.8013005,0.0424335
24,-0.4244504,-0.47736382,"('dishonest', 'honest')",0.4921346,0.58085203,0.0338421,0.0517441,0.017902
25,-0.07350298,-0.059232242,"('egoistic', 'altruistic')",1.4354371,1.4251143,0.680967,0.682941,0.001974
26,0.6155718,0.49545008,"('hardhearted', 'benevolent')",1.7039955,1.4409171,1.1597836,0.9681836,-0.1916
27,-0.65368444,-0.4754266,"('hardhearted', 'softhearted')",1.1667202,1.1633295,0.2565179,0.3439514,0.0874335
28,-0.33122507,-0.49408504,"('disloyal', 'loyal')",1.2587662,1.1572671,0.4637706,0.331591,-0.1321796
29,-0.38101524,-0.33108592,"('unfair', 'fair')",-0.41210234,-0.48875856,-0.3965588,-0.4099222,-0.0133634
30,0.49929196,0.38863268,"('intolerant', 'tolerant')",1.1732035,1.1287866,0.8362477,0.7587096,-0.0775381
31,-0.579806,-0.4416873,"('evil', 'good')",-0.8057876,-0.8767465,-0.6927968,-0.6592169,0.0335799
32,0.4921334,0.24883536,"('unkind', 'kind')",0.99550694,0.72917634,0.7438202,0.4890059,-0.2548143
33,-0.25082576,-0.2827008,"('wrong', 'right')",-0.64388335,-0.6770952,-0.4473546,-0.479898,-0.0325434
34,-0.13039628,-0.01179908,"('mean', 'honorable')",5.5730505,5.854104,2.7213271,2.9211526,0.1998255
35,0.121453255,0.13205154,"('corrupt', 'incorrupt')",-0.46045876,-0.5323664,-0.1695028,-0.2001574,-0.0306546
36,-0.7683144,-0.8156971,"('hostile', 'amicable')",-0.3660496,-0.5149496,-0.567182,-0.6653234,-0.0981414
37,0.32333207,0.33121738,"('fake', 'genuine')",0.20499285,0.2834825,0.2641625,0.3073499,0.0431874
38,-0.9294873,-0.9552959,"('untruthful', 'truthful')",-0.074689135,0.036047265,-0.5020882,-0.4596243,0.0424639
39,1.0436263,1.0191202,"('exploitative', 'cooperative')",0.3700599,0.37084004,0.7068431,0.6949801,-0.011863
40,-0.11863239,-0.021746987,"('stingy', 'generous')",-1.6758888,-1.672911,-0.8972606,-0.847329,0.0499316
41,-0.1231827,-0.15749946,"('unforgiving', 'forgiving')",0.035738774,-0.07792344,-0.043722,-0.1177115,-0.0739895
42,0.31230605,0.37595397,"('unreliable', 'reliable')",-3.6254797,-3.6346095,-1.6565869,-1.6293278,0.0272591
43,-0.8687732,-0.8900071,"('irresponsible', 'responsible')",0.3744411,0.35292438,-0.2471661,-0.2685413,-0.0213752
44,0.62061656,0.5646748,"('prejudiced', 'unprejudiced')",-1.5781062,-1.6566576,-0.4787448,-0.5459914,-0.0672466
45,-0.9358077,-0.9593557,"('incompetent', 'competent')",-0.08419526,-0.15809175,-0.5100015,-0.5587237,-0.0487222
46,-0.77462524,-0.819302,"('uncompetitive', 'competitive')",-1.0471368,-1.048359,-0.910881,-0.9338305,-0.0229495
47,-0.33387023,-0.26522654,"('stupid', 'smart')",5.252419,5.489166,2.4592743,2.6119697,0.1526954
48,-0.33343658,-0.33502087,"('unintelligent', 'intelligent')",0.90769833,0.9216248,0.2871309,0.2933019,0.006171
49,-0.10088818,0.04811713,"('unable', 'able')",-0.104562305,0.00096998364,-0.1027252,0.0245436,0.1272688
50,-0.25783014,-0.26321375,"('clumsy', 'skillful')",0.014926195,-0.05736238,-0.121452,-0.1602881,-0.0388361
51,-0.037293058,-0.18732674,"('uneducated', 'educated')",0.34430927,0.31319228,0.1535081,0.0629328,-0.0905753
52,-0.9559844,-1.097027,"('irrational', 'rational')",0.27698907,0.21506415,-0.3394977,-0.4409814,-0.1014837
53,-1.0282453,-0.9719315,"('uncreative', 'creative')",0.48772588,0.47776526,-0.2702597,-0.2470831,0.0231766
54,-0.4737919,-0.65405744,"('incapable', 'capable')",0.7112536,0.70245904,0.1187308,0.0242008,-0.09453
55,-0.06290316,-0.052794434,"('incompetent', 'clever')",0.55510587,0.5822298,0.2461013,0.2647177,0.0186164
56,0.6415262,0.52798957,"('impractical', 'practical')",-0.3914726,-0.3853306,0.1250268,0.0713295,-0.0536973
57,-0.48052564,-0.59474236,"('unimaginative', 'imaginative')",-2.77784,-2.8822265,-1.6291828,-1.7384844,-0.1093016
58,-0.14012843,-0.052972287,"('undiscriminating', 'discriminating')",0.29122898,0.28252393,0.0755503,0.1147758,0.0392255
59,-0.25210136,-0.22367704,"('foolish', 'wise')",0.08283697,0.2018932,-0.0846322,-0.0108919,0.0737403
60,0.70302045,0.7482574,"('inefficient', 'efficient')",0.12698115,0.29770774,0.4150008,0.5229826,0.1079818
61,-0.6061713,-0.71426046,"('illogical', 'logical')",0.55152494,0.38649923,-0.0273232,-0.1638806,-0.1365574
62,0.062820755,0.15118137,"('incompetent', 'brilliant')",0.55976677,0.77116627,0.3112938,0.4611738,0.14988
63,-0.9578902,-0.91217,"('unperceptive', 'insightful')",0.44325286,0.5465504,-0.2573187,-0.1828098,0.0745089
64,0.18894078,0.16171494,"('shy', 'confident')",-6.389768,-6.478317,-3.1004136,-3.1583009,-0.0578873
65,0.33435622,0.2105897,"('insecure', 'secure')",-0.066709206,-0.023993984,0.1338235,0.0932979,-0.0405256
66,-1.1547465,-1.1656884,"('inactive', 'active')",-0.35824233,-0.3444968,-0.7564944,-0.7550926,0.0014018
67,-0.18822217,-0.23612653,"('doubtful', 'determined')",-0.62312347,-0.7793752,-0.4056728,-0.5077509,-0.1020781
68,-0.43904394,-0.4127969,"('dependent', 'independent')",-0.9086369,-0.8021366,-0.6738404,-0.6074668,0.0663736
69,0.55744255,0.66448504,"('lazy', 'industrious')",-0.7072702,-0.70770305,-0.0749138,-0.021609,0.0533048
70,-0.6319125,-0.5925462,"('lethargic', 'energetic')",-0.043374766,0.013880506,-0.3376437,-0.2893329,0.0483108
71,-0.74774295,-0.69439566,"('diffident', 'self-confident')",0.2624394,0.26198232,-0.2426518,-0.2162067,0.0264451
72,-0.45511425,-0.47133142,"('unambitious', 'ambitious')",-0.15617022,-0.089041024,-0.3056422,-0.2801862,0.025456
73,1.1821676,1.1720228,"('helpless', 'self-reliant')",-3.0754216,-2.959057,-0.946627,-0.8935171,0.0531099
74,0.24529648,0.24078737,"('undedicated', 'dedicated')",-0.19688265,-0.33529803,0.0242069,-0.0472553,-0.0714622
75,0.015929107,-0.01059912,"('meek', 'impulsive')",-0.90154016,-0.8574623,-0.4428055,-0.4340307,0.0087748
76,0.12523371,0.1591258,"('anxious', 'daring')",-0.4909943,-0.41250575,-0.1828803,-0.12669,0.0561903
77,-0.32558954,-0.29959884,"('unmotivated', 'motivated')",-1.1017969,-0.9523408,-0.7136932,-0.6259698,0.0877234
78,-0.8254614,-0.6957807,"('nonresilient', 'resilient')",0.1618045,0.17414929,-0.3318284,-0.2608157,0.0710127
79,-0.70205057,-0.78961414,"('wavering', 'unwavering')",-0.5906595,-0.59981525,-0.646355,-0.6947147,-0.0483597
80,0.15079804,0.12569384,"('dominated', 'dominating')",-0.8163407,-0.7111807,-0.3327713,-0.2927434,0.0400279
81,0.52644706,0.287287,"('submissive', 'aggressive')",-0.6212281,-0.61429673,-0.0473905,-0.1635049,-0.1161144
82,-0.20951103,-0.28459638,"('poor', 'rich')",6.2907276,6.374506,3.0406084,3.0449548,0.0043464
83,-0.22821516,-0.26399705,"('powerless', 'powerful')",-0.9974142,-0.9865122,-0.6128147,-0.6252546,-0.0124399
84,-0.28585517,-0.3171591,"('inferior', 'superior')",0.70171237,0.76649797,0.2079286,0.2246694,0.0167408
85,-0.7031953,-0.7789584,"('insignificant', 'prestigious')",-0.14508161,-0.2757926,-0.4241384,-0.5273755,-0.1032371
86,-1.2877679,-1.4061321,"('uninfluential', 'influential')",-0.036925964,-0.17136289,-0.6623469,-0.7887475,-0.1264006
87,0.2883122,0.09415239,"('unsuccessful', 'successful')",0.81304294,0.85445577,0.5506775,0.4743041,-0.0763734
88,0.20029265,-0.0094089545,"('low', 'eminent')",-0.17873149,-0.25387478,0.0107806,-0.1316419,-0.1424225
