,paccar_male,paccar_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.06497443,-0.040109914,"('unsociable', 'sociable')",0.010363261,-0.09385832,0.0376688,-0.0669841,-0.1046529
1,-0.27146253,-0.45940855,"('unfriendly', 'friendly')",1.9451979,1.762217,0.8368677,0.6514043,-0.1854634
2,0.5075636,0.5827904,"('unlikable', 'likable')",0.5773695,0.6412688,0.5424665,0.6120296,0.0695631
3,0.19757622,0.3154172,"('repellent', 'pleasant')",0.10704392,0.15799591,0.1523101,0.2367066,0.0843965
4,-0.33680996,-0.4381007,"('disliked', 'liked')",-6.211231,-6.300094,-3.2740207,-3.3690975,-0.0950768
5,-0.68315524,-0.7543786,"('distant', 'outgoing')",-0.22719267,-0.34192213,-0.455174,-0.5481504,-0.0929764
6,-1.3871523,-1.4995092,"('distant', 'open')",0.253268,0.111717835,-0.5669422,-0.6938957,-0.1269535
7,0.107971564,0.18004481,"('insensitive', 'sensitive')",0.3956367,0.451428,0.2518041,0.3157364,0.0639323
8,-0.72862923,-0.8087241,"('unaffectionate', 'affectionate')",0.88665056,0.76608837,0.0790107,-0.0213179,-0.1003286
9,0.07179638,-0.08119467,"('unaffectionate', 'caring')",0.9955279,0.9209356,0.5336621,0.4198704,-0.1137917
10,-0.5138678,-0.516326,"('unsympathetic', 'sympathetic')",-0.48722008,-0.45687822,-0.500544,-0.4866021,0.0139419
11,0.2782749,0.34822947,"('unhelpful', 'helpful')",1.4307994,1.5426995,0.8545371,0.9454645,0.0909274
12,-0.03094052,0.06883004,"('unsupportive', 'supportive')",-1.8396358,-1.8334864,-0.9352882,-0.8823282,0.05296
13,0.33309513,0.33277205,"('impolite', 'polite')",-0.59551024,-0.5446817,-0.1312076,-0.1059548,0.0252528
14,0.73491645,0.88738734,"('antisocial', 'social')",-0.18308091,-0.18095401,0.2759178,0.3532166,0.0772988
15,0.52781,0.38428774,"('boring', 'funny')",0.6654711,0.64567196,0.5966405,0.5149798,-0.0816607
16,-1.2240154,-1.2218062,"('unpopular', 'popular')",0.433354,0.44816715,-0.3953307,-0.3868195,0.0085112
17,0.0570554,0.09741706,"('nasty', 'nice')",-0.51350576,-0.46832186,-0.2282252,-0.1854524,0.0427728
