,goodyear_male,goodyear_female,tuple,tire_male,tire_female,&_male,&_female,rubber_male,rubber_female,co_male,co_female,average_male,average_female,female-male
0,-2.0015383,-2.0708823,"('unsociable', 'sociable')",-0.42396694,-0.5506159,0.2542069,0.087014124,-0.28054115,-0.3826673,0.14977473,-0.0076743606,-0.4604129,-0.5849651,-0.1245522
1,-1.2859343,-1.3520675,"('unfriendly', 'friendly')",1.5009038,1.4240769,-0.196995,-0.17959483,0.94762444,0.81399375,1.6285102,1.5153722,0.5188218,0.4443561,-0.0744657
2,0.16482157,0.24926692,"('unlikable', 'likable')",-0.89783657,-0.8667665,1.6087575,1.671209,-0.51514673,-0.496603,1.0150458,1.0947077,0.2751283,0.3303628,0.0552345
3,-1.3298783,-1.2498621,"('repellent', 'pleasant')",-1.0902479,-1.0104182,-0.47185263,-0.4288992,-0.64390695,-0.56848747,0.43684086,0.47760317,-0.619809,-0.5560127,0.0637963
4,0.80522686,0.7985718,"('disliked', 'liked')",0.7542689,0.73653233,0.28965598,0.31663924,0.52440995,0.46126756,-6.553666,-6.5783076,-0.8360209,-0.8530594,-0.0170385
5,0.6020992,0.6593903,"('distant', 'outgoing')",2.3819163,2.4477293,0.024787404,0.30636275,1.5917412,1.6467558,-0.30462712,-0.18522105,0.8591834,0.9750033,0.1158199
6,0.062001225,0.15339735,"('distant', 'open')",2.0719807,2.1343493,0.15560526,0.50436497,1.2944438,1.3483264,-0.19596678,-0.047086492,0.6776129,0.8186703,0.1410574
7,-1.2537925,-1.2859071,"('insensitive', 'sensitive')",-0.6914682,-0.6636959,0.5168563,0.42046198,-0.96075654,-0.96787125,-0.06539479,-0.08634565,-0.4909112,-0.5166716,-0.0257604
8,-0.9739245,-1.0159953,"('unaffectionate', 'affectionate')",0.64439964,0.58811235,-0.853878,-0.701911,0.98280025,0.8994934,0.4462487,0.41260737,0.0491292,0.0364614,-0.0126678
9,-0.5729997,-0.5905834,"('unaffectionate', 'caring')",1.1373937,1.1161191,-0.72611624,-0.66253716,1.3307543,1.2654377,0.86558944,0.8838806,0.4069243,0.4024634,-0.0044609
10,-2.2105806,-2.2588975,"('unsympathetic', 'sympathetic')",-1.854353,-1.8823005,-1.3654329,-1.515463,-1.569388,-1.622236,-0.27757207,-0.3221735,-1.4554653,-1.5202142,-0.0647489
11,-0.72477084,-0.7402067,"('unhelpful', 'helpful')",0.16671726,0.19448343,-0.2632732,-0.39683747,0.84215033,0.85316956,2.1309648,2.1288426,0.4303576,0.4078903,-0.0224673
