,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.28681153,-0.5388267,"('unsociable', 'sociable')",-0.09977849,-0.19157383,-0.193295,-0.3652003,-0.1719053
1,-0.8086233,-1.0053533,"('unfriendly', 'friendly')",1.6204866,1.4954731,0.4059317,0.2450599,-0.1608718
2,0.68908775,0.78242797,"('unlikable', 'likable')",0.7656305,0.90295655,0.7273591,0.8426923,0.1153332
3,-0.24471477,-0.10139159,"('repellent', 'pleasant')",0.49477884,0.64695555,0.125032,0.272782,0.14775
4,0.06038206,-0.060624585,"('disliked', 'liked')",-7.2003527,-7.3777857,-3.5699854,-3.7192051,-0.1492197
5,-0.8949329,-0.783396,"('distant', 'outgoing')",-0.52581567,-0.39641774,-0.7103743,-0.5899069,0.1204674
6,-1.3669584,-1.2541814,"('distant', 'open')",-0.5693635,-0.4359597,-0.9681609,-0.8450705,0.1230904
7,0.31127512,0.25433588,"('insensitive', 'sensitive')",0.2404683,0.3017603,0.2758717,0.2780481,0.0021764
8,-0.4969564,-0.5254373,"('unaffectionate', 'affectionate')",0.8049407,0.7284129,0.1539921,0.1014878,-0.0525043
9,-0.17188804,-0.22374736,"('unaffectionate', 'caring')",1.2184428,1.1774797,0.5232774,0.4768662,-0.0464112
10,0.01625748,-0.09746046,"('unsympathetic', 'sympathetic')",0.022096395,0.004068192,0.0191769,-0.0466961,-0.065873
11,-0.14015359,-0.13179141,"('unhelpful', 'helpful')",2.1844952,2.147521,1.0221708,1.0078648,-0.014306
12,-0.084468596,-0.03244161,"('unsupportive', 'supportive')",-1.8878351,-1.8239073,-0.9861519,-0.9281744,0.0579775
13,-0.04098717,-0.17437074,"('impolite', 'polite')",-0.0661878,-0.1006737,-0.0535875,-0.1375222,-0.0839347
14,0.9077196,0.8521015,"('antisocial', 'social')",0.3145767,0.25561345,0.6111481,0.5538574,-0.0572907
15,0.19146433,0.10979619,"('boring', 'funny')",0.797448,0.73304677,0.4944562,0.4214215,-0.0730347
16,-0.9888666,-1.0670371,"('unpopular', 'popular')",-0.27676257,-0.29675788,-0.6328146,-0.6818975,-0.0490829
17,-0.36157262,-0.3639192,"('nasty', 'nice')",0.13505049,0.12921108,-0.1132611,-0.1173541,-0.004093
18,-0.8454695,-0.70840734,"('disagreeable', 'welcoming')",-0.8353788,-0.7857036,-0.8404242,-0.7470555,0.0933687
19,-1.0320268,-1.0169542,"('inhospitable', 'hospitable')",-0.313491,-0.27428272,-0.6727589,-0.6456184,0.0271405
20,-0.20832467,-0.24872608,"('rough', 'thoughtful')",0.31352973,0.30426276,0.0526025,0.0277683,-0.0248342
21,0.008737996,-0.003900297,"('immoral', 'moral')",-0.66334987,-0.5449261,-0.3273059,-0.2744132,0.0528927
22,0.614849,0.6403211,"('untrustworthy', 'trustworthy')",-0.3972608,-0.39430225,0.1087941,0.1230094,0.0142153
23,0.45321965,0.38400558,"('insincere', 'sincere')",6.2526693,6.295901,3.3529444,3.3399532,-0.0129912
24,0.4584817,0.41207427,"('dishonest', 'honest')",1.0863214,1.0807261,0.7724015,0.7464002,-0.0260013
25,-0.2565053,-0.24574538,"('egoistic', 'altruistic')",1.1239463,1.1169323,0.4337205,0.4355935,0.001873
26,0.10850768,-0.05963869,"('hardhearted', 'benevolent')",1.8702686,1.6507651,0.9893881,0.7955632,-0.1938249
27,-1.1764451,-1.1319364,"('hardhearted', 'softhearted')",0.9717997,0.99427485,-0.1023227,-0.0688308,0.0334919
28,0.2884775,0.0020641144,"('disloyal', 'loyal')",1.2588395,0.975157,0.7736585,0.4886106,-0.2850479
29,-0.194413,-0.26955763,"('unfair', 'fair')",-0.41667795,-0.48435348,-0.3055455,-0.3769556,-0.0714101
30,0.72855437,0.75570214,"('intolerant', 'tolerant')",0.8364886,0.98115665,0.7825215,0.8684294,0.0859079
31,-0.99473995,-0.85257584,"('evil', 'good')",-1.0003155,-0.95151687,-0.9975277,-0.9020463,0.0954814
32,-0.1793281,-0.43250117,"('unkind', 'kind')",1.3121823,1.0930874,0.5664271,0.3302931,-0.236134
33,0.29967248,0.26267466,"('wrong', 'right')",-0.63065344,-0.64711696,-0.1654905,-0.1922211,-0.0267306
34,-0.31314135,-0.17704555,"('mean', 'honorable')",5.36471,5.597218,2.5257843,2.7100863,0.184302
35,-0.5252193,-0.6741531,"('corrupt', 'incorrupt')",-0.63597995,-0.7985125,-0.5805997,-0.7363328,-0.1557331
36,-0.7172677,-0.81931746,"('hostile', 'amicable')",-0.38354397,-0.5338683,-0.5504059,-0.6765929,-0.126187
