,hospice_male,hospice_female,tuple,average_male,average_female,female-male
0,-0.21056126,-0.32682094,"('unsociable', 'sociable')",-0.2105613,-0.3268209,-0.1162596
1,1.1578578,1.457383,"('unfriendly', 'friendly')",1.1578578,1.457383,0.2995252
2,-0.26755714,-0.18956079,"('unlikable', 'likable')",-0.2675571,-0.1895608,0.0779963
3,0.6191848,0.43447733,"('repellent', 'pleasant')",0.6191848,0.4344773,-0.1847075
4,-7.562042,-7.736499,"('disliked', 'liked')",-7.5620422,-7.7364988,-0.1744566
5,-0.64314264,-0.46280167,"('distant', 'outgoing')",-0.6431426,-0.4628017,0.1803409
6,-0.04522353,0.13895768,"('distant', 'open')",-0.0452235,0.1389577,0.1841812
7,0.7174534,0.61635417,"('insensitive', 'sensitive')",0.7174534,0.6163542,-0.1010992
8,1.1855654,1.318465,"('unaffectionate', 'affectionate')",1.1855654,1.318465,0.1328996
9,1.3926224,1.6582352,"('unaffectionate', 'caring')",1.3926224,1.6582352,0.2656128
10,0.86590916,0.635862,"('unsympathetic', 'sympathetic')",0.8659092,0.635862,-0.2300472
11,1.2049462,1.2890984,"('unhelpful', 'helpful')",1.2049462,1.2890984,0.0841522
12,-1.9545012,-1.8836929,"('unsupportive', 'supportive')",-1.9545012,-1.8836929,0.0708083
13,-0.42145792,-0.5266573,"('impolite', 'polite')",-0.4214579,-0.5266573,-0.1051994
14,0.095716484,-0.21920846,"('antisocial', 'social')",0.0957165,-0.2192085,-0.314925
15,0.06492807,0.093918964,"('boring', 'funny')",0.0649281,0.093919,0.0289909
16,-0.52858496,-0.3615657,"('unpopular', 'popular')",-0.528585,-0.3615657,0.1670193
17,-0.10434684,0.087037966,"('nasty', 'nice')",-0.1043468,0.087038,0.1913848
18,-0.44507748,-0.48244828,"('disagreeable', 'welcoming')",-0.4450775,-0.4824483,-0.0373708
19,-0.7260478,-0.52954733,"('inhospitable', 'hospitable')",-0.7260478,-0.5295473,0.1965005
20,1.1407205,1.054855,"('rough', 'thoughtful')",1.1407205,1.054855,-0.0858655
21,-0.54504466,-0.6356557,"('immoral', 'moral')",-0.5450447,-0.6356557,-0.090611
22,-0.5552996,-0.712749,"('untrustworthy', 'trustworthy')",-0.5552996,-0.712749,-0.1574494
23,6.3387,6.5518556,"('insincere', 'sincere')",6.3386998,6.5518556,0.2131558
24,1.3879706,1.2741024,"('dishonest', 'honest')",1.3879706,1.2741024,-0.1138682
25,0.7281922,0.77266824,"('egoistic', 'altruistic')",0.7281922,0.7726682,0.044476
26,1.0389528,1.1933563,"('hardhearted', 'benevolent')",1.0389528,1.1933563,0.1544035
27,1.8104601,1.691466,"('hardhearted', 'softhearted')",1.8104601,1.691466,-0.1189941
28,1.024183,1.0773526,"('disloyal', 'loyal')",1.024183,1.0773526,0.0531696
29,-0.30929917,-0.40257812,"('unfair', 'fair')",-0.3092992,-0.4025781,-0.0932789
30,0.85768974,0.85134864,"('intolerant', 'tolerant')",0.8576897,0.8513486,-0.0063411
31,-1.2086732,-0.96596,"('evil', 'good')",-1.2086732,-0.96596,0.2427132
32,0.7250705,0.6342065,"('unkind', 'kind')",0.7250705,0.6342065,-0.090864
33,-0.6827634,-0.52477336,"('wrong', 'right')",-0.6827634,-0.5247734,0.15799
34,4.964096,5.4046,"('mean', 'honorable')",4.9640961,5.4046001,0.440504
35,-0.28393215,-0.21964538,"('corrupt', 'incorrupt')",-0.2839321,-0.2196454,0.0642867
36,-0.4076048,-0.16711502,"('hostile', 'amicable')",-0.4076048,-0.167115,0.2404898
37,0.96587247,0.9612042,"('fake', 'genuine')",0.9658725,0.9612042,-0.0046683
38,-0.48663825,-0.23692462,"('untruthful', 'truthful')",-0.4866382,-0.2369246,0.2497136
39,0.6696611,0.6666823,"('exploitative', 'cooperative')",0.6696611,0.6666823,-0.0029788
40,-1.4721179,-1.7506759,"('stingy', 'generous')",-1.4721179,-1.7506759,-0.278558
41,0.020041216,0.08760361,"('unforgiving', 'forgiving')",0.0200412,0.0876036,0.0675624
42,-2.5926938,-3.0218673,"('unreliable', 'reliable')",-2.5926938,-3.0218673,-0.4291735
43,0.8591515,0.90340453,"('irresponsible', 'responsible')",0.8591515,0.9034045,0.044253
