,disadvantage_male,disadvantage_female,tuple,average_male,average_female,female-male
0,0.3720948,0.25671363,"('unsociable', 'sociable')",0.3720948,0.2567136,-0.1153812
1,1.346021,1.4070029,"('unfriendly', 'friendly')",1.3460211,1.4070029,0.0609818
2,0.5113497,0.5943059,"('unlikable', 'likable')",0.5113497,0.5943059,0.0829562
3,1.1122612,1.0837486,"('repellent', 'pleasant')",1.1122612,1.0837486,-0.0285126
4,-7.193896,-7.2530384,"('disliked', 'liked')",-7.1938958,-7.2530384,-0.0591426
5,-0.17299674,-0.07504587,"('distant', 'outgoing')",-0.1729967,-0.0750459,0.0979508
6,-0.080911286,0.018558495,"('distant', 'open')",-0.0809113,0.0185585,0.0994698
7,0.80554914,0.9310358,"('insensitive', 'sensitive')",0.8055491,0.9310358,0.1254867
8,0.93204343,1.010241,"('unaffectionate', 'affectionate')",0.9320434,1.010241,0.0781976
9,1.7331077,1.9170904,"('unaffectionate', 'caring')",1.7331077,1.9170904,0.1839827
10,1.5255653,1.6190318,"('unsympathetic', 'sympathetic')",1.5255653,1.6190318,0.0934665
11,2.3264565,2.3788831,"('unhelpful', 'helpful')",2.3264565,2.3788831,0.0524266
12,-1.1916915,-1.1020623,"('unsupportive', 'supportive')",-1.1916915,-1.1020623,0.0896292
13,0.74948347,0.699985,"('impolite', 'polite')",0.7494835,0.699985,-0.0494985
14,0.015666712,-0.13183236,"('antisocial', 'social')",0.0156667,-0.1318324,-0.1474991
15,0.51372254,0.4988552,"('boring', 'funny')",0.5137225,0.4988552,-0.0148673
16,-0.123289354,-0.09869794,"('unpopular', 'popular')",-0.1232894,-0.0986979,0.0245915
17,-0.16129898,-0.22574115,"('nasty', 'nice')",-0.161299,-0.2257411,-0.0644421
18,-0.44232967,-0.525866,"('disagreeable', 'welcoming')",-0.4423297,-0.525866,-0.0835363
19,-0.746992,-0.588571,"('inhospitable', 'hospitable')",-0.746992,-0.588571,0.158421
20,0.6457619,0.5584163,"('rough', 'thoughtful')",0.6457619,0.5584163,-0.0873456
21,0.26863083,0.3465839,"('immoral', 'moral')",0.2686308,0.3465839,0.0779531
22,-0.038467534,-0.08003666,"('untrustworthy', 'trustworthy')",-0.0384675,-0.0800367,-0.0415692
23,6.6179037,6.7220187,"('insincere', 'sincere')",6.6179037,6.7220187,0.104115
24,1.8503836,1.948078,"('dishonest', 'honest')",1.8503836,1.948078,0.0976944
25,0.35588926,0.27090952,"('egoistic', 'altruistic')",0.3558893,0.2709095,-0.0849798
26,0.22050449,0.18501106,"('hardhearted', 'benevolent')",0.2205045,0.1850111,-0.0354934
27,1.2890301,1.1993014,"('hardhearted', 'softhearted')",1.2890301,1.1993014,-0.0897287
28,0.9188935,0.94676894,"('disloyal', 'loyal')",0.9188935,0.9467689,0.0278754
29,-0.77580386,-0.81536216,"('unfair', 'fair')",-0.7758039,-0.8153622,-0.0395583
30,0.96613985,0.9553003,"('intolerant', 'tolerant')",0.9661399,0.9553003,-0.0108396
31,-1.6714233,-1.645092,"('evil', 'good')",-1.6714233,-1.645092,0.0263313
32,1.2222282,1.2945592,"('unkind', 'kind')",1.2222282,1.2945592,0.072331
33,-0.37771323,-0.30734673,"('wrong', 'right')",-0.3777132,-0.3073467,0.0703665
34,4.675985,4.9063063,"('mean', 'honorable')",4.6759849,4.9063063,0.2303214
35,-1.4708716,-1.5361427,"('corrupt', 'incorrupt')",-1.4708716,-1.5361427,-0.0652711
36,-1.1388264,-1.1593537,"('hostile', 'amicable')",-1.1388264,-1.1593537,-0.0205273
37,0.56301033,0.63410485,"('fake', 'genuine')",0.5630103,0.6341048,0.0710945
38,-0.13309395,-0.05345267,"('untruthful', 'truthful')",-0.133094,-0.0534527,0.0796413
39,0.11107078,0.061398365,"('exploitative', 'cooperative')",0.1110708,0.0613984,-0.0496724
40,-1.3989062,-1.5836862,"('stingy', 'generous')",-1.3989062,-1.5836862,-0.18478
41,-0.16392227,-0.14669286,"('unforgiving', 'forgiving')",-0.1639223,-0.1466929,0.0172294
42,-2.079793,-2.1268268,"('unreliable', 'reliable')",-2.079793,-2.1268268,-0.0470338
43,1.4574014,1.5079865,"('irresponsible', 'responsible')",1.4574014,1.5079865,0.0505851
44,-1.4727421,-1.6142821,"('prejudiced', 'unprejudiced')",-1.4727421,-1.6142821,-0.14154
45,0.44552106,0.48132306,"('incompetent', 'competent')",0.4455211,0.4813231,0.035802
46,0.009400442,0.01838743,"('uncompetitive', 'competitive')",0.0094004,0.0183874,0.008987
47,5.480566,5.7611046,"('stupid', 'smart')",5.480566,5.7611046,0.2805386
48,1.0193369,0.97963345,"('unintelligent', 'intelligent')",1.0193369,0.9796335,-0.0397034
49,0.23593497,0.44505098,"('unable', 'able')",0.235935,0.445051,0.209116
50,-0.019066688,-0.003733953,"('clumsy', 'skillful')",-0.0190667,-0.003734,0.0153327
51,0.44054106,0.46099183,"('uneducated', 'educated')",0.4405411,0.4609918,0.0204507
52,-0.778883,-0.7894356,"('irrational', 'rational')",-0.778883,-0.7894356,-0.0105526
53,0.25428015,0.32971457,"('uncreative', 'creative')",0.2542801,0.3297146,0.0754345
54,1.0374275,1.3085952,"('incapable', 'capable')",1.0374275,1.3085952,0.2711677
55,1.1579907,1.1175009,"('incompetent', 'clever')",1.1579907,1.1175009,-0.0404898
